context,ko,n_cells,response_divergence,subpop_separation,minority_frac,seed,prog_IFN_response_minority_minus_majority,prog_antigen_presentation_minority_minus_majority,prog_antigen_presentation_loss_minority_minus_majority,prog_AXL_mesenchymal_minority_minus_majority,prog_quiescence_minority_minus_majority,proliferation_minority_minus_majority
Co-culture,SLC7A5P1,198,0.07454070061617857,1.8501683473587036,0.398989898989899,0,0.18154093623161316,0.0962333083152771,0.01977747492492199,-0.0793919712305069,0.9761245250701904,1.0582199096679688
Co-culture,SLIRP,148,0.07671798947331906,1.5278983116149902,0.44594594594594594,0,-0.0579524040222168,-0.14639006555080414,-0.21019482612609863,-0.10612748563289642,1.0317418575286865,1.0809664726257324
Co-culture,SMAD3,272,0.07346487449804716,1.8312366008758545,0.4007352941176471,0,0.0374954491853714,0.005605343729257584,-0.022127168253064156,-0.06601957231760025,0.9963294267654419,1.0262595415115356
Co-culture,SMAD4,210,0.068881474461642,1.6675065755844116,0.46190476190476193,0,0.13239918649196625,0.1543913334608078,0.08834176510572433,0.04825892299413681,0.9567369222640991,0.8982565999031067
Co-culture,SNHG6,198,0.07639626183649872,1.786371111869812,0.40404040404040403,0,0.04429260641336441,0.02807055041193962,-0.034913502633571625,-0.16276559233665466,1.0056958198547363,1.0553492307662964
Co-culture,SOX4,220,0.08289681305273541,1.7926146984100342,0.4909090909090909,0,0.12050800025463104,-0.009618038311600685,-0.08824948966503143,-0.14763016998767853,1.081947684288025,1.111739993095398
Co-culture,SP100,237,0.06881479258364392,1.6835247874259949,0.39662447257383965,0,0.06283026188611984,0.200374037027359,0.13000193238258362,-0.10252577066421509,0.9469599723815918,0.9603963494300842
Co-culture,SPESP1,226,0.07560771389917588,1.7593153715133667,0.3805309734513274,0,0.2002776563167572,0.11543227732181549,0.040537115186452866,-0.19795092940330505,1.065859317779541,1.0601428747177124
Co-culture,SPINT1,235,0.07461471698198946,1.8738779425621033,0.34893617021276596,0,0.1924457848072052,0.2587451636791229,0.2192450761795044,-0.08910005539655685,0.9216917753219604,0.9937735795974731
Co-culture,SSR2,152,0.05970890008338937,1.7469297647476196,0.4276315789473684,0,-0.07030244171619415,-0.08847034722566605,-0.12938418984413147,-0.09296954423189163,0.9655566811561584,0.8877092599868774
Co-culture,ST3GAL6-AS1,221,0.07981648299562412,1.8493467569351196,0.43891402714932126,0,0.10425125062465668,-5.6829019740689546e-05,-0.04979011416435242,-0.22110138833522797,0.9379376173019409,0.9746215343475342
Co-culture,ST6GALNAC2,157,0.0726982693345202,1.8391785621643066,0.43312101910828027,0,0.04049824923276901,-0.019742799922823906,-0.06523966789245605,0.011566497385501862,1.068365216255188,0.957984983921051
Co-culture,STAT1,386,0.06611282968391731,0.3381528854370117,0.47150259067357514,0,-0.009252086281776428,0.005184974987059832,-0.020321816205978394,-0.1083756685256958,0.8921422958374023,0.9233347177505493
Co-culture,STAT3,191,0.06698499757670182,1.740580677986145,0.44502617801047123,0,0.042795076966285706,-0.002149254083633423,-0.02478049322962761,-0.15008805692195892,0.9211227893829346,0.9332476258277893
Co-culture,STOM,235,0.069497592631004,1.8441768288612366,0.33617021276595743,0,0.352994441986084,0.2811200022697449,0.22706152498722076,-0.0772455483675003,0.9270832538604736,0.9653244614601135
Co-culture,STX7,213,0.07744893279392777,1.8357616066932678,0.4272300469483568,0,0.10838557034730911,0.055577825754880905,0.012085191905498505,-0.16469720005989075,0.9220776557922363,0.9976660013198853
