dataset,task_id,information_condition_mode,structure_reliability_score,preference_conflict,mean_vs_DART_disagreement,subpop_variance_ratio,response_diversity,bootstrap_rank_stability,observed_best_method,observed_dart_minority_cov,observed_mean_minority_cov,seed,HIR_predicted_regime,prediction_correct
sciplex3_within_line,MCF7:WP1066:s2,observed,0.4342282743681599,0.6937853107344633,0.43557012247714333,0.047412055051265965,0.5954256634736181,0.2,mean_sufficient,0.9924150714500874,0.9911637987467762,2,DART_recommended,False
sciplex3_within_line,MCF7:Costunolide:s2,observed,0.4728397849170419,0.6734463276836158,0.35552872175263067,0.04322343444092651,0.5873442898084171,0.4,mean_sufficient,0.9854433496715685,0.9801450998752783,2,DART_recommended,False
sciplex3_within_line,MCF7:Alvespimycin (17-DMAG) HCl:s2,observed,0.6264649853702412,0.6491525423728813,0.2627220976367086,0.05238056468251993,0.6451225119739321,0.8,mean_sufficient,0.9691743966610833,0.9691743966610833,2,DART_recommended,False
sciplex3_within_line,MCF7:IOX2:s2,observed,0.39883615912042936,0.6378531073446327,0.3776666091656604,0.04233618258717915,0.596442981509108,0.2,mean_sufficient,0.9865177098880725,0.9866648841340051,2,mean_sufficient,True
sciplex3_within_line,MCF7:Ellagic acid:s2,observed,0.3694632533215577,0.6288135593220339,0.27238226668966703,0.04521096831311503,0.5849655504082915,0.2,mean_sufficient,0.9841640022144316,0.9814914263469359,2,mean_sufficient,True
sciplex3_cross_line,K562->A549:Sirtinol:s0,observed,0.5800762802615573,0.17118644067796612,0.08751653153930189,0.0258528065633271,0.7188707453282035,1.0,mean_sufficient,0.6385517987573944,0.6365241076200413,0,DART_recommended,False
sciplex3_cross_line,K562->A549:Zileuton:s0,observed,0.6114032616413624,0.1022598870056497,0.08044390776838595,0.037387344980005066,0.7108585898241206,1.0,mean_sufficient,0.6396639350371587,0.6396639350371587,0,mean_sufficient,True
sciplex3_cross_line,K562->A549:Ofloxacin:s0,observed,0.622289577110455,0.08644067796610166,0.08751653153930189,0.040492560146805946,0.7018111063128141,1.0,mean_sufficient,0.644879222114136,0.6450060234393392,0,mean_sufficient,True
sciplex3_cross_line,K562->A549:Lapatinib (GW-572016) Ditosylate:s0,observed,0.5917540687058294,0.1022598870056497,0.09355413719740091,0.02979383956413077,0.6962860199434673,1.0,mean_sufficient,0.6363546276513712,0.6363546276513712,0,mean_sufficient,True
sciplex3_cross_line,K562->A549:Curcumin:s0,observed,0.5900043705432694,0.12259887005649717,0.09148410097176701,0.029517177613257187,0.694334023633794,1.0,mean_sufficient,0.6447255639964864,0.6447255639964864,0,mean_sufficient,True
sciplex3_cross_line,K562->A549:AICAR (Acadesine):s0,observed,0.6165290563393347,0.12655367231638415,0.09188660801564025,0.03782670036765208,0.7088864243090452,1.0,mean_sufficient,0.635522606849461,0.635522606849461,0,DART_recommended,False
sciplex3_cross_line,K562->A549:ABT-737:s0,observed,0.6130146021141564,0.13728813559322034,0.1007992639871198,0.035713381808179165,0.7059471429412689,1.0,mean_sufficient,0.6385606474993989,0.6385606474993989,0,DART_recommended,False
sciplex3_cross_line,K562->A549:Disulfiram:s0,observed,0.5953336904398963,0.14067796610169492,0.08492898625725948,0.03144925705486179,0.712607740852701,1.0,mean_sufficient,0.6370991460174227,0.6344087963527981,0,DART_recommended,False
sciplex3_cross_line,K562->A549:Belinostat (PXD101):s0,observed,0.4681045148300696,0.12768361581920906,0.085734000345006,0.04118735937991697,0.7453553656956659,0.6,mean_sufficient,0.6479359600243584,0.6515596435010325,0,DART_recommended,False
sciplex3_cross_line,K562->A549:Abexinostat (PCI-24781):s0,observed,0.6289263680384467,0.08983050847457624,0.08809154160197802,0.040502942577279134,0.7658550074591708,1.0,mean_sufficient,0.7203441613411109,0.7203441613411109,0,mean_sufficient,True
sciplex3_cross_line,K562->A549:Droxinostat:s1,observed,0.6044522027340004,0.11694915254237293,0.08826404462078086,0.03398379949797518,0.716083886228015,1.0,DART_recommended,0.6384251905004629,0.6040107307107634,1,mean_sufficient,False
sciplex3_cross_line,K562->A549:ITSA-1 (ITSA1):s1,observed,0.5967890264906734,0.10282485875706215,0.09782639930474935,0.030782153510897362,0.7020332620131909,1.0,mean_sufficient,0.6585206740599785,0.6585206740599785,1,mean_sufficient,True
sciplex3_cross_line,K562->A549:Sirtinol:s1,observed,0.5811808858092082,0.22429378531073446,0.09090909090909088,0.025728606195815316,0.721768854035804,1.0,DART_recommended,0.6454575866555325,0.612805284287202,1,DART_recommended,True
