split_type,cell_line,heldout_drug,heldout_MoA,observed_library_fraction,information_condition_mode,structure_reliability_score,preference_conflict,recommendation_mode,method,method_family,selected_top1_drug,moa_hit@1,moa_hit@5,moa_mrr,moa_ndcg,moa_rank,target_hit@5,target_mrr,decision_regret,minority_state_coverage,n_gt_moa,n_gt_target,n_candidates,seed,provenance,true_divergence,true_div_min_cos,true_div_minority_frac,batch_coverage,topk_diversity
leave_drug_out,A549,CYC116,Cell Cycle,1.0,observed,0.5037254936609113,0.6361581920903955,DART_recommended,mean_l2,mean_signature,XAV-939,0.0,0.0,0.09090909090909091,0.0,11.0,-1.0,-1.0,0.10504913330078125,0.9877346316969972,20,0,187,1,sciplex3_observed,1.519038204194011,-0.5190382041940109,0.415,,
leave_drug_out,A549,CYC116,Cell Cycle,1.0,observed,0.5037254936609113,0.6361581920903955,DART_recommended,cmap_match,cmap_signature,ENMD-2076,0.0,1.0,0.5,0.5618918191694954,2.0,-1.0,-1.0,0.28807640075683594,0.9840664935665024,20,0,187,1,sciplex3_observed,1.519038204194011,-0.5190382041940109,0.415,,
leave_drug_out,A549,CYC116,Cell Cycle,1.0,observed,0.5037254936609113,0.6361581920903955,DART_recommended,cmap_reverse,cmap_signature,S-Ruxolitinib (INCB018424),0.0,1.0,0.25,0.09478836436955078,4.0,-1.0,-1.0,0.2533130645751953,0.9847368198698847,20,0,187,1,sciplex3_observed,1.519038204194011,-0.5190382041940109,0.415,,
leave_drug_out,A549,CYC116,Cell Cycle,1.0,observed,0.5037254936609113,0.6361581920903955,DART_recommended,DART_energy,DART_distributional,TGX-221,0.0,0.0,0.09090909090909091,0.0,11.0,-1.0,-1.0,0.04562187194824219,0.9844829173929692,20,0,187,1,sciplex3_observed,1.519038204194011,-0.5190382041940109,0.415,,
leave_drug_out,A549,CYC116,Cell Cycle,1.0,observed,0.5037254936609113,0.6361581920903955,DART_recommended,DART_mmd,DART_distributional,TGX-221,0.0,0.0,0.08333333333333333,0.0,12.0,-1.0,-1.0,0.04562187194824219,0.9844829173929692,20,0,187,1,sciplex3_observed,1.519038204194011,-0.5190382041940109,0.415,,
leave_drug_out,A549,CYC116,Cell Cycle,1.0,observed,0.5037254936609113,0.6361581920903955,DART_recommended,DART_sliced_wasserstein,DART_distributional,TGX-221,0.0,0.0,0.1111111111111111,0.06625422345438903,9.0,-1.0,-1.0,0.04562187194824219,0.9844829173929692,20,0,187,1,sciplex3_observed,1.519038204194011,-0.5190382041940109,0.415,,
leave_drug_out,A549,CYC116,Cell Cycle,1.0,observed,0.5037254936609113,0.6361581920903955,DART_recommended,DART_coverage_mean,DART_coverage,Crizotinib (PF-02341066),0.0,0.0,0.16666666666666666,0.07839826897867533,6.0,-1.0,-1.0,0.07874298095703125,0.9840009526025137,20,0,187,1,sciplex3_observed,1.519038204194011,-0.5190382041940109,0.415,,
leave_drug_out,A549,CYC116,Cell Cycle,1.0,observed,0.5037254936609113,0.6361581920903955,DART_recommended,DART_coverage_worst,DART_coverage,AZD1480,0.0,1.0,0.5,0.22400556151517553,2.0,-1.0,-1.0,0.27666664123535156,0.9830364691493307,20,0,187,1,sciplex3_observed,1.519038204194011,-0.5190382041940109,0.415,,
leave_drug_out,A549,Prednisone,Endocrinology & Hormones,1.0,observed,0.45654145867706597,0.5954802259887005,DART_recommended,mean_cosine,mean_signature,TGX-221,0.0,1.0,0.2,0.15101961822780524,5.0,0.0,0.1111111111111111,0.04157447814941406,0.9933193768800588,4,1,187,1,sciplex3_observed,1.686657878614315,-0.6866578786143148,0.495,,
leave_drug_out,A549,Prednisone,Endocrinology & Hormones,1.0,observed,0.45654145867706597,0.5954802259887005,DART_recommended,mean_l2,mean_signature,EED226,0.0,0.0,0.1111111111111111,0.11751610475642714,9.0,0.0,0.005649717514124294,0.021074295043945312,0.9937793415551734,4,1,187,1,sciplex3_observed,1.686657878614315,-0.6866578786143148,0.495,,
leave_drug_out,A549,Prednisone,Endocrinology & Hormones,1.0,observed,0.45654145867706597,0.5954802259887005,DART_recommended,cmap_match,cmap_signature,TGX-221,0.0,1.0,0.2,0.15101961822780524,5.0,0.0,0.1111111111111111,0.04157447814941406,0.9933193768800588,4,1,187,1,sciplex3_observed,1.686657878614315,-0.6866578786143148,0.495,,
leave_drug_out,A549,Prednisone,Endocrinology & Hormones,1.0,observed,0.45654145867706597,0.5954802259887005,DART_recommended,cmap_reverse,cmap_signature,GSK1070916,0.0,0.0,0.02040816326530612,0.0,49.0,0.0,0.00558659217877095,0.8037681579589844,0.987046060241572,4,1,187,1,sciplex3_observed,1.686657878614315,-0.6866578786143148,0.495,,
leave_drug_out,A549,Prednisone,Endocrinology & Hormones,1.0,observed,0.45654145867706597,0.5954802259887005,DART_recommended,DART_energy,DART_distributional,EED226,0.0,0.0,0.1111111111111111,0.11751610475642714,9.0,0.0,0.005649717514124294,0.021074295043945312,0.9937793415551734,4,1,187,1,sciplex3_observed,1.686657878614315,-0.6866578786143148,0.495,,
leave_drug_out,A549,Prednisone,Endocrinology & Hormones,1.0,observed,0.45654145867706597,0.5954802259887005,DART_recommended,DART_mmd,DART_distributional,EED226,0.0,0.0,0.14285714285714285,0.13012668333070054,7.0,0.0,0.005649717514124294,0.021074295043945312,0.9937793415551734,4,1,187,1,sciplex3_observed,1.686657878614315,-0.6866578786143148,0.495,,
leave_drug_out,A549,Prednisone,Endocrinology & Hormones,1.0,observed,0.45654145867706597,0.5954802259887005,DART_recommended,DART_sliced_wasserstein,DART_distributional,EED226,0.0,1.0,0.25,0.16812753627111746,4.0,0.0,0.0056179775280898875,0.021074295043945312,0.9937793415551734,4,1,187,1,sciplex3_observed,1.686657878614315,-0.6866578786143148,0.495,,
leave_drug_out,A549,Prednisone,Endocrinology & Hormones,1.0,observed,0.45654145867706597,0.5954802259887005,DART_recommended,DART_coverage_mean,DART_coverage,PF-573228,0.0,0.0,0.125,0.123151194370365,8.0,0.0,0.0056179775280898875,0.1737995147705078,0.9940205392283771,4,1,187,1,sciplex3_observed,1.686657878614315,-0.6866578786143148,0.495,,
leave_drug_out,A549,Prednisone,Endocrinology & Hormones,1.0,observed,0.45654145867706597,0.5954802259887005,DART_recommended,DART_coverage_worst,DART_coverage,PF-573228,0.0,0.0,0.07692307692307693,0.0,13.0,0.0,0.005649717514124294,0.1737995147705078,0.9940205392283771,4,1,187,1,sciplex3_observed,1.686657878614315,-0.6866578786143148,0.495,,
leave_drug_out,A549,CUDC-101,Epigenetics,1.0,observed,0.5236711091864232,0.529104267903909,DART_recommended,mean_cosine,mean_signature,Belinostat (PXD101),1.0,1.0,1.0,0.44988737637276544,1.0,0.0,0.019230769230769232,0.0,0.9635331094101418,37,3,187,1,sciplex3_observed,0.9251349779382914,0.07486502206170863,0.255,,
leave_drug_out,A549,CUDC-101,Epigenetics,1.0,observed,0.5236711091864232,0.529104267903909,DART_recommended,mean_l2,mean_signature,Resminostat,1.0,1.0,1.0,0.4440973278132557,1.0,0.0,0.043478260869565216,0.3370094299316406,0.9595935948820027,37,3,187,1,sciplex3_observed,0.9251349779382914,0.07486502206170863,0.255,,
leave_drug_out,A549,CUDC-101,Epigenetics,1.0,observed,0.5236711091864232,0.529104267903909,DART_recommended,cmap_match,cmap_signature,Belinostat (PXD101),1.0,1.0,1.0,0.44988737637276544,1.0,0.0,0.019230769230769232,0.0,0.9635331094101418,37,3,187,1,sciplex3_observed,0.9251349779382914,0.07486502206170863,0.255,,
leave_drug_out,A549,CUDC-101,Epigenetics,1.0,observed,0.5236711091864232,0.529104267903909,DART_recommended,cmap_reverse,cmap_signature,Tranylcypromine (2-PCPA) HCl,1.0,1.0,1.0,0.31488013066763093,1.0,0.0,0.06666666666666667,1.1859855651855469,0.9241068161845586,37,3,187,1,sciplex3_observed,0.9251349779382914,0.07486502206170863,0.255,,
leave_drug_out,A549,CUDC-101,Epigenetics,1.0,observed,0.5236711091864232,0.529104267903909,DART_recommended,DART_energy,DART_distributional,Resminostat,1.0,1.0,1.0,0.4885468020156227,1.0,0.0,0.045454545454545456,0.3370094299316406,0.9595935948820027,37,3,187,1,sciplex3_observed,0.9251349779382914,0.07486502206170863,0.255,,
leave_drug_out,A549,CUDC-101,Epigenetics,1.0,observed,0.5236711091864232,0.529104267903909,DART_recommended,DART_mmd,DART_distributional,Resminostat,1.0,1.0,1.0,0.49828993591603105,1.0,0.0,0.047619047619047616,0.3370094299316406,0.9595935948820027,37,3,187,1,sciplex3_observed,0.9251349779382914,0.07486502206170863,0.255,,
leave_drug_out,A549,CUDC-101,Epigenetics,1.0,observed,0.5236711091864232,0.529104267903909,DART_recommended,DART_sliced_wasserstein,DART_distributional,Lapatinib (GW-572016) Ditosylate,0.0,1.0,0.5,0.20248323207250624,2.0,0.0,0.07142857142857142,0.9829158782958984,0.9295748384266374,37,3,187,1,sciplex3_observed,0.9251349779382914,0.07486502206170863,0.255,,
leave_drug_out,A549,CUDC-101,Epigenetics,1.0,observed,0.5236711091864232,0.529104267903909,DART_recommended,DART_coverage_mean,DART_coverage,ZM 447439,0.0,1.0,0.25,0.09478836436955078,4.0,1.0,0.2,1.391885757446289,0.9283286822328003,37,3,187,1,sciplex3_observed,0.9251349779382914,0.07486502206170863,0.255,,
leave_drug_out,A549,CUDC-101,Epigenetics,1.0,observed,0.5236711091864232,0.529104267903909,DART_recommended,DART_coverage_worst,DART_coverage,Curcumin,1.0,1.0,1.0,0.28952298823485745,1.0,0.0,0.08333333333333333,0.9669570922851562,0.9294947515381562,37,3,187,1,sciplex3_observed,0.9251349779382914,0.07486502206170863,0.255,,
leave_drug_out,A549,Lenalidomide (CC-5013),Apoptosis,1.0,observed,0.41641172236341917,0.5423728813559322,DART_recommended,mean_cosine,mean_signature,Andarine,0.0,0.0,0.018867924528301886,0.0,53.0,-1.0,-1.0,0.12281036376953125,0.9879603409406932,5,0,187,1,sciplex3_observed,1.6459367814781432,-0.6459367814781432,0.44,,
leave_drug_out,A549,Lenalidomide (CC-5013),Apoptosis,1.0,observed,0.41641172236341917,0.5423728813559322,DART_recommended,mean_l2,mean_signature,IOX2,0.0,0.0,0.029411764705882353,0.0,34.0,-1.0,-1.0,0.023340225219726562,0.9853517991385363,5,0,187,1,sciplex3_observed,1.6459367814781432,-0.6459367814781432,0.44,,
leave_drug_out,A549,Lenalidomide (CC-5013),Apoptosis,1.0,observed,0.41641172236341917,0.5423728813559322,DART_recommended,cmap_match,cmap_signature,Andarine,0.0,0.0,0.018867924528301886,0.0,53.0,-1.0,-1.0,0.12281036376953125,0.9879603409406932,5,0,187,1,sciplex3_observed,1.6459367814781432,-0.6459367814781432,0.44,,
leave_drug_out,A549,Lenalidomide (CC-5013),Apoptosis,1.0,observed,0.41641172236341917,0.5423728813559322,DART_recommended,cmap_reverse,cmap_signature,Dasatinib,0.0,0.0,0.03571428571428571,0.0,28.0,-1.0,-1.0,0.2541656494140625,0.9739508665206037,5,0,187,1,sciplex3_observed,1.6459367814781432,-0.6459367814781432,0.44,,
leave_drug_out,A549,Lenalidomide (CC-5013),Apoptosis,1.0,observed,0.41641172236341917,0.5423728813559322,DART_recommended,DART_energy,DART_distributional,IOX2,0.0,0.0,0.041666666666666664,0.0,24.0,-1.0,-1.0,0.023340225219726562,0.9853517991385363,5,0,187,1,sciplex3_observed,1.6459367814781432,-0.6459367814781432,0.44,,
leave_drug_out,A549,Lenalidomide (CC-5013),Apoptosis,1.0,observed,0.41641172236341917,0.5423728813559322,DART_recommended,DART_mmd,DART_distributional,IOX2,0.0,0.0,0.043478260869565216,0.0,23.0,-1.0,-1.0,0.023340225219726562,0.9853517991385363,5,0,187,1,sciplex3_observed,1.6459367814781432,-0.6459367814781432,0.44,,
leave_drug_out,A549,Lenalidomide (CC-5013),Apoptosis,1.0,observed,0.41641172236341917,0.5423728813559322,DART_recommended,DART_sliced_wasserstein,DART_distributional,Prednisone,0.0,0.0,0.01639344262295082,0.0,61.0,-1.0,-1.0,0.1630878448486328,0.9855435248301259,5,0,187,1,sciplex3_observed,1.6459367814781432,-0.6459367814781432,0.44,,
leave_drug_out,A549,Lenalidomide (CC-5013),Apoptosis,1.0,observed,0.41641172236341917,0.5423728813559322,DART_recommended,DART_coverage_mean,DART_coverage,Daphnetin,0.0,0.0,0.025,0.0,40.0,-1.0,-1.0,0.10604095458984375,0.9846729180071365,5,0,187,1,sciplex3_observed,1.6459367814781432,-0.6459367814781432,0.44,,
leave_drug_out,A549,Lenalidomide (CC-5013),Apoptosis,1.0,observed,0.41641172236341917,0.5423728813559322,DART_recommended,DART_coverage_worst,DART_coverage,Daphnetin,0.0,0.0,0.015384615384615385,0.0,65.0,-1.0,-1.0,0.10604095458984375,0.9846729180071365,5,0,187,1,sciplex3_observed,1.6459367814781432,-0.6459367814781432,0.44,,
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,observed,0.719014528850307,0.6033898305084746,DART_recommended,mean_cosine,mean_signature,SL-327,0.0,0.0,0.1,0.06362078819895171,10.0,-1.0,-1.0,0.0,0.9937131703800992,15,0,187,1,sciplex3_observed,1.5152683364554056,-0.5152683364554056,0.485,,
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,observed,0.719014528850307,0.6033898305084746,DART_recommended,mean_l2,mean_signature,SL-327,0.0,1.0,0.2,0.1635413866202963,5.0,-1.0,-1.0,0.0,0.9937131703800992,15,0,187,1,sciplex3_observed,1.5152683364554056,-0.5152683364554056,0.485,,
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,observed,0.719014528850307,0.6033898305084746,DART_recommended,cmap_match,cmap_signature,SL-327,0.0,0.0,0.1,0.06362078819895171,10.0,-1.0,-1.0,0.0,0.9937131703800992,15,0,187,1,sciplex3_observed,1.5152683364554056,-0.5152683364554056,0.485,,
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,observed,0.719014528850307,0.6033898305084746,DART_recommended,cmap_reverse,cmap_signature,Momelotinib (CYT387),0.0,1.0,0.3333333333333333,0.11004588314904008,3.0,-1.0,-1.0,0.22151565551757812,0.9879521897729955,15,0,187,1,sciplex3_observed,1.5152683364554056,-0.5152683364554056,0.485,,
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,observed,0.719014528850307,0.6033898305084746,DART_recommended,DART_energy,DART_distributional,SL-327,0.0,0.0,0.08333333333333333,0.0,12.0,-1.0,-1.0,0.0,0.9937131703800992,15,0,187,1,sciplex3_observed,1.5152683364554056,-0.5152683364554056,0.485,,
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,observed,0.719014528850307,0.6033898305084746,DART_recommended,DART_mmd,DART_distributional,SL-327,0.0,0.0,0.1111111111111111,0.12987501165334076,9.0,-1.0,-1.0,0.0,0.9937131703800992,15,0,187,1,sciplex3_observed,1.5152683364554056,-0.5152683364554056,0.485,,
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,observed,0.719014528850307,0.6033898305084746,DART_recommended,DART_sliced_wasserstein,DART_distributional,Thalidomide,0.0,0.0,0.1111111111111111,0.06625422345438903,9.0,-1.0,-1.0,0.17280197143554688,0.9908409964792227,15,0,187,1,sciplex3_observed,1.5152683364554056,-0.5152683364554056,0.485,,
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,observed,0.719014528850307,0.6033898305084746,DART_recommended,DART_coverage_mean,DART_coverage,Ofloxacin,0.0,0.0,0.06666666666666667,0.0,15.0,-1.0,-1.0,0.006366729736328125,0.993163381475947,15,0,187,1,sciplex3_observed,1.5152683364554056,-0.5152683364554056,0.485,,
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,observed,0.719014528850307,0.6033898305084746,DART_recommended,DART_coverage_worst,DART_coverage,Ki16425,0.0,0.0,0.125,0.06943122193677727,8.0,-1.0,-1.0,0.06757164001464844,0.9926774879945424,15,0,187,1,sciplex3_observed,1.5152683364554056,-0.5152683364554056,0.485,,
leave_drug_out,A549,UNC0379,Epigenetics,1.0,observed,0.49219841188982427,0.5694915254237288,DART_recommended,mean_cosine,mean_signature,YM155 (Sepantronium Bromide),0.0,1.0,0.2,0.23297260855707355,5.0,0.0,0.125,1.5577106475830078,0.954837929798083,37,4,187,1,sciplex3_observed,1.040460149545716,-0.040460149545715945,0.45,,
leave_drug_out,A549,UNC0379,Epigenetics,1.0,observed,0.49219841188982427,0.5694915254237288,DART_recommended,mean_l2,mean_signature,PCI-34051,1.0,1.0,1.0,0.4448530294934502,1.0,1.0,0.2,0.19839859008789062,0.9638881913376913,37,4,187,1,sciplex3_observed,1.040460149545716,-0.040460149545715945,0.45,,
leave_drug_out,A549,UNC0379,Epigenetics,1.0,observed,0.49219841188982427,0.5694915254237288,DART_recommended,cmap_match,cmap_signature,YM155 (Sepantronium Bromide),0.0,1.0,0.2,0.23297260855707355,5.0,0.0,0.125,1.5577106475830078,0.954837929798083,37,4,187,1,sciplex3_observed,1.040460149545716,-0.040460149545715945,0.45,,
leave_drug_out,A549,UNC0379,Epigenetics,1.0,observed,0.49219841188982427,0.5694915254237288,DART_recommended,cmap_reverse,cmap_signature,Ki8751,0.0,0.0,0.04,0.0,25.0,0.0,0.007462686567164179,0.8399887084960938,0.9473874256279824,37,4,187,1,sciplex3_observed,1.040460149545716,-0.040460149545715945,0.45,,
leave_drug_out,A549,UNC0379,Epigenetics,1.0,observed,0.49219841188982427,0.5694915254237288,DART_recommended,DART_energy,DART_distributional,PCI-34051,1.0,1.0,1.0,0.40853591842579556,1.0,1.0,0.3333333333333333,0.19839859008789062,0.9638881913376913,37,4,187,1,sciplex3_observed,1.040460149545716,-0.040460149545715945,0.45,,
leave_drug_out,A549,UNC0379,Epigenetics,1.0,observed,0.49219841188982427,0.5694915254237288,DART_recommended,DART_mmd,DART_distributional,PCI-34051,1.0,1.0,1.0,0.4721567066247473,1.0,1.0,0.3333333333333333,0.19839859008789062,0.9638881913376913,37,4,187,1,sciplex3_observed,1.040460149545716,-0.040460149545715945,0.45,,
leave_drug_out,A549,UNC0379,Epigenetics,1.0,observed,0.49219841188982427,0.5694915254237288,DART_recommended,DART_sliced_wasserstein,DART_distributional,UNC0631,1.0,1.0,1.0,0.2934556883974402,1.0,1.0,1.0,0.11714744567871094,0.9628622626218882,37,4,187,1,sciplex3_observed,1.040460149545716,-0.040460149545715945,0.45,,
leave_drug_out,A549,UNC0379,Epigenetics,1.0,observed,0.49219841188982427,0.5694915254237288,DART_recommended,DART_coverage_mean,DART_coverage,JNJ-26854165 (Serdemetan),0.0,1.0,0.25,0.17993148201117176,4.0,0.0,0.07692307692307693,0.3787517547607422,0.9607250189723748,37,4,187,1,sciplex3_observed,1.040460149545716,-0.040460149545715945,0.45,,
leave_drug_out,A549,UNC0379,Epigenetics,1.0,observed,0.49219841188982427,0.5694915254237288,DART_recommended,DART_coverage_worst,DART_coverage,ITSA-1 (ITSA1),1.0,1.0,1.0,0.3557772116892465,1.0,0.0,0.125,0.2323131561279297,0.9624971781877641,37,4,187,1,sciplex3_observed,1.040460149545716,-0.040460149545715945,0.45,,
leave_drug_out,A549,SB431542,TGF-beta/Smad,1.0,observed,0.426239838021407,0.5887005649717514,DART_recommended,mean_cosine,mean_signature,Obatoclax Mesylate (GX15-070),0.0,0.0,0.16666666666666666,0.21840743681816419,6.0,-1.0,-1.0,0.11663055419921875,0.9854961490229375,2,0,187,1,sciplex3_observed,1.6349829743502267,-0.6349829743502268,0.415,,
leave_drug_out,A549,SB431542,TGF-beta/Smad,1.0,observed,0.426239838021407,0.5887005649717514,DART_recommended,mean_l2,mean_signature,TMP195,0.0,0.0,0.07692307692307693,0.0,13.0,-1.0,-1.0,0.09599494934082031,0.9879818111362186,2,0,187,1,sciplex3_observed,1.6349829743502267,-0.6349829743502268,0.415,,
leave_drug_out,A549,SB431542,TGF-beta/Smad,1.0,observed,0.426239838021407,0.5887005649717514,DART_recommended,cmap_match,cmap_signature,Obatoclax Mesylate (GX15-070),0.0,0.0,0.16666666666666666,0.21840743681816419,6.0,-1.0,-1.0,0.11663055419921875,0.9854961490229375,2,0,187,1,sciplex3_observed,1.6349829743502267,-0.6349829743502268,0.415,,
leave_drug_out,A549,SB431542,TGF-beta/Smad,1.0,observed,0.426239838021407,0.5887005649717514,DART_recommended,cmap_reverse,cmap_signature,Lenalidomide (CC-5013),0.0,0.0,0.0064516129032258064,0.0,155.0,-1.0,-1.0,0.18388748168945312,0.9856837310249932,2,0,187,1,sciplex3_observed,1.6349829743502267,-0.6349829743502268,0.415,,
leave_drug_out,A549,SB431542,TGF-beta/Smad,1.0,observed,0.426239838021407,0.5887005649717514,DART_recommended,DART_energy,DART_distributional,TMP195,0.0,0.0,0.05,0.0,20.0,-1.0,-1.0,0.09599494934082031,0.9879818111362186,2,0,187,1,sciplex3_observed,1.6349829743502267,-0.6349829743502268,0.415,,
leave_drug_out,A549,SB431542,TGF-beta/Smad,1.0,observed,0.426239838021407,0.5887005649717514,DART_recommended,DART_mmd,DART_distributional,TMP195,0.0,0.0,0.0625,0.0,16.0,-1.0,-1.0,0.09599494934082031,0.9879818111362186,2,0,187,1,sciplex3_observed,1.6349829743502267,-0.6349829743502268,0.415,,
leave_drug_out,A549,SB431542,TGF-beta/Smad,1.0,observed,0.426239838021407,0.5887005649717514,DART_recommended,DART_sliced_wasserstein,DART_distributional,Ellagic acid,0.0,0.0,0.010752688172043012,0.0,93.0,-1.0,-1.0,0.07514381408691406,0.9858433036560507,2,0,187,1,sciplex3_observed,1.6349829743502267,-0.6349829743502268,0.415,,
leave_drug_out,A549,SB431542,TGF-beta/Smad,1.0,observed,0.426239838021407,0.5887005649717514,DART_recommended,DART_coverage_mean,DART_coverage,Thalidomide,0.0,0.0,0.03571428571428571,0.0,28.0,-1.0,-1.0,0.13136863708496094,0.9837347408658315,2,0,187,1,sciplex3_observed,1.6349829743502267,-0.6349829743502268,0.415,,
leave_drug_out,A549,SB431542,TGF-beta/Smad,1.0,observed,0.426239838021407,0.5887005649717514,DART_recommended,DART_coverage_worst,DART_coverage,Veliparib (ABT-888),0.0,0.0,0.058823529411764705,0.0,17.0,-1.0,-1.0,0.20465469360351562,0.9858478250103921,2,0,187,1,sciplex3_observed,1.6349829743502267,-0.6349829743502268,0.415,,
leave_drug_out,A549,Mocetinostat (MGCD0103),Epigenetics,1.0,observed,0.676930042376494,0.6926553672316385,DART_recommended,mean_cosine,mean_signature,Entinostat (MS-275),1.0,1.0,1.0,0.5797827732044221,1.0,-1.0,-1.0,0.11188888549804688,0.993048786017895,37,0,187,1,sciplex3_observed,1.1393065100301656,-0.13930651003016567,0.455,,
leave_drug_out,A549,Mocetinostat (MGCD0103),Epigenetics,1.0,observed,0.676930042376494,0.6926553672316385,DART_recommended,mean_l2,mean_signature,Entinostat (MS-275),1.0,1.0,1.0,0.7125523635307982,1.0,-1.0,-1.0,0.11188888549804688,0.993048786017895,37,0,187,1,sciplex3_observed,1.1393065100301656,-0.13930651003016567,0.455,,
leave_drug_out,A549,Mocetinostat (MGCD0103),Epigenetics,1.0,observed,0.676930042376494,0.6926553672316385,DART_recommended,cmap_match,cmap_signature,Entinostat (MS-275),1.0,1.0,1.0,0.5797827732044221,1.0,-1.0,-1.0,0.11188888549804688,0.993048786017895,37,0,187,1,sciplex3_observed,1.1393065100301656,-0.13930651003016567,0.455,,
leave_drug_out,A549,Mocetinostat (MGCD0103),Epigenetics,1.0,observed,0.676930042376494,0.6926553672316385,DART_recommended,cmap_reverse,cmap_signature,Alvespimycin (17-DMAG) HCl,0.0,0.0,0.02631578947368421,0.0,38.0,-1.0,-1.0,1.225515365600586,0.9772488125018559,37,0,187,1,sciplex3_observed,1.1393065100301656,-0.13930651003016567,0.455,,
leave_drug_out,A549,Mocetinostat (MGCD0103),Epigenetics,1.0,observed,0.676930042376494,0.6926553672316385,DART_recommended,DART_energy,DART_distributional,Entinostat (MS-275),1.0,1.0,1.0,0.6489315753318465,1.0,-1.0,-1.0,0.11188888549804688,0.993048786017895,37,0,187,1,sciplex3_observed,1.1393065100301656,-0.13930651003016567,0.455,,
leave_drug_out,A549,Mocetinostat (MGCD0103),Epigenetics,1.0,observed,0.676930042376494,0.6926553672316385,DART_recommended,DART_mmd,DART_distributional,Entinostat (MS-275),1.0,1.0,1.0,0.7125523635307982,1.0,-1.0,-1.0,0.11188888549804688,0.993048786017895,37,0,187,1,sciplex3_observed,1.1393065100301656,-0.13930651003016567,0.455,,
leave_drug_out,A549,Mocetinostat (MGCD0103),Epigenetics,1.0,observed,0.676930042376494,0.6926553672316385,DART_recommended,DART_sliced_wasserstein,DART_distributional,Entinostat (MS-275),1.0,1.0,1.0,0.6489315753318465,1.0,-1.0,-1.0,0.11188888549804688,0.993048786017895,37,0,187,1,sciplex3_observed,1.1393065100301656,-0.13930651003016567,0.455,,
leave_drug_out,A549,Mocetinostat (MGCD0103),Epigenetics,1.0,observed,0.676930042376494,0.6926553672316385,DART_recommended,DART_coverage_mean,DART_coverage,Tucidinostat (Chidamide),1.0,1.0,1.0,0.4690000933206748,1.0,-1.0,-1.0,0.35414886474609375,0.9942729490437604,37,0,187,1,sciplex3_observed,1.1393065100301656,-0.13930651003016567,0.455,,
leave_drug_out,A549,Mocetinostat (MGCD0103),Epigenetics,1.0,observed,0.676930042376494,0.6926553672316385,DART_recommended,DART_coverage_worst,DART_coverage,Tucidinostat (Chidamide),1.0,1.0,1.0,0.6020521034564038,1.0,-1.0,-1.0,0.35414886474609375,0.9942729490437604,37,0,187,1,sciplex3_observed,1.1393065100301656,-0.13930651003016567,0.455,,
leave_drug_out,A549,Ki8751,Protein Tyrosine Kinase,1.0,observed,0.4195550378903432,0.5446327683615819,DART_recommended,mean_cosine,mean_signature,Regorafenib (BAY 73-4506),1.0,1.0,1.0,0.33013764944712026,1.0,-1.0,-1.0,0.17445945739746094,0.9835427726252661,15,0,187,1,sciplex3_observed,1.7450979582341588,-0.7450979582341588,0.435,,
leave_drug_out,A549,Ki8751,Protein Tyrosine Kinase,1.0,observed,0.4195550378903432,0.5446327683615819,DART_recommended,mean_l2,mean_signature,AICAR (Acadesine),0.0,0.0,0.07692307692307693,0.0,13.0,-1.0,-1.0,0.08950233459472656,0.9830000469457378,15,0,187,1,sciplex3_observed,1.7450979582341588,-0.7450979582341588,0.435,,
leave_drug_out,A549,Ki8751,Protein Tyrosine Kinase,1.0,observed,0.4195550378903432,0.5446327683615819,DART_recommended,cmap_match,cmap_signature,Regorafenib (BAY 73-4506),1.0,1.0,1.0,0.33013764944712026,1.0,-1.0,-1.0,0.17445945739746094,0.9835427726252661,15,0,187,1,sciplex3_observed,1.7450979582341588,-0.7450979582341588,0.435,,
leave_drug_out,A549,Ki8751,Protein Tyrosine Kinase,1.0,observed,0.4195550378903432,0.5446327683615819,DART_recommended,cmap_reverse,cmap_signature,(+)-JQ1,0.0,0.0,0.125,0.06943122193677727,8.0,-1.0,-1.0,0.6972427368164062,0.9791854977557986,15,0,187,1,sciplex3_observed,1.7450979582341588,-0.7450979582341588,0.435,,
leave_drug_out,A549,Ki8751,Protein Tyrosine Kinase,1.0,observed,0.4195550378903432,0.5446327683615819,DART_recommended,DART_energy,DART_distributional,AICAR (Acadesine),0.0,0.0,0.07692307692307693,0.0,13.0,-1.0,-1.0,0.08950233459472656,0.9830000469457378,15,0,187,1,sciplex3_observed,1.7450979582341588,-0.7450979582341588,0.435,,
