cell_line,drug,G_oracle_vs_cos,corrected_flip_oracle_vs_cos,reverse_flip_oracle_vs_cos,RR_ref_oracle_vs_cos,RR_pop_oracle_vs_cos,G_oracle_vs_l2,corrected_flip_oracle_vs_l2,reverse_flip_oracle_vs_l2,RR_ref_oracle_vs_l2,RR_pop_oracle_vs_l2,A_sup,A_unsup,G_gap,S_int,S_main,interaction_share,R_int,D_old,norm_r_G1,norm_r_G2M,n_treated_G1,n_treated_G2M,G_pred_average_effect,G_pred_linear_latent,G_pred_nearest_context,G_pred_nearest_context_cells,G_pred_ot_map,H,H_l2,log_S_int
HT-29,LY2090314,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.725,0.6,0.125,7.271792015267744e-05,0.0004319409710458,0.1440932111192504,0.1370105018336685,0.2698810204036552,1.1505696773529053,1.1340960264205933,945,314,-0.054761904761904776,-0.04166666666666666,0.0,-0.6666666666666667,-0.02777777777777778,0.0,0.0,-4.138358551116297
HT-29,Lapatinib ditosylate,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7416666666666667,0.5116666666666667,0.2299999999999999,9.908295792734458e-05,0.000292369741429,0.2531160420920575,0.1763407057650012,0.3843241842108112,1.012684941291809,0.9852124452590942,1430,343,0.3,0.23809523809523814,0.0,-0.33333333333333337,0.15594327008588466,0.0,0.0,-4.004001036882843
HT-29,MK-3903,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8516666666666667,0.5816666666666667,0.27,0.00027840684375,0.0008738904622279,0.2416102531053969,0.2821959492295383,0.2792601209302908,1.5178303718566897,1.6934208869934082,478,121,0.0,0.0,-0.346421768707483,-0.19177642688280988,-0.1,0.0,0.0,-3.5553200931766726
HT-29,MK-8353,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.78,0.5533333333333333,0.2266666666666666,9.017370110895071e-05,0.0003623706806037,0.1992593538951601,0.1395203856965916,0.3514268260143619,1.1325644254684448,1.0685230493545532,679,200,0.0,0.0,-0.3433333333333334,-0.5,0.1057728754670284,0.0,0.0,-4.044920104682214
HT-29,ML264,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8183333333333334,0.5366666666666666,0.2816666666666667,1.3095983498108883e-05,0.0006030299700796,0.0212553673839936,0.0303712769589179,0.1684473714240268,1.298893690109253,1.2805927991867063,1127,284,0.0,0.0,-0.13333333333333336,-0.1,0.3,0.0,0.0,-4.882861880838385
HT-29,Methylprednisolone succinate,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7466666666666667,0.5416666666666666,0.205,-1.6860396297286367e-06,0.0005035563992957,-0.0033595122669741,-0.0008697411597306,0.2428079218752902,1.1672238111495972,1.304929494857788,447,146,0.0,0.0,0.0,-0.1,0.03,0.0,0.0,-8.0
HT-29,Minodronic acid,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.76,0.5283333333333333,0.2316666666666667,9.388247595375612e-05,0.0003370197800298,0.217874180629324,0.1595099633639987,0.3507467123611671,1.0051765441894531,1.110338807106018,737,259,0.0,0.0,0.0,-0.03333333333333334,0.026666666666666682,0.0,0.0,-4.0274154653146645
HT-29,NG25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9333333333333332,0.7716666666666667,0.1616666666666666,0.0003794814227148,0.0024562918891509,0.1338193786954026,0.4343594152612365,0.1175318540684358,2.4646108150482178,2.4978106021881104,539,233,0.0,0.0,-0.9426098024782235,-0.9452276524644946,0.0,0.0,0.0,-3.4208094798737188
HT-29,NVP-BHG712,0.1,0.2,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.7833333333333333,0.5183333333333333,0.265,6.759710086043925e-05,0.0004574161954224,0.1287531217571705,0.1142393612629451,0.2719947496964701,1.1433378458023071,1.219704031944275,732,186,0.23809523809523808,0.23809523809523808,-0.6933333333333334,-0.6980952380952381,0.19027777777777777,0.09999999999999998,0.0,-4.170071929906192
HT-29,OTS514,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8166666666666667,0.5883333333333334,0.2283333333333332,0.0001188943770507,0.0004165928526264,0.2220302753483077,0.1496392999650417,0.3644730085856557,1.2751741409301758,1.1050596237182615,333,134,0.0,0.0,-0.7992063492063493,-0.7766666666666666,-0.4166666666666667,0.0,0.0,-3.924838684267751
HT-29,Oleic acid,-0.03333333333333334,0.0,0.0,0.9,0.8666666666666666,0.02666666666666666,0.0,0.0,0.8400000000000001,0.8666666666666666,0.745,0.54,0.2049999999999999,-4.253221979726934e-06,0.000320923825105,-0.0134310603439371,-0.0044974522251083,0.3248390791468125,1.0479446649551392,1.0412286520004272,517,179,0.0,0.0,0.0,0.0,0.15668896321070233,0.09999999999999998,0.15999999999999992,-8.0
HT-29,Oxaliplatin,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7666666666666667,0.5383333333333333,0.2283333333333334,4.7784093961430096e-05,0.0003871176935111,0.109873298610995,0.091522451171058,0.2814496576861351,1.1051750183105469,1.0893768072128296,832,268,0.0,0.0,0.0,0.0,0.262,0.0,0.0,-4.320716644274493
HT-29,PF-06260933,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9383333333333334,0.76,0.1783333333333333,0.000487705032962,0.002311441157427,0.1742334982847962,0.4023674986732185,0.1624295063439008,2.4977731704711914,2.410660982131958,444,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3118427626033364
HT-29,PH-797804,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.925,0.6666666666666666,0.2583333333333334,0.000181331023729,0.0017102677582038,0.0958612499971049,0.2736398879562642,0.1128574546839527,2.099615812301636,2.0555334091186523,579,208,-0.6333333333333334,-0.7216666666666667,-0.9888888888888889,-0.988962148962149,-0.5470252176444127,0.0,0.0,-3.741527886573717
HT-29,Paclitaxel,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.88,0.5566666666666666,0.3233333333333333,0.0008635887255271,0.0009357755796776,0.4799410119613484,0.6863489089816213,0.423965201117876,1.659595012664795,1.7368491888046265,1888,775,0.0,0.1,-0.8046153846153846,-0.3,0.0,0.0,0.0,-3.063693036177234
HT-29,Pemigatinib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7366666666666667,0.5416666666666667,0.1949999999999999,0.0001125494567936,0.0002817983480377,0.2854065761612249,0.1618585904796134,0.4428541323650428,0.9638752937316896,1.0919368267059326,844,172,0.0,0.13333333333333336,-0.9661875624375625,-0.5738823185284165,-0.11114718614718615,0.0,0.0,-3.948656596728422
HT-29,Pimitespib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.745,0.5133333333333333,0.2316666666666667,-4.350427576961618e-05,0.0002336602580423,-0.2287820517117753,-0.0564047054782238,0.4193374700664989,0.9856817722320556,0.994950234889984,296,122,-0.1,-0.13333333333333336,-0.5777777777777777,-0.06666666666666667,-0.034644624381466475,0.0,0.0,-8.0
HT-29,Pralsetinib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8266666666666667,0.565,0.2616666666666667,0.0002278291413353,0.0007732638002683,0.2275804092379056,0.2843574733944262,0.2620946756571723,1.417491793632507,1.5816562175750732,415,204,-0.13333333333333336,-0.13333333333333336,-0.9414221073044603,-0.9451588530148902,-0.2,0.0,0.0,-3.642390726649894
HT-29,RMC-6236,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9166666666666666,0.6033333333333334,0.3133333333333332,0.000281714898948,0.0016950524101654,0.1425129288860896,0.3786317083950331,0.1326152297152136,2.1932430267333984,1.9695476293563845,1744,281,0.0,0.0,-0.8588095238095239,-0.8,-0.2166666666666667,0.0,0.0,-3.5501901840408605
HT-29,Ralimetinib dimesylate,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.865,0.535,0.3299999999999999,0.0001543097831826,0.0006990523439728,0.1808256756097047,0.2551236942962626,0.2237701884682494,1.4218238592147827,1.3774999380111694,945,288,0.0,0.0,-0.559059829059829,-0.7350000000000001,0.11666666666666665,0.0,0.0,-3.8116065389560987
HT-29,Regorafenib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8816666666666667,0.6233333333333333,0.2583333333333334,0.0001006366529812,0.0010773271632691,0.0854327200826789,0.166066216524647,0.1446391704785525,1.7036505937576294,1.6668931245803833,798,223,0.0,0.0,-0.23398891372575586,-0.2348388980113118,0.0,0.0,0.0,-3.997243815618674
HT-29,SBI-0640756,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.73,0.535,0.1949999999999999,2.0311794166142746e-05,0.0003509635183339,0.0547081733750844,0.0333567106502522,0.323609237076326,1.0656877756118774,1.0997817516326904,392,150,0.0,0.0,0.13333333333333336,0.0,0.41,0.0,0.0,-4.692251713126916
HT-29,Sapanisertib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9016666666666666,0.6133333333333333,0.2883333333333333,0.0003664763101066,0.0012286450196471,0.229748234990493,0.4363320154868123,0.2080251464381198,1.890355944633484,1.7551764249801636,2306,237,-0.1,-0.1,-0.2939473684210526,-0.4452276524644946,-0.06666666666666667,0.0,0.0,-3.4359540939355577
HT-29,Sonidegib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.745,0.5266666666666666,0.2183333333333333,-5.622844425185274e-05,0.0003039071750309,-0.2270216908612842,-0.0642621551095065,0.3793913560283054,1.0247786045074463,1.1203655004501345,294,101,0.0,-0.1,-0.6464335664335665,-0.5166666666666667,-0.06666666666666665,0.0,0.0,-8.0
HT-29,TAK-733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.93,0.5766666666666667,0.3533333333333334,0.0001002184180025,0.0014328668514887,0.0653704135033513,0.1479393109582746,0.1198696129100556,1.9875296354293823,1.8479565382003784,695,142,0.0,0.0,-0.4768772893772894,-0.7578571428571429,-0.1,0.0,0.0,-3.9990524570935158
HT-29,TAK-901,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.99,0.9666666666666668,0.0233333333333333,0.0006467922642413,0.0055323833806647,0.1046729048355361,0.5686708517793776,0.0589757345727708,4.002576351165772,3.282505750656128,396,168,-0.2,-0.2,-0.8363053613053614,-0.973815702028468,-0.5333333333333334,0.0,0.0,-3.1892351829793153
HT-29,Temuterkib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8016666666666666,0.5916666666666667,0.2099999999999999,7.226510157731051e-05,0.0006089851053224,0.106077181108206,0.1355356134544324,0.2029554755786636,1.373993158340454,1.2391892671585083,992,276,0.0,0.0,-0.39333333333333337,-0.6266666666666667,-0.11000000000000001,0.0,0.0,-4.141071382531793
HT-29,Tomivosertib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7966666666666666,0.65,0.1466666666666666,1.4805978814062354e-05,0.0009145105671551,0.0159321157879748,0.0333485162477973,0.1244051135389086,1.5530016422271729,1.5392719507217407,847,257,0.0,0.0,-0.7536420101637493,-0.5221187440010969,0.0,0.0,0.0,-4.829562876387182
HT-29,Torkinib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8016666666666666,0.5283333333333333,0.2733333333333333,4.7558945839733095e-05,0.0005288861019329,0.0825038674952488,0.0672071010692554,0.270914964988139,1.2090550661087036,1.335722804069519,311,149,0.0,0.0,-0.5714285714285714,-0.77,0.0,0.0,0.0,-4.322767780232083
HT-29,Trametinib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9483333333333334,0.51,0.4383333333333333,0.000170113665,0.0015633248827523,0.0981365420888969,0.2478812069732888,0.1225839323890395,2.055645704269409,1.937703013420105,1512,198,-0.2666666666666667,-0.45,-0.9643236343937607,-0.7322698135198136,-0.4680952380952381,0.0,0.0,-3.769260798699434
HT-29,Tubulin inhibitor 6,0.1,0.2,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.7733333333333333,0.5033333333333333,0.27,-1.5208069736319076e-05,0.0004267523841311,-0.0369536625932547,-0.023104992578169,0.2452228607621683,1.112419843673706,1.1829440593719482,572,185,0.0,0.0,0.0,0.0,0.01515151515151516,0.09999999999999998,0.0,-8.0
HT-29,Tucatinib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,0.5083333333333333,0.2916666666666667,3.823549632215872e-05,0.000373655037644,0.0928292669267785,0.0807205137333946,0.2591675955247504,1.1126316785812378,1.0194560289382937,1575,459,0.23333333333333334,0.13333333333333336,0.0,-0.7333333333333334,0.16104188364826663,0.0,0.0,-4.417533268007396
HT-29,ULK-101,0.1,0.2,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.795,0.5683333333333334,0.2266666666666666,7.236866723461491e-05,0.0005880270049803,0.1095837999541812,0.0935439700318557,0.2735204135013289,1.284906983375549,1.4062998294830322,396,122,0.0,0.0,-0.7214646464646465,-0.7580952380952382,0.1,0.09999999999999998,0.0,-4.140449425411561
HT-29,Vemurafenib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8816666666666667,0.5416666666666666,0.3400000000000001,0.0001657164306379,0.0009850559031797,0.1440045313639147,0.26145567573514,0.1753461897608146,1.5877459049224854,1.6605063676834106,1360,280,0.0,0.0,-0.6523809523809524,-0.7780952380952382,0.0,0.0,0.0,-3.7806344295311067
HT-29,Volasertib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6983333333333334,0.525,0.1733333333333333,2.111366185191501e-05,0.0002300579372482,0.0840607056193917,0.0356583391545451,0.4146143726698754,0.8915787935256958,1.0040217638015747,462,154,0.0,0.0,-0.0218181818181818,-0.1257936507936508,0.04666666666666666,0.0,0.0,-4.675436438214685
HT-29,XRK3F2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.855,0.5366666666666666,0.3183333333333333,6.581684461303262e-05,0.000969975731439,0.0635424950272307,0.1255340917540006,0.1327158190380518,1.6576980352401731,1.528209567070007,2102,319,0.0,0.0,-0.5809990216182166,-0.914957264957265,-0.06666666666666668,0.0,0.0,-4.18166294246092
HT-29,c-Kit-IN-1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.945,0.7333333333333333,0.2116666666666666,0.0002143822403417,0.0016237870997024,0.1166281232482135,0.288970413971933,0.1293693599484044,2.119877815246582,1.9653273820877075,492,172,0.0,0.0,-0.9565806878306878,-0.8549973215190606,0.0,0.0,0.0,-3.66881119491707
HT-29,olaparib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7066666666666667,0.5016666666666667,0.2049999999999999,0.0002933233640053,0.0003753816993493,0.438643850749132,0.3383953100415808,0.4572512407862286,0.955530285835266,1.352643370628357,516,172,-0.009107559107559098,0.12280164280164281,-0.13666666666666666,-0.4111111111111111,0.017201363451363437,0.0,0.0,-3.5326533429026603
HT-29,palbociclib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.81,0.535,0.275,0.000322830519225,0.0005422265320602,0.3731898592646386,0.312275506972437,0.4270855634991592,1.2955011129379272,1.4071168899536133,779,122,-0.2,-0.2,-0.9762853803409675,-0.9777689942907335,-0.5977777777777777,0.0,0.0,-3.4910254153858977
HT-29,venetoclax,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.95,0.74,0.2099999999999999,0.0002469642333582,0.0018854743283655,0.1158130591854611,0.3118827029118018,0.1235841533588903,2.2550745010375977,2.1250240802764893,494,204,-0.2,-0.2,-0.9532732677950069,-0.9502240449608872,-0.5833333333333334,0.0,0.0,-3.6073659389667267
HT-29,vincristine,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9283333333333332,0.5349999999999999,0.3933333333333334,0.0001113033950484,0.0017275188118219,0.0605297209444963,0.1512001899591443,0.1101942434501819,2.156400680541992,2.0426197052001958,292,180,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,-3.9534915883310746
HepG2/C3A,4EGI-1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8616666666666667,0.6316666666666666,0.2300000000000001,,,,,,,,389,0,0.0,0.0,-0.09754862601460804,-0.04501060649667462,0.11666666666666667,0.0,0.0,
HepG2/C3A,9-ING-41,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8416666666666667,0.5433333333333333,0.2983333333333333,5.537453883637985e-05,0.0007349866752823,0.0700623181492095,0.0323823060766724,0.3955323505931435,1.512927770614624,1.819939136505127,1357,139,0.0,0.0,-0.9510744627686158,-0.8363427422250952,0.4,0.0,0.0,-4.256689877593243
HepG2/C3A,APTO-253,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.705,0.5483333333333333,0.1566666666666666,0.0002431540180825,0.000480591906752,0.3359659926764069,0.1014562048943307,0.5971174426069534,1.3959224224090576,1.7610286474227903,538,72,0.0,0.0,-0.3669048847609219,-0.43158508158508163,0.0,0.0,0.0,-3.6141185493874373
HepG2/C3A,AT7519,0.13333333333333336,0.2,0.0,0.8666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,0.695,0.5066666666666667,0.1883333333333332,,,,,,,,405,0,0.0,0.0,-0.2,-0.24000000000000005,0.022551892551892567,0.13333333333333341,0.0,
HepG2/C3A,AZD-7648,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8933333333333333,0.605,0.2883333333333333,,,,,,,,253,0,0.0,0.0,-0.44982670792972507,-0.7163217365447517,0.1,0.0,0.0,
HepG2/C3A,AZD-8055,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9016666666666666,0.6166666666666667,0.2849999999999999,0.0001982565684657,0.001378292000542,0.1257535431277949,0.0832059692883289,0.3277955728119692,2.0260274410247803,2.2482717037200928,830,73,0.06,0.02666666666666666,-0.18053595561263464,-0.44930224450664946,0.1949134199134199,0.0,0.0,-3.702772415101648
HepG2/C3A,AZD1390,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8183333333333334,0.5166666666666667,0.3016666666666666,,,,,,,,358,0,0.0,0.0,-0.7634848484848484,-0.4866666666666667,0.0,0.0,0.0,
HepG2/C3A,AZD2858,-0.1,0.0,0.2,1.0,0.9,0.03333333333333334,0.0,0.0,0.8666666666666666,0.9,0.8098591549295775,0.539906103286385,0.2699530516431925,,,,,,,,182,0,0.0,0.0,-0.1,0.0,-0.13333333333333333,0.0,0.13333333333333341,
HepG2/C3A,Abemaciclib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8683333333333333,0.6116666666666667,0.2566666666666666,0.0004349141433421,0.0013226924464106,0.2474468097000523,0.1710874887656315,0.3576781032206693,1.838269114494324,2.3908557891845703,612,62,0.0,0.0,-0.7782779795883066,-0.414027149321267,0.0,0.0,0.0,-3.3615964689142133
HepG2/C3A,Adagrasib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7026022304832714,0.5780669144981412,0.1245353159851302,,,,,,,,243,0,0.0,0.0,-0.03344732081574188,-0.021793336591723722,0.2,0.0,0.0,
HepG2/C3A,Afatinib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.945,0.7783333333333333,0.1666666666666666,0.0001910306707335,0.0024806215324335,0.0715028215525387,0.0960690211247868,0.1840088959176034,2.70486068725586,2.532179355621338,1279,109,0.0,0.0,-0.9837880889154235,-0.31879673608573866,0.06666666666666668,0.0,0.0,-3.7188968994488283
HepG2/C3A,Alpelisib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.94,0.5566666666666666,0.3833333333333333,,,,,,,,281,0,0.6433333333333333,0.45476190476190476,-0.6855888442333455,-0.260069363713865,0.0726725235548765,0.0,0.0,
HepG2/C3A,Anastrozole,-0.14666666666666667,0.0,0.2,0.8666666666666666,0.72,0.03904761904761906,0.0,0.0,0.680952380952381,0.72,0.7833333333333333,0.5516666666666666,0.2316666666666667,-0.0001230081402657,0.0005128770601004,-0.315511532229746,-0.0509764694299858,0.446376532988051,1.2333061695098877,1.8721013069152832,401,61,0.0,0.0,0.08333333333333334,0.2166666666666667,-0.2,0.13333333333333341,0.319047619047619,-8.0
HepG2/C3A,BAY1125976,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9333333333333332,0.835,0.0983333333333333,0.0001918042172393,0.0022903140634298,0.0772744065958112,0.0985058704686496,0.192498263448085,2.646211862564087,2.42102575302124,2191,126,0.0,0.0,-0.9774162431771127,-0.9767570311154617,0.15,0.0,0.0,-3.717141848137088
HepG2/C3A,BI-3406,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.945,0.5566666666666666,0.3883333333333333,0.0003694869577884,0.002211244425012,0.1431714126665595,0.14284480395373,0.2591227512262348,2.524726390838623,2.628595352172852,571,63,0.0,0.03333333333333334,-0.24257656787126042,-0.2750705747281692,0.059999999999999984,0.0,0.0,-3.4324008867968843
HepG2/C3A,BI-78D3,0.13333333333333336,0.2,0.0,0.7666666666666666,0.9,0.0,0.0,0.0,0.9,0.9,0.7566666666666667,0.5083333333333333,0.2483333333333334,4.007210858010997e-05,0.0004831149294558,0.0765923191265218,0.0201408838871298,0.5316671960746451,1.3183504343032837,1.7242445945739746,816,80,0.0,0.0,0.0,0.0,0.1,0.2333333333333334,0.09999999999999998,-4.397157804544767
HepG2/C3A,Belumosudil (mesylate),0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8416666666666667,0.605,0.2366666666666667,,,,,,,,378,0,0.016666666666666663,0.11666666666666665,-0.03299491116094534,-0.01666222971402,-0.03285714285714288,0.0,0.0,
HepG2/C3A,Belzutifan,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.88,0.5766666666666667,0.3033333333333333,,,,,,,,291,0,0.0,0.0,-0.6715435647943389,-0.3501406986598867,0.016666666666666663,0.0,0.0,
HepG2/C3A,Bentamapimod,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8433333333333334,0.5616666666666666,0.2816666666666667,2.6660958085105652e-05,0.000667350154577,0.0384157509853663,0.0137557809882711,0.4505343202453078,1.500097632408142,1.8610403537750244,721,70,0.0,0.0,-0.7766666666666666,-0.8099999999999999,0.046428571428571444,0.0,0.0,-4.574124247885468
HepG2/C3A,Bimiralisib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.95,0.5383333333333333,0.4116666666666666,0.0002802034490741,0.002418515810536,0.1038283059923217,0.1247652852611898,0.2125306044321604,2.582119464874268,2.664090871810913,1074,86,0.0,0.0,-0.48755941286557736,-0.4874050632911393,0.0,0.0,0.0,-3.552526523209308
HepG2/C3A,Binimetinib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9391304347826088,0.6021739130434782,0.3369565217391305,,,,,,,,198,0,0.0,0.0,-0.6864864864864865,-0.5862633181126332,0.0,0.0,0.0,
HepG2/C3A,Bortezomib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9818840579710144,0.9202898550724636,0.0615942028985507,,,,,,,,105,0,0.0,0.0,-0.9835963751573491,-0.9855175867422734,0.0,0.0,0.0,
HepG2/C3A,Brivudine,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9733333333333334,0.895,0.0783333333333333,0.0001672162499744,0.0034145948373609,0.0466848323089096,0.0841940682306092,0.1401677350390892,3.060663938522339,2.9506311416625977,608,109,0.0,0.0,-0.42131382673551354,-0.3046464604060843,0.0,0.0,0.0,-3.776721520370142
HepG2/C3A,CP21R7,0.1,0.2,0.0,0.9,1.0,0.1,0.2,0.0,0.9,1.0,0.73,0.5700000000000001,0.1599999999999999,,,,,,,,318,0,0.13666666666666666,0.03142857142857144,0.022296776602716818,0.0465220296944435,0.04976108199792412,0.09999999999999998,0.09999999999999998,
HepG2/C3A,Capivasertib,0.0,0.0,0.0,1.0,1.0,0.1,0.2,0.0,0.9,1.0,0.7685185185185185,0.5518518518518518,0.2166666666666666,,,,,,,,225,0,0.0,0.0,-0.4833333333333334,-0.2833333333333333,0.1,0.0,0.09999999999999998,
HepG2/C3A,Capmatinib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8681102362204725,0.5531496062992126,0.3149606299212598,,,,,,,,225,0,0.3666666666666667,0.4666666666666667,-0.2492925520731016,-0.08518030909634325,0.3666666666666667,0.0,0.0,
HepG2/C3A,Celecoxib,0.3,0.6,0.0,0.7,1.0,0.0,0.0,0.0,1.0,1.0,0.7183333333333334,0.5033333333333333,0.215,,,,,,,,257,0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,
HepG2/C3A,DT-061,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.5174418604651163,0.315891472868217,,,,,,,,208,0,0.0,0.0,-0.8649201188133336,-0.7287317867317868,0.42666666666666664,0.0,0.0,
HepG2/C3A,DTP3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8416666666666667,0.5983333333333334,0.2433333333333333,,,,,,,,319,0,0.0,0.0,-0.19330421642341147,-0.06915032679738563,0.0,0.0,0.0,
HepG2/C3A,Dabrafenib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8966666666666666,0.5916666666666667,0.3049999999999999,9.0972067684763e-05,0.0009833048304749,0.0846821409271663,0.0476562958738187,0.3484857450362281,1.803087949752808,1.8796511888504028,1987,135,0.0,0.0,-0.9705780494015789,-0.9710729140140906,0.6666666666666667,0.0,0.0,-4.041091934190209
HepG2/C3A,ERK5-IN-2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8933333333333333,0.5366666666666666,0.3566666666666667,2.1385912017043056e-05,0.0010376735486918,0.0201933062405477,0.0123973806932677,0.3141694174063592,1.7514880895614624,1.988495111465454,1568,103,0.1,0.0,-0.2078150153290884,-0.18909005384415228,0.0,0.0,0.0,-4.669872224223002
HepG2/C3A,ETC-206,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8033333333333333,0.57,0.2333333333333334,,,,,,,,351,0,0.0,0.0,0.1,-0.1,0.14444444444444443,0.0,0.0,
HepG2/C3A,EX229,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9516666666666668,0.8666666666666667,0.0849999999999999,1.770118704169161e-05,0.0032159672015243,0.0054740266826003,0.0104072748895288,0.1597113618488218,2.9793405532836914,2.9627418518066406,374,51,0.0,0.0,-0.8311904761904761,-0.9132467532467533,0.0,0.0,0.0,-4.751997608871499
HepG2/C3A,Elimusertib hydrochloride,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9644970414201184,0.5236686390532544,0.4408284023668639,,,,,,,,131,0,0.0,0.0,-0.7867340341024552,-0.6865575712699,0.0,0.0,0.0,
