pair,drug,seed,predictor,synth,induced_response_cosine
K562+MCF7,2-Methoxyestradiol (2-MeOE2),6,nearest_neighbor,cells,0.36657364679202303
K562+MCF7,2-Methoxyestradiol (2-MeOE2),6,scgen,cells,0.36968312949214915
K562+MCF7,2-Methoxyestradiol (2-MeOE2),6,average_effect,gaussian,
K562+MCF7,2-Methoxyestradiol (2-MeOE2),6,nearest_neighbor,gaussian,-0.4762032016119768
K562+MCF7,2-Methoxyestradiol (2-MeOE2),6,scgen,gaussian,
K562+MCF7,2-Methoxyestradiol (2-MeOE2),7,real_blend,real,-0.025552885832027975
K562+MCF7,2-Methoxyestradiol (2-MeOE2),7,average_effect,cells,0.27812497091764615
K562+MCF7,2-Methoxyestradiol (2-MeOE2),7,nearest_neighbor,cells,0.4916211290765152
K562+MCF7,2-Methoxyestradiol (2-MeOE2),7,scgen,cells,0.48355024488811416
K562+MCF7,2-Methoxyestradiol (2-MeOE2),7,average_effect,gaussian,
K562+MCF7,2-Methoxyestradiol (2-MeOE2),7,nearest_neighbor,gaussian,
K562+MCF7,2-Methoxyestradiol (2-MeOE2),7,scgen,gaussian,
K562+MCF7,A-366,0,real_blend,real,-0.012154021462134606
K562+MCF7,A-366,0,average_effect,cells,0.23543034116409825
K562+MCF7,A-366,0,nearest_neighbor,cells,0.3754058668815492
K562+MCF7,A-366,0,scgen,cells,0.20706619761996414
K562+MCF7,A-366,0,average_effect,gaussian,
K562+MCF7,A-366,0,nearest_neighbor,gaussian,
K562+MCF7,A-366,0,scgen,gaussian,
K562+MCF7,A-366,1,real_blend,real,0.03499745980703223
K562+MCF7,A-366,1,average_effect,cells,0.15651996509024463
K562+MCF7,A-366,1,nearest_neighbor,cells,0.3097262977735593
K562+MCF7,A-366,1,scgen,cells,0.27272099328192934
K562+MCF7,A-366,1,average_effect,gaussian,
K562+MCF7,A-366,1,nearest_neighbor,gaussian,
K562+MCF7,A-366,1,scgen,gaussian,
K562+MCF7,A-366,2,real_blend,real,-0.009777327066506329
K562+MCF7,A-366,2,average_effect,cells,0.05763798515365726
K562+MCF7,A-366,2,nearest_neighbor,cells,0.2804356721411116
K562+MCF7,A-366,2,scgen,cells,-0.2768876509749121
K562+MCF7,A-366,2,average_effect,gaussian,
K562+MCF7,A-366,2,nearest_neighbor,gaussian,
K562+MCF7,A-366,2,scgen,gaussian,
K562+MCF7,A-366,3,real_blend,real,0.02373100689369942
K562+MCF7,A-366,3,average_effect,cells,0.1000948601802465
K562+MCF7,A-366,3,nearest_neighbor,cells,0.28987422141847496
K562+MCF7,A-366,3,scgen,cells,0.18352052491601717
K562+MCF7,A-366,3,average_effect,gaussian,
K562+MCF7,A-366,3,nearest_neighbor,gaussian,
K562+MCF7,A-366,3,scgen,gaussian,
K562+MCF7,A-366,4,real_blend,real,0.026011798324882065
K562+MCF7,A-366,4,average_effect,cells,0.1397634164119634
K562+MCF7,A-366,4,nearest_neighbor,cells,0.31540755889857885
K562+MCF7,A-366,4,scgen,cells,0.03201846281218325
K562+MCF7,A-366,4,average_effect,gaussian,
K562+MCF7,A-366,4,nearest_neighbor,gaussian,
K562+MCF7,A-366,4,scgen,gaussian,
K562+MCF7,A-366,5,real_blend,real,-0.0016528285824711022
K562+MCF7,A-366,5,average_effect,cells,0.14317117318225359
K562+MCF7,A-366,5,nearest_neighbor,cells,0.3036223817952482
K562+MCF7,A-366,5,scgen,cells,0.08926993056611898
K562+MCF7,A-366,5,average_effect,gaussian,
K562+MCF7,A-366,5,nearest_neighbor,gaussian,
K562+MCF7,A-366,5,scgen,gaussian,
K562+MCF7,A-366,6,real_blend,real,0.1175299077264042
K562+MCF7,A-366,6,average_effect,cells,0.13474812699374789
K562+MCF7,A-366,6,nearest_neighbor,cells,0.2787606880369464
K562+MCF7,A-366,6,scgen,cells,0.18729008794451316
K562+MCF7,A-366,6,average_effect,gaussian,
K562+MCF7,A-366,6,nearest_neighbor,gaussian,
K562+MCF7,A-366,6,scgen,gaussian,
K562+MCF7,A-366,7,real_blend,real,0.056766930529065125
K562+MCF7,A-366,7,average_effect,cells,0.2028320899637971
K562+MCF7,A-366,7,nearest_neighbor,cells,0.32367338433832116
K562+MCF7,A-366,7,scgen,cells,0.3133957477517362
K562+MCF7,A-366,7,average_effect,gaussian,
K562+MCF7,A-366,7,nearest_neighbor,gaussian,
K562+MCF7,A-366,7,scgen,gaussian,
K562+MCF7,ABT-737,0,real_blend,real,0.01613033308578094
K562+MCF7,ABT-737,0,average_effect,cells,0.20524657190067172
K562+MCF7,ABT-737,0,nearest_neighbor,cells,0.3709645808986743
K562+MCF7,ABT-737,0,scgen,cells,0.30784297594183313
K562+MCF7,ABT-737,0,average_effect,gaussian,
K562+MCF7,ABT-737,0,nearest_neighbor,gaussian,
K562+MCF7,ABT-737,0,scgen,gaussian,
K562+MCF7,ABT-737,1,real_blend,real,0.06154764605413286
K562+MCF7,ABT-737,1,average_effect,cells,0.14040070442945324
K562+MCF7,ABT-737,1,nearest_neighbor,cells,0.35638589421472794
K562+MCF7,ABT-737,1,scgen,cells,0.35217510897855
K562+MCF7,ABT-737,1,average_effect,gaussian,
K562+MCF7,ABT-737,1,nearest_neighbor,gaussian,
K562+MCF7,ABT-737,1,scgen,gaussian,
K562+MCF7,ABT-737,2,real_blend,real,0.02926379110528419
K562+MCF7,ABT-737,2,average_effect,cells,0.07127481837173195
K562+MCF7,ABT-737,2,nearest_neighbor,cells,0.26545342846768794
K562+MCF7,ABT-737,2,scgen,cells,0.039222251514735726
K562+MCF7,ABT-737,2,average_effect,gaussian,
K562+MCF7,ABT-737,2,nearest_neighbor,gaussian,
K562+MCF7,ABT-737,2,scgen,gaussian,
K562+MCF7,ABT-737,3,real_blend,real,0.016602913536410035
K562+MCF7,ABT-737,3,average_effect,cells,0.13548605375020295
K562+MCF7,ABT-737,3,nearest_neighbor,cells,0.33178264026970594
K562+MCF7,ABT-737,3,scgen,cells,0.415688713155174
K562+MCF7,ABT-737,3,average_effect,gaussian,
K562+MCF7,ABT-737,3,nearest_neighbor,gaussian,
K562+MCF7,ABT-737,3,scgen,gaussian,
K562+MCF7,ABT-737,4,real_blend,real,-0.009882887576242283
K562+MCF7,ABT-737,4,average_effect,cells,0.10332181096051231
K562+MCF7,ABT-737,4,nearest_neighbor,cells,0.29246247702761147
K562+MCF7,ABT-737,4,scgen,cells,-0.0288047255725677
K562+MCF7,ABT-737,4,average_effect,gaussian,-0.5239946244281284
K562+MCF7,ABT-737,4,nearest_neighbor,gaussian,
K562+MCF7,ABT-737,4,scgen,gaussian,
K562+MCF7,ABT-737,5,real_blend,real,0.11123643260306085
K562+MCF7,ABT-737,5,average_effect,cells,0.18487446051654083
K562+MCF7,ABT-737,5,nearest_neighbor,cells,0.3872078289540444
K562+MCF7,ABT-737,5,scgen,cells,0.26171587026708754
K562+MCF7,ABT-737,5,average_effect,gaussian,
K562+MCF7,ABT-737,5,nearest_neighbor,gaussian,
K562+MCF7,ABT-737,5,scgen,gaussian,
K562+MCF7,ABT-737,6,real_blend,real,-0.011594267688257602
K562+MCF7,ABT-737,6,average_effect,cells,0.0728441380602733
K562+MCF7,ABT-737,6,nearest_neighbor,cells,0.2589869047236814
K562+MCF7,ABT-737,6,scgen,cells,0.11714788259407351
K562+MCF7,ABT-737,6,average_effect,gaussian,
K562+MCF7,ABT-737,6,nearest_neighbor,gaussian,
K562+MCF7,ABT-737,6,scgen,gaussian,
K562+MCF7,ABT-737,7,real_blend,real,-0.03281685890778269
K562+MCF7,ABT-737,7,average_effect,cells,0.14490541049253772
K562+MCF7,ABT-737,7,nearest_neighbor,cells,0.3388335431249169
K562+MCF7,ABT-737,7,scgen,cells,0.11579759472816555
K562+MCF7,ABT-737,7,average_effect,gaussian,
K562+MCF7,ABT-737,7,nearest_neighbor,gaussian,
K562+MCF7,ABT-737,7,scgen,gaussian,
K562+MCF7,AC480 (BMS-599626),0,real_blend,real,0.0623615191085907
K562+MCF7,AC480 (BMS-599626),0,average_effect,cells,0.21062235692505085
K562+MCF7,AC480 (BMS-599626),0,nearest_neighbor,cells,0.38064907761373873
K562+MCF7,AC480 (BMS-599626),0,scgen,cells,0.17716040372094405
K562+MCF7,AC480 (BMS-599626),0,average_effect,gaussian,
K562+MCF7,AC480 (BMS-599626),0,nearest_neighbor,gaussian,
K562+MCF7,AC480 (BMS-599626),0,scgen,gaussian,
K562+MCF7,AC480 (BMS-599626),1,real_blend,real,0.004940070876269687
K562+MCF7,AC480 (BMS-599626),1,average_effect,cells,0.13370726014266474
K562+MCF7,AC480 (BMS-599626),1,nearest_neighbor,cells,0.30721306919767366
K562+MCF7,AC480 (BMS-599626),1,scgen,cells,0.3280998541148444
K562+MCF7,AC480 (BMS-599626),1,average_effect,gaussian,
K562+MCF7,AC480 (BMS-599626),1,nearest_neighbor,gaussian,
K562+MCF7,AC480 (BMS-599626),1,scgen,gaussian,
K562+MCF7,AC480 (BMS-599626),2,real_blend,real,0.07820399893626426
K562+MCF7,AC480 (BMS-599626),2,average_effect,cells,0.12915800063546373
K562+MCF7,AC480 (BMS-599626),2,nearest_neighbor,cells,0.29054353951242307
K562+MCF7,AC480 (BMS-599626),2,scgen,cells,0.07572966192829207
K562+MCF7,AC480 (BMS-599626),2,average_effect,gaussian,
K562+MCF7,AC480 (BMS-599626),2,nearest_neighbor,gaussian,
K562+MCF7,AC480 (BMS-599626),2,scgen,gaussian,
K562+MCF7,AC480 (BMS-599626),3,real_blend,real,0.09841534420270115
K562+MCF7,AC480 (BMS-599626),3,average_effect,cells,0.14570453860066865
K562+MCF7,AC480 (BMS-599626),3,nearest_neighbor,cells,0.33135678512318284
K562+MCF7,AC480 (BMS-599626),3,scgen,cells,0.3520708232619624
K562+MCF7,AC480 (BMS-599626),3,average_effect,gaussian,
K562+MCF7,AC480 (BMS-599626),3,nearest_neighbor,gaussian,
K562+MCF7,AC480 (BMS-599626),3,scgen,gaussian,
K562+MCF7,AC480 (BMS-599626),4,real_blend,real,0.008728073929455033
K562+MCF7,AC480 (BMS-599626),4,average_effect,cells,0.06074796219851666
K562+MCF7,AC480 (BMS-599626),4,nearest_neighbor,cells,0.26323619558947176
K562+MCF7,AC480 (BMS-599626),4,scgen,cells,-0.07636031768502823
K562+MCF7,AC480 (BMS-599626),4,average_effect,gaussian,
K562+MCF7,AC480 (BMS-599626),4,nearest_neighbor,gaussian,
K562+MCF7,AC480 (BMS-599626),4,scgen,gaussian,
K562+MCF7,AC480 (BMS-599626),5,real_blend,real,0.015092378815610331
K562+MCF7,AC480 (BMS-599626),5,average_effect,cells,0.20327693818446854
K562+MCF7,AC480 (BMS-599626),5,nearest_neighbor,cells,0.3752320704566377
K562+MCF7,AC480 (BMS-599626),5,scgen,cells,0.21476353346000437
K562+MCF7,AC480 (BMS-599626),5,average_effect,gaussian,
K562+MCF7,AC480 (BMS-599626),5,nearest_neighbor,gaussian,
K562+MCF7,AC480 (BMS-599626),5,scgen,gaussian,
K562+MCF7,AC480 (BMS-599626),6,real_blend,real,0.07594382534303637
K562+MCF7,AC480 (BMS-599626),6,average_effect,cells,0.10405709701656778
K562+MCF7,AC480 (BMS-599626),6,nearest_neighbor,cells,0.27492860224944016
K562+MCF7,AC480 (BMS-599626),6,scgen,cells,0.14239271218299976
K562+MCF7,AC480 (BMS-599626),6,average_effect,gaussian,
K562+MCF7,AC480 (BMS-599626),6,nearest_neighbor,gaussian,
K562+MCF7,AC480 (BMS-599626),6,scgen,gaussian,
K562+MCF7,AC480 (BMS-599626),7,real_blend,real,-0.005220631101017494
K562+MCF7,AC480 (BMS-599626),7,average_effect,cells,0.2114143149993865
K562+MCF7,AC480 (BMS-599626),7,nearest_neighbor,cells,0.3675305584183529
K562+MCF7,AC480 (BMS-599626),7,scgen,cells,0.33045276725374934
K562+MCF7,AC480 (BMS-599626),7,average_effect,gaussian,
K562+MCF7,AC480 (BMS-599626),7,nearest_neighbor,gaussian,
K562+MCF7,AC480 (BMS-599626),7,scgen,gaussian,
K562+MCF7,AG-14361,0,real_blend,real,-0.0937762555180781
K562+MCF7,AG-14361,0,average_effect,cells,0.15681278853236358
K562+MCF7,AG-14361,0,nearest_neighbor,cells,0.36537838050830534
K562+MCF7,AG-14361,0,scgen,cells,0.11877746748726592
K562+MCF7,AG-14361,0,average_effect,gaussian,
K562+MCF7,AG-14361,0,nearest_neighbor,gaussian,
K562+MCF7,AG-14361,0,scgen,gaussian,
K562+MCF7,AG-14361,1,real_blend,real,-0.013950896949873698
K562+MCF7,AG-14361,1,average_effect,cells,0.13909939685677103
K562+MCF7,AG-14361,1,nearest_neighbor,cells,0.33595065866649965
K562+MCF7,AG-14361,1,scgen,cells,0.18214881152150098
K562+MCF7,AG-14361,1,average_effect,gaussian,
K562+MCF7,AG-14361,1,nearest_neighbor,gaussian,
K562+MCF7,AG-14361,1,scgen,gaussian,
K562+MCF7,AG-14361,2,real_blend,real,0.03883491409309832
K562+MCF7,AG-14361,2,average_effect,cells,0.0607534019818824
K562+MCF7,AG-14361,2,nearest_neighbor,cells,0.2915854808319609
K562+MCF7,AG-14361,2,scgen,cells,-0.10425197790345987
K562+MCF7,AG-14361,2,average_effect,gaussian,
K562+MCF7,AG-14361,2,nearest_neighbor,gaussian,
K562+MCF7,AG-14361,2,scgen,gaussian,
K562+MCF7,AG-14361,3,real_blend,real,-0.07326639227614955
K562+MCF7,AG-14361,3,average_effect,cells,0.09734087226105217
K562+MCF7,AG-14361,3,nearest_neighbor,cells,0.29918829412069
K562+MCF7,AG-14361,3,scgen,cells,0.0563474993844624
K562+MCF7,AG-14361,3,average_effect,gaussian,
K562+MCF7,AG-14361,3,nearest_neighbor,gaussian,
K562+MCF7,AG-14361,3,scgen,gaussian,
K562+MCF7,AG-14361,4,real_blend,real,0.051216802014055984
K562+MCF7,AG-14361,4,average_effect,cells,0.08011702578265929
K562+MCF7,AG-14361,4,nearest_neighbor,cells,0.3157384812135641
K562+MCF7,AG-14361,4,scgen,cells,-0.03937134839941604
K562+MCF7,AG-14361,4,average_effect,gaussian,
K562+MCF7,AG-14361,4,nearest_neighbor,gaussian,
K562+MCF7,AG-14361,4,scgen,gaussian,
K562+MCF7,AG-14361,5,real_blend,real,-0.015050592219188034
K562+MCF7,AG-14361,5,average_effect,cells,0.15399630017574312
K562+MCF7,AG-14361,5,nearest_neighbor,cells,0.3440597869239986
K562+MCF7,AG-14361,5,scgen,cells,0.044751224682164206
K562+MCF7,AG-14361,5,average_effect,gaussian,
K562+MCF7,AG-14361,5,nearest_neighbor,gaussian,
K562+MCF7,AG-14361,5,scgen,gaussian,
K562+MCF7,AG-14361,6,real_blend,real,-0.06312417566931314
K562+MCF7,AG-14361,6,average_effect,cells,0.10814016763791098
K562+MCF7,AG-14361,6,nearest_neighbor,cells,0.30648713014668605
K562+MCF7,AG-14361,6,scgen,cells,0.11216349132342177
K562+MCF7,AG-14361,6,average_effect,gaussian,
K562+MCF7,AG-14361,6,nearest_neighbor,gaussian,
K562+MCF7,AG-14361,6,scgen,gaussian,
K562+MCF7,AG-14361,7,real_blend,real,0.0367163811825473
K562+MCF7,AG-14361,7,average_effect,cells,0.19066953819617288
K562+MCF7,AG-14361,7,nearest_neighbor,cells,0.3621396722729343
K562+MCF7,AG-14361,7,scgen,cells,0.2710081958543514
K562+MCF7,AG-14361,7,average_effect,gaussian,
K562+MCF7,AG-14361,7,nearest_neighbor,gaussian,
K562+MCF7,AG-14361,7,scgen,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),0,real_blend,real,-0.00761943038793396
K562+MCF7,AG-490 (Tyrphostin B42),0,average_effect,cells,0.20692997833221427
K562+MCF7,AG-490 (Tyrphostin B42),0,nearest_neighbor,cells,0.4609074965330989
K562+MCF7,AG-490 (Tyrphostin B42),0,scgen,cells,0.30219291803086695
K562+MCF7,AG-490 (Tyrphostin B42),0,average_effect,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),0,nearest_neighbor,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),0,scgen,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),1,real_blend,real,-0.06561522800822434
K562+MCF7,AG-490 (Tyrphostin B42),1,average_effect,cells,0.09548456159282029
K562+MCF7,AG-490 (Tyrphostin B42),1,nearest_neighbor,cells,0.34929239854880634
K562+MCF7,AG-490 (Tyrphostin B42),1,scgen,cells,0.2267666897190528
K562+MCF7,AG-490 (Tyrphostin B42),1,average_effect,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),1,nearest_neighbor,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),1,scgen,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),2,real_blend,real,-0.04303835464006705
K562+MCF7,AG-490 (Tyrphostin B42),2,average_effect,cells,0.07316757305129455
K562+MCF7,AG-490 (Tyrphostin B42),2,nearest_neighbor,cells,0.34987238187913183
K562+MCF7,AG-490 (Tyrphostin B42),2,scgen,cells,0.017553185675877766
K562+MCF7,AG-490 (Tyrphostin B42),2,average_effect,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),2,nearest_neighbor,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),2,scgen,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),3,real_blend,real,0.011595756975086136
K562+MCF7,AG-490 (Tyrphostin B42),3,average_effect,cells,0.10621572370328532
K562+MCF7,AG-490 (Tyrphostin B42),3,nearest_neighbor,cells,0.3786434911896783
K562+MCF7,AG-490 (Tyrphostin B42),3,scgen,cells,0.2354385796394704
K562+MCF7,AG-490 (Tyrphostin B42),3,average_effect,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),3,nearest_neighbor,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),3,scgen,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),4,real_blend,real,0.012032788075683662
K562+MCF7,AG-490 (Tyrphostin B42),4,average_effect,cells,0.14384878543950963
K562+MCF7,AG-490 (Tyrphostin B42),4,nearest_neighbor,cells,0.4048490627110539
K562+MCF7,AG-490 (Tyrphostin B42),4,scgen,cells,0.14433575600029147
K562+MCF7,AG-490 (Tyrphostin B42),4,average_effect,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),4,nearest_neighbor,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),4,scgen,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),5,real_blend,real,-0.017999331893479534
K562+MCF7,AG-490 (Tyrphostin B42),5,average_effect,cells,0.13687667040756646
K562+MCF7,AG-490 (Tyrphostin B42),5,nearest_neighbor,cells,0.42757252709292964
K562+MCF7,AG-490 (Tyrphostin B42),5,scgen,cells,0.14524096200192493
K562+MCF7,AG-490 (Tyrphostin B42),5,average_effect,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),5,nearest_neighbor,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),5,scgen,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),6,real_blend,real,0.010185519618783062
K562+MCF7,AG-490 (Tyrphostin B42),6,average_effect,cells,0.15246622872480484
K562+MCF7,AG-490 (Tyrphostin B42),6,nearest_neighbor,cells,0.3862885682044488
K562+MCF7,AG-490 (Tyrphostin B42),6,scgen,cells,0.26558594517581147
K562+MCF7,AG-490 (Tyrphostin B42),6,average_effect,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),6,nearest_neighbor,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),6,scgen,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),7,real_blend,real,-0.07972259254156988
K562+MCF7,AG-490 (Tyrphostin B42),7,average_effect,cells,0.22482521798093424
K562+MCF7,AG-490 (Tyrphostin B42),7,nearest_neighbor,cells,0.4727988547715856
K562+MCF7,AG-490 (Tyrphostin B42),7,scgen,cells,0.39646427338573736
K562+MCF7,AG-490 (Tyrphostin B42),7,average_effect,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),7,nearest_neighbor,gaussian,
K562+MCF7,AG-490 (Tyrphostin B42),7,scgen,gaussian,
K562+MCF7,AICAR (Acadesine),0,real_blend,real,-0.04092083111369748
K562+MCF7,AICAR (Acadesine),0,average_effect,cells,0.17080097751723658
K562+MCF7,AICAR (Acadesine),0,nearest_neighbor,cells,0.37161539472295146
K562+MCF7,AICAR (Acadesine),0,scgen,cells,0.12099286434119375
K562+MCF7,AICAR (Acadesine),0,average_effect,gaussian,
K562+MCF7,AICAR (Acadesine),0,nearest_neighbor,gaussian,
K562+MCF7,AICAR (Acadesine),0,scgen,gaussian,
K562+MCF7,AICAR (Acadesine),1,real_blend,real,-0.04606918553255637
K562+MCF7,AICAR (Acadesine),1,average_effect,cells,0.10363941459579452
K562+MCF7,AICAR (Acadesine),1,nearest_neighbor,cells,0.29522209415346057
K562+MCF7,AICAR (Acadesine),1,scgen,cells,0.1595258680799053
K562+MCF7,AICAR (Acadesine),1,average_effect,gaussian,
K562+MCF7,AICAR (Acadesine),1,nearest_neighbor,gaussian,
K562+MCF7,AICAR (Acadesine),1,scgen,gaussian,
K562+MCF7,AICAR (Acadesine),2,real_blend,real,-0.020854633217474244
K562+MCF7,AICAR (Acadesine),2,average_effect,cells,0.04320725562829588
K562+MCF7,AICAR (Acadesine),2,nearest_neighbor,cells,0.2564820028780272
K562+MCF7,AICAR (Acadesine),2,scgen,cells,-0.15370159945624265
K562+MCF7,AICAR (Acadesine),2,average_effect,gaussian,
K562+MCF7,AICAR (Acadesine),2,nearest_neighbor,gaussian,
K562+MCF7,AICAR (Acadesine),2,scgen,gaussian,
K562+MCF7,AICAR (Acadesine),3,real_blend,real,-0.000998515799083281
K562+MCF7,AICAR (Acadesine),3,average_effect,cells,0.07603390348515993
K562+MCF7,AICAR (Acadesine),3,nearest_neighbor,cells,0.2851111104063032
K562+MCF7,AICAR (Acadesine),3,scgen,cells,0.17234044253453418
K562+MCF7,AICAR (Acadesine),3,average_effect,gaussian,
K562+MCF7,AICAR (Acadesine),3,nearest_neighbor,gaussian,
K562+MCF7,AICAR (Acadesine),3,scgen,gaussian,
K562+MCF7,AICAR (Acadesine),4,real_blend,real,0.018894520868824195
K562+MCF7,AICAR (Acadesine),4,average_effect,cells,0.062167847760299016
K562+MCF7,AICAR (Acadesine),4,nearest_neighbor,cells,0.2685086700905939
K562+MCF7,AICAR (Acadesine),4,scgen,cells,-0.036184680847528135
K562+MCF7,AICAR (Acadesine),4,average_effect,gaussian,
K562+MCF7,AICAR (Acadesine),4,nearest_neighbor,gaussian,
K562+MCF7,AICAR (Acadesine),4,scgen,gaussian,
K562+MCF7,AICAR (Acadesine),5,real_blend,real,-0.04126583799476121
K562+MCF7,AICAR (Acadesine),5,average_effect,cells,0.13808575879728877
K562+MCF7,AICAR (Acadesine),5,nearest_neighbor,cells,0.33351466804155344
K562+MCF7,AICAR (Acadesine),5,scgen,cells,0.05408635636361037
K562+MCF7,AICAR (Acadesine),5,average_effect,gaussian,
K562+MCF7,AICAR (Acadesine),5,nearest_neighbor,gaussian,
K562+MCF7,AICAR (Acadesine),5,scgen,gaussian,
K562+MCF7,AICAR (Acadesine),6,real_blend,real,0.0553162734543668
K562+MCF7,AICAR (Acadesine),6,average_effect,cells,0.06736209752417253
K562+MCF7,AICAR (Acadesine),6,nearest_neighbor,cells,0.2640252004710831
K562+MCF7,AICAR (Acadesine),6,scgen,cells,0.05734525987707037
K562+MCF7,AICAR (Acadesine),6,average_effect,gaussian,
K562+MCF7,AICAR (Acadesine),6,nearest_neighbor,gaussian,
K562+MCF7,AICAR (Acadesine),6,scgen,gaussian,
K562+MCF7,AICAR (Acadesine),7,real_blend,real,0.09917265922128374
K562+MCF7,AICAR (Acadesine),7,average_effect,cells,0.1548966123506688
K562+MCF7,AICAR (Acadesine),7,nearest_neighbor,cells,0.3230838366721489
K562+MCF7,AICAR (Acadesine),7,scgen,cells,0.21962986707980298
K562+MCF7,AICAR (Acadesine),7,average_effect,gaussian,
K562+MCF7,AICAR (Acadesine),7,nearest_neighbor,gaussian,
K562+MCF7,AICAR (Acadesine),7,scgen,gaussian,
K562+MCF7,AMG-900,0,real_blend,real,0.09531877146032451
K562+MCF7,AMG-900,0,average_effect,cells,0.5374637542861495
K562+MCF7,AMG-900,0,nearest_neighbor,cells,0.6880191787465337
K562+MCF7,AMG-900,0,scgen,cells,0.7451514132671853
K562+MCF7,AMG-900,0,average_effect,gaussian,
K562+MCF7,AMG-900,0,nearest_neighbor,gaussian,
K562+MCF7,AMG-900,0,scgen,gaussian,
K562+MCF7,AMG-900,1,real_blend,real,0.03899506819580408
K562+MCF7,AMG-900,1,average_effect,cells,0.5570920657223037
K562+MCF7,AMG-900,1,nearest_neighbor,cells,0.7373889457560252
K562+MCF7,AMG-900,1,scgen,cells,0.8454854613574729
K562+MCF7,AMG-900,1,average_effect,gaussian,
K562+MCF7,AMG-900,1,nearest_neighbor,gaussian,
K562+MCF7,AMG-900,1,scgen,gaussian,
K562+MCF7,AMG-900,2,real_blend,real,0.07781215013235959
K562+MCF7,AMG-900,2,average_effect,cells,0.5181486568934816
K562+MCF7,AMG-900,2,nearest_neighbor,cells,0.6849150963206506
K562+MCF7,AMG-900,2,scgen,cells,0.8054825402655006
K562+MCF7,AMG-900,2,average_effect,gaussian,
K562+MCF7,AMG-900,2,nearest_neighbor,gaussian,
K562+MCF7,AMG-900,2,scgen,gaussian,
K562+MCF7,AMG-900,3,real_blend,real,0.1116485789817338
K562+MCF7,AMG-900,3,average_effect,cells,0.5310689102034443
K562+MCF7,AMG-900,3,nearest_neighbor,cells,0.7046188668454643
K562+MCF7,AMG-900,3,scgen,cells,0.8391161184670249
K562+MCF7,AMG-900,3,average_effect,gaussian,-0.44404364495541376
K562+MCF7,AMG-900,3,nearest_neighbor,gaussian,
K562+MCF7,AMG-900,3,scgen,gaussian,
K562+MCF7,AMG-900,4,real_blend,real,0.1592866069980216
K562+MCF7,AMG-900,4,average_effect,cells,0.41775843611872016
K562+MCF7,AMG-900,4,nearest_neighbor,cells,0.6118572929782268
K562+MCF7,AMG-900,4,scgen,cells,0.5823181320305755
K562+MCF7,AMG-900,4,average_effect,gaussian,
K562+MCF7,AMG-900,4,nearest_neighbor,gaussian,
K562+MCF7,AMG-900,4,scgen,gaussian,
K562+MCF7,AMG-900,5,real_blend,real,0.07637465581289248
K562+MCF7,AMG-900,5,average_effect,cells,0.5881455848013754
K562+MCF7,AMG-900,5,nearest_neighbor,cells,0.7514981349763895
K562+MCF7,AMG-900,5,scgen,cells,0.8244834309371781
K562+MCF7,AMG-900,5,average_effect,gaussian,
K562+MCF7,AMG-900,5,nearest_neighbor,gaussian,
K562+MCF7,AMG-900,5,scgen,gaussian,
K562+MCF7,AMG-900,6,real_blend,real,0.03484069850674044
K562+MCF7,AMG-900,6,average_effect,cells,0.4173577916950026
K562+MCF7,AMG-900,6,nearest_neighbor,cells,0.6120434280540983
K562+MCF7,AMG-900,6,scgen,cells,0.5537360273994532
K562+MCF7,AMG-900,6,average_effect,gaussian,
K562+MCF7,AMG-900,6,nearest_neighbor,gaussian,
K562+MCF7,AMG-900,6,scgen,gaussian,
K562+MCF7,AMG-900,7,real_blend,real,0.1302017732363521
K562+MCF7,AMG-900,7,average_effect,cells,0.4591171694292783
K562+MCF7,AMG-900,7,nearest_neighbor,cells,0.6483447934133243
K562+MCF7,AMG-900,7,scgen,cells,0.6815174521531254
K562+MCF7,AMG-900,7,average_effect,gaussian,
K562+MCF7,AMG-900,7,nearest_neighbor,gaussian,
K562+MCF7,AMG-900,7,scgen,gaussian,
K562+MCF7,AR-42,0,real_blend,real,0.2109080546026283
K562+MCF7,AR-42,0,average_effect,cells,0.8270038542812084
K562+MCF7,AR-42,0,nearest_neighbor,cells,0.8870231176593811
