cell_line,drug,n_per_arm,A_sup,A_unsup,G
KATO III,Oxaliplatin,300,0.8066666666666666,0.5066666666666667,0.29999999999999993
KATO III,PF-06260933,300,0.9166666666666666,0.5366666666666666,0.38
KATO III,PH-797804,300,0.96,0.7983333333333333,0.16166666666666663
KATO III,Paclitaxel,300,0.8866666666666667,0.5800000000000001,0.30666666666666664
KATO III,Pemigatinib,300,0.7833333333333333,0.5433333333333333,0.24
KATO III,Pimitespib,300,0.7266666666666667,0.5366666666666666,0.19000000000000006
KATO III,Pralsetinib,300,0.885,0.505,0.38
KATO III,RMC-6236,300,0.9383333333333334,0.5783333333333334,0.36
KATO III,Ralimetinib dimesylate,300,0.8666666666666667,0.5166666666666666,0.3500000000000001
KATO III,Regorafenib,300,0.9066666666666666,0.8,0.10666666666666658
KATO III,SBI-0640756,300,0.8033333333333333,0.5983333333333334,0.20499999999999996
KATO III,Sapanisertib,300,0.9133333333333333,0.5116666666666667,0.4016666666666666
KATO III,Sonidegib,300,0.8933333333333333,0.6133333333333333,0.28
KATO III,TAK-733,300,0.945,0.55,0.3949999999999999
KATO III,TAK-901,300,0.99,0.9783333333333333,0.011666666666666714
KATO III,Temuterkib,300,0.8216666666666667,0.5233333333333333,0.29833333333333334
KATO III,Tomivosertib,300,0.8216666666666667,0.685,0.1366666666666666
KATO III,Torkinib,300,0.7766666666666666,0.5066666666666667,0.2699999999999999
KATO III,Trametinib,300,0.925,0.5133333333333333,0.41166666666666674
KATO III,Tubulin inhibitor 6,300,0.7066666666666667,0.5233333333333333,0.18333333333333335
KATO III,Tucatinib,300,0.79,0.5333333333333333,0.2566666666666667
KATO III,ULK-101,300,0.7733333333333333,0.5933333333333334,0.17999999999999994
KATO III,Vemurafenib,300,0.79,0.505,0.28500000000000003
KATO III,Volasertib,300,0.7533333333333333,0.5133333333333333,0.24
KATO III,XRK3F2,300,0.8266666666666667,0.5183333333333333,0.30833333333333335
KATO III,c-Kit-IN-1,300,0.94,0.6933333333333334,0.2466666666666666
KATO III,olaparib,300,0.9033333333333333,0.52,0.3833333333333333
KATO III,palbociclib,300,0.825,0.575,0.25
KATO III,venetoclax,300,0.945,0.8066666666666666,0.1383333333333333
KATO III,vincristine,300,0.8566666666666667,0.5483333333333333,0.30833333333333335
LOX-IMVI,4EGI-1,300,0.8216666666666667,0.5283333333333333,0.29333333333333333
LOX-IMVI,9-ING-41,300,0.75,0.5266666666666666,0.22333333333333338
LOX-IMVI,APTO-253,300,0.7166666666666667,0.51,0.20666666666666667
LOX-IMVI,AT7519,300,0.6733333333333333,0.515,0.15833333333333333
LOX-IMVI,AZD-7648,300,0.8216666666666667,0.5216666666666667,0.29999999999999993
LOX-IMVI,AZD-8055,300,0.7933333333333333,0.53,0.2633333333333333
LOX-IMVI,AZD1390,300,0.7683333333333333,0.5833333333333333,0.18500000000000005
LOX-IMVI,AZD2858,300,0.67,0.525,0.14500000000000002
LOX-IMVI,Abemaciclib,300,0.9116666666666666,0.7583333333333333,0.15333333333333332
LOX-IMVI,Adagrasib,300,0.6333333333333333,0.5466666666666666,0.08666666666666667
LOX-IMVI,Afatinib,300,0.8983333333333333,0.55,0.3483333333333333
LOX-IMVI,Alpelisib,300,0.7316666666666667,0.505,0.22666666666666668
LOX-IMVI,Anastrozole,300,0.6966666666666667,0.525,0.17166666666666663
LOX-IMVI,BAY1125976,300,0.8466666666666667,0.575,0.2716666666666667
LOX-IMVI,BI-3406,300,0.7533333333333333,0.5683333333333334,0.18499999999999994
LOX-IMVI,BI-78D3,300,0.69,0.52,0.16999999999999993
LOX-IMVI,Belumosudil (mesylate),300,0.7833333333333333,0.575,0.20833333333333337
LOX-IMVI,Belzutifan,300,0.8733333333333333,0.51,0.3633333333333333
LOX-IMVI,Bentamapimod,300,0.7883333333333333,0.545,0.2433333333333333
LOX-IMVI,Bimiralisib,300,0.9516666666666667,0.6333333333333333,0.31833333333333336
LOX-IMVI,Binimetinib,300,0.9083333333333333,0.63,0.2783333333333333
LOX-IMVI,Bortezomib,300,0.985,0.915,0.06999999999999995
LOX-IMVI,Brivudine,300,0.9583333333333334,0.865,0.09333333333333338
LOX-IMVI,CP21R7,300,0.7233333333333334,0.5266666666666666,0.19666666666666677
LOX-IMVI,Capivasertib,300,0.7133333333333334,0.56,0.15333333333333332
LOX-IMVI,Capmatinib,300,0.865,0.6266666666666667,0.23833333333333329
LOX-IMVI,Celecoxib,300,0.6533333333333333,0.5033333333333333,0.15000000000000002
LOX-IMVI,DT-061,300,0.77,0.575,0.19500000000000006
LOX-IMVI,DTP3,300,0.82,0.5133333333333333,0.30666666666666664
LOX-IMVI,Dabrafenib,300,0.8216666666666667,0.6016666666666667,0.21999999999999997
LOX-IMVI,ERK5-IN-2,300,0.8666666666666667,0.515,0.3516666666666667
LOX-IMVI,ETC-206,300,0.65,0.5183333333333333,0.1316666666666667
LOX-IMVI,EX229,300,0.9166666666666666,0.6916666666666667,0.22499999999999998
LOX-IMVI,Elimusertib hydrochloride,300,0.91,0.7766666666666666,0.13333333333333341
LOX-IMVI,Encorafenib,300,0.8666666666666667,0.5083333333333333,0.3583333333333334
LOX-IMVI,Erdafitinib ,300,0.695,0.5316666666666666,0.16333333333333333
LOX-IMVI,Everolimus,300,0.6966666666666667,0.5116666666666667,0.18499999999999994
LOX-IMVI,Futibatinib,300,0.775,0.5533333333333333,0.22166666666666668
LOX-IMVI,GSK1059615,300,0.93,0.5033333333333333,0.42666666666666675
LOX-IMVI,Gemcitabine,300,0.7366666666666667,0.5633333333333334,0.17333333333333334
LOX-IMVI,HI-TOPK-032,300,0.9333333333333333,0.8483333333333334,0.08499999999999996
LOX-IMVI,Hydroxyfasudil,300,0.785,0.52,0.265
LOX-IMVI,IQ 1,300,0.7516666666666667,0.55,0.20166666666666666
LOX-IMVI,Infigratinib,300,0.84,0.555,0.2849999999999999
LOX-IMVI,Ipatasertib,300,0.8666666666666667,0.5316666666666667,0.33499999999999996
LOX-IMVI,Irinotecan,300,0.7883333333333333,0.5366666666666666,0.2516666666666667
LOX-IMVI,Ixazomib,300,0.805,0.5566666666666666,0.2483333333333334
LOX-IMVI,LB-100,300,0.6416666666666667,0.5233333333333333,0.1183333333333334
LOX-IMVI,LJI308,300,0.73,0.5733333333333333,0.15666666666666673
LOX-IMVI,LY-2584702 (tosylate salt),300,0.835,0.735,0.09999999999999998
LOX-IMVI,LY2090314,300,0.7083333333333334,0.5033333333333334,0.20499999999999996
LOX-IMVI,Lapatinib ditosylate,300,0.68,0.5116666666666667,0.16833333333333333
LOX-IMVI,Lonafarnib,113,0.9513274336283186,0.8716814159292036,0.07964601769911506
LOX-IMVI,MK-3903,300,0.8416666666666667,0.545,0.29666666666666663
LOX-IMVI,MK-8353,300,0.6766666666666666,0.5416666666666666,0.135
LOX-IMVI,ML264,300,0.79,0.5283333333333333,0.2616666666666667
LOX-IMVI,Methylprednisolone succinate,300,0.6883333333333334,0.5633333333333334,0.125
LOX-IMVI,Minodronic acid,300,0.7183333333333334,0.5349999999999999,0.18333333333333346
LOX-IMVI,NG25,300,0.9383333333333334,0.8049999999999999,0.13333333333333341
LOX-IMVI,NVP-BHG712,300,0.7633333333333333,0.54,0.22333333333333327
LOX-IMVI,OTS514,300,0.7416666666666667,0.6183333333333334,0.1233333333333333
LOX-IMVI,Oleic acid,300,0.715,0.56,0.15499999999999992
LOX-IMVI,Oxaliplatin,300,0.7316666666666667,0.55,0.18166666666666664
LOX-IMVI,PF-06260933,300,0.915,0.5733333333333334,0.3416666666666667
LOX-IMVI,PH-797804,300,0.9666666666666667,0.9116666666666666,0.05500000000000005
LOX-IMVI,Paclitaxel,300,0.815,0.5016666666666667,0.31333333333333324
LOX-IMVI,Pemigatinib,300,0.6783333333333333,0.5166666666666667,0.16166666666666663
LOX-IMVI,Pimitespib,300,0.7433333333333333,0.6116666666666667,0.1316666666666666
LOX-IMVI,Pralsetinib,300,0.8966666666666666,0.6266666666666667,0.2699999999999999
LOX-IMVI,RMC-6236,300,0.9233333333333333,0.595,0.32833333333333337
LOX-IMVI,Ralimetinib dimesylate,300,0.7633333333333333,0.54,0.22333333333333327
LOX-IMVI,Regorafenib,300,0.845,0.65,0.19499999999999995
LOX-IMVI,SBI-0640756,300,0.7033333333333334,0.52,0.18333333333333335
LOX-IMVI,Sapanisertib,300,0.9,0.6116666666666667,0.28833333333333333
LOX-IMVI,Sonidegib,300,0.7566666666666667,0.625,0.1316666666666667
LOX-IMVI,TAK-733,300,0.9266666666666666,0.7266666666666667,0.19999999999999996
LOX-IMVI,TAK-901,300,0.99,0.9883333333333333,0.0016666666666667052
LOX-IMVI,Temuterkib,300,0.745,0.5033333333333334,0.24166666666666659
LOX-IMVI,Tomivosertib,300,0.7483333333333333,0.5433333333333333,0.20499999999999996
LOX-IMVI,Torkinib,300,0.7116666666666667,0.5966666666666667,0.11499999999999999
LOX-IMVI,Trametinib,300,0.9433333333333334,0.7833333333333333,0.16000000000000003
LOX-IMVI,Tubulin inhibitor 6,300,0.6916666666666667,0.5516666666666667,0.1399999999999999
LOX-IMVI,Tucatinib,300,0.7066666666666667,0.51,0.19666666666666666
LOX-IMVI,ULK-101,300,0.7616666666666667,0.5916666666666667,0.17000000000000004
LOX-IMVI,Vemurafenib,300,0.775,0.51,0.265
LOX-IMVI,Volasertib,300,0.67,0.5133333333333333,0.15666666666666673
LOX-IMVI,XRK3F2,300,0.7966666666666666,0.5666666666666667,0.22999999999999998
LOX-IMVI,c-Kit-IN-1,300,0.8983333333333333,0.71,0.18833333333333335
LOX-IMVI,olaparib,300,0.7783333333333333,0.5449999999999999,0.2333333333333334
LOX-IMVI,palbociclib,300,0.7783333333333333,0.5466666666666666,0.2316666666666667
LOX-IMVI,venetoclax,300,0.94,0.8216666666666667,0.11833333333333329
LOX-IMVI,vincristine,300,0.8116666666666666,0.5966666666666667,0.21499999999999997
LS 180,4EGI-1,300,0.845,0.5366666666666666,0.30833333333333335
LS 180,9-ING-41,300,0.815,0.52,0.29499999999999993
LS 180,APTO-253,300,0.7833333333333333,0.525,0.2583333333333333
LS 180,AT7519,300,0.7366666666666667,0.5383333333333333,0.19833333333333336
LS 180,AZD-7648,300,0.94,0.5433333333333333,0.3966666666666666
LS 180,AZD-8055,300,0.93,0.5033333333333334,0.42666666666666664
LS 180,AZD1390,300,0.8133333333333334,0.5700000000000001,0.2433333333333333
LS 180,AZD2858,300,0.7966666666666666,0.5133333333333333,0.2833333333333333
LS 180,Abemaciclib,300,0.8983333333333333,0.6633333333333333,0.235
LS 180,Adagrasib,300,0.7283333333333334,0.605,0.1233333333333334
LS 180,Afatinib,300,0.9783333333333334,0.5183333333333333,0.4600000000000001
LS 180,Alpelisib,300,0.9383333333333334,0.5033333333333333,0.43500000000000005
LS 180,Anastrozole,300,0.7683333333333333,0.5266666666666666,0.2416666666666667
LS 180,BAY1125976,300,0.9733333333333334,0.8516666666666667,0.1216666666666667
LS 180,BI-3406,300,0.9466666666666667,0.5233333333333333,0.42333333333333334
LS 180,BI-78D3,300,0.795,0.5416666666666667,0.2533333333333333
LS 180,Belumosudil (mesylate),300,0.84,0.5283333333333333,0.31166666666666665
LS 180,Belzutifan,300,0.8983333333333333,0.6083333333333333,0.29000000000000004
LS 180,Bentamapimod,300,0.8533333333333334,0.5333333333333333,0.32000000000000006
LS 180,Bimiralisib,300,0.9816666666666667,0.545,0.43666666666666665
LS 180,Binimetinib,300,0.94,0.5183333333333333,0.42166666666666663
LS 180,Bortezomib,300,0.9833333333333333,0.9283333333333333,0.05499999999999994
LS 180,Brivudine,300,0.9783333333333334,0.8683333333333333,0.1100000000000001
LS 180,CP21R7,300,0.7333333333333333,0.505,0.22833333333333328
LS 180,Capivasertib,300,0.7433333333333333,0.5083333333333333,0.235
LS 180,Capmatinib,300,0.87,0.5266666666666666,0.3433333333333334
LS 180,Celecoxib,300,0.7783333333333333,0.5083333333333333,0.27
LS 180,DT-061,300,0.9016666666666666,0.505,0.3966666666666666
LS 180,DTP3,300,0.915,0.5033333333333334,0.4116666666666666
LS 180,Dabrafenib,300,0.8766666666666667,0.5516666666666667,0.32499999999999996
LS 180,ERK5-IN-2,300,0.9333333333333333,0.5083333333333333,0.42500000000000004
LS 180,ETC-206,300,0.7166666666666667,0.5033333333333334,0.21333333333333326
LS 180,EX229,300,0.9116666666666666,0.63,0.2816666666666666
LS 180,Elimusertib hydrochloride,300,0.925,0.5966666666666667,0.32833333333333337
LS 180,Encorafenib,300,0.93,0.5216666666666666,0.40833333333333344
LS 180,Erdafitinib ,300,0.8066666666666666,0.5216666666666667,0.2849999999999999
LS 180,Everolimus,300,0.7766666666666666,0.515,0.2616666666666666
LS 180,Futibatinib,300,0.805,0.635,0.17000000000000004
LS 180,GSK1059615,300,0.9766666666666667,0.6033333333333334,0.3733333333333333
LS 180,Gemcitabine,300,0.7983333333333333,0.51,0.28833333333333333
LS 180,HI-TOPK-032,300,0.9266666666666666,0.605,0.32166666666666666
LS 180,Hydroxyfasudil,300,0.7416666666666667,0.54,0.20166666666666666
LS 180,IQ 1,300,0.9,0.5366666666666666,0.3633333333333334
LS 180,Infigratinib,300,0.8716666666666667,0.5483333333333333,0.32333333333333336
LS 180,Ipatasertib,300,0.9233333333333333,0.565,0.3583333333333334
LS 180,Irinotecan,300,0.8816666666666667,0.505,0.3766666666666667
LS 180,Ixazomib,300,0.8716666666666667,0.5716666666666667,0.30000000000000004
LS 180,LB-100,300,0.6766666666666666,0.5316666666666667,0.1449999999999999
LS 180,LJI308,300,0.7816666666666666,0.5466666666666666,0.235
LS 180,LY-2584702 (tosylate salt),258,0.8546511627906976,0.5096899224806202,0.34496124031007747
LS 180,LY2090314,300,0.7533333333333333,0.5666666666666667,0.18666666666666665
LS 180,Lapatinib ditosylate,300,0.7333333333333333,0.52,0.21333333333333326
LS 180,MK-3903,300,0.9433333333333334,0.595,0.3483333333333334
LS 180,MK-8353,300,0.8083333333333333,0.5033333333333333,0.30500000000000005
LS 180,ML264,300,0.825,0.5266666666666666,0.29833333333333334
LS 180,Methylprednisolone succinate,300,0.7883333333333333,0.5383333333333333,0.25
LS 180,Minodronic acid,300,0.7466666666666667,0.535,0.21166666666666667
LS 180,NG25,300,0.9733333333333334,0.94,0.03333333333333344
LS 180,NVP-BHG712,300,0.8433333333333334,0.515,0.32833333333333337
LS 180,OTS514,300,0.8433333333333334,0.585,0.2583333333333334
LS 180,Oleic acid,300,0.78,0.505,0.275
LS 180,Oxaliplatin,300,0.7466666666666667,0.5016666666666667,0.245
LS 180,PF-06260933,300,0.94,0.81,0.1299999999999999
LS 180,PH-797804,300,0.99,0.975,0.015000000000000013
LS 180,Paclitaxel,300,0.9083333333333333,0.55,0.3583333333333333
LS 180,Pemigatinib,300,0.8633333333333333,0.51,0.3533333333333333
LS 180,Pimitespib,286,0.7290209790209791,0.506993006993007,0.2220279720279721
LS 180,Pralsetinib,300,0.8966666666666666,0.6266666666666667,0.2699999999999999
LS 180,RMC-6236,300,0.9333333333333333,0.515,0.41833333333333333
LS 180,Ralimetinib dimesylate,300,0.8883333333333333,0.535,0.3533333333333333
LS 180,Regorafenib,300,0.905,0.5266666666666666,0.3783333333333334
LS 180,SBI-0640756,300,0.7916666666666666,0.585,0.20666666666666667
LS 180,Sapanisertib,300,0.9416666666666667,0.5483333333333333,0.3933333333333333
LS 180,Sonidegib,300,0.7816666666666666,0.58,0.20166666666666666
LS 180,TAK-733,300,0.9116666666666666,0.54,0.3716666666666666
LS 180,TAK-901,300,0.995,0.99,0.0050000000000000044
LS 180,Temuterkib,300,0.8516666666666667,0.5866666666666667,0.265
LS 180,Tomivosertib,300,0.8416666666666667,0.64,0.20166666666666666
LS 180,Torkinib,300,0.81,0.565,0.2450000000000001
LS 180,Trametinib,300,0.9633333333333334,0.5066666666666666,0.4566666666666668
LS 180,Tubulin inhibitor 6,300,0.7866666666666666,0.5733333333333334,0.21333333333333326
LS 180,Tucatinib,300,0.7983333333333333,0.52,0.2783333333333333
LS 180,ULK-101,300,0.835,0.575,0.26
LS 180,Vemurafenib,300,0.92,0.5066666666666667,0.41333333333333333
LS 180,Volasertib,300,0.7566666666666667,0.5133333333333333,0.2433333333333334
LS 180,XRK3F2,300,0.885,0.51,0.375
LS 180,c-Kit-IN-1,300,0.91,0.7216666666666667,0.18833333333333335
LS 180,olaparib,300,0.7633333333333333,0.505,0.2583333333333333
LS 180,palbociclib,300,0.9,0.55,0.35
LS 180,venetoclax,300,0.965,0.785,0.17999999999999994
LS 180,vincristine,300,0.93,0.6166666666666667,0.31333333333333335
LoVo,4EGI-1,300,0.8833333333333333,0.5349999999999999,0.3483333333333334
LoVo,9-ING-41,300,0.8133333333333334,0.57,0.2433333333333334
LoVo,APTO-253,300,0.7466666666666667,0.52,0.22666666666666668
LoVo,AT7519,300,0.7216666666666667,0.5233333333333333,0.19833333333333336
LoVo,AZD-7648,300,0.91,0.6616666666666666,0.2483333333333334
LoVo,AZD-8055,300,0.92,0.56,0.36
LoVo,AZD1390,300,0.8316666666666667,0.5383333333333333,0.29333333333333333
LoVo,AZD2858,300,0.7,0.5883333333333334,0.11166666666666658
LoVo,Abemaciclib,300,0.955,0.8683333333333333,0.08666666666666667
LoVo,Adagrasib,300,0.6283333333333333,0.5683333333333334,0.05999999999999994
LoVo,Afatinib,300,0.9483333333333334,0.8483333333333334,0.09999999999999998
LoVo,Alpelisib,300,0.93,0.5283333333333333,0.4016666666666667
LoVo,Anastrozole,300,0.7516666666666667,0.5700000000000001,0.18166666666666664
LoVo,BAY1125976,300,0.9333333333333333,0.8816666666666667,0.05166666666666664
LoVo,BI-3406,300,0.955,0.5633333333333334,0.3916666666666666
LoVo,BI-78D3,300,0.7766666666666666,0.5333333333333333,0.2433333333333333
LoVo,Belumosudil (mesylate),300,0.7866666666666666,0.5366666666666666,0.25
LoVo,Belzutifan,300,0.925,0.615,0.31000000000000005
LoVo,Bentamapimod,300,0.875,0.575,0.30000000000000004
LoVo,Bimiralisib,300,0.9616666666666667,0.855,0.10666666666666669
LoVo,Binimetinib,300,0.94,0.8183333333333334,0.12166666666666659
LoVo,Bortezomib,300,0.99,0.98,0.010000000000000009
LoVo,Brivudine,300,0.9766666666666667,0.9299999999999999,0.046666666666666745
LoVo,CP21R7,300,0.7133333333333334,0.5083333333333333,0.20500000000000007
LoVo,Capivasertib,300,0.7016666666666667,0.5583333333333333,0.1433333333333333
LoVo,Capmatinib,300,0.9366666666666666,0.525,0.4116666666666666
LoVo,Celecoxib,300,0.7383333333333333,0.5133333333333333,0.22499999999999998
LoVo,DT-061,300,0.8516666666666667,0.5733333333333334,0.2783333333333333
LoVo,DTP3,300,0.885,0.6666666666666666,0.21833333333333338
LoVo,Dabrafenib,300,0.8716666666666667,0.54,0.33166666666666667
LoVo,ERK5-IN-2,300,0.895,0.5066666666666667,0.3883333333333333
LoVo,ETC-206,300,0.7283333333333334,0.51,0.21833333333333338
LoVo,EX229,300,0.9466666666666667,0.85,0.09666666666666668
LoVo,Elimusertib hydrochloride,300,0.9583333333333334,0.6566666666666666,0.30166666666666675
LoVo,Encorafenib,300,0.9216666666666666,0.5166666666666667,0.4049999999999999
LoVo,Erdafitinib ,300,0.7216666666666667,0.515,0.20666666666666667
LoVo,Everolimus,300,0.81,0.605,0.20500000000000007
LoVo,Futibatinib,300,0.7966666666666666,0.5916666666666667,0.20499999999999996
LoVo,GSK1059615,300,0.975,0.9416666666666667,0.033333333333333326
LoVo,Gemcitabine,300,0.6983333333333334,0.5700000000000001,0.1283333333333333
LoVo,HI-TOPK-032,300,0.945,0.6383333333333333,0.30666666666666664
LoVo,Hydroxyfasudil,300,0.725,0.5366666666666666,0.18833333333333335
LoVo,IQ 1,300,0.835,0.505,0.32999999999999996
LoVo,Infigratinib,300,0.8516666666666667,0.6233333333333333,0.2283333333333334
LoVo,Ipatasertib,300,0.9116666666666666,0.81,0.10166666666666657
LoVo,Irinotecan,300,0.84,0.5766666666666667,0.2633333333333333
LoVo,Ixazomib,300,0.9316666666666666,0.5333333333333333,0.3983333333333333
LoVo,LB-100,300,0.6883333333333334,0.5033333333333333,0.18500000000000005
LoVo,LJI308,300,0.7133333333333334,0.56,0.15333333333333332
LoVo,LY-2584702 (tosylate salt),300,0.8183333333333334,0.55,0.2683333333333333
LoVo,LY2090314,300,0.73,0.575,0.15500000000000003
LoVo,Lapatinib ditosylate,300,0.6716666666666666,0.525,0.1466666666666666
LoVo,Lonafarnib,300,0.9683333333333334,0.915,0.053333333333333344
LoVo,MK-3903,300,0.9366666666666666,0.5416666666666667,0.3949999999999999
LoVo,MK-8353,300,0.745,0.5066666666666666,0.2383333333333334
LoVo,ML264,300,0.82,0.5133333333333333,0.30666666666666664
LoVo,Methylprednisolone succinate,300,0.7166666666666667,0.5866666666666667,0.13
LoVo,Minodronic acid,300,0.8,0.5316666666666667,0.2683333333333333
LoVo,NG25,300,0.9716666666666667,0.9133333333333333,0.05833333333333335
LoVo,NVP-BHG712,300,0.8316666666666667,0.5966666666666667,0.235
LoVo,OTS514,300,0.815,0.5916666666666667,0.22333333333333327
LoVo,Oleic acid,300,0.7416666666666667,0.53,0.21166666666666667
LoVo,Oxaliplatin,300,0.7166666666666667,0.5566666666666666,0.16000000000000003
LoVo,PF-06260933,300,0.8916666666666667,0.595,0.29666666666666675
LoVo,PH-797804,300,0.95,0.9366666666666666,0.013333333333333308
LoVo,Paclitaxel,300,0.8833333333333333,0.5333333333333333,0.35
LoVo,Pemigatinib,300,0.8216666666666667,0.5533333333333333,0.2683333333333333
LoVo,Pimitespib,300,0.6866666666666666,0.5,0.18666666666666665
LoVo,Pralsetinib,300,0.8816666666666667,0.7083333333333333,0.17333333333333345
LoVo,RMC-6236,300,0.9433333333333334,0.8,0.1433333333333333
LoVo,Ralimetinib dimesylate,300,0.8566666666666667,0.5483333333333333,0.30833333333333335
LoVo,Regorafenib,300,0.8883333333333333,0.77,0.11833333333333329
LoVo,SBI-0640756,300,0.76,0.5466666666666666,0.21333333333333337
LoVo,Sapanisertib,300,0.9266666666666666,0.7833333333333333,0.1433333333333333
LoVo,Sonidegib,300,0.775,0.5816666666666667,0.19333333333333336
LoVo,TAK-733,300,0.9483333333333334,0.88,0.06833333333333336
LoVo,TAK-901,300,0.9933333333333333,0.8833333333333333,0.10999999999999999
LoVo,Temuterkib,300,0.8233333333333334,0.5683333333333334,0.255
LoVo,Tomivosertib,300,0.8366666666666667,0.7216666666666667,0.11499999999999999
LoVo,Torkinib,300,0.775,0.5983333333333334,0.17666666666666664
LoVo,Trametinib,300,0.9616666666666667,0.5883333333333334,0.3733333333333333
LoVo,Tubulin inhibitor 6,300,0.7416666666666667,0.5166666666666666,0.2250000000000001
LoVo,Tucatinib,300,0.7583333333333333,0.5133333333333333,0.245
LoVo,ULK-101,300,0.7833333333333333,0.56,0.22333333333333327
LoVo,Vemurafenib,300,0.8083333333333333,0.5283333333333333,0.28
LoVo,Volasertib,300,0.6933333333333334,0.5766666666666667,0.1166666666666667
LoVo,XRK3F2,300,0.8916666666666667,0.5866666666666667,0.30500000000000005
LoVo,c-Kit-IN-1,300,0.9516666666666667,0.8383333333333334,0.11333333333333329
LoVo,olaparib,300,0.775,0.5366666666666666,0.2383333333333334
LoVo,palbociclib,300,0.8616666666666667,0.515,0.3466666666666667
LoVo,venetoclax,300,0.9533333333333334,0.91,0.043333333333333335
LoVo,vincristine,300,0.8816666666666667,0.5633333333333334,0.31833333333333336
MIA PaCa-2,4EGI-1,300,0.8466666666666667,0.705,0.14166666666666672
MIA PaCa-2,9-ING-41,300,0.8016666666666666,0.5700000000000001,0.23166666666666658
MIA PaCa-2,APTO-253,300,0.77,0.5549999999999999,0.21500000000000008
MIA PaCa-2,AT7519,300,0.7033333333333334,0.5083333333333333,0.19500000000000006
MIA PaCa-2,AZD-7648,300,0.9133333333333333,0.6683333333333333,0.245
MIA PaCa-2,AZD-8055,300,0.9383333333333334,0.64,0.29833333333333334
MIA PaCa-2,AZD1390,300,0.795,0.5266666666666666,0.2683333333333334
MIA PaCa-2,AZD2858,218,0.6903669724770642,0.5022935779816514,0.18807339449541283
MIA PaCa-2,Abemaciclib,300,0.975,0.8566666666666667,0.11833333333333329
MIA PaCa-2,Adagrasib,300,0.8566666666666667,0.6433333333333333,0.21333333333333337
MIA PaCa-2,Afatinib,300,0.9433333333333334,0.65,0.29333333333333333
MIA PaCa-2,Alpelisib,300,0.9,0.675,0.22499999999999998
MIA PaCa-2,Anastrozole,300,0.685,0.5016666666666667,0.18333333333333335
MIA PaCa-2,BAY1125976,300,0.9466666666666667,0.85,0.09666666666666668
MIA PaCa-2,BI-3406,300,0.925,0.6083333333333333,0.31666666666666676
MIA PaCa-2,BI-78D3,300,0.75,0.515,0.235
MIA PaCa-2,Belumosudil (mesylate),300,0.76,0.5716666666666667,0.18833333333333335
MIA PaCa-2,Belzutifan,300,0.8233333333333334,0.6116666666666667,0.21166666666666667
MIA PaCa-2,Bentamapimod,300,0.7966666666666666,0.525,0.2716666666666666
MIA PaCa-2,Bimiralisib,300,0.965,0.7816666666666667,0.18333333333333324
MIA PaCa-2,Binimetinib,273,0.945054945054945,0.7380952380952381,0.2069597069597069
MIA PaCa-2,Bortezomib,246,0.9817073170731707,0.926829268292683,0.05487804878048774
MIA PaCa-2,Brivudine,300,0.9333333333333333,0.5966666666666667,0.33666666666666667
MIA PaCa-2,CP21R7,300,0.6433333333333333,0.5016666666666667,0.1416666666666666
MIA PaCa-2,Capivasertib,300,0.765,0.52,0.245
MIA PaCa-2,Capmatinib,300,0.845,0.5733333333333334,0.2716666666666666
MIA PaCa-2,Celecoxib,300,0.6883333333333334,0.525,0.16333333333333333
MIA PaCa-2,DT-061,300,0.8133333333333334,0.5616666666666666,0.2516666666666667
MIA PaCa-2,DTP3,300,0.7783333333333333,0.5549999999999999,0.22333333333333338
MIA PaCa-2,Dabrafenib,300,0.915,0.8716666666666667,0.043333333333333335
MIA PaCa-2,ERK5-IN-2,300,0.8683333333333333,0.5716666666666667,0.29666666666666663
MIA PaCa-2,ETC-206,300,0.645,0.5183333333333333,0.1266666666666667
MIA PaCa-2,EX229,300,0.945,0.8733333333333333,0.07166666666666666
MIA PaCa-2,Elimusertib hydrochloride,257,0.9357976653696498,0.603112840466926,0.3326848249027238
MIA PaCa-2,Encorafenib,300,0.86,0.5633333333333334,0.29666666666666663
MIA PaCa-2,Erdafitinib ,300,0.7333333333333333,0.6116666666666667,0.12166666666666659
MIA PaCa-2,Everolimus,300,0.7366666666666667,0.5016666666666667,0.235
MIA PaCa-2,Futibatinib,300,0.73,0.6516666666666666,0.07833333333333337
MIA PaCa-2,GSK1059615,300,0.9683333333333334,0.5933333333333333,0.3750000000000001
MIA PaCa-2,Gemcitabine,300,0.68,0.5033333333333334,0.17666666666666664
MIA PaCa-2,HI-TOPK-032,300,0.8766666666666667,0.7766666666666666,0.10000000000000009
MIA PaCa-2,Hydroxyfasudil,300,0.71,0.5033333333333334,0.20666666666666655
MIA PaCa-2,IQ 1,300,0.7866666666666666,0.5516666666666666,0.235
MIA PaCa-2,Infigratinib,300,0.8033333333333333,0.5216666666666666,0.28166666666666673
MIA PaCa-2,Ipatasertib,300,0.8216666666666667,0.5,0.32166666666666666
MIA PaCa-2,Irinotecan,300,0.7933333333333333,0.5333333333333333,0.26
MIA PaCa-2,Ixazomib,300,0.8966666666666666,0.645,0.2516666666666666
MIA PaCa-2,LB-100,300,0.6883333333333334,0.5116666666666667,0.17666666666666664
MIA PaCa-2,LJI308,300,0.7066666666666667,0.5116666666666667,0.19499999999999995
MIA PaCa-2,LY-2584702 (tosylate salt),200,0.79,0.5675,0.22250000000000003
