cell_line,drug,n_treated_G1,n_treated_G2M,n_vehicle_G1,n_vehicle_G2M,induced_cosine,D,norm_r_G1,norm_r_G2M
KATO III,OTS514,265,160,1004,679,0.6337552345359013,0.3662447654640987,1.688175082206726,1.3206121921539307
KATO III,Oleic acid,394,261,1004,679,0.7201619082086463,0.27983809179135366,0.9579827785491943,1.0554513931274414
KATO III,Oxaliplatin,566,394,1004,679,0.789223951905115,0.21077604809488504,1.0523446798324585,1.1060400009155273
KATO III,PF-06260933,266,212,1004,679,0.8572864821622561,0.1427135178377439,1.9257932901382446,1.8589409589767456
KATO III,PH-797804,552,392,1004,679,0.9377650951382163,0.062234904861783735,2.6559548377990723,2.798442840576172
KATO III,Paclitaxel,1491,1076,1004,679,0.8625552961086347,0.13744470389136532,1.517216682434082,1.2470766305923462
KATO III,Pemigatinib,611,305,1004,679,0.7840200323474641,0.2159799676525359,1.2387957572937012,1.172448992729187
KATO III,Pimitespib,219,144,1004,679,0.5935401277501663,0.4064598722498337,0.9675391912460327,1.0785460472106934
KATO III,Pralsetinib,226,144,1004,679,0.7505324737735958,0.24946752622640422,1.5732812881469727,1.5191559791564941
KATO III,RMC-6236,2173,475,1004,679,0.8308147626560122,0.16918523734398783,2.0611464977264404,1.7564858198165894
KATO III,Ralimetinib dimesylate,695,469,1004,679,0.8596680900852164,0.14033190991478361,1.496274709701538,1.3461602926254272
KATO III,Regorafenib,603,346,1004,679,0.8905144983325286,0.1094855016674714,2.1435258388519287,2.041748523712158
KATO III,SBI-0640756,257,215,1004,679,0.841060879252938,0.15893912074706196,1.3419309854507446,1.4774352312088013
KATO III,Sapanisertib,2107,613,1004,679,0.8755829081752335,0.12441709182476646,1.9134273529052734,1.6460044384002686
KATO III,Sonidegib,248,130,1004,679,0.8571047576672212,0.14289524233277884,1.7923702001571655,1.9155359268188477
KATO III,TAK-733,631,172,1004,679,0.9010330339667135,0.09896696603328647,2.198249340057373,2.1372387409210205
KATO III,TAK-901,462,305,1004,679,0.9628149272007304,0.037185072799269636,4.172806739807129,4.14941930770874
KATO III,Temuterkib,752,396,1004,679,0.7776491489054027,0.2223508510945973,1.2688298225402832,1.135833501815796
KATO III,Tomivosertib,828,460,1004,679,0.8992197760474,0.1007802239526,1.5927623510360718,1.7178233861923218
KATO III,Torkinib,233,182,1004,679,0.7463046280966954,0.2536953719033046,1.317859411239624,1.2965152263641357
KATO III,Trametinib,1721,510,1004,679,0.8696082673784257,0.13039173262157433,2.0211541652679443,1.9645434617996216
KATO III,Tubulin inhibitor 6,358,267,1004,679,0.6599159308768362,0.3400840691231638,0.9614827036857605,0.9645865559577942
KATO III,Tucatinib,1145,765,1004,679,0.7686292586520479,0.2313707413479521,1.0456657409667969,0.9491714239120483
KATO III,ULK-101,352,194,1004,679,0.8208499371390598,0.17915006286094015,1.2092822790145874,1.2390403747558594
KATO III,Vemurafenib,1188,605,1004,679,0.79455739015698,0.20544260984301999,1.3588128089904785,1.1050901412963867
KATO III,Volasertib,424,193,1004,679,0.663134026352929,0.33686597364707105,1.0423344373703003,1.034633755683899
KATO III,XRK3F2,1513,612,1004,679,0.8447222171828634,0.15527778281713656,1.3715838193893433,1.110228419303894
KATO III,c-Kit-IN-1,533,166,1004,679,0.8937877376170844,0.10621226238291559,2.078148126602173,2.1872177124023438
KATO III,olaparib,390,222,1004,679,0.8147555589568689,0.1852444410431311,1.9619998931884766,1.8113281726837158
KATO III,palbociclib,919,171,1004,679,0.5742452836543904,0.4257547163456096,1.5403906106948853,1.3785490989685059
KATO III,venetoclax,548,259,1004,679,0.9282377203687684,0.0717622796312316,2.341233253479004,2.309112071990967
KATO III,vincristine,248,143,1004,679,0.8262265764063979,0.17377342359360215,1.6289827823638916,1.8729077577590942
LOX-IMVI,4EGI-1,463,123,1184,591,0.7441330517076682,0.2558669482923318,1.6469097137451172,1.5923271179199219
LOX-IMVI,9-ING-41,1352,475,1184,591,0.7686504936220764,0.23134950637792362,1.222190022468567,1.1838526725769043
LOX-IMVI,APTO-253,763,256,1184,591,0.6116448099277185,0.3883551900722815,0.9377152323722839,0.8816721439361572
LOX-IMVI,AT7519,855,357,1184,591,0.7175626126910203,0.2824373873089797,0.8673876523971558,1.045559048652649
LOX-IMVI,AZD-7648,508,188,1184,591,0.8022430318705362,0.19775696812946375,1.5035473108291626,1.5245137214660645
LOX-IMVI,AZD-8055,1074,266,1184,591,0.7792549762960277,0.2207450237039723,1.4774127006530762,1.302273154258728
LOX-IMVI,AZD1390,641,198,1184,591,0.7222746149042926,0.27772538509570743,1.1821328401565552,1.5660475492477417
LOX-IMVI,AZD2858,269,101,1184,591,0.5417774588764472,0.45822254112355276,1.109586477279663,1.1248778104782104
LOX-IMVI,Abemaciclib,464,204,1184,591,0.8646224911184565,0.13537750888154354,2.3529579639434814,2.2588701248168945
LOX-IMVI,Adagrasib,436,172,1184,591,0.6119493867680059,0.3880506132319941,0.995924174785614,1.0279759168624878
LOX-IMVI,Afatinib,1219,279,1184,591,0.819535921242964,0.18046407875703596,1.7950679063796997,1.6382243633270264
LOX-IMVI,Alpelisib,595,207,1184,591,0.7395408793009773,0.26045912069902266,1.3594133853912354,1.2368216514587402
LOX-IMVI,Anastrozole,785,279,1184,591,0.7405993555410985,0.25940064445890154,0.9202067255973816,1.0353729724884033
LOX-IMVI,BAY1125976,1236,295,1184,591,0.7981825996260806,0.20181740037391938,1.5643465518951416,1.6453217267990112
LOX-IMVI,BI-3406,1148,488,1184,591,0.8038685266470731,0.1961314733529269,1.1365001201629639,1.0929367542266846
LOX-IMVI,BI-78D3,921,375,1184,591,0.7264203721090944,0.2735796278909056,0.928743302822113,0.9885565638542175
LOX-IMVI,Belumosudil (mesylate),568,130,1184,591,0.7535988230591494,0.24640117694085062,1.4123176336288452,1.4739691019058228
LOX-IMVI,Belzutifan,540,61,1184,591,0.5821394484876588,0.41786055151234125,1.5472429990768433,1.7486995458602905
LOX-IMVI,Bentamapimod,645,354,1184,591,0.7465596827897887,0.2534403172102113,1.286206603050232,1.25913405418396
LOX-IMVI,Bimiralisib,1540,255,1184,591,0.9065767697864958,0.09342323021350418,2.3810060024261475,2.2228200435638428
LOX-IMVI,Binimetinib,479,90,1184,591,0.7947700718834111,0.2052299281165889,2.0547330379486084,1.9403661489486694
LOX-IMVI,Bortezomib,228,78,1184,591,0.8962677140321766,0.10373228596782336,3.8558835983276367,3.7339015007019043
LOX-IMVI,Brivudine,743,447,1184,591,0.8851656586773906,0.11483434132260939,2.6019442081451416,2.57330060005188
LOX-IMVI,CP21R7,455,207,1184,591,0.6368694065943635,0.36313059340563647,1.0080950260162354,1.1616588830947876
LOX-IMVI,Capivasertib,498,240,1184,591,0.7090885605794568,0.2909114394205432,1.0666821002960205,1.1349958181381226
LOX-IMVI,Capmatinib,438,138,1184,591,0.7732034392411942,0.22679656075880583,2.007235527038574,1.9277693033218384
LOX-IMVI,Celecoxib,599,276,1184,591,0.6626606247888682,0.3373393752111318,0.9145522117614746,0.899940550327301
LOX-IMVI,DT-061,432,191,1184,591,0.8126195842046204,0.18738041579537956,1.459104299545288,1.4837195873260498
LOX-IMVI,DTP3,492,224,1184,591,0.8006212357846199,0.19937876421538014,1.4785447120666504,1.3719912767410278
LOX-IMVI,Dabrafenib,1903,366,1184,591,0.7092030535123914,0.29079694648760857,1.4936567544937134,1.4066435098648071
LOX-IMVI,ERK5-IN-2,1126,399,1184,591,0.8140925022436563,0.18590749775634374,1.5015169382095337,1.7397792339324951
LOX-IMVI,ETC-206,708,310,1184,591,0.6149408589277292,0.3850591410722708,0.81451416015625,0.8870057463645935
LOX-IMVI,EX229,567,144,1184,591,0.814630809200539,0.18536919079946101,2.366004467010498,2.2938616275787354
LOX-IMVI,Elimusertib hydrochloride,378,81,1184,591,0.803237300415925,0.196762699584075,2.3932924270629883,2.342298746109009
LOX-IMVI,Encorafenib,1669,386,1184,591,0.8008484524063351,0.19915154759366493,1.8947426080703735,1.708925724029541
LOX-IMVI,Erdafitinib ,797,261,1184,591,0.6377445777056975,0.3622554222943025,0.8880174160003662,0.9760168194770813
LOX-IMVI,Everolimus,1553,727,1184,591,0.7795687991754157,0.22043120082458434,0.8572320938110352,0.9527220726013184
LOX-IMVI,Futibatinib,446,108,1184,591,0.7649838756532605,0.23501612434673946,1.4427272081375122,1.332176923751831
LOX-IMVI,GSK1059615,937,410,1184,591,0.8659924487094753,0.13400755129052466,2.1453092098236084,2.0507075786590576
LOX-IMVI,Gemcitabine,930,375,1184,591,0.605981259208434,0.39401874079156596,0.9707836508750916,1.1800074577331543
LOX-IMVI,HI-TOPK-032,272,177,1184,591,0.894102146285415,0.10589785371458504,2.829181671142578,2.5134127140045166
LOX-IMVI,Hydroxyfasudil,387,135,1184,591,0.7479200695852454,0.2520799304147546,1.491462230682373,1.5029637813568115
LOX-IMVI,IQ 1,435,120,1184,591,0.6893737900589172,0.3106262099410828,1.2347012758255005,1.278765320777893
LOX-IMVI,Infigratinib,806,169,1184,591,0.8171726321814807,0.18282736781851927,1.7294321060180664,1.6331381797790527
LOX-IMVI,Ipatasertib,1071,472,1184,591,0.8219567061715891,0.1780432938284109,1.5185027122497559,1.3833386898040771
LOX-IMVI,Irinotecan,1184,321,1184,591,0.7373605421116718,0.2626394578883282,1.436691164970398,2.036114454269409
LOX-IMVI,Ixazomib,538,131,1184,591,0.7502475351708653,0.2497524648291347,1.7947486639022827,1.6958324909210205
LOX-IMVI,LB-100,658,221,1184,591,0.5939854939192263,0.4060145060807737,0.7860040068626404,0.950101912021637
LOX-IMVI,LJI308,485,152,1184,591,0.7902004407596225,0.20979955924037752,1.373201608657837,1.4526022672653198
LOX-IMVI,LY-2584702 (tosylate salt),157,102,1184,591,0.8499264500737329,0.1500735499262671,2.1235361099243164,2.0578055381774902
LOX-IMVI,LY2090314,816,405,1184,591,0.6344978138073136,0.3655021861926864,0.9384424090385437,1.0590791702270508
LOX-IMVI,Lapatinib ditosylate,1162,517,1184,591,0.7085249305063923,0.2914750694936077,0.9076987504959106,0.9461466073989868
LOX-IMVI,Lonafarnib,56,38,1184,591,,,,
LOX-IMVI,MK-3903,491,166,1184,591,0.6125598561249884,0.3874401438750116,1.4059096574783325,1.3464947938919067
LOX-IMVI,MK-8353,490,211,1184,591,0.6061189949751704,0.3938810050248296,0.9075859189033508,0.9714366793632507
LOX-IMVI,ML264,902,268,1184,591,0.7453800591234265,0.25461994087657347,1.0895280838012695,1.1450659036636353
LOX-IMVI,Methylprednisolone succinate,521,240,1184,591,0.7387977118943183,0.2612022881056817,1.0498212575912476,1.2329705953598022
LOX-IMVI,Minodronic acid,706,300,1184,591,0.739945732367419,0.260054267632581,1.1369925737380981,1.1762068271636963
LOX-IMVI,NG25,562,294,1184,591,0.8663611633369543,0.13363883666304566,2.406407356262207,2.389777421951294
LOX-IMVI,NVP-BHG712,498,221,1184,591,0.6711570470568176,0.32884295294318244,1.0623892545700073,1.0948708057403564
LOX-IMVI,OTS514,293,162,1184,591,0.7689914242075415,0.23100857579245848,1.4806156158447266,1.4180817604064941
LOX-IMVI,Oleic acid,519,254,1184,591,0.7606676629103644,0.23933233708963564,1.0796290636062622,1.1174886226654053
LOX-IMVI,Oxaliplatin,721,302,1184,591,0.7980844616890327,0.2019155383109673,1.1080195903778076,1.1006509065628052
LOX-IMVI,PF-06260933,377,79,1184,591,0.8057481482183801,0.19425185178161986,2.3117454051971436,2.745429754257202
LOX-IMVI,PH-797804,174,86,1184,591,0.8936625041286189,0.10633749587138108,4.007236957550049,3.7987959384918213
LOX-IMVI,Paclitaxel,1346,518,1184,591,0.8004100345869213,0.19958996541307872,1.3720396757125854,1.4326895475387573
LOX-IMVI,Pemigatinib,672,207,1184,591,0.7049934300897819,0.2950065699102181,0.985913872718811,1.0188981294631958
LOX-IMVI,Pimitespib,330,164,1184,591,0.6858550726792041,0.3141449273207959,1.2526557445526123,1.2533276081085205
LOX-IMVI,Pralsetinib,355,181,1184,591,0.7707081473617847,0.22929185263821528,1.9785696268081665,2.1407346725463867
LOX-IMVI,RMC-6236,1762,395,1184,591,0.8340730180723084,0.16592698192769162,2.13938570022583,2.0059547424316406
LOX-IMVI,Ralimetinib dimesylate,658,283,1184,591,0.7414940323685024,0.2585059676314976,1.1880736351013184,1.2438910007476807
LOX-IMVI,Regorafenib,686,259,1184,591,0.821764530953313,0.17823546904668697,1.8214219808578491,1.6351561546325684
LOX-IMVI,SBI-0640756,353,172,1184,591,0.6749324169926669,0.32506758300733307,1.1995675563812256,1.2667027711868286
LOX-IMVI,Sapanisertib,1347,308,1184,591,0.877837888821007,0.122162111178993,1.9165481328964233,1.9163060188293457
LOX-IMVI,Sonidegib,338,113,1184,591,0.7280755688415722,0.2719244311584278,1.4200268983840942,1.583359956741333
LOX-IMVI,TAK-733,543,222,1184,591,0.8797027579901191,0.1202972420098809,2.1147029399871826,2.103562355041504
LOX-IMVI,TAK-901,389,164,1184,591,0.9407117796959754,0.059288220304024586,4.84160041809082,4.653031826019287
LOX-IMVI,Temuterkib,800,322,1184,591,0.777536272535982,0.222463727464018,1.0248388051986694,1.111904263496399
LOX-IMVI,Tomivosertib,706,334,1184,591,0.7556453040301143,0.24435469596988568,1.10421884059906,1.2923834323883057
LOX-IMVI,Torkinib,285,115,1184,591,0.7054206594750737,0.2945793405249263,1.2464991807937622,1.4329395294189453
LOX-IMVI,Trametinib,1407,242,1184,591,0.892491259171558,0.10750874082844197,2.580395460128784,2.294987916946411
LOX-IMVI,Tubulin inhibitor 6,453,189,1184,591,0.6830826751814403,0.3169173248185597,1.0358459949493408,1.140283226966858
LOX-IMVI,Tucatinib,1059,491,1184,591,0.637566265590548,0.36243373440945204,0.8877120018005371,0.8947640657424927
LOX-IMVI,ULK-101,379,172,1184,591,0.6649857000498639,0.3350142999501361,1.285414457321167,1.233093023300171
LOX-IMVI,Vemurafenib,1147,342,1184,591,0.7253059219549778,0.2746940780450222,1.1020427942276,1.1082501411437988
LOX-IMVI,Volasertib,376,156,1184,591,0.5404113855183477,0.45958861448165234,0.8572624325752258,1.030030369758606
LOX-IMVI,XRK3F2,1256,313,1184,591,0.8095703045097533,0.1904296954902467,1.4493465423583984,1.4186928272247314
LOX-IMVI,c-Kit-IN-1,429,192,1184,591,0.8696252228633718,0.13037477713662815,2.2200675010681152,2.0934195518493652
LOX-IMVI,olaparib,574,195,1184,591,0.7620080366422544,0.23799196335774564,1.5489286184310913,1.824671983718872
LOX-IMVI,palbociclib,791,112,1184,591,0.5724787776363255,0.4275212223636745,1.3524376153945923,1.6765378713607788
LOX-IMVI,venetoclax,536,274,1184,591,0.9065214638577588,0.09347853614224122,2.621058225631714,2.4908440113067627
LOX-IMVI,vincristine,316,212,1184,591,0.7586179040799006,0.2413820959200994,1.6225104331970215,2.012876033782959
LS 180,4EGI-1,301,63,922,456,0.3753198423315404,0.6246801576684595,1.5468555688858032,1.83156156539917
LS 180,9-ING-41,1379,438,922,456,0.8154019700589556,0.18459802994104435,1.3170653581619263,1.3270759582519531
LS 180,APTO-253,509,166,922,456,0.5548576149554456,0.4451423850445544,1.1712102890014648,1.2488206624984741
LS 180,AT7519,724,204,922,456,0.738667232693514,0.261332767306486,0.9014595746994019,1.1678624153137207
LS 180,AZD-7648,295,144,922,456,0.7824916450824722,0.21750835491752785,1.8729071617126465,2.184642791748047
LS 180,AZD-8055,735,141,922,456,0.7718730318102229,0.22812696818977707,1.8727275133132935,2.174067735671997
LS 180,AZD1390,381,92,922,456,0.5490844650922867,0.4509155349077133,1.0856868028640747,1.673882007598877
LS 180,AZD2858,191,116,922,456,0.6526839895196667,0.34731601048033334,1.1385613679885864,1.2451064586639404
LS 180,Abemaciclib,928,199,922,456,0.796929585227466,0.20307041477253396,1.6394436359405518,2.162397623062134
LS 180,Adagrasib,305,78,922,456,0.6170186283518829,0.3829813716481171,1.0458306074142456,1.2473974227905273
LS 180,Afatinib,1364,285,922,456,0.8832967285304277,0.11670327146957227,2.260730028152466,2.4762167930603027
LS 180,Alpelisib,353,53,922,456,0.7434149871895451,0.25658501281045487,1.9819715023040771,2.386950969696045
LS 180,Anastrozole,508,222,922,456,0.7334556315627786,0.2665443684372214,1.0770858526229858,1.1751127243041992
LS 180,BAY1125976,2119,187,922,456,0.8601455420214338,0.13985445797856622,2.73857045173645,2.8098671436309814
LS 180,BI-3406,856,182,922,456,0.8506383377574059,0.14936166224259406,1.9145523309707642,2.334125518798828
LS 180,BI-78D3,1041,377,922,456,0.8195277742445367,0.1804722257554633,1.1470600366592407,1.3099324703216553
LS 180,Belumosudil (mesylate),384,95,922,456,0.6522005277993229,0.3477994722006771,1.1921238899230957,1.5705662965774536
LS 180,Belzutifan,351,31,922,456,,,,
LS 180,Bentamapimod,749,384,922,456,0.7818003976794469,0.21819960232055313,1.454627513885498,1.506248950958252
LS 180,Bimiralisib,1589,242,922,456,0.8433712248324646,0.15662877516753537,2.273933172225952,2.61708927154541
LS 180,Binimetinib,370,128,922,456,0.8345928466535664,0.16540715334643363,2.0128684043884277,2.389681339263916
LS 180,Bortezomib,304,46,922,456,,,,
LS 180,Brivudine,845,212,922,456,0.860911774445886,0.13908822555411404,2.5622079372406006,3.080483913421631
LS 180,CP21R7,254,163,922,456,0.5027777290610781,0.4972222709389219,0.932567834854126,1.0708941221237183
LS 180,Capivasertib,394,201,922,456,0.6539826654658581,0.34601733453414185,1.0245649814605713,1.091618299484253
LS 180,Capmatinib,314,124,922,456,0.7213882551986054,0.2786117448013946,1.6207367181777954,1.863138198852539
LS 180,Celecoxib,312,171,922,456,0.6129677546974873,0.3870322453025127,0.9743308424949646,1.2044028043746948
LS 180,DT-061,249,170,922,456,0.7426803908062941,0.2573196091937059,1.5561727285385132,1.7290972471237183
LS 180,DTP3,287,93,922,456,0.7809722527993186,0.2190277472006814,1.726686954498291,2.0835978984832764
LS 180,Dabrafenib,1845,340,922,456,0.7837416400104567,0.21625835998954335,1.6586196422576904,1.543351650238037
LS 180,ERK5-IN-2,1627,319,922,456,0.8044634731548626,0.19553652684513745,1.666046380996704,1.8302018642425537
LS 180,ETC-206,516,224,922,456,0.6760925171883996,0.3239074828116004,0.8742378354072571,0.978144645690918
LS 180,EX229,483,92,922,456,0.795525109119951,0.204474890880049,1.759121298789978,2.179225206375122
LS 180,Elimusertib hydrochloride,229,65,922,456,0.8581640463593255,0.14183595364067447,1.798614501953125,2.447875499725342
LS 180,Encorafenib,1965,468,922,456,0.8453661044675995,0.15463389553240048,1.8894110918045044,1.9680761098861694
LS 180,Erdafitinib ,739,320,922,456,0.7107072207203071,0.2892927792796929,1.147230625152588,1.1511192321777344
LS 180,Everolimus,1180,500,922,456,0.7168020317177244,0.2831979682822756,1.0771530866622925,1.1371411085128784
LS 180,Futibatinib,288,67,922,456,0.5730026247685883,0.4269973752314117,1.8616375923156738,1.4242141246795654
LS 180,GSK1059615,959,261,922,456,0.8448289233757317,0.15517107662426832,2.1185972690582275,2.501610040664673
LS 180,Gemcitabine,1029,292,922,456,0.5954411268211582,0.40455887317884176,1.0941646099090576,1.595392107963562
LS 180,HI-TOPK-032,343,129,922,456,0.8074195323284129,0.1925804676715871,1.7784513235092163,2.2967936992645264
LS 180,Hydroxyfasudil,214,94,922,456,0.5382461234871936,0.4617538765128064,0.9885329604148865,1.1901496648788452
LS 180,IQ 1,407,73,922,456,0.6804806625912013,0.3195193374087987,1.5054205656051636,1.9961864948272705
LS 180,Infigratinib,823,180,922,456,0.6869924664682148,0.31300753353178523,1.4619840383529663,1.628595232963562
LS 180,Ipatasertib,1277,484,922,456,0.8478951383024087,0.1521048616975913,1.7536405324935913,1.6841120719909668
LS 180,Irinotecan,1043,320,922,456,0.5964788669181728,0.40352113308182724,1.2968040704727173,1.8226211071014404
LS 180,Ixazomib,363,76,922,456,0.5366705659010661,0.4633294340989339,1.727302074432373,1.8765223026275635
LS 180,LB-100,434,178,922,456,0.556132045631853,0.44386795436814697,0.8755346536636353,0.9832442998886108
LS 180,LJI308,379,148,922,456,0.613306251727797,0.38669374827220304,0.9601454138755798,1.2208681106567383
LS 180,LY-2584702 (tosylate salt),162,67,922,456,0.699850106812265,0.300149893187735,1.4794353246688843,1.8104780912399292
LS 180,LY2090314,520,390,922,456,0.6884225222793685,0.3115774777206315,1.1297731399536133,0.9354327321052551
LS 180,Lapatinib ditosylate,983,467,922,456,0.6163257402434721,0.3836742597565279,1.0551096200942993,0.9229154586791992
LS 180,MK-3903,333,73,922,456,0.7556987534397405,0.24430124656025953,1.8015224933624268,2.2698464393615723
LS 180,MK-8353,443,194,922,456,0.6707872761177305,0.3292127238822695,1.0861318111419678,1.2369229793548584
LS 180,ML264,872,269,922,456,0.8218643407812876,0.17813565921871244,1.2101576328277588,1.3488500118255615
LS 180,Methylprednisolone succinate,275,132,922,456,0.6669903130123819,0.3330096869876181,0.9981499314308167,1.2952196598052979
LS 180,Minodronic acid,401,262,922,456,0.7022428131525569,0.2977571868474431,0.9717209339141846,1.121841549873352
LS 180,NG25,458,166,922,456,0.8491847492811163,0.1508152507188837,2.382230758666992,2.6281890869140625
LS 180,NVP-BHG712,499,248,922,456,0.6780447475582069,0.3219552524417931,1.3622218370437622,1.2973535060882568
LS 180,OTS514,240,152,922,456,0.6977633211469582,0.30223667885304184,1.653436303138733,1.407753825187683
LS 180,Oleic acid,277,174,922,456,0.6937616785623385,0.3062383214376615,1.043864369392395,1.2325795888900757
LS 180,Oxaliplatin,571,272,922,456,0.6988357531683909,0.30116424683160914,1.0442688465118408,1.119679570198059
LS 180,PF-06260933,266,73,922,456,0.8142753067246417,0.18572469327535834,2.319761037826538,2.773747444152832
LS 180,PH-797804,790,156,922,456,0.9298811266460507,0.07011887335394928,3.9362642765045166,4.262572288513184
LS 180,Paclitaxel,2019,648,922,456,0.8752807572169091,0.12471924278309088,1.551131248474121,1.6402353048324585
LS 180,Pemigatinib,546,149,922,456,0.6853859960451693,0.31461400395483075,1.3540489673614502,1.6218383312225342
LS 180,Pimitespib,175,85,922,456,0.5453219175328344,0.45467808246716557,1.1254838705062866,1.3449301719665527
LS 180,Pralsetinib,169,125,922,456,0.7122494205295683,0.2877505794704317,1.6456080675125122,2.0818042755126953
LS 180,RMC-6236,1592,277,922,456,0.8497660591928177,0.15023394080718233,2.1173019409179688,2.348170757293701
LS 180,Ralimetinib dimesylate,757,318,922,456,0.8156888176383691,0.1843111823616309,1.5777610540390015,1.6343482732772827
LS 180,Regorafenib,542,241,922,456,0.8297613457694837,0.17023865423051632,1.8556157350540161,2.0715198516845703
LS 180,SBI-0640756,212,101,922,456,0.5346976626840965,0.46530233731590354,0.9797607660293579,1.296195149421692
LS 180,Sapanisertib,1986,236,922,456,0.8361771057199768,0.16382289428002317,1.8375564813613892,2.259239912033081
LS 180,Sonidegib,240,68,922,456,0.6337151623578161,0.3662848376421839,1.0967715978622437,1.4763950109481812
LS 180,TAK-733,472,76,922,456,0.7951436839403735,0.2048563160596265,1.7435866594314575,2.0637900829315186
LS 180,TAK-901,1486,312,922,456,0.9357470931310349,0.06425290686896512,4.53078031539917,4.598918914794922
LS 180,Temuterkib,784,218,922,456,0.7450136409333917,0.25498635906660827,1.3727161884307861,1.2939708232879639
LS 180,Tomivosertib,741,180,922,456,0.8263840753072036,0.1736159246927964,1.5384514331817627,1.8518246412277222
LS 180,Torkinib,218,140,922,456,0.6979576959613484,0.3020423040386516,1.2616572380065918,1.5531197786331177
LS 180,Trametinib,1238,171,922,456,0.8523774151211363,0.1476225848788637,2.1025009155273438,2.453890323638916
LS 180,Tubulin inhibitor 6,335,195,922,456,0.7117175798855871,0.28828242011441285,1.0258114337921143,1.2866131067276
LS 180,Tucatinib,1089,531,922,456,0.7206313292921881,0.2793686707078119,1.1178703308105469,1.0695539712905884
LS 180,ULK-101,225,105,922,456,0.7180206822664236,0.28197931773357643,1.2387312650680542,1.6593637466430664
LS 180,Vemurafenib,970,258,922,456,0.8176489577742173,0.1823510422257827,1.6647701263427734,1.7614516019821167
LS 180,Volasertib,345,115,922,456,0.633952503693415,0.36604749630658495,1.0617305040359497,1.2527843713760376
LS 180,XRK3F2,1326,351,922,456,0.8552703633713779,0.14472963662862215,1.6648427248001099,1.839574933052063
LS 180,c-Kit-IN-1,449,83,922,456,0.810055911664506,0.18994408833549403,1.8942278623580933,2.3904922008514404
LS 180,olaparib,314,164,922,456,0.48769005614026145,0.5123099438597385,1.0924080610275269,1.3360143899917603
LS 180,palbociclib,609,83,922,456,0.6460989291196628,0.3539010708803372,1.8043206930160522,2.0177886486053467
LS 180,venetoclax,403,125,922,456,0.8813657541528221,0.11863424584717785,2.1827151775360107,2.6243386268615723
LS 180,vincristine,206,114,922,456,0.8358377209417281,0.16416227905827185,1.932602882385254,2.444786787033081
LoVo,4EGI-1,511,76,1921,468,0.7429682768048897,0.25703172319511025,1.3581879138946533,1.6466963291168213
LoVo,9-ING-41,2540,439,1921,468,0.8240841193906722,0.17591588060932783,1.0764018297195435,1.0499744415283203
LoVo,APTO-253,1005,183,1921,468,0.6733331839549288,0.3266668160450712,0.9813641905784607,1.1878517866134644
LoVo,AT7519,1360,264,1921,468,0.6939018164607078,0.3060981835392922,0.753750741481781,0.8914086222648621
LoVo,AZD-7648,517,143,1921,468,0.8790221117247489,0.12097788827525113,1.817199945449829,1.8472867012023926
LoVo,AZD-8055,1090,195,1921,468,0.7915405330251866,0.20845946697481343,1.6563230752944946,1.6617333889007568
LoVo,AZD1390,843,130,1921,468,0.7964384964769221,0.2035615035230779,1.2145774364471436,1.4040911197662354
LoVo,AZD2858,462,126,1921,468,0.6771255773406166,0.3228744226593834,0.9752131104469299,1.1330763101577759
LoVo,Abemaciclib,1702,258,1921,468,0.9523247253029805,0.04767527469701949,2.5084893703460693,2.3174521923065186
LoVo,Adagrasib,634,163,1921,468,0.6549214227019953,0.34507857729800473,0.7290959358215332,0.8520399928092957
LoVo,Afatinib,2238,414,1921,468,0.9350312844816863,0.06496871551831374,2.2612226009368896,2.134636402130127
LoVo,Alpelisib,651,118,1921,468,0.8625548009715043,0.13744519902849572,1.7829198837280273,1.8876042366027832
LoVo,Anastrozole,1140,270,1921,468,0.7783945421197694,0.22160545788023056,0.9356659650802612,0.9769331216812134
LoVo,BAY1125976,2839,254,1921,468,0.8764828426340385,0.12351715736596147,2.3586206436157227,2.058121919631958
LoVo,BI-3406,1293,267,1921,468,0.8744334834091712,0.12556651659082885,1.9635605812072754,1.9073654413223267
LoVo,BI-78D3,1922,463,1921,468,0.7773869728382644,0.2226130271617356,0.818820595741272,0.9277284741401672
LoVo,Belumosudil (mesylate),821,108,1921,468,0.7456748328159422,0.25432516718405784,1.107978343963623,1.4212301969528198
LoVo,Belzutifan,637,64,1921,468,0.7912239541798419,0.20877604582015807,1.6179710626602173,1.7285358905792236
LoVo,Bentamapimod,1391,337,1921,468,0.8956885781292455,0.10431142187075448,1.3982281684875488,1.4381719827651978
LoVo,Bimiralisib,2147,354,1921,468,0.9087922676927577,0.09120773230724233,2.144495964050293,2.085970401763916
LoVo,Binimetinib,460,90,1921,468,0.8371475882643354,0.16285241173566456,2.0720555782318115,1.9655057191848755
LoVo,Bortezomib,464,70,1921,468,0.9073106064349981,0.09268939356500194,3.00989031791687,3.0279653072357178
LoVo,Brivudine,1186,400,1921,468,0.9584859489782677,0.041514051021732334,2.7923712730407715,2.674480676651001
LoVo,CP21R7,605,150,1921,468,0.6296433866403159,0.37035661335968406,0.8053229451179504,0.9687160849571228
LoVo,Capivasertib,685,154,1921,468,0.7226291350105393,0.27737086498946073,0.8813186883926392,1.0757800340652466
LoVo,Capmatinib,543,128,1921,468,0.8572432160096477,0.1427567839903523,1.808058738708496,1.80277419090271
