file,row,column,arm_v,arm_u,delta,rel,max_abs_cell_delta,sign_flips,n,keyed
exp08_signature_baselines/summary.csv,MCF7 | cmap_wtcs,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | pca_mean,hit@1,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | pca_mean,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | pca_mean,mrr,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | pca_mean,ndcg@10,0.9015812676190554,0.9015812676190554,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | pca_mean,median_rank_proxy,1.2666666666666666,1.2666666666666666,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | pca_mean,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | pca_dist,hit@1,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | pca_dist,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | pca_dist,mrr,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | pca_dist,ndcg@10,0.9384882922619096,0.9384882922619096,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | pca_dist,median_rank_proxy,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | pca_dist,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | mean_cosine,hit@1,0.4416666666666666,0.4416666666666666,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | mean_cosine,hit@5,0.9972222222222222,0.9972222222222222,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | mean_cosine,mrr,0.6822949735449736,0.6822949735449736,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | mean_cosine,ndcg@10,0.7633536950482047,0.7633536950482047,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | mean_cosine,median_rank_proxy,1.8333333333333333,1.8333333333333333,0.0,0.0,0.0,0,1,True
