file,row,column,arm_v,arm_u,delta,rel,max_abs_cell_delta,sign_flips,n,keyed
upgrade/oracle_shape_test.csv,IFNγ | GPNMB,magmatch_vs_oracleDIST,0.5247467934973296,0.387219731524437,-0.13752706197289255,-0.2620827105132038,0.13752706197289255,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | FBL,energy_vs_oracleDIST,0.5549986498248858,0.409545046976726,-0.14545360284815978,-0.26207920126301854,0.14545360284815978,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | NSG1,energy_vs_oracleDIST,0.503733447688849,0.3718041848411973,-0.13192926284765166,-0.2619029239629587,0.13192926284765166,0,1,True
upgrade/oracle_shape_test.csv,Control | SERPINE2,magmatch_vs_oracleDIST,0.3253504753820248,0.4105300676454326,0.08517959226340782,0.2618087223121171,0.08517959226340782,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | CTSB,energy_vs_oracleMEAN,0.3397881823970475,0.2508420076779437,-0.08894617471910382,-0.26176947677117535,0.08894617471910382,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | CTSD,energy_rho,0.3453864046885761,0.2550393097085234,-0.09034709498005272,-0.261582661487547,0.09034709498005272,0,1,True
exp08_signature_baselines/summary.csv,K562 | coverage_worst,mrr,0.7222222222222222,0.9111111111111112,0.188888888888889,0.26153846153846166,0.188888888888889,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | HLA-DRB5,magmatch_vs_oracleDIST,0.5224960690291477,0.3859722168076618,-0.1365238522214859,-0.26129163512208137,0.1365238522214859,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | ENPP1,magmatch_vs_oracleDIST,0.5957893493194121,0.440303845149244,-0.1554855041701681,-0.26097395723469013,0.1554855041701681,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | KDR,magmatch_vs_oracleDIST,0.4713095006042649,0.3483336582069575,-0.12297584239730741,-0.26092375018886815,0.12297584239730741,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | SDC3,magmatch_vs_oracleDIST,0.5584078593427158,0.4127293282912947,-0.14567853105142103,-0.2608819496611216,0.14567853105142103,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | SPINT1,magmatch_vs_oracleDIST,0.607244932294493,0.4490293159835498,-0.15821561631094316,-0.2605466227822121,0.15821561631094316,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | CDH19,magmatch_vs_oracleDIST,0.5633129453299967,0.4165563868929134,-0.14675655843708324,-0.2605240295891144,0.14675655843708324,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | LCP1,energy_rho_partial_magmatch,0.3646089667446395,0.4595849001748452,0.09497593343020572,0.26048710287677546,0.09497593343020572,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | IFNGR1,energy_vs_oracleMEAN,0.3160698088443595,0.3983974633867425,0.082327654542383,0.2604730101979565,0.082327654542383,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | GPNMB,mean_vs_oracleDIST,0.373178754346898,0.2760117891732578,-0.09716696517364021,-0.26037646581379637,0.09716696517364021,0,1,True
upgrade/oracle_shape_test.csv,Control | MT2A,energy_vs_oracleDIST,0.2240083426454571,0.1656903776229765,-0.0583179650224806,-0.260338362106369,0.0583179650224806,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | GRN,mean_vs_oracleDIST,0.4126264083271607,0.3052301042091581,-0.1073963041180026,-0.2602749168513007,0.1073963041180026,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | LCP1,energy_rho,0.3305420191545489,0.2445104125949481,-0.08603160655960079,-0.2602743420629245,0.08603160655960079,0,1,True
upgrade/oracle_shape_test.csv,Control | PAICS,magmatch_vs_oracleDIST,-0.5471206924998079,-0.4047667926543433,0.1423538998454646,0.26018738058516144,0.1423538998454646,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | APOC2,magmatch_vs_oracleDIST,0.5662712424905989,0.4190397812203728,-0.14723146127022613,-0.26000165684322285,0.14723146127022613,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | IRF4,magmatch_vs_oracleDIST,0.5430102700633416,0.401840190563449,-0.14117007949989258,-0.2599768131152017,0.14117007949989258,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | PSMB8-AS1,energy_vs_oracleMEAN,-0.3137260239223614,-0.2321875240709134,0.08153849985144798,0.25990352611495987,0.08153849985144798,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | CDH19,energy_vs_oracleDIST,0.6286213512838882,0.4652468033093982,-0.16337454797448997,-0.2598934122120031,0.16337454797448997,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | SDC3,energy_rho,0.3072535347694257,0.3869464193464592,0.0796928845770335,0.25937174209187847,0.0796928845770335,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | CST3,magmatch_vs_oracleDIST,0.5111338652631164,0.3786012258284593,-0.13253263943465715,-0.259291446804123,0.13253263943465715,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | CDC123,energy_vs_oracleMEAN,0.2482029290605954,0.1839403272127142,-0.06426260184788121,-0.2589115369875122,0.06426260184788121,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | TFAP2A,energy_vs_oracleDIST,0.4507063923970348,0.3340237116223551,-0.11668268077467969,-0.25888845319924364,0.11668268077467969,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | SLC19A1,mean_vs_oracleDIST,0.3318499376545243,0.2459724475275805,-0.08587749012694382,-0.25878410806377017,0.08587749012694382,0,1,True
upgrade/oracle_shape_test.csv,Control | CSPG4,magmatch_vs_oracleDIST,0.5738879310019105,0.4254307027895712,-0.1484572282123393,-0.25868679265158667,0.1484572282123393,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | MC1R,magmatch_vs_oracleDIST,0.5260527640213614,0.3900220598157493,-0.13603070420561209,-0.25858756670288746,0.13603070420561209,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | KCNN4,energy_vs_oracleDIST,0.5447299000688732,0.4040956969037215,-0.14063420316515174,-0.25817235871827593,0.14063420316515174,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | SERPINE2,energy_vs_oracleDIST,0.5548617987602823,0.4116918118851767,-0.14316998687510563,-0.25802819223631496,0.14316998687510563,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | PROS1,energy_vs_oracleDIST,0.5285870596338025,0.3922035528179538,-0.13638350681584865,-0.2580152206342947,0.13638350681584865,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | CHCHD2,energy_vs_oracleDIST,0.620875079594038,0.4606952295557028,-0.16017985003833518,-0.25799046427031586,0.16017985003833518,0,1,True
upgrade/oracle_shape_test.csv,Control | TM4SF1,mean_vs_oracleDIST,0.3615321545655944,0.2683046324085981,-0.09322752215699631,-0.2578678576156402,0.09322752215699631,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | HLA-H,mean_vs_oracleDIST,0.4324428845882536,0.32099913479635,-0.11144374979190358,-0.25770744244760485,0.11144374979190358,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | IRF4,energy_rho,0.1390254878033948,0.1032004396905255,-0.035825048112869295,-0.2576869081986742,0.035825048112869295,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | S100A6,energy_vs_oracleDIST,0.6251696490065365,0.4641768352111029,-0.16099281379543356,-0.25751860163280305,0.16099281379543356,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | CHCHD2,energy_vs_oracleDIST,0.6335001091697366,0.4704289009648056,-0.16307120820493104,-0.2574130704075989,0.16307120820493104,0,1,True
upgrade/oracle_shape_test.csv,Control | ACTA2,energy_vs_oracleMEAN,0.4760444991328639,0.3535295651221106,-0.1225149340107533,-0.2573602556776093,0.1225149340107533,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | BOLA2,magmatch_vs_oracleDIST,0.494760142216024,0.3676217039861142,-0.12713843822990978,-0.25696984736979506,0.12713843822990978,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | NPC1,mean_vs_oracleDIST,0.517841799539979,0.384775642275155,-0.13306615726482401,-0.25696295158682125,0.13306615726482401,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | PSAP,energy_rho_partial_magmatch,-0.2714472470209088,-0.201709095161982,0.06973815185892679,0.2569123563576059,0.06973815185892679,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | CDKN1A,energy_vs_oracleDIST,0.6328201873086272,0.4703640361875958,-0.1624561511210314,-0.2567177128339639,0.1624561511210314,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | FSTL3,magmatch_vs_oracleDIST,0.5340965353128805,0.396985692565592,-0.13711084274728846,-0.2567154693616711,0.13711084274728846,0,1,True
upgrade/oracle_shape_test.csv,Control | B2M,magmatch_vs_oracleDIST,0.0738709283331213,0.0549072850768205,-0.018963643256300795,-0.25671321160043037,0.018963643256300795,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | CITED1,energy_vs_oracleDIST,0.6131654386443672,0.455810808106472,-0.15735463053789522,-0.25662671217377614,0.15735463053789522,0,1,True
upgrade/oracle_shape_test.csv,Control | BOLA2B,mean_vs_oracleDIST,0.3932654318111117,0.2923672791722739,-0.10089815263883778,-0.2565650181206364,0.10089815263883778,0,1,True
upgrade/oracle_shape_test.csv,Control | GAA,magmatch_vs_oracleDIST,0.4957771969580573,0.3685788161860369,-0.1271983807720204,-0.2565635966165289,0.1271983807720204,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | FMN1,energy_vs_oracleDIST,0.6150900954380949,0.4574983559380582,-0.1575917395000367,-0.2562091971059829,0.1575917395000367,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | HASPIN,magmatch_vs_oracleDIST,0.3836414434784868,0.285479708393435,-0.09816173508505177,-0.25586843328243375,0.09816173508505177,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | SDC3,energy_rho,0.3028758600381789,0.2254259679092425,-0.07744989212893641,-0.2557149721974326,0.07744989212893641,0,1,True
exp13_real_data_projection/projection.csv,frangieh | IFNγ:JMJD7:s1,structure_reliability_score,0.3308056236673057,0.4153725137144638,0.08456689004715812,0.25563921528797173,0.08456689004715812,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | DDR1,energy_rho_partial_magmatch,0.2791924798557222,0.207820375532311,-0.0713721043234112,-0.25563763164500003,0.0713721043234112,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | EVA1A,mean_vs_oracleDIST,0.3847958120519914,0.2864353272109478,-0.09836048484104365,-0.25561734759149024,0.09836048484104365,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | GRN,magmatch_vs_oracleDIST,0.5052419009005498,0.3761373181746864,-0.1291045827258634,-0.2555302370918677,0.1291045827258634,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | BOLA2,energy_rho,0.2959275923758404,0.2203578103272833,-0.07556978204855708,-0.25536578539989707,0.07556978204855708,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | FOXM1,energy_rho,0.197486309172179,0.2478920899769989,0.050405780804819916,0.2552368364982379,0.050405780804819916,0,1,True
upgrade/oracle_shape_test.csv,Control | BZW2,energy_vs_oracleMEAN,0.4836402839823525,0.3602172815125574,-0.1234230024697951,-0.2551958688253079,0.1234230024697951,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | S100A6,mean_vs_oracleDIST,0.4353290969812743,0.3242462282172235,-0.11108286876405082,-0.2551698692652034,0.11108286876405082,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | ISYNA1,energy_vs_oracleDIST,0.5438271526327039,0.405089340246644,-0.13873781238605987,-0.255113801718838,0.13873781238605987,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | S100A6,energy_vs_oracleDIST,0.5243350057248957,0.3905710938228461,-0.13376391190204956,-0.25511154212776677,0.13376391190204956,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | S100A6,mean_vs_oracleDIST,0.2289547099067626,0.170570618920013,-0.0583840909867496,-0.2550027951402502,0.0583840909867496,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | CORO1A,magmatch_vs_oracleDIST,0.5968121278600589,0.4446683180157864,-0.1521438098442725,-0.2549274767418053,0.1521438098442725,0,1,True
upgrade/oracle_shape_test.csv,Control | BOLA2,magmatch_vs_oracleDIST,0.5388649522099062,0.4015425828691185,-0.13732236934078768,-0.25483633473957307,0.13732236934078768,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | PIK3IP1,magmatch_vs_oracleDIST,0.4173393974178027,0.31105845995961,-0.10628093745819267,-0.25466308265115395,0.10628093745819267,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | PABPC1,energy_rho_partial_magmatch,0.1532337920548906,0.1922550128000208,0.0390212207451302,0.25465153750911695,0.0390212207451302,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | SET,energy_vs_oracleDIST,0.4832026288767563,0.3601970035947827,-0.12300562528197362,-0.2545632368927921,0.12300562528197362,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | LGALS3,mean_vs_oracleDIST,0.4524585136381948,0.3373804789936714,-0.11507803464452337,-0.2543394171527176,0.11507803464452337,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | CKS1B,magmatch_vs_oracleDIST,0.3807545047719047,0.2839449830859301,-0.09680952168597462,-0.25425706189338315,0.09680952168597462,0,1,True
exp11_hir_benchmark/uncertainty_band.csv,worst | DART_coverage_mean | predicted_mean,hit_at_1_std,0.1942738966994164,0.2436682228074117,0.04939432610799532,0.2542509670479251,0.04939432610799532,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | CDC123,energy_rho_partial_magmatch,0.252042155601471,0.187969799747898,-0.06407235585357299,-0.2542128545943885,0.06407235585357299,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | PSMB8-AS1,energy_rho_partial_magmatch,-0.3039766162478158,-0.2267330912873283,0.0772435249604875,0.2541100888415542,0.0772435249604875,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | FOS,energy_vs_oracleDIST,0.5369090223902901,0.4005962080750588,-0.13631281431523135,-0.25388438009175934,0.13631281431523135,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | FKBP4,energy_vs_oracleMEAN,0.3615205025198626,0.2697938403425143,-0.09172666217734832,-0.25372464780834575,0.09172666217734832,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | RBP7,energy_vs_oracleDIST,0.6506095408586229,0.4856535908156108,-0.16495595004301206,-0.2535406256497811,0.16495595004301206,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | CORO1A,energy_rho_partial_magmatch,0.2644623839311413,0.1974396945795633,-0.06702268935157799,-0.2534299523255785,0.06702268935157799,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | P2RX4,energy_vs_oracleDIST,0.4678893526930499,0.3494210752017465,-0.1184682774913034,-0.2531972074368239,0.1184682774913034,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | RNF213,magmatch_vs_oracleDIST,0.5692700801369572,0.4251556030715788,-0.14411447706537844,-0.2531565984123157,0.14411447706537844,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | HSPA1A,energy_vs_oracleDIST,0.6444031832389415,0.4813269020660508,-0.16307628117289075,-0.253065604600564,0.16307628117289075,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | MIA,magmatch_vs_oracleDIST,0.4790201811495328,0.3579020960846231,-0.12111808506490973,-0.25284547464003615,0.12111808506490973,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | ST3GAL6-AS1,energy_rho,0.3944189310358271,0.2947237924447389,-0.0996951385910882,-0.2527645879706326,0.0996951385910882,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | SPINT1,energy_rho,0.3256715676252946,0.2434902114997142,-0.08218135612558039,-0.2523442765508322,0.08218135612558039,0,1,True
upgrade/oracle_shape_test.csv,Control | NPC2,mean_vs_oracleDIST,0.4093008376648157,0.3061021948556222,-0.1031986428091935,-0.25213396434264046,0.1031986428091935,0,1,True
exp08_signature_baselines/summary.csv,K562+MCF7 | coverage_worst,mrr,0.712180341308851,0.8916266155449312,0.17944627423608017,0.2519674636150337,0.17944627423608017,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | TGFB1,energy_rho_partial_magmatch,0.3302584340136992,0.4134382443884728,0.08317981037477362,0.25186278928253897,0.08317981037477362,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | FRZB,energy_rho_partial_magmatch,0.2488670382105661,0.1862354626161701,-0.062631575594396,-0.2516668179311215,0.062631575594396,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | TRIM22,magmatch_vs_oracleDIST,0.4838303899782984,0.3620714883296389,-0.12175890164865949,-0.2516561674724914,0.12175890164865949,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | EMP1,mean_vs_oracleDIST,0.4261661013865606,0.318941171884137,-0.10722492950242357,-0.2516036098449875,0.10722492950242357,0,1,True
upgrade/oracle_shape_test.csv,Control | GSEC,mean_vs_oracleDIST,0.4204180641391045,0.3147420695144667,-0.10567599462463778,-0.251359310264253,0.10567599462463778,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | UQCRH,energy_vs_oracleDIST,0.5738106145416406,0.4296138982051569,-0.14419671633648373,-0.25129670431709933,0.14419671633648373,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | PFN1,energy_rho_partial_magmatch,0.3289194396841548,0.4115513743514246,0.08263193466726976,0.2512224110153451,0.08263193466726976,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | IRF4,mean_vs_oracleDIST,0.4793424557846997,0.3589811963146336,-0.1203612594700661,-0.2510965970519567,0.1203612594700661,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | FGFR1,energy_vs_oracleMEAN,0.4130817511987837,0.3093748131976661,-0.10370693800111763,-0.2510566920474094,0.10370693800111763,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | TMED10,energy_rho_partial_magmatch,0.1106290852858238,0.1384008420724338,0.027771756786610008,0.25103485864371267,0.027771756786610008,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | S100A6,energy_rho,0.3694052213688875,0.2766826504489753,-0.0927225709199122,-0.25100503608561503,0.0927225709199122,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | GAS5,mean_vs_oracleDIST,0.3655576780632333,0.2738289605343521,-0.09172871752888123,-0.2509281654672678,0.09172871752888123,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | CCT3,magmatch_vs_oracleDIST,-0.3254341162087233,-0.2438214851833211,0.0816126310254022,0.2507808092654256,0.0816126310254022,0,1,True
upgrade/oracle_shape_test.csv,Control | PET100,energy_vs_oracleDIST,0.3076462890730774,0.3846545246620562,0.07700823558897879,0.2503142027846352,0.07700823558897879,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | CTSO,energy_rho_partial_magmatch,0.2792431744051564,0.2093584395670084,-0.069884734838148,-0.25026479156389914,0.069884734838148,0,1,True
exp12_partial_observed_retrieval/recommendation_vs_outcome.csv,mean_sufficient | DART_coverage_worst,frac_regret_improved,0.3636363636363636,0.2727272727272727,-0.09090909090909088,-0.24999999999999997,0.09090909090909088,0,1,True
exp13_real_data_projection/projection.csv,sciplex3_cross_line | K562->MCF7:Curcumin:s0,bootstrap_rank_stability,0.8,1.0,0.19999999999999996,0.24999999999999994,0.19999999999999996,0,1,True
exp13_real_data_projection/projection.csv,sciplex3_cross_line | K562->MCF7:AG-490 (Tyrphostin B42):s1,bootstrap_rank_stability,0.8,1.0,0.19999999999999996,0.24999999999999994,0.19999999999999996,0,1,True
exp13_real_data_projection/projection.csv,sciplex3_cross_line | K562->MCF7:Lapatinib (GW-572016) Ditosylate:s0,bootstrap_rank_stability,0.8,1.0,0.19999999999999996,0.24999999999999994,0.19999999999999996,0,1,True
exp13_real_data_projection/projection.csv,sciplex3_cross_line | K562->MCF7:WP1066:s2,bootstrap_rank_stability,0.8,1.0,0.19999999999999996,0.24999999999999994,0.19999999999999996,0,1,True
exp13_real_data_projection/projection.csv,sciplex3_cross_line | K562->MCF7:Clevudine:s1,bootstrap_rank_stability,0.8,1.0,0.19999999999999996,0.24999999999999994,0.19999999999999996,0,1,True
exp13_real_data_projection/projection.csv,sciplex3_cross_line | K562->MCF7:Nintedanib (BIBF 1120):s2,bootstrap_rank_stability,0.8,1.0,0.19999999999999996,0.24999999999999994,0.19999999999999996,0,1,True
exp13_real_data_projection/projection.csv,sciplex3_cross_line | K562->MCF7:Dasatinib:s2,bootstrap_rank_stability,0.8,1.0,0.19999999999999996,0.24999999999999994,0.19999999999999996,0,1,True
exp13_real_data_projection/projection.csv,sciplex3_cross_line | K562->MCF7:ABT-737:s0,bootstrap_rank_stability,0.8,1.0,0.19999999999999996,0.24999999999999994,0.19999999999999996,0,1,True
upgrade/class_c_protein_oracle.csv,Control | B2M,energy_rho,0.2734696653496944,0.3418023469995671,0.06833268164987266,0.24987298522669224,0.06833268164987266,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | ST3GAL6-AS1,energy_vs_oracleMEAN,0.3992166647174249,0.2994743023597108,-0.09974236235771411,-0.24984518727021113,0.09974236235771411,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | CCND1,energy_rho,0.3546626481392785,0.4432239184232762,0.08856127028399768,0.24970565902169392,0.08856127028399768,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | LGALS3BP,energy_rho,0.3109685132483463,0.2333326142795328,-0.07763589896881348,-0.24965839196334244,0.07763589896881348,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | CCR10,energy_rho,0.3537323700784676,0.2654535275956914,-0.08827884248277618,-0.24956393576079422,0.08827884248277618,0,1,True
upgrade/oracle_shape_test.csv,Control | PSMB8-AS1,energy_vs_oracleDIST,0.3537524890017922,0.4420341237265316,0.08828163472473943,0.24955763554865668,0.08828163472473943,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | CCR10,energy_vs_oracleDIST,0.5866527845965356,0.4403661665516775,-0.1462866180448581,-0.24935809031481068,0.1462866180448581,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | DDX39A,mean_vs_oracleDIST,0.4292640962665523,0.3222252543760477,-0.10703884189050461,-0.2493542852091656,0.10703884189050461,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | VAT1,magmatch_vs_oracleDIST,0.4427490155901333,0.3323932764164193,-0.110355739173714,-0.24925123554848008,0.110355739173714,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | LRRC75A-AS1,magmatch_vs_oracleDIST,0.4590069086779226,0.3449769469423496,-0.114029961735573,-0.2484275499556498,0.114029961735573,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | IDI2-AS1,energy_vs_oracleDIST,0.6161813054721713,0.4631757046508908,-0.1530056008212805,-0.24831263049117402,0.1530056008212805,0,1,True
upgrade/oracle_shape_test.csv,Control | TIMM50,energy_vs_oracleDIST,0.4384761578502581,0.547242402402316,0.10876624455205791,0.24805509399943737,0.10876624455205791,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | CST3,energy_vs_oracleDIST,0.6424155411372995,0.4833728989169319,-0.15904264222036757,-0.24756973023847872,0.15904264222036757,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | MFGE8,magmatch_vs_oracleDIST,0.5737445914648378,0.4317532775534859,-0.1419913139113519,-0.24748174714611473,0.1419913139113519,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | NT5E,energy_vs_oracleDIST,0.5499114190386228,0.4138964717315628,-0.13601494730706004,-0.24733973981636317,0.13601494730706004,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | ACTA2,energy_vs_oracleDIST,0.6369923824427264,0.4798215523646975,-0.1571708300780289,-0.24673894760768278,0.1571708300780289,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | ARMC6,energy_vs_oracleDIST,0.6175428164055713,0.4652862046408236,-0.1522566117647477,-0.2465523162441795,0.1522566117647477,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | TOP1MT,energy_vs_oracleMEAN,0.4122197132166037,0.5137886879303445,0.10156897471374077,0.24639523889137888,0.10156897471374077,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | EEA1,energy_rho_partial_magmatch,0.2334770574246618,0.1759551934297558,-0.057521863994906,-0.24637051978208654,0.057521863994906,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | TMEM173,magmatch_vs_oracleDIST,0.2822215150157777,0.3516788683876296,0.06945735337185188,0.2461093491329633,0.06945735337185188,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | DAG1,magmatch_vs_oracleDIST,0.5347597020621786,0.40324289137061,-0.13151681069156862,-0.2459362778915541,0.13151681069156862,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | CCR10,magmatch_vs_oracleDIST,0.5829681311241471,0.4396679386726697,-0.14330019245147746,-0.24581136566616313,0.14330019245147746,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | S100B,energy_vs_oracleDIST,0.5782781760719627,0.4361698739017147,-0.14210830217024806,-0.24574384448595143,0.14210830217024806,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | HSPA1A,energy_rho,0.2399755695034631,0.1810117864150845,-0.0589637830883786,-0.245707441013189,0.0589637830883786,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | NPC2,mean_vs_oracleDIST,0.4412652338114601,0.3328483919037174,-0.1084168419077427,-0.24569540856705263,0.1084168419077427,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | DDX39A,energy_vs_oracleDIST,0.5760009356360376,0.4346450430782425,-0.14135589255779513,-0.24540913705583775,0.14135589255779513,0,1,True
exp12_partial_observed_retrieval/recommendation_vs_outcome.csv,mean_or_no_call | DART_coverage_worst,mean_ndcg_gain,-0.0337234374088921,-0.0419961042030146,-0.008272666794122495,-0.2453091211852912,0.008272666794122495,0,1,True
exp11_hir_benchmark/uncertainty_band.csv,mean | DART_coverage_worst | predicted_mean,hit_at_1_mean,0.0345982142857142,0.0430803571428571,0.008482142857142903,0.2451612903225826,0.008482142857142903,0,1,True
upgrade/class_c_protein_oracle.csv,Co-culture | HASPIN,energy_rho_partial_magmatch,-0.0778452615990673,-0.058787758394921,0.019057503204146294,0.2448126297307559,0.019057503204146294,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | GPNMB,energy_rho_partial_magmatch,0.2022943874832689,0.1527909243304354,-0.04950346315283349,-0.24471001775532583,0.04950346315283349,0,1,True
upgrade/class_c_protein_oracle.csv,IFNγ | CKS1B,energy_rho_partial_magmatch,0.3452512572609255,0.2608277779943602,-0.0844234792665653,-0.24452765193773587,0.0844234792665653,0,1,True
upgrade/oracle_shape_test.csv,Control | GRN,magmatch_vs_oracleDIST,0.2408887735786083,0.1820104207467824,-0.05887835283182591,-0.24442132340639097,0.05887835283182591,0,1,True
upgrade/oracle_shape_test.csv,Control | STX7,energy_vs_oracleDIST,0.3628296237055136,0.274319885162693,-0.08850973854282057,-0.24394297697879946,0.08850973854282057,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | MIA,energy_vs_oracleDIST,0.6092082501046813,0.460753624464214,-0.1484546256404673,-0.2436845292475243,0.1484546256404673,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | SSR2,energy_vs_oracleMEAN,0.1762681117045469,0.1333348927267293,-0.0429332189778176,-0.24356770242016568,0.0429332189778176,0,1,True
upgrade/oracle_shape_test.csv,Co-culture | UQCRFS1,energy_vs_oracleDIST,0.497967473789128,0.376785012066586,-0.12118246172254199,-0.24335417090687048,0.12118246172254199,0,1,True
upgrade/oracle_shape_test.csv,IFNγ | NONO,energy_vs_oracleDIST,0.496728910752818,0.3759567528231518,-0.12077215792966622,-0.2431349480879417,0.12077215792966622,0,1,True
