file,column,arm_v,arm_u,delta,rel,sign_flips,n,category
exp06_theory_limits/degenerate_limit_synthetic.csv,global_energy,8.229259490966797,8.229259490966797,0.0,0.0,0,5,unchanged
exp07_ranking_flip/delta_rank_vs_divergence.csv,delta_rank,0.2848888888888889,0.2586666666666667,-0.0262222222222222,-0.0920436817472698,0,45,A
exp07_ranking_flip/delta_rank_vs_divergence.csv,top1_flip_rate,0.5502222222222223,0.552888888888889,0.0026666666666667,0.0048465266558966,0,45,B
exp07_ranking_flip/delta_rank_vs_divergence.csv,incumbent_hit1,0.4448888888888888,0.4448888888888888,0.0,0.0,0,45,unchanged
exp07_ranking_flip/delta_rank_vs_divergence.csv,ours_hit1,0.9235555555555556,0.9204444444444444,-0.0031111111111109,-0.0033686236766119,0,45,B
exp07_ranking_flip/delta_rank_vs_divergence.csv,cross_cos,0.0429870911770396,0.0429870911770396,0.0,0.0,0,45,unchanged
exp07_ranking_flip/ranking_flip_summary.csv,n_queries,425.0,425.0,0.0,0.0,0,6,unchanged
exp07_ranking_flip/ranking_flip_summary.csv,top1_flip_rate,0.5901111111111111,0.593111111111111,0.0029999999999998,0.0050837883637731,0,6,B
exp07_ranking_flip/ranking_flip_summary.csv,decision_flip_to_gt_rate,0.5595555555555555,0.5588888888888889,-0.0006666666666665,-0.001191421763304,0,6,B
exp07_ranking_flip/ranking_flip_summary.csv,incumbent_hit1,0.3574444444444444,0.3574444444444444,0.0,0.0,0,6,unchanged
exp07_ranking_flip/ranking_flip_summary.csv,ours_hit1,0.9084444444444444,0.9052222222222222,-0.0032222222222221,-0.0035469667318981,0,6,B
exp07_ranking_flip/ranking_flip_summary.csv,mean_topk_overlap,0.3538253968253968,0.3533708112874779,-0.0004545855379189,-0.0012847736256288,0,6,B
exp07_ranking_flip/ranking_flip_summary.csv,mean_kendall_tau,0.3196627185028988,0.3182527824120579,-0.0014099360908408,-0.0044106991814502,0,6,B
exp07_ranking_flip/ranking_flip_summary.csv,mean_delta_rank,0.4657777777777778,0.4509999999999999,-0.0147777777777778,-0.0317270992366414,0,6,B
exp07_ranking_flip/representative_cases.csv,alpha,0.7333333333333334,0.7916666666666666,0.0583333333333332,0.0795454545454544,0,12,A
exp07_ranking_flip/representative_cases.csv,seed,1004.5833333333334,1005.8333333333334,1.25,0.0012442969722107,0,12,B
exp07_ranking_flip/representative_cases.csv,delta_rank,4.75,4.75,0.0,0.0,0,12,unchanged
exp07_ranking_flip/topk_overlap.csv,count,425.0,425.0,0.0,0.0,0,6,unchanged
exp07_ranking_flip/topk_overlap.csv,mean,0.3538253968253968,0.3533708112874779,-0.0004545855379189,-0.0012847736256288,0,6,B
exp07_ranking_flip/topk_overlap.csv,std,0.1676403428279027,0.16740759507658,-0.0002327477513227,-0.0013883755389458,0,6,B
exp07_ranking_flip/topk_overlap.csv,min,0.1018518518518518,0.1018518518518518,0.0,0.0,0,6,unchanged
exp07_ranking_flip/topk_overlap.csv,25%,0.2566137566137565,0.2566137566137565,0.0,0.0,0,6,unchanged
exp07_ranking_flip/topk_overlap.csv,50%,0.3095238095238095,0.3095238095238095,0.0,0.0,0,6,unchanged
exp07_ranking_flip/topk_overlap.csv,75%,0.4682539682539681,0.4682539682539681,0.0,0.0,0,6,unchanged
exp07_ranking_flip/topk_overlap.csv,max,0.8333333333333334,0.8333333333333334,0.0,0.0,0,6,unchanged
exp08_signature_baselines/divergence_stratified.csv,hit@1_mean,0.6958622685185185,0.7020158179012346,0.006153549382716,0.0088430565373473,0,48,B
exp08_signature_baselines/divergence_stratified.csv,n,210.0,210.0,0.0,0.0,0,96,unchanged
