cell_line,drug,n_treated_G1,n_treated_G2M,n_vehicle_G1,n_vehicle_G2M,S_int,S_int_se,S_main,interaction_share,R_int,R_int_se,half_norm_mean,n_repeats,D_old,induced_cosine,norm_r_G1,norm_r_G2M,z_perm,p_perm,null_sd
HT-29,Ipatasertib,1863,362,400,400,8.909233794030216e-05,8.347738593437434e-06,0.0008754330480264295,0.09236909596838244,0.16782371549461123,0.01802232107913072,1.114706802368164,10.0,0.15556820874434307,0.8444317912556569,1.5316239595413208,1.5198097229003906,,,
HT-29,Irinotecan,1154,560,400,400,0.00017445475613284443,9.069689770071768e-06,0.000482589208210508,0.26551458593367333,0.2933076090026811,0.018515101922871445,1.176326435804367,10.0,0.30437188097847667,0.6956281190215233,1.2326351404190063,1.188037395477295,,,
HT-29,Ixazomib,588,118,400,400,0.00015506961240640117,1.0657420297964072e-05,0.0008546360457936922,0.15357902686494704,0.1776853345509537,0.013664651668206445,1.4272435784339905,10.0,0.2401969454108569,0.7598030545891431,1.6031286716461182,1.542500376701355,,,
HT-29,LB-100,602,197,400,400,1.6993602589031477e-05,8.861850217661225e-06,0.0001929512570819093,0.08094317058139254,0.030885873764623983,0.015521090642975174,1.1639342129230499,10.0,0.44012034684058754,0.5598796531594125,0.8770519495010376,0.9012711048126221,,,
HT-29,LJI308,666,128,400,400,4.1783435962214655e-05,5.270361317184367e-06,0.0002901197333509724,0.12589043981917328,0.059779887646857245,0.007794745978979095,1.2762987852096557,10.0,0.39306066700813613,0.6069393329918639,0.9782214760780334,1.0995548963546753,,,
HT-29,LY-2584702 (tosylate salt),160,87,400,400,-3.944640144860993e-05,1.8653321725653208e-05,0.0004775750192089213,-0.09003383903625765,-0.033661690911137666,0.015983513144890226,1.5851253747940064,10.0,0.353525018143513,0.646474981856487,1.276581048965454,1.33518385887146,-0.252741285666559,0.9523809523809523,9.511201810122287e-05
HT-29,LY2090314,945,314,400,400,7.271792015267744e-05,6.076182903052274e-06,0.0004319409710458583,0.14409321111925041,0.13701050183366856,0.012598552689050522,1.1115995585918426,10.0,0.26988102040365525,0.7301189795963448,1.1505696773529053,1.1340960264205933,,,
HT-29,Lapatinib ditosylate,1430,343,400,400,9.908295792734458e-05,4.9014833977211226e-06,0.00029236974142905737,0.25311604209205757,0.17634070576500124,0.01040797760484535,1.1414245069026947,10.0,0.38432418421081127,0.6156758157891887,1.012684941291809,0.9852124452590942,,,
HT-29,MK-3903,478,121,400,400,0.00027840684375001325,9.66702606135106e-06,0.0008738904622279935,0.24161025310539694,0.2821959492295383,0.012468669879961527,1.5114402413368224,10.0,0.27926012093029084,0.7207398790697092,1.5178303718566895,1.6934208869934082,,,
HT-29,MK-8353,679,200,400,400,9.017370110895071e-05,8.101803798189342e-06,0.00036237068060371617,0.1992593538951601,0.1395203856965916,0.013362567446777116,1.2275157630443574,10.0,0.3514268260143619,0.6485731739856381,1.1325644254684448,1.0685230493545532,,,
HT-29,ML264,1127,284,400,400,1.3095983498108885e-05,7.855601738272839e-06,0.0006030299700796605,0.021255367383993615,0.030371276958917927,0.017148969736312924,1.0436624974012374,10.0,0.16844737142402688,0.8315526285759731,1.298893690109253,1.2805927991867065,,,
HT-29,Methylprednisolone succinate,447,146,400,400,-1.6860396297286367e-06,9.232097240587983e-06,0.0005035563992957274,-0.0033595122669741206,-0.0008697411597306359,0.01364344976189792,1.2339788496494293,10.0,0.2428079218752902,0.7571920781247098,1.1672238111495972,1.304929494857788,,,
HT-29,Minodronic acid,737,259,400,400,9.388247595375611e-05,8.084094810391242e-06,0.00033701978002985313,0.21787418062932404,0.15950996336399875,0.01593907727076014,1.1713179230690003,10.0,0.35074671236116717,0.6492532876388328,1.0051765441894531,1.110338807106018,,,
HT-29,NG25,539,233,400,400,0.0003794814227148891,8.50966725233923e-06,0.0024562918891509375,0.1338193786954026,0.4343594152612365,0.012989874186661851,1.420619148015976,10.0,0.1175318540684358,0.8824681459315642,2.4646108150482178,2.4978106021881104,,,
HT-29,NVP-BHG712,732,186,400,400,6.759710086043925e-05,5.951972922170331e-06,0.000457416195422411,0.12875312175717052,0.11423936126294514,0.01098074857734799,1.1730524837970733,10.0,0.2719947496964701,0.7280052503035299,1.1433378458023071,1.219704031944275,,,
HT-29,OTS514,333,134,400,400,0.00011889437705071436,4.80375392062212e-06,0.00041659285262640977,0.2220302753483077,0.14963929996504172,0.0069670662102005185,1.3574260771274567,10.0,0.3644730085856557,0.6355269914143443,1.2751741409301758,1.1050596237182617,2.401438284398392,0.047619047619047616,4.2914675585511094e-05
HT-29,Oleic acid,517,179,400,400,-4.253221979726934e-06,1.0614193757814828e-05,0.0003209238251050313,-0.013431060343937146,-0.0044974522251083945,0.016426352521942213,1.1962954640388488,10.0,0.32483907914681254,0.6751609208531875,1.0479446649551392,1.0412286520004272,,,
HT-29,Oxaliplatin,832,268,400,400,4.7784093961430096e-05,1.0193478632083153e-05,0.00038711769351114833,0.109873298610995,0.09152245117105802,0.019269812963410203,1.1164702892303466,10.0,0.28144965768613517,0.7185503423138648,1.1051750183105469,1.0893768072128296,,,
HT-29,PF-06260933,444,111,400,400,0.00048770503296206397,1.142511693296148e-05,0.0023114411574270987,0.1742334982847962,0.4023674986732185,0.012909010482144158,1.674025720357895,10.0,0.16242950634390085,0.8375704936560991,2.4977731704711914,2.410660982131958,,,
HT-29,PH-797804,579,208,400,400,0.00018133102372909585,4.754319066025972e-06,0.0017102677582038774,0.0958612499971049,0.27363988795626426,0.008990357911519599,1.2374439060688018,10.0,0.1128574546839527,0.8871425453160473,2.0996158123016357,2.0555334091186523,,,
HT-29,Paclitaxel,1888,775,400,400,0.0008635887255271276,5.0791271553495855e-06,0.0009357755796776876,0.4799410119613484,0.6863489089816213,0.0071290395940034465,1.7048194706439972,10.0,0.42396520111787606,0.5760347988821239,1.659595012664795,1.7368491888046265,,,
HT-29,Pemigatinib,844,172,400,400,0.00011254945679360795,1.2574745565024603e-05,0.00028179834803773295,0.2854065761612249,0.16185859047961343,0.020692718959736407,1.2799562394618988,10.0,0.4428541323650428,0.5571458676349572,0.9638752937316895,1.0919368267059326,,,
HT-29,Pimitespib,296,122,400,400,-4.350427576961618e-05,8.549114756895805e-06,0.00023366025804231566,-0.22878205171177537,-0.056404705478223814,0.010628125251896318,1.321280938386917,10.0,0.4193374700664989,0.5806625299335011,0.9856817722320557,0.9949502348899841,,,
HT-29,Pralsetinib,415,204,400,400,0.00022782914133535494,5.923457764106272e-06,0.0007732638002683719,0.22758040923790562,0.28435747339442624,0.008621751461173425,1.3635783851146699,10.0,0.26209467565717237,0.7379053243428276,1.4174917936325073,1.5816562175750732,,,
HT-29,RMC-6236,1744,281,400,400,0.00028171489894804027,7.55478573550272e-06,0.001695052410165469,0.14251292888608963,0.3786317083950331,0.013103181736120191,1.314701932668686,10.0,0.13261522971521367,0.8673847702847863,2.1932430267333984,1.9695476293563843,,,
HT-29,Ralimetinib dimesylate,945,288,400,400,0.00015430978318262432,5.11789939199703e-06,0.0006990523439728551,0.18082567560970475,0.2551236942962626,0.010007944118729893,1.1832663595676423,10.0,0.22377018846824948,0.7762298115317505,1.4218238592147827,1.3774999380111694,7.391482973227686,0.047619047619047616,2.165826049981781e-05
HT-29,Regorafenib,798,223,400,400,0.00010063665298124154,9.410194515446584e-06,0.0010773271632691223,0.0854327200826789,0.166066216524647,0.017520874452722112,1.1907731533050536,10.0,0.14463917047855257,0.8553608295214474,1.7036505937576294,1.6668931245803833,,,
HT-29,SBI-0640756,392,150,400,400,2.0311794166142742e-05,8.157951957860129e-06,0.0003509635183339318,0.05470817337508446,0.03335671065025223,0.013387418916676693,1.2143363058567047,10.0,0.32360923707632605,0.676390762923674,1.0656877756118774,1.0997817516326904,,,
HT-29,Sapanisertib,2306,237,400,400,0.0003664763101066152,7.007204836985737e-06,0.0012286450196471478,0.229748234990493,0.43633201548681233,0.01171266869547668,1.3952187597751617,10.0,0.20802514643811987,0.7919748535618801,1.8903559446334839,1.7551764249801636,,,
HT-29,Sonidegib,294,101,400,400,-5.622844425185274e-05,1.988415301155873e-05,0.00030390717503097324,-0.2270216908612842,-0.06426215510950654,0.02013743883157404,1.3737288296222687,10.0,0.3793913560283054,0.6206086439716946,1.0247786045074463,1.1203655004501343,,,
HT-29,TAK-733,695,142,400,400,0.00010021841800254253,5.589024815862304e-06,0.0014328668514887494,0.06537041350335131,0.14793931095827467,0.009211198916862782,1.2527705073356628,10.0,0.1198696129100556,0.8801303870899444,1.9875296354293823,1.8479565382003784,,,
HT-29,TAK-901,396,168,400,400,0.0006467922642413113,8.61307569874852e-06,0.0055323833806647195,0.1046729048355361,0.5686708517793776,0.010889069021475547,1.621070146560669,10.0,0.05897573457277083,0.9410242654272292,4.0025763511657715,3.282505750656128,,,
HT-29,Temuterkib,992,276,400,400,7.226510157731051e-05,9.089577075676616e-06,0.0006089851053224669,0.10607718110820602,0.1355356134544324,0.017977231858335826,1.1199716687202455,10.0,0.20295547557866367,0.7970445244213363,1.373993158340454,1.2391892671585083,,,
HT-29,Tomivosertib,847,257,400,400,1.4805978814062354e-05,1.0571972890041675e-05,0.0009145105671551492,0.015932115787974873,0.033348516247797375,0.02059311451900849,1.0747048556804657,10.0,0.1244051135389086,0.8755948864610914,1.5530016422271729,1.5392719507217407,,,
HT-29,Torkinib,311,149,400,400,4.7558945839733095e-05,9.626286675286395e-06,0.0005288861019329893,0.08250386749524888,0.06720710106925544,0.014057732748505438,1.2920616149902344,10.0,0.27091496498813905,0.729085035011861,1.2090550661087036,1.335722804069519,,,
HT-29,Trametinib,1512,198,400,400,0.00017011366500001813,6.219539367569146e-06,0.0015633248827523652,0.09813654208889692,0.2478812069732888,0.010964159248160693,1.2598564207553864,10.0,0.12258393238903953,0.8774160676109605,2.055645704269409,1.937703013420105,10.528067304737874,0.047619047619047616,1.9191065668987995e-05
HT-29,Tubulin inhibitor 6,572,185,400,400,-1.5208069736319076e-05,1.1229157620265439e-05,0.0004267523841311534,-0.03695366259325479,-0.023104992578169052,0.01852447659158799,1.1553927063941956,10.0,0.24522286076216837,0.7547771392378316,1.112419843673706,1.1829440593719482,,,
HT-29,Tucatinib,1575,459,400,400,3.823549632215872e-05,4.407263554160784e-06,0.00037365503764400876,0.09282926692677858,0.08072051373339462,0.009964307137420216,1.0506122797727584,10.0,0.25916759552475044,0.7408324044752496,1.1126316785812378,1.0194560289382935,,,
HT-29,ULK-101,396,122,400,400,7.236866723461491e-05,1.4210191873984116e-05,0.0005880270049803787,0.10958379995418124,0.09354397003185579,0.01998889032172229,1.3588538467884064,10.0,0.27352041350132894,0.7264795864986711,1.2849069833755493,1.4062998294830322,,,
HT-29,Vemurafenib,1360,280,400,400,0.00016571643063798547,8.399850896461467e-06,0.000985055903179778,0.14400453136391472,0.26145567573514,0.01651896564071257,1.2150210082530974,10.0,0.17534618976081462,0.8246538102391854,1.5877459049224854,1.6605063676834106,,,
HT-29,Volasertib,462,154,400,400,2.111366185191501e-05,1.0477805051482673e-05,0.00023005793724829952,0.08406070561939172,0.03565833915454513,0.017467595488119065,1.2104732155799867,10.0,0.41461437266987544,0.5853856273301246,0.8915787935256958,1.0040217638015747,,,
HT-29,XRK3F2,2102,319,400,400,6.581684461303262e-05,6.984976004574001e-06,0.0009699757314390607,0.06354249502723071,0.1255340917540006,0.014512015716086478,1.1076837837696076,10.0,0.13271581903805185,0.8672841809619481,1.6576980352401733,1.5282095670700073,,,
HT-29,c-Kit-IN-1,492,172,400,400,0.00021438224034176935,5.788763540903265e-06,0.0016237870997024909,0.11662812324821355,0.28897041397193307,0.009770945312339952,1.3095767438411712,10.0,0.12936935994840448,0.8706306400515955,2.119877815246582,1.9653273820877075,,,
HT-29,olaparib,516,172,400,400,0.00029332336400532063,5.053605335446096e-06,0.00037538169934931727,0.43864385074913204,0.3383953100415808,0.007525875577831087,1.4166577875614166,10.0,0.4572512407862286,0.5427487592137714,0.9555302858352661,1.352643370628357,,,
HT-29,palbociclib,779,122,400,400,0.00032283051922503447,1.2615890801272209e-05,0.000542226532060239,0.3731898592646386,0.31227550697243706,0.015044855270122118,1.549307072162628,10.0,0.42708556349915927,0.5729144365008407,1.2955011129379272,1.4071168899536133,,,
HT-29,venetoclax,494,204,400,400,0.00024696423335828714,6.9914707388194724e-06,0.0018854743283655908,0.11581305918546116,0.31188270291180187,0.011629952673020392,1.353856372833252,10.0,0.12358415335889039,0.8764158466411096,2.2550745010375977,2.1250240802764893,8.82981720363639,0.047619047619047616,3.18717483380625e-05
HT-29,vincristine,292,180,400,400,0.00011130339504840474,7.023843777826534e-06,0.0017275188118219375,0.060529720944496344,0.15120018995914433,0.010953635579516103,1.3069520115852356,10.0,0.11019424345018192,0.8898057565498181,2.156400680541992,2.0426197052001953,,,
HepG2/C3A,4EGI-1,389,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,9-ING-41,1357,139,400,51,5.537453883637985e-05,3.806540286076856e-05,0.0007349866752823194,0.07006231814920956,0.03238230607667246,0.02022050347336576,2.111259311437607,10.0,0.3955323505931435,0.6044676494068565,1.512927770614624,1.819939136505127,,,
HepG2/C3A,APTO-253,538,72,400,51,0.0002431540180825525,3.081485937689217e-05,0.00048059190675202345,0.3359659926764069,0.10145620489433074,0.014066455855169274,2.3677735805511473,10.0,0.5971174426069534,0.4028825573930466,1.3959224224090576,1.7610286474227905,,,
HepG2/C3A,AT7519,405,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,AZD-7648,253,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,AZD-8055,830,73,400,51,0.0001982565684657958,3.526589773350916e-05,0.0013782920005420843,0.1257535431277949,0.08320596928832898,0.01511946186437575,2.3752254366874697,10.0,0.32779557281196925,0.6722044271880308,2.0260274410247803,2.2482717037200928,,,
HepG2/C3A,AZD1390,358,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,AZD2858,182,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Abemaciclib,612,62,400,51,0.0004349141433421108,2.6695473082674534e-05,0.001322692446410656,0.24744680970005234,0.17108748876563157,0.011758565448293389,2.4299394488334656,10.0,0.3576781032206693,0.6423218967793307,1.8382691144943237,2.3908557891845703,1.7218532697288997,0.14285714285714285,0.00017767692575057327
HepG2/C3A,Adagrasib,243,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Afatinib,1279,109,400,51,0.0001910306707335015,2.2443085312599597e-05,0.0024806215324335626,0.07150282155253872,0.09606902112478685,0.012414306626969183,2.1580596029758454,10.0,0.1840088959176034,0.8159911040823966,2.7048606872558594,2.532179355621338,,,
HepG2/C3A,Alpelisib,281,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Anastrozole,401,61,400,51,-0.0001230081402657864,4.358409595447207e-05,0.0005128770601004363,-0.315511532229746,-0.050976469429985814,0.019020443362067943,2.2842694759368896,10.0,0.446376532988051,0.553623467011949,1.2333061695098877,1.8721013069152832,,,
HepG2/C3A,BAY1125976,2191,126,400,51,0.0001918042172393244,3.110814139737774e-05,0.002290314063429833,0.07727440659581125,0.09850587046864967,0.016253518290699705,2.1419411659240724,10.0,0.19249826344808507,0.8075017365519149,2.646211862564087,2.4210257530212402,,,
HepG2/C3A,BI-3406,571,63,400,51,0.0003694869577884674,3.116834080816751e-05,0.002211244425012006,0.14317141266655953,0.14284480395373006,0.013679516901660239,2.457589828968048,10.0,0.25912275122623485,0.7408772487737652,2.524726390838623,2.6285953521728516,,,
HepG2/C3A,BI-78D3,816,80,400,51,4.007210858010997e-05,3.3384717003518763e-05,0.0004831149294558499,0.07659231912652187,0.020140883887129875,0.014842943769814106,2.249252104759216,10.0,0.5316671960746451,0.46833280392535487,1.3183504343032837,1.7242445945739746,,,
HepG2/C3A,Belumosudil (mesylate),378,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Belzutifan,291,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Bentamapimod,721,70,400,51,2.6660958085105655e-05,3.606606581854192e-05,0.00066735015457703,0.03841575098536638,0.01375578098827115,0.015541329807373062,2.2881331562995912,10.0,0.4505343202453078,0.5494656797546922,1.500097632408142,1.8610403537750244,0.2477094466307408,0.8095238095238095,0.00011728830956493377
HepG2/C3A,Bimiralisib,1074,86,400,51,0.00028020344907417897,2.462732428064167e-05,0.0024185158105360137,0.1038283059923217,0.12476528526118988,0.012125817014648174,2.289572870731354,10.0,0.21253060443216043,0.7874693955678396,2.5821194648742676,2.664090871810913,,,
HepG2/C3A,Binimetinib,198,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Bortezomib,105,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Brivudine,608,109,400,51,0.0001672162499744445,3.192121808372164e-05,0.003414594837360912,0.046684832308909664,0.08419406823060922,0.016492687050302737,2.170915353298187,10.0,0.1401677350390892,0.8598322649609108,3.060663938522339,2.9506311416625977,,,
HepG2/C3A,CP21R7,318,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Capivasertib,225,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Capmatinib,225,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Celecoxib,257,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,DT-061,208,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,DTP3,319,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Dabrafenib,1987,135,400,51,9.097206768476301e-05,2.575462501928891e-05,0.000983304830474986,0.08468214092716635,0.04765629587381875,0.012987532182276435,2.132248330116272,10.0,0.3484857450362281,0.6515142549637719,1.8030879497528076,1.8796511888504028,,,
HepG2/C3A,ERK5-IN-2,1568,103,400,51,2.1385912017043056e-05,2.346615389745777e-05,0.0010376735486918027,0.020193306240547736,0.01239738069326774,0.012200445090246205,2.111490422487259,10.0,0.3141694174063592,0.6858305825936408,1.7514880895614624,1.988495111465454,,,
HepG2/C3A,ETC-206,351,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,EX229,374,51,400,51,1.770118704169161e-05,4.322775668643989e-05,0.0032159672015243104,0.0054740266826003615,0.01040727488952887,0.01726162865681983,2.3746983766555787,10.0,0.15971136184882184,0.8402886381511782,2.9793405532836914,2.9627418518066406,,,
HepG2/C3A,Elimusertib hydrochloride,131,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Encorafenib,1858,154,400,51,0.00021961620465541878,2.8180483780854184e-05,0.0021813277983003193,0.09147077332293262,0.11533323302496656,0.016364075713722503,2.118750160932541,10.0,0.2015736343260317,0.7984263656739683,2.5041096210479736,2.461402177810669,,,
HepG2/C3A,Erdafitinib ,539,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Everolimus,1160,108,400,51,7.959380713550167e-05,3.745026036089085e-05,0.0003316175011504028,0.19355938305121262,0.040727129569769385,0.017363573931690753,2.2054806113243104,10.0,0.6146409877613165,0.3853590122386835,1.1353834867477417,1.6312552690505981,,,
HepG2/C3A,Futibatinib,249,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,GSK1059615,1555,160,400,51,0.00011583481068050282,2.4934446684885033e-05,0.0030884943902492524,0.03614947260939752,0.06626658881556441,0.014141390740510833,2.037152814865112,10.0,0.13413814510124467,0.8658618548987553,2.9180262088775635,2.7915470600128174,0.339526698532678,0.7619047619047619,0.00012333327252518462
HepG2/C3A,Gemcitabine,600,70,400,51,-4.394554917881679e-05,3.295404739883503e-05,0.0005189692498081261,-0.09251232963870627,-0.017932453160881705,0.014177961987901075,2.2605530500411986,10.0,0.46762995810371943,0.5323700418962806,1.2902579307556152,1.8281840085983276,,,
HepG2/C3A,HI-TOPK-032,299,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Hydroxyfasudil,232,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,IQ 1,337,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Infigratinib,541,69,400,51,4.073194722877815e-05,4.85275640666745e-05,0.0010694001283910542,0.03669108219041039,0.020983409382978747,0.01946949919677934,2.318592929840088,10.0,0.353428784200262,0.646571215799738,1.852069616317749,2.0521862506866455,,,
HepG2/C3A,Ipatasertib,828,106,400,51,7.058389213246606e-05,5.111275821052855e-05,0.0016612992828918826,0.04075557355736406,0.04066628958338221,0.024970186905304517,2.1526215970516205,10.0,0.23975669628024898,0.760243303719751,2.2034084796905518,2.269782066345215,,,
HepG2/C3A,Irinotecan,847,108,400,51,-2.056231816014689e-05,6.351785137601973e-05,0.0009200039319694042,-0.022861203934141632,-0.002160012334868927,0.02817609807469525,2.16676869392395,10.0,0.3374822027311841,0.6625177972688159,1.583505392074585,2.011843681335449,,,
HepG2/C3A,Ixazomib,370,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,LB-100,337,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,LJI308,362,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,LY2090314,599,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Lapatinib ditosylate,749,70,400,51,-2.921607358277672e-05,4.104852740549256e-05,0.00042923928704112767,-0.07303594541474928,-0.009860259146996855,0.017715703924642313,2.3020681858062746,10.0,0.5394563355328852,0.4605436644671148,1.2563072443008423,1.7506088018417358,,,
HepG2/C3A,MK-3903,354,58,400,51,5.896011069934402e-05,3.502970509510643e-05,0.0014793866313993933,0.03832693181961425,0.02546873841618626,0.014293192686668961,2.3891897082328795,10.0,0.28480587895415355,0.7151941210458465,1.9604971408843994,2.4236655235290527,,,
HepG2/C3A,MK-8353,284,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,ML264,795,73,400,51,-1.3876827627730834e-06,4.780793457141236e-05,0.0008040453669511611,-0.0017288599986135396,0.0035986004532034786,0.02062898203044184,2.2384069681167604,10.0,0.3878433483308862,0.6121566516691138,1.5650267601013184,1.9400461912155151,,,
HepG2/C3A,Methylprednisolone succinate,279,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Minodronic acid,508,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,NG25,324,53,400,51,0.0003645919910114672,3.464034424632237e-05,0.003386748851173454,0.09718977996121386,0.13726749158160906,0.014634023126609738,2.492301070690155,10.0,0.1867070935460705,0.8132929064539295,3.1216416358947754,2.9965245723724365,,,
HepG2/C3A,NVP-BHG712,405,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,OTS514,181,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Oleic acid,386,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Oxaliplatin,396,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,PF-06260933,362,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,PH-797804,615,70,400,51,6.41758010412256e-05,2.6543747412670498e-05,0.0018979457310504383,0.032707352725910306,0.02868271144375447,0.011285652390853228,2.320263350009918,10.0,0.2311763204374968,0.7688236795625032,2.1848716735839844,2.578120470046997,,,
HepG2/C3A,Paclitaxel,1847,197,400,51,0.0004161438568391734,2.3766712676594147e-05,0.0009553883328206009,0.3034153044139657,0.21299624634310255,0.014512022601931107,2.1309063136577606,10.0,0.40511802490568316,0.5948819750943168,1.8059123754501343,1.8697839975357056,,,
HepG2/C3A,Pemigatinib,345,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Pimitespib,155,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Pralsetinib,311,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,RMC-6236,1300,95,400,51,0.0003952382261761361,3.306597477232382e-05,0.0024752773344516752,0.13768893351328618,0.16804014606021353,0.015742893629972242,2.3442546844482424,10.0,0.22329659412000125,0.7767034058799988,2.796208381652832,2.5117759704589844,,,
HepG2/C3A,Ralimetinib dimesylate,579,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Regorafenib,438,63,400,51,9.919451598155621e-05,3.917543684719358e-05,0.0011578233188225162,0.07891257644488184,0.04253951957687512,0.016383239221981562,2.3908598899841307,10.0,0.35798511707807523,0.6420148829219248,1.9280712604522705,2.1209089756011963,,,
HepG2/C3A,SBI-0640756,290,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Sapanisertib,2156,149,400,51,0.00028402982797059745,2.5612360062764602e-05,0.0017748647059003513,0.13795258732198878,0.14267629360687317,0.014710936172258798,2.156651532649994,10.0,0.24895343412600046,0.7510465658739995,2.341116428375244,2.257761001586914,,,
HepG2/C3A,Sonidegib,171,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,TAK-733,456,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,TAK-901,1359,173,400,51,0.00024667991480479634,2.3997230886892136e-05,0.010080727520916198,0.023885947788945223,0.1276692511409014,0.01355764118624928,2.122390216588974,10.0,0.050568612857251116,0.9494313871427489,5.067560195922852,4.794538497924805,,,
HepG2/C3A,Temuterkib,641,82,400,51,-0.0001193663562945504,4.474101386204071e-05,0.0010136279380983776,-0.13348035823452786,-0.052398101037910275,0.019014071963720933,2.217057740688324,10.0,0.31135444813842605,0.688645551861574,1.6650669574737549,2.0710723400115967,,,
HepG2/C3A,Tomivosertib,417,65,400,51,-1.3923312912488149e-05,3.544045368494498e-05,0.0007784715801891353,-0.018211162732842977,-0.0039611092754318275,0.01578326566791939,2.2677566409111023,10.0,0.40350356741044935,0.5964964325895507,1.5547088384628296,1.9237611293792725,,,
HepG2/C3A,Torkinib,149,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Trametinib,670,61,400,51,-2.427404300154497e-05,2.6317556250435977e-05,0.0028437563114696073,-0.008609397290068446,-0.010019861274446817,0.012497458362029461,2.2140251874923704,10.0,0.1554546718260722,0.8445453281739278,2.747016429901123,2.823880434036255,-0.9515959281586738,0.2857142857142857,0.0001594921097557296
HepG2/C3A,Tubulin inhibitor 6,258,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Tucatinib,821,85,400,51,-0.0001710376559963657,2.848162214207763e-05,0.000839121774252918,-0.2560121567366539,-0.0809492159246519,0.012521541325940942,2.1835465669631957,10.0,0.33248953122228386,0.6675104687777161,1.5738935470581055,1.941196084022522,,,
HepG2/C3A,ULK-101,228,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,Vemurafenib,845,111,400,51,5.272797878003782e-05,2.3981667276134578e-05,0.0006052309543722207,0.08013870793944523,0.027143908455070725,0.012046521755799762,2.161272919178009,10.0,0.45309950199556503,0.546900498004435,1.421142339706421,1.7651333808898926,,,
HepG2/C3A,Volasertib,312,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,XRK3F2,1192,102,400,51,0.00046456912209072877,5.632923096135803e-05,0.0011158310083879363,0.29395664625136547,0.19616397577627023,0.02666907697320108,2.373962414264679,10.0,0.4186159249624021,0.5813840750375979,1.9138387441635132,2.0783514976501465,,,
HepG2/C3A,c-Kit-IN-1,302,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,olaparib,308,57,400,51,0.0004298466024920345,3.6134822102419516e-05,0.0005622950848191977,0.43325122609951655,0.14464774290094534,0.012649160462092664,2.632115936279297,10.0,0.5831991781904446,0.4168008218095553,1.2545602321624756,2.162651777267456,,,
HepG2/C3A,palbociclib,364,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,venetoclax,252,0,400,51,,,,,,,,,,,,,,,
HepG2/C3A,vincristine,202,0,400,51,,,,,,,,,,,,,,,
Hs 766T,4EGI-1,128,0,400,171,,,,,,,,,,,,,,,
Hs 766T,9-ING-41,647,173,400,171,9.641719904417793e-05,1.0502910591930538e-05,0.00047272731446557575,0.16940723622125473,0.10266054956977999,0.012179324117741972,1.4801840245723725,10.0,0.3649735208748841,0.6350264791251159,1.2013373374938965,1.3551417589187622,,,
