context,ko,n_cells,response_divergence,subpop_separation,minority_frac,seed,prog_IFN_response_minority_minus_majority,prog_antigen_presentation_minority_minus_majority,prog_antigen_presentation_loss_minority_minus_majority,prog_AXL_mesenchymal_minority_minus_majority,prog_quiescence_minority_minus_majority,proliferation_minority_minus_majority
Co-culture,LCP1,304,0.0684313814557271,1.8644620180130005,0.4473684210526316,0,0.0949983447790145,0.0422608032822608,-0.0142590077593922,-0.1000467836856842,1.000567078590393,1.009138107299805
Co-culture,LEF1-AS1,288,0.0696105564467751,1.898869216442108,0.4826388888888889,0,0.0397310853004455,-0.0355150029063224,-0.0504551865160465,-0.1652827560901641,0.9653943181037904,0.9576945304870604
Co-culture,LGALS3,197,0.0708374287290359,1.814679503440857,0.4974619289340101,0,-0.0837577134370803,-0.1797946691513061,-0.2345437407493591,-0.0373901836574077,1.0460443496704102,0.9670252203941344
Co-culture,LGALS3BP,219,0.0770357976762022,1.776575207710266,0.3744292237442922,0,0.2518671154975891,0.2276710420846939,0.2023892551660537,-0.1059891730546951,0.9058189392089844,1.00075364112854
Co-culture,LINC00518,292,0.0745052112729051,1.9113023281097408,0.3698630136986301,0,0.1559463888406753,0.1549166440963745,0.0757226273417472,-0.1645402163267135,1.0312995910644531,1.0521878004074097
Co-culture,LRPAP1,285,0.0714319467860049,1.8645420670509336,0.4421052631578947,0,0.1431202292442321,0.1872640699148178,0.1271968334913253,-0.150931030511856,0.9779733419418336,1.0231586694717407
Co-culture,LRRC75A-AS1,199,0.073465602588818,1.8665985465049744,0.4773869346733668,0,-0.0166938155889511,0.0624374002218246,0.1061368808150291,0.1768178045749664,-0.9378553628921508,-0.8847132325172424
Co-culture,LY96,280,0.0657997739274775,1.7945366501808169,0.4357142857142857,0,0.2000675797462463,0.1390117704868316,0.1199271231889724,-0.0576905757188797,0.9476772546768188,0.910786509513855
Co-culture,MC1R,241,0.0707408564060055,1.870272159576416,0.4771784232365145,0,0.2335226237773895,0.1936704516410827,0.1516111493110656,-0.0820206478238105,0.9937926530838012,0.9634766578674316
Co-culture,MDH2,200,0.0803644453592864,1.790443241596222,0.42,0,0.201762169599533,0.2275530993938446,0.203029602766037,-0.1233441084623336,1.0004218816757202,1.0466134548187256
