split_type,cell_line,heldout_drug,observed_library_fraction,seed,structure_reliability_score,preference_conflict,true_divergence,recommendation_mode,minority_state_coverage_gap
leave_drug_out,K562,Divalproex Sodium,1.0,1,0.4521663495800194,0.5276836158192091,1.578887465535229,DART_recommended,0.0018169613546619
leave_drug_out,K562,Divalproex Sodium,1.0,4,0.3736239190528788,0.6689265536723163,1.6665794997599528,mean_or_no_call,0.007506533640318
leave_drug_out,K562,Droxinostat,1.0,3,0.3814605183341333,0.6225988700564972,1.6540022958301488,mean_or_no_call,0.0032052346170361
leave_drug_out,K562,ENMD-2076,1.0,4,0.54097188242536,0.6898305084745763,1.7176957200804477,DART_recommended,-0.0007981098073408
leave_drug_out,K562,Entacapone,1.0,2,0.4076598816694983,0.6440677966101696,1.6792968815324465,DART_recommended,-0.0030059640600503
leave_drug_out,K562,Epothilone A,1.0,3,0.625874898437997,0.7954802259887006,1.5175174914573772,DART_recommended,0.005307267836785
leave_drug_out,K562,Epothilone A,1.0,4,0.7119716166814517,0.7197740112994351,1.4873009544847258,DART_recommended,0.0
leave_drug_out,K562,FLLL32,1.0,1,0.5057048146228329,0.728813559322034,1.7065606921714562,DART_recommended,0.020304701077192
leave_drug_out,K562,Fasudil (HA-1077) HCl,1.0,0,0.4243348697052107,0.7045197740112994,1.6873864513087862,DART_recommended,0.0073437178836236
leave_drug_out,K562,"Fedratinib (SAR302503, TG101348)",1.0,2,0.6086838720072272,0.6039548022598871,1.5699680320106943,DART_recommended,0.0037749425238886
leave_drug_out,K562,"Fedratinib (SAR302503, TG101348)",1.0,3,0.4849450646821176,0.7395480225988701,1.611045358080035,DART_recommended,0.0397879725400498
leave_drug_out,K562,Filgotinib (GLPG0634),1.0,1,0.5107669162502992,0.6508474576271186,1.6793931566409066,DART_recommended,0.0028331134558298
leave_drug_out,K562,Filgotinib (GLPG0634),1.0,2,0.4039937553075615,0.6305084745762712,1.7318246710579128,DART_recommended,0.0232367242818254
leave_drug_out,K562,Flavopiridol HCl,1.0,4,0.479360294124883,0.6847457627118644,1.2232155952929114,DART_recommended,-0.0034829894665239
leave_drug_out,K562,"Fluorouracil (5-Fluoracil, 5-FU)",1.0,2,0.3609610339632214,0.7412429378531074,1.7157395177611694,mean_or_no_call,-0.003036351646998
leave_drug_out,K562,"Fluorouracil (5-Fluoracil, 5-FU)",1.0,3,0.4419064401649499,0.6943502824858757,1.721788075530081,DART_recommended,0.0018658516439383
leave_drug_out,K562,G007-LK,1.0,1,0.5159105379476471,0.411864406779661,1.3764863215342753,DART_recommended,-0.0063092218746579
leave_drug_out,K562,G007-LK,1.0,3,0.3690618670536282,0.4564971751412429,1.5207699671842885,mean_or_no_call,-0.0032776701722185
leave_drug_out,K562,G007-LK,1.0,4,0.3662953770222221,0.6661016949152543,1.6478670042761905,mean_or_no_call,0.0010172796118306
leave_drug_out,K562,GSK J1,1.0,2,0.5375079585950842,0.7220338983050847,1.7404918186291498,DART_recommended,0.0031501283495966
leave_drug_out,K562,GSK-LSD1 2HCl,1.0,1,0.5094085060784945,0.6429378531073446,1.2103143979739974,DART_recommended,0.0021845995641304
leave_drug_out,K562,GSK-LSD1 2HCl,1.0,3,0.5009171434412576,0.4553672316384181,1.1104842156881234,DART_recommended,0.005120014275636
leave_drug_out,K562,GSK1070916,1.0,0,0.5107492537239318,0.6779661016949152,1.5702356015839938,DART_recommended,-0.0007020935142566
leave_drug_out,K562,GSK1070916,1.0,3,0.4414947324824549,0.735593220338983,1.6338012967266176,DART_recommended,0.0001465701831341
leave_drug_out,K562,GSK1070916,1.0,4,0.6603650212242466,0.6853107344632768,1.6359310649323993,DART_recommended,-0.0002314750354633
leave_drug_out,K562,Givinostat (ITF2357),1.0,0,0.5135106704473529,0.7197740112994351,1.1472756282984715,DART_recommended,0.0
leave_drug_out,K562,Givinostat (ITF2357),1.0,1,0.4470440731686979,0.7192090395480226,1.117549814397802,DART_recommended,0.0002351501083978
leave_drug_out,K562,Hesperadin,1.0,0,0.499508742615635,0.7237288135593221,1.3817997851467465,DART_recommended,0.0059927411558603
leave_drug_out,K562,Hesperadin,1.0,1,0.6073126037102559,0.7576271186440677,1.4452541231338212,DART_recommended,-0.0033593126710573
leave_drug_out,K562,INO-1001 (3-Aminobenzamide),1.0,4,0.5995426897109991,0.6966101694915254,1.7227816561447122,DART_recommended,0.0026682805942201
leave_drug_out,K562,Ivosidenib (AG-120),1.0,4,0.3931249912199109,0.7192090395480226,1.7075650227905683,mean_or_no_call,-0.0010826001095539
leave_drug_out,K562,JNJ-7706621,1.0,3,0.5118004138695382,0.7378531073446327,1.6766502205885192,DART_recommended,0.006115987194794
leave_drug_out,K562,KW-2449,1.0,0,0.3843909341417786,0.7361581920903955,1.537617126029286,mean_or_no_call,-0.001439865743304
leave_drug_out,K562,Ki16425,1.0,0,0.5673212759545438,0.6774011299435028,1.6968160612195633,DART_recommended,0.0043091522869895
leave_drug_out,K562,Ki16425,1.0,3,0.4055736582861472,0.6581920903954802,1.705140081429003,DART_recommended,0.0010762857761446
leave_drug_out,K562,Ki8751,1.0,1,0.4728043992078808,0.7152542372881356,1.5993623794364402,DART_recommended,0.0138547196471292
leave_drug_out,K562,Ki8751,1.0,4,0.4746597518924701,0.7016949152542373,1.463988107524701,DART_recommended,0.0014981445531103
leave_drug_out,K562,Lapatinib (GW-572016) Ditosylate,1.0,1,0.3457877403509818,0.6909604519774011,1.7074479857521487,mean_or_no_call,0.0031532120333558
leave_drug_out,K562,Lapatinib (GW-572016) Ditosylate,1.0,2,0.4326899395656701,0.5101694915254237,1.4586230174521413,DART_recommended,0.0011403315615403
leave_drug_out,K562,Lenalidomide (CC-5013),1.0,0,0.3742448873314763,0.6903954802259887,1.7191102013253066,mean_or_no_call,0.0058151395804899
leave_drug_out,K562,Lenalidomide (CC-5013),1.0,1,0.4877278286673246,0.6785310734463277,1.7389530700085924,DART_recommended,0.000101465030757
leave_drug_out,K562,Linifanib (ABT-869),1.0,2,0.4885799715028086,0.672316384180791,1.723291407121664,DART_recommended,0.0047162565742384
leave_drug_out,K562,Linifanib (ABT-869),1.0,4,0.4043148257906409,0.6949152542372882,1.7527782452676826,DART_recommended,0.0015553254480837
leave_drug_out,K562,Lomustine,1.0,0,0.3535986456102753,0.688135593220339,1.6881636712316372,mean_or_no_call,0.0002977157812071
leave_drug_out,K562,Lomustine,1.0,2,0.4561333755002024,0.688135593220339,1.7302671541158543,DART_recommended,0.0006617770703674
leave_drug_out,K562,Lomustine,1.0,4,0.3437996868983071,0.6327683615819208,1.7391040536031557,mean_or_no_call,0.0008670724744881
leave_drug_out,K562,M344,1.0,0,0.4011477987535646,0.6853107344632768,1.0789795259905948,DART_recommended,-0.005848319045194
leave_drug_out,K562,MC1568,1.0,0,0.3440502055670481,0.651412429378531,1.6987557050878086,mean_or_no_call,0.0098496130490687
leave_drug_out,K562,MK-0752,1.0,0,0.4664712325882004,0.7274653947829781,1.739527143813464,DART_recommended,0.0088667463073099
leave_drug_out,K562,MK-5108 (VX-689),1.0,3,0.486923345734653,0.7322033898305085,1.7014283265783123,DART_recommended,0.0229674869520538
leave_drug_out,K562,MK-5108 (VX-689),1.0,4,0.4438903468649178,0.7463276836158192,1.7168683211135811,DART_recommended,0.0258267529682607
leave_drug_out,K562,Meprednisone,1.0,0,0.3471155059482604,0.6463276836158192,1.7426496961624762,mean_or_no_call,0.0004394583891426
leave_drug_out,K562,Meprednisone,1.0,3,0.6458863919681476,0.7412429378531074,1.7042878894386555,DART_recommended,0.0040505007761899
leave_drug_out,K562,Mercaptopurine (6-MP),1.0,0,0.4057186065485802,0.655367231638418,1.5591390251046429,DART_recommended,0.0040581412385817
leave_drug_out,K562,Mercaptopurine (6-MP),1.0,4,0.497178626023001,0.6480225988700565,1.5694312666979924,DART_recommended,-0.0002500115478908
leave_drug_out,K562,Mocetinostat (MGCD0103),1.0,1,0.6357681560667947,0.7632768361581921,1.0209544968963449,DART_recommended,0.001875698135794
leave_drug_out,K562,Motesanib Diphosphate (AMG-706),1.0,4,0.4521005078143891,0.7152542372881356,1.610178614785182,DART_recommended,0.0055320918874945
leave_drug_out,K562,NVP-BSK805 2HCl,1.0,4,0.4965047169858803,0.7050847457627119,1.6792798836141365,DART_recommended,-0.001998925772536
leave_drug_out,K562,Navitoclax (ABT-263),1.0,2,0.3425717575618662,0.7248587570621469,1.704310245523554,mean_or_no_call,0.000744248697743
leave_drug_out,K562,Nilotinib (AMN-107),1.0,4,0.6295968507672448,0.5375812391380572,0.669035352960407,DART_recommended,0.0105124864683994
leave_drug_out,K562,Obatoclax Mesylate (GX15-070),1.0,2,0.4657359412288664,0.703954802259887,1.5905812712954783,DART_recommended,0.0
leave_drug_out,K562,Ofloxacin,1.0,0,0.4046117979576578,0.7220338983050847,1.7186245086012872,DART_recommended,-0.0011837214972826
leave_drug_out,K562,Ofloxacin,1.0,1,0.4708983970195258,0.7169491525423729,1.7625324637703574,DART_recommended,-4.603634332955853e-05
leave_drug_out,K562,Ofloxacin,1.0,3,0.3851742993756533,0.6683615819209039,1.7434768702913594,mean_or_no_call,0.0
leave_drug_out,K562,Ofloxacin,1.0,4,0.395464916583031,0.6576271186440679,1.7312268362306051,mean_or_no_call,0.0088747315150288
leave_drug_out,K562,PD173074,1.0,2,0.601926529261381,0.6864406779661016,1.671344749466047,DART_recommended,0.0042008202232655
leave_drug_out,K562,PD173074,1.0,3,0.3712401926428576,0.6858757062146893,1.6963793378512546,mean_or_no_call,-0.0041090788446563
leave_drug_out,K562,PD98059,1.0,2,0.4312148713599983,0.731638418079096,1.7518843513428486,DART_recommended,0.0042404094508827
leave_drug_out,K562,PF-3845,1.0,2,0.4223108188968489,0.6694915254237288,1.7147087757571151,DART_recommended,0.0001900130968225
leave_drug_out,K562,PF-573228,1.0,0,0.3512056112082611,0.6683615819209039,1.707303519273042,mean_or_no_call,0.0028685713731819
leave_drug_out,K562,PF-573228,1.0,3,0.4932150188102515,0.7361581920903955,1.6809402878247566,DART_recommended,0.0571876696223433
leave_drug_out,K562,PFI-1 (PF-6405761),1.0,3,0.4992419994540868,0.7632768361581921,1.4371141969954548,DART_recommended,0.0070976716392223
leave_drug_out,K562,PHA-680632,1.0,3,0.5835952633108588,0.4389830508474576,1.3058715923117865,DART_recommended,0.0137186524632387
leave_drug_out,K562,Panobinostat (LBH589),1.0,3,0.4735486266769586,0.2293785310734463,0.3840079769810487,mean_sufficient,0.0205210128677401
leave_drug_out,K562,"Patupilone (EPO906, Epothilone B)",1.0,2,0.4825770221543356,0.775141242937853,1.5517833775895515,DART_recommended,-0.0001484456165847
leave_drug_out,K562,Pelitinib (EKB-569),1.0,2,0.4714698210859796,0.7209039548022599,1.6141109892828944,DART_recommended,-0.0048790105563369
leave_drug_out,K562,Pirarubicin,1.0,0,0.509596193275335,0.7016949152542373,1.6683667210630495,DART_recommended,0.0013753524019912
leave_drug_out,K562,Pracinostat (SB939),1.0,1,0.5739070332649379,0.6802259887005649,1.2231349572895671,DART_recommended,0.0533627836489259
leave_drug_out,K562,Prednisone,1.0,0,0.388138350875806,0.6926553672316385,1.7714954946503128,mean_or_no_call,0.0033419864919763
leave_drug_out,K562,Prednisone,1.0,1,0.5022544300017232,0.6907318527683357,1.746971169796414,DART_recommended,0.0036627463699048
leave_drug_out,K562,Quercetin,1.0,0,0.5369712164434234,0.6853107344632768,1.744853333368516,DART_recommended,0.0016446178629736
leave_drug_out,K562,Quercetin,1.0,2,0.3731214624688408,0.6146892655367232,1.729732361011468,mean_or_no_call,0.0018635247672788
leave_drug_out,K562,Quercetin,1.0,3,0.563951184179916,0.7084745762711864,1.7499998038842914,DART_recommended,0.0017419469103026
leave_drug_out,K562,Quercetin,1.0,4,0.4001619899143338,0.696045197740113,1.734606160021218,DART_recommended,0.0016205555169493
leave_drug_out,K562,RG108,1.0,3,0.349250714665183,0.5192090395480226,1.581030125418677,mean_or_no_call,0.0016440532168892
leave_drug_out,K562,Raltitrexed,1.0,4,0.6309627882725256,0.6062146892655367,1.1431365523766588,DART_recommended,0.0
leave_drug_out,K562,Ramelteon,1.0,4,0.3589869019066404,0.7073446327683616,1.7052677028259653,mean_or_no_call,0.0038123625937064
leave_drug_out,K562,Regorafenib (BAY 73-4506),1.0,1,0.4851226921127851,0.7045197740112994,1.5585326081261344,DART_recommended,0.0069435599498515
leave_drug_out,K562,Regorafenib (BAY 73-4506),1.0,3,0.4659670731363364,0.727683615819209,1.5841068585844569,DART_recommended,0.0018232886063724
leave_drug_out,K562,Resminostat,1.0,0,0.5093871826809274,0.7180790960451977,1.4365337188894227,DART_recommended,-0.0052252110037188
leave_drug_out,K562,Resminostat,1.0,3,0.609642174079335,0.735593220338983,1.4871777514195006,DART_recommended,-0.0014489845143081
leave_drug_out,K562,"Roscovitine (Seliciclib,CYC202)",1.0,0,0.4061937606585359,0.6988700564971752,1.688601195745867,DART_recommended,0.0026910005616376
leave_drug_out,K562,"Roscovitine (Seliciclib,CYC202)",1.0,1,0.381493246375159,0.6717514124293785,1.667922927677417,mean_or_no_call,0.0197157285952307
leave_drug_out,K562,"Roscovitine (Seliciclib,CYC202)",1.0,4,0.4964173532202427,0.6875706214689266,1.725626734273762,DART_recommended,0.003014980888054
leave_drug_out,K562,Ruxolitinib (INCB018424),1.0,1,0.5320509855282775,0.6926553672316385,1.7099887431416976,DART_recommended,0.010425796770105
leave_drug_out,K562,Ruxolitinib (INCB018424),1.0,4,0.5145549354297401,0.6672316384180791,1.7371394747416122,DART_recommended,-0.0027612398033971
leave_drug_out,K562,S-Ruxolitinib (INCB018424),1.0,3,0.379261677538645,0.6757062146892655,1.7007698953314003,mean_or_no_call,-0.0005920203825687
leave_drug_out,K562,S3I-201,1.0,1,0.2991773264184864,0.3881355932203389,1.133456698886268,mean_or_no_call,0.0188574158360694
leave_drug_out,K562,S3I-201,1.0,2,0.6222842968416598,0.6785310734463277,1.674426410595558,DART_recommended,-0.0008672369423914
leave_drug_out,K562,S3I-201,1.0,4,0.4597386282825942,0.6610169491525424,1.7101139728706165,DART_recommended,7.692522700919469e-05
leave_drug_out,K562,SB431542,1.0,1,0.3484205363176942,0.6406779661016949,1.717259737303285,mean_or_no_call,-0.0005227240246091
leave_drug_out,K562,SB431542,1.0,4,0.4406708648558064,0.7367231638418079,1.7109863715816191,DART_recommended,0.0004366207953815
leave_drug_out,K562,SL-327,1.0,0,0.4852932630016006,0.7163841807909604,1.6660584451569844,DART_recommended,0.0204911063448567
leave_drug_out,K562,SL-327,1.0,1,0.520157170480078,0.6802259887005649,1.6078542388734935,DART_recommended,-0.0005907234483631
leave_drug_out,K562,SNS-314,1.0,1,0.4330912318204803,0.6259887005649718,1.5455297152324663,DART_recommended,0.0
leave_drug_out,K562,SRT2104 (GSK2245840),1.0,0,0.5003205202128502,0.6446327683615819,1.6751991386799658,DART_recommended,-0.0031432670904595
leave_drug_out,K562,SRT3025 HCl,1.0,4,0.4821934940653241,0.7033898305084746,1.644905633180422,DART_recommended,0.0006031821627193
leave_drug_out,K562,Selisistat (EX 527),1.0,0,0.396468852869405,0.535593220338983,1.6183948596145274,mean_or_no_call,0.0021285408407941
leave_drug_out,K562,Selisistat (EX 527),1.0,3,0.3711649248301705,0.6152542372881356,1.682608836381212,mean_or_no_call,0.0030398614639599
leave_drug_out,K562,Sirtinol,1.0,3,0.4481118452027846,0.6824858757062147,1.640443391139479,DART_recommended,0.0011685569078715
leave_drug_out,K562,Sodium Phenylbutyrate,1.0,4,0.4792626536075705,0.6768361581920904,1.7130939996715455,DART_recommended,0.0127212378197506
leave_drug_out,K562,Sorafenib Tosylate,1.0,4,0.5495363386215715,0.6531073446327683,1.600628882372972,DART_recommended,0.0011263431084338
leave_drug_out,K562,Streptozotocin (STZ),1.0,4,0.4768849516842452,0.6782989616249182,1.777938582249212,DART_recommended,-0.0002107399636741
leave_drug_out,K562,TG101209,1.0,0,0.4855084241884949,0.7282485875706215,1.6488764333313215,DART_recommended,0.0170349305121032
leave_drug_out,K562,TGX-221,1.0,0,0.4718425550281135,0.6531073446327683,1.704409358986525,DART_recommended,0.0003656680154836
leave_drug_out,K562,TGX-221,1.0,2,0.4763024371876898,0.7463276836158192,1.6995314744992411,DART_recommended,0.0
leave_drug_out,K562,TMP195,1.0,2,0.4484128930084028,0.6790960451977401,1.668718754049007,DART_recommended,-0.0016065688696812
leave_drug_out,K562,Tazemetostat (EPZ-6438),1.0,3,0.496175251501614,0.7090395480225988,1.690049234588979,DART_recommended,0.0196873611159438
leave_drug_out,K562,"Temsirolimus (CCI-779, NSC 683864)",1.0,1,0.6522477631758292,0.7576271186440677,1.5681180099868652,DART_recommended,0.0024199113817735
leave_drug_out,K562,Thiotepa,1.0,2,0.3329728561404999,0.4265536723163842,1.1356293052780222,mean_or_no_call,0.0095933967424604
leave_drug_out,K562,Tie2 kinase inhibitor,1.0,4,0.4801214759562648,0.6740112994350282,1.7378543617169682,DART_recommended,0.0063665606925126
leave_drug_out,K562,Tofacitinib (CP-690550) Citrate,1.0,1,0.4625451249540253,0.6429378531073446,1.6474668749062589,DART_recommended,0.001104417449009
leave_drug_out,K562,Tofacitinib (CP-690550) Citrate,1.0,2,0.4784091993024821,0.6299435028248588,1.684698560674489,DART_recommended,0.0043265080950691
leave_drug_out,K562,"Tozasertib (VX-680, MK-0457)",1.0,2,0.5633266370048046,0.6446327683615819,1.2151393365094294,DART_recommended,0.0
leave_drug_out,K562,Trametinib (GSK1120212),1.0,4,0.5477804208632239,0.4875706214689265,0.6897756174913025,DART_recommended,0.0093831851385043
leave_drug_out,K562,Triamcinolone Acetonide,1.0,2,0.512174082272792,0.6344632768361582,1.4434427914807713,DART_recommended,0.0029539372019303
leave_drug_out,K562,Triamcinolone Acetonide,1.0,3,0.439824347922693,0.4553672316384181,1.3179321782246125,DART_recommended,0.002510527340946
leave_drug_out,K562,Tucidinostat (Chidamide),1.0,1,0.6056028993355009,0.7271186440677966,1.299038511843117,DART_recommended,0.0
leave_drug_out,K562,Tucidinostat (Chidamide),1.0,4,0.4831280978525121,0.5231638418079096,1.1642069685768688,DART_recommended,0.0122804851366919
leave_drug_out,K562,UNC0379,1.0,1,0.3930125848878336,0.696045197740113,1.6545332215126545,mean_or_no_call,0.0045909532715116
leave_drug_out,K562,UNC0379,1.0,2,0.4609120270381616,0.7338983050847457,1.744865486514105,DART_recommended,0.0075488581862491
leave_drug_out,K562,UNC0379,1.0,4,0.3815028232395898,0.7418079096045198,1.681592123162479,mean_or_no_call,-0.0024181465420506
leave_drug_out,K562,UNC0631,1.0,2,0.4968975680386431,0.7073446327683616,1.7446059369036042,DART_recommended,5.0905647489218886e-05
leave_drug_out,K562,UNC1999,1.0,1,0.3970716222121542,0.6502824858757063,1.67080429957632,mean_or_no_call,0.0013690520220012
leave_drug_out,K562,UNC1999,1.0,2,0.3988885282136668,0.7237288135593221,1.6963401914259673,mean_or_no_call,0.0060338782598917
leave_drug_out,K562,Veliparib (ABT-888),1.0,0,0.6232602440601425,0.6796610169491526,1.7201979016914009,DART_recommended,0.0046080431478292
leave_drug_out,K562,WHI-P154,1.0,1,0.4632759778341833,0.7129943502824858,1.6535799702553706,DART_recommended,0.0
leave_drug_out,K562,WP1066,1.0,2,0.427605252216877,0.5282485875706214,1.661378759659114,DART_recommended,0.0053444011646844
leave_drug_out,K562,WP1066,1.0,4,0.413560317835348,0.7435028248587571,1.6506024368837964,DART_recommended,0.0059743122052703
leave_drug_out,K562,XAV-939,1.0,3,0.4229180872122878,0.5700564971751413,1.6257195741840706,DART_recommended,-7.953145146544216e-05
leave_drug_out,K562,Zileuton,1.0,1,0.4698285060428011,0.7022598870056497,1.7043603201121784,DART_recommended,-0.0036807646657908
leave_drug_out,MCF7,(+)-JQ1,1.0,0,0.6815478088267146,0.5638418079096045,0.6336009055062588,DART_recommended,0.0
leave_drug_out,MCF7,A-366,1.0,0,0.5262228023881763,0.6135593220338983,1.7228135860456704,DART_recommended,0.0084729350407734
leave_drug_out,MCF7,AC480 (BMS-599626),1.0,0,0.4401119140228975,0.5259887005649717,1.5725747167499362,DART_recommended,0.0012946814636521
leave_drug_out,MCF7,AC480 (BMS-599626),1.0,1,0.3727526643828792,0.5618818900092822,1.590215108056124,mean_or_no_call,0.00245318809951
leave_drug_out,MCF7,AG-14361,1.0,0,0.5629762145591134,0.6353489740385672,1.766154455354172,DART_recommended,-0.0016467967230149
leave_drug_out,MCF7,AG-14361,1.0,1,0.4708691860981674,0.6310734463276836,1.760656344826112,DART_recommended,-0.0036157793367868
leave_drug_out,MCF7,AG-14361,1.0,3,0.3895162554893418,0.5898305084745763,1.7912941774788629,mean_or_no_call,-0.0027388727016207
leave_drug_out,MCF7,AG-490 (Tyrphostin B42),1.0,0,0.5055761798804026,0.6898305084745763,1.7780738303174854,DART_recommended,0.0042296876717271
leave_drug_out,MCF7,AG-490 (Tyrphostin B42),1.0,3,0.4229976512304698,0.6056497175141243,1.809390699154724,DART_recommended,-0.0036803107098561
leave_drug_out,MCF7,AICAR (Acadesine),1.0,2,0.4520587001903037,0.5903954802259888,1.784508190445355,DART_recommended,-0.0045189392548503
leave_drug_out,MCF7,AR-42,1.0,2,0.5278022177181197,0.5316384180790961,0.5937104431053474,DART_recommended,0.0
leave_drug_out,MCF7,AT9283,1.0,4,0.3967123680583557,0.6627118644067796,1.6194843244531607,mean_or_no_call,0.0119020020419962
leave_drug_out,MCF7,AZ 960,1.0,0,0.3800949830287149,0.635593220338983,1.6868642243475531,mean_or_no_call,-0.0022218550797904
leave_drug_out,MCF7,AZD1480,1.0,3,0.4615282204532737,0.631638418079096,1.645142909299877,DART_recommended,-0.0056633538312768
leave_drug_out,MCF7,AZD1480,1.0,4,0.5597303866198508,0.6220338983050847,1.6355493974960085,DART_recommended,0.0015879817576662
leave_drug_out,MCF7,Alendronate sodium trihydrate,1.0,0,0.6092225200687293,0.6864406779661016,1.6746334319298193,DART_recommended,-0.0004430967431927
leave_drug_out,MCF7,Alendronate sodium trihydrate,1.0,1,0.5670401901380866,0.6802259887005649,1.6440581215171068,DART_recommended,-0.00140063233237
leave_drug_out,MCF7,Alendronate sodium trihydrate,1.0,2,0.4788917206577456,0.6378531073446327,1.601792807404056,DART_recommended,0.0034327359386776
leave_drug_out,MCF7,Alendronate sodium trihydrate,1.0,3,0.4345912494602057,0.7169491525423729,1.6490403874862176,DART_recommended,0.0019986766918596
leave_drug_out,MCF7,Altretamine,1.0,0,0.4333322793593321,0.5971751412429378,1.7647593392252103,DART_recommended,0.0030207555960024
leave_drug_out,MCF7,Altretamine,1.0,2,0.405770282913475,0.6073446327683616,1.7766616303109048,DART_recommended,0.0084386981714917
leave_drug_out,MCF7,Amisulpride,1.0,3,0.5187862016499288,0.5446327683615819,1.705258317715333,DART_recommended,0.0015106809462586
leave_drug_out,MCF7,Andarine,1.0,1,0.4759819676601224,0.556497175141243,1.7517697160246604,DART_recommended,0.0008604915859333
leave_drug_out,MCF7,Aurora A Inhibitor I,1.0,1,0.4008951694555449,0.5779661016949152,1.664203935511817,DART_recommended,0.0406285249877755
leave_drug_out,MCF7,Azacitidine,1.0,1,0.4998969092966106,0.6807909604519774,1.7045707187095198,DART_recommended,0.0054729946633208
leave_drug_out,MCF7,Azacitidine,1.0,4,0.5058860229244346,0.6254237288135593,1.7070277259276432,DART_recommended,0.0220687609577275
leave_drug_out,MCF7,BMS-265246,1.0,2,0.4367203151410177,0.4581920903954802,1.515203329554852,DART_recommended,0.0053731233869603
leave_drug_out,MCF7,BMS-536924,1.0,3,0.5224128836125765,0.6112994350282486,1.646161436154712,DART_recommended,-0.0009416262334135
leave_drug_out,MCF7,BMS-754807,1.0,0,0.4267880713140905,0.5033898305084745,1.4790631856971537,DART_recommended,-0.000750739193345
leave_drug_out,MCF7,BMS-754807,1.0,3,0.4186503152233317,0.5090395480225989,1.4720641051894985,DART_recommended,0.0017811808529512
leave_drug_out,MCF7,BMS-911543,1.0,4,0.4290183105088493,0.5751412429378531,1.792751434986439,DART_recommended,0.0026375813850993
leave_drug_out,MCF7,Barasertib (AZD1152-HQPA),1.0,2,0.4577039592424417,0.5446327683615819,1.5648973513995217,DART_recommended,0.0030586921251596
leave_drug_out,MCF7,Barasertib (AZD1152-HQPA),1.0,3,0.476882880485686,0.5423728813559322,1.580718304825991,DART_recommended,0.0070473396154235
leave_drug_out,MCF7,"Baricitinib (LY3009104, INCB028050)",1.0,0,0.353604798485272,0.5627118644067797,1.7744679116791775,mean_or_no_call,-0.0007034380944703
leave_drug_out,MCF7,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),1.0,2,0.498175962139899,0.6581920903954802,1.6771891665663223,DART_recommended,-0.0004714073456951
leave_drug_out,MCF7,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),1.0,4,0.5833072070199008,0.651412429378531,1.3980722740505915,DART_recommended,0.0
leave_drug_out,MCF7,Busulfan,1.0,2,0.4249324352766381,0.5790960451977402,1.6936216905397117,DART_recommended,0.0024443350732091
leave_drug_out,MCF7,Busulfan,1.0,3,0.5454536911020006,0.6271186440677966,1.7813168615820434,DART_recommended,0.0022479969272883
leave_drug_out,MCF7,CEP-33779,1.0,4,0.4791569741821764,0.6180790960451977,1.6848661521497623,DART_recommended,0.0048627421053529
leave_drug_out,MCF7,CUDC-101,1.0,1,0.6151131058980266,0.7259887005649718,1.5121730967941889,DART_recommended,-0.0040339551713464
leave_drug_out,MCF7,CYC116,1.0,1,0.4856318460185229,0.6022598870056497,1.6744651065251692,DART_recommended,0.001243877562308
leave_drug_out,MCF7,CYC116,1.0,2,0.5001843527826748,0.6689265536723163,1.604763194643826,DART_recommended,0.0024799409933016
leave_drug_out,MCF7,Carmofur,1.0,0,0.7155593780903339,0.6022598870056497,1.7023301984905266,DART_recommended,0.0019487409654908
leave_drug_out,MCF7,Carmofur,1.0,1,0.3873475080569751,0.5864406779661017,1.7699634650334304,mean_or_no_call,0.0109121646728572
leave_drug_out,MCF7,Celecoxib,1.0,1,0.4229297716503586,0.4892655367231638,1.7029773558233283,DART_recommended,0.0025486052576275
leave_drug_out,MCF7,Celecoxib,1.0,3,0.4599030348067505,0.5836158192090395,1.771828217259285,DART_recommended,0.0
leave_drug_out,MCF7,"Cerdulatinib (PRT062070, PRT2070)",1.0,2,0.5346984349217354,0.5983050847457627,1.7555538254890977,DART_recommended,0.0014758030766958
leave_drug_out,MCF7,Cimetidine,1.0,2,0.5155183385729321,0.5378531073446328,1.7315296193554008,DART_recommended,0.0066537806544584
leave_drug_out,MCF7,Cimetidine,1.0,4,0.4405007853980493,0.5096045197740113,1.7304450577654156,DART_recommended,0.0
leave_drug_out,MCF7,Clevudine,1.0,0,0.4375353221810442,0.5700564971751413,1.6935313286603737,DART_recommended,-0.0052066542557932
leave_drug_out,MCF7,Costunolide,1.0,0,0.657687588612692,0.6073446327683616,1.7974408135658495,DART_recommended,-0.0054806609139309
leave_drug_out,MCF7,Curcumin,1.0,1,0.4507929258401457,0.6480225988700565,1.829107087260939,DART_recommended,-0.0001815183634787
leave_drug_out,MCF7,Dacinostat (LAQ824),1.0,2,0.6507755916031167,0.3022598870056497,0.4494925028522276,mean_sufficient,0.0
leave_drug_out,MCF7,Dacinostat (LAQ824),1.0,3,0.6471282200711653,0.3271186440677966,0.4880266683116985,mean_sufficient,0.0
leave_drug_out,MCF7,Danusertib (PHA-739358),1.0,2,0.4881217123751132,0.7242937853107344,1.5510960908926386,DART_recommended,0.000154959021604
leave_drug_out,MCF7,Danusertib (PHA-739358),1.0,3,0.6375086714315932,0.6751412429378532,1.6053912440979303,DART_recommended,0.0016837342742189
leave_drug_out,MCF7,Daphnetin,1.0,1,0.5278719119877728,0.6536723163841808,1.7865839739829932,DART_recommended,0.0
