cell_line,drug,n_per_arm,A_sup,A_unsup
LoVo,Erdafitinib ,300,0.7216666666666667,0.515
LoVo,Everolimus,300,0.81,0.605
LoVo,Futibatinib,300,0.7966666666666666,0.5916666666666667
LoVo,GSK1059615,300,0.975,0.9416666666666668
LoVo,Gemcitabine,300,0.6983333333333334,0.5700000000000001
LoVo,HI-TOPK-032,300,0.945,0.6383333333333333
LoVo,Hydroxyfasudil,300,0.725,0.5366666666666666
LoVo,IQ 1,300,0.835,0.505
LoVo,Infigratinib,300,0.8516666666666667,0.6233333333333333
LoVo,Ipatasertib,300,0.9116666666666666,0.81
LoVo,Irinotecan,300,0.84,0.5766666666666667
LoVo,Ixazomib,300,0.9316666666666666,0.5333333333333333
LoVo,LB-100,300,0.6883333333333334,0.5033333333333333
LoVo,LJI308,300,0.7133333333333334,0.56
LoVo,LY-2584702 (tosylate salt),300,0.8183333333333334,0.55
LoVo,LY2090314,300,0.73,0.575
LoVo,Lapatinib ditosylate,300,0.6716666666666666,0.525
LoVo,Lonafarnib,300,0.9683333333333334,0.915
LoVo,MK-3903,300,0.9366666666666666,0.5416666666666667
LoVo,MK-8353,300,0.745,0.5066666666666666
LoVo,ML264,300,0.82,0.5133333333333333
LoVo,Methylprednisolone succinate,300,0.7166666666666667,0.5866666666666667
LoVo,Minodronic acid,300,0.8,0.5316666666666667
LoVo,NG25,300,0.9716666666666668,0.9133333333333332
LoVo,NVP-BHG712,300,0.8316666666666667,0.5966666666666667
LoVo,OTS514,300,0.815,0.5916666666666667
LoVo,Oleic acid,300,0.7416666666666667,0.53
LoVo,Oxaliplatin,300,0.7166666666666667,0.5566666666666666
LoVo,PF-06260933,300,0.8916666666666667,0.595
LoVo,PH-797804,300,0.95,0.9366666666666666
LoVo,Paclitaxel,300,0.8833333333333333,0.5333333333333333
LoVo,Pemigatinib,300,0.8216666666666667,0.5533333333333333
LoVo,Pimitespib,300,0.6866666666666666,0.5
LoVo,Pralsetinib,300,0.8816666666666667,0.7083333333333333
LoVo,RMC-6236,300,0.9433333333333334,0.8
LoVo,Ralimetinib dimesylate,300,0.8566666666666667,0.5483333333333333
LoVo,Regorafenib,300,0.8883333333333333,0.77
LoVo,SBI-0640756,300,0.76,0.5466666666666666
LoVo,Sapanisertib,300,0.9266666666666666,0.7833333333333333
LoVo,Sonidegib,300,0.775,0.5816666666666667
LoVo,TAK-733,300,0.9483333333333334,0.88
LoVo,TAK-901,300,0.9933333333333332,0.8833333333333333
LoVo,Temuterkib,300,0.8233333333333334,0.5683333333333334
LoVo,Tomivosertib,300,0.8366666666666667,0.7216666666666667
LoVo,Torkinib,300,0.775,0.5983333333333334
LoVo,Trametinib,300,0.9616666666666668,0.5883333333333334
LoVo,Tubulin inhibitor 6,300,0.7416666666666667,0.5166666666666666
LoVo,Tucatinib,300,0.7583333333333333,0.5133333333333333
LoVo,ULK-101,300,0.7833333333333333,0.56
LoVo,Vemurafenib,300,0.8083333333333333,0.5283333333333333
LoVo,Volasertib,300,0.6933333333333334,0.5766666666666667
LoVo,XRK3F2,300,0.8916666666666667,0.5866666666666667
LoVo,c-Kit-IN-1,300,0.9516666666666668,0.8383333333333334
LoVo,olaparib,300,0.775,0.5366666666666666
LoVo,palbociclib,300,0.8616666666666667,0.515
LoVo,venetoclax,300,0.9533333333333334,0.91
LoVo,vincristine,300,0.8816666666666667,0.5633333333333334
MIA PaCa-2,4EGI-1,300,0.8466666666666667,0.705
MIA PaCa-2,9-ING-41,300,0.8016666666666666,0.5700000000000001
MIA PaCa-2,APTO-253,300,0.77,0.5549999999999999
MIA PaCa-2,AT7519,300,0.7033333333333334,0.5083333333333333
MIA PaCa-2,AZD-7648,300,0.9133333333333332,0.6683333333333333
MIA PaCa-2,AZD-8055,300,0.9383333333333334,0.64
MIA PaCa-2,AZD1390,300,0.795,0.5266666666666666
MIA PaCa-2,AZD2858,218,0.6903669724770642,0.5022935779816514
MIA PaCa-2,Abemaciclib,300,0.975,0.8566666666666667
MIA PaCa-2,Adagrasib,300,0.8566666666666667,0.6433333333333333
MIA PaCa-2,Afatinib,300,0.9433333333333334,0.65
MIA PaCa-2,Alpelisib,300,0.9,0.675
MIA PaCa-2,Anastrozole,300,0.685,0.5016666666666667
MIA PaCa-2,BAY1125976,300,0.9466666666666668,0.85
MIA PaCa-2,BI-3406,300,0.925,0.6083333333333333
MIA PaCa-2,BI-78D3,300,0.75,0.515
MIA PaCa-2,Belumosudil (mesylate),300,0.76,0.5716666666666667
MIA PaCa-2,Belzutifan,300,0.8233333333333334,0.6116666666666667
MIA PaCa-2,Bentamapimod,300,0.7966666666666666,0.525
MIA PaCa-2,Bimiralisib,300,0.965,0.7816666666666667
MIA PaCa-2,Binimetinib,273,0.945054945054945,0.7380952380952381
MIA PaCa-2,Bortezomib,246,0.9817073170731708,0.926829268292683
MIA PaCa-2,Brivudine,300,0.9333333333333332,0.5966666666666667
MIA PaCa-2,CP21R7,300,0.6433333333333333,0.5016666666666667
MIA PaCa-2,Capivasertib,300,0.765,0.52
MIA PaCa-2,Capmatinib,300,0.845,0.5733333333333334
MIA PaCa-2,Celecoxib,300,0.6883333333333334,0.525
MIA PaCa-2,DT-061,300,0.8133333333333334,0.5616666666666666
MIA PaCa-2,DTP3,300,0.7783333333333333,0.5549999999999999
MIA PaCa-2,Dabrafenib,300,0.915,0.8716666666666667
MIA PaCa-2,ERK5-IN-2,300,0.8683333333333333,0.5716666666666667
MIA PaCa-2,ETC-206,300,0.645,0.5183333333333333
MIA PaCa-2,EX229,300,0.945,0.8733333333333333
MIA PaCa-2,Elimusertib hydrochloride,257,0.9357976653696498,0.603112840466926
MIA PaCa-2,Encorafenib,300,0.86,0.5633333333333334
MIA PaCa-2,Erdafitinib ,300,0.7333333333333333,0.6116666666666667
MIA PaCa-2,Everolimus,300,0.7366666666666667,0.5016666666666667
MIA PaCa-2,Futibatinib,300,0.73,0.6516666666666666
MIA PaCa-2,GSK1059615,300,0.9683333333333334,0.5933333333333333
MIA PaCa-2,Gemcitabine,300,0.68,0.5033333333333334
MIA PaCa-2,HI-TOPK-032,300,0.8766666666666667,0.7766666666666666
MIA PaCa-2,Hydroxyfasudil,300,0.71,0.5033333333333334
MIA PaCa-2,IQ 1,300,0.7866666666666666,0.5516666666666666
MIA PaCa-2,Infigratinib,300,0.8033333333333333,0.5216666666666666
MIA PaCa-2,Ipatasertib,300,0.8216666666666667,0.5
MIA PaCa-2,Irinotecan,300,0.7933333333333333,0.5333333333333333
MIA PaCa-2,Ixazomib,300,0.8966666666666666,0.645
MIA PaCa-2,LB-100,300,0.6883333333333334,0.5116666666666667
MIA PaCa-2,LJI308,300,0.7066666666666667,0.5116666666666667
MIA PaCa-2,LY-2584702 (tosylate salt),200,0.79,0.5675
MIA PaCa-2,LY2090314,300,0.7066666666666667,0.6
MIA PaCa-2,Lapatinib ditosylate,300,0.7016666666666667,0.615
MIA PaCa-2,Lonafarnib,266,0.9473684210526316,0.6672932330827067
MIA PaCa-2,MK-3903,300,0.77,0.5366666666666666
MIA PaCa-2,MK-8353,300,0.7166666666666667,0.5616666666666666
MIA PaCa-2,ML264,300,0.8583333333333333,0.5083333333333333
MIA PaCa-2,Methylprednisolone succinate,300,0.705,0.505
MIA PaCa-2,Minodronic acid,300,0.7233333333333334,0.51
MIA PaCa-2,NG25,300,0.9583333333333334,0.865
MIA PaCa-2,NVP-BHG712,300,0.75,0.5449999999999999
MIA PaCa-2,OTS514,300,0.795,0.6066666666666667
MIA PaCa-2,Oleic acid,300,0.745,0.5066666666666666
MIA PaCa-2,Oxaliplatin,300,0.7366666666666667,0.5066666666666667
MIA PaCa-2,PF-06260933,300,0.905,0.5883333333333334
MIA PaCa-2,PH-797804,300,0.975,0.9033333333333332
MIA PaCa-2,Paclitaxel,300,0.905,0.5449999999999999
MIA PaCa-2,Pemigatinib,300,0.675,0.5083333333333333
MIA PaCa-2,Pimitespib,300,0.7066666666666667,0.5
MIA PaCa-2,Pralsetinib,174,0.8879310344827587,0.5919540229885057
MIA PaCa-2,RMC-6236,300,0.9616666666666668,0.7483333333333333
MIA PaCa-2,Ralimetinib dimesylate,300,0.7933333333333333,0.5216666666666667
MIA PaCa-2,Regorafenib,300,0.6666666666666666,0.5183333333333333
MIA PaCa-2,SBI-0640756,300,0.7933333333333333,0.51
MIA PaCa-2,Sapanisertib,300,0.905,0.7983333333333333
MIA PaCa-2,Sonidegib,300,0.6816666666666666,0.56
MIA PaCa-2,TAK-733,300,0.9533333333333334,0.8633333333333333
MIA PaCa-2,TAK-901,300,1.0,0.9566666666666668
MIA PaCa-2,Temuterkib,300,0.82,0.6083333333333333
MIA PaCa-2,Tomivosertib,300,0.8033333333333333,0.6883333333333334
MIA PaCa-2,Torkinib,159,0.8050314465408805,0.5314465408805031
MIA PaCa-2,Trametinib,300,0.97,0.7066666666666667
MIA PaCa-2,Tubulin inhibitor 6,300,0.6766666666666666,0.5133333333333333
MIA PaCa-2,Tucatinib,300,0.715,0.5083333333333333
MIA PaCa-2,ULK-101,300,0.7483333333333333,0.5183333333333333
MIA PaCa-2,Vemurafenib,300,0.885,0.5416666666666667
MIA PaCa-2,Volasertib,296,0.6942567567567568,0.518581081081081
MIA PaCa-2,XRK3F2,300,0.8983333333333333,0.6666666666666667
MIA PaCa-2,c-Kit-IN-1,300,0.96,0.855
MIA PaCa-2,olaparib,300,0.7333333333333333,0.5
MIA PaCa-2,palbociclib,300,0.9066666666666666,0.625
MIA PaCa-2,venetoclax,300,0.9816666666666668,0.9033333333333332
MIA PaCa-2,vincristine,300,0.9,0.815
NCI-H1573,4EGI-1,300,0.8933333333333333,0.6283333333333333
NCI-H1573,9-ING-41,300,0.805,0.5283333333333333
NCI-H1573,APTO-253,300,0.7966666666666666,0.5016666666666667
NCI-H1573,AT7519,300,0.7766666666666666,0.5016666666666667
NCI-H1573,AZD-7648,300,0.9366666666666666,0.695
NCI-H1573,AZD-8055,300,0.9083333333333332,0.595
NCI-H1573,AZD1390,300,0.8783333333333333,0.525
NCI-H1573,AZD2858,298,0.761744966442953,0.511744966442953
NCI-H1573,Abemaciclib,300,0.9266666666666666,0.76
NCI-H1573,Adagrasib,300,0.6983333333333334,0.5833333333333334
NCI-H1573,Afatinib,300,0.97,0.935
NCI-H1573,Alpelisib,300,0.945,0.6833333333333333
NCI-H1573,Anastrozole,300,0.7583333333333333,0.5133333333333333
NCI-H1573,BAY1125976,300,0.9416666666666668,0.775
NCI-H1573,BI-3406,300,0.96,0.7733333333333333
NCI-H1573,BI-78D3,300,0.7683333333333333,0.5066666666666667
NCI-H1573,Belumosudil (mesylate),300,0.8716666666666667,0.5883333333333334
NCI-H1573,Belzutifan,300,0.8933333333333333,0.575
NCI-H1573,Bentamapimod,300,0.8433333333333334,0.5083333333333333
NCI-H1573,Bimiralisib,300,0.9883333333333332,0.97
NCI-H1573,Binimetinib,300,0.9716666666666668,0.9283333333333332
NCI-H1573,Bortezomib,213,0.9929577464788732,0.9906103286384976
NCI-H1573,Brivudine,300,0.9866666666666668,0.97
NCI-H1573,CP21R7,300,0.7483333333333333,0.575
NCI-H1573,Capivasertib,300,0.77,0.5416666666666666
NCI-H1573,Capmatinib,300,0.9483333333333334,0.52
NCI-H1573,Celecoxib,300,0.765,0.5566666666666666
NCI-H1573,DT-061,300,0.8366666666666667,0.5
NCI-H1573,DTP3,300,0.84,0.5733333333333333
NCI-H1573,Dabrafenib,300,0.8683333333333333,0.615
NCI-H1573,ERK5-IN-2,300,0.87,0.5583333333333333
NCI-H1573,ETC-206,300,0.7133333333333334,0.505
NCI-H1573,EX229,300,0.975,0.8366666666666667
NCI-H1573,Elimusertib hydrochloride,300,0.975,0.93
NCI-H1573,Encorafenib,300,0.9083333333333332,0.6166666666666667
NCI-H1573,Erdafitinib ,300,0.8033333333333333,0.5633333333333334
NCI-H1573,Everolimus,300,0.78,0.5083333333333333
NCI-H1573,Futibatinib,300,0.87,0.6683333333333333
NCI-H1573,GSK1059615,300,0.955,0.8333333333333334
NCI-H1573,Gemcitabine,300,0.77,0.5016666666666667
NCI-H1573,HI-TOPK-032,300,0.9366666666666666,0.685
NCI-H1573,Hydroxyfasudil,300,0.7833333333333333,0.5116666666666667
NCI-H1573,IQ 1,300,0.8516666666666667,0.5533333333333333
NCI-H1573,Infigratinib,300,0.8733333333333333,0.525
NCI-H1573,Ipatasertib,300,0.8916666666666667,0.55
NCI-H1573,Irinotecan,300,0.8383333333333334,0.56
NCI-H1573,Ixazomib,300,0.9233333333333332,0.705
NCI-H1573,LB-100,300,0.7566666666666667,0.525
NCI-H1573,LJI308,300,0.7583333333333333,0.5283333333333333
NCI-H1573,LY-2584702 (tosylate salt),251,0.852589641434263,0.547808764940239
NCI-H1573,LY2090314,300,0.7783333333333333,0.6116666666666667
NCI-H1573,Lapatinib ditosylate,300,0.7333333333333333,0.5933333333333334
NCI-H1573,Lonafarnib,126,0.988095238095238,0.98015873015873
NCI-H1573,MK-3903,300,0.91,0.5616666666666666
NCI-H1573,MK-8353,300,0.76,0.5733333333333334
NCI-H1573,ML264,300,0.8383333333333334,0.5116666666666667
NCI-H1573,Methylprednisolone succinate,300,0.78,0.5183333333333333
NCI-H1573,Minodronic acid,300,0.77,0.5816666666666667
NCI-H1573,NG25,300,0.9916666666666668,0.99
NCI-H1573,NVP-BHG712,300,0.8283333333333334,0.57
NCI-H1573,OTS514,300,0.8766666666666667,0.71
NCI-H1573,Oleic acid,300,0.775,0.5533333333333333
NCI-H1573,Oxaliplatin,300,0.795,0.5216666666666666
NCI-H1573,PF-06260933,300,0.8516666666666667,0.5533333333333333
NCI-H1573,PH-797804,300,0.9966666666666668,0.9766666666666668
NCI-H1573,Paclitaxel,300,0.85,0.5133333333333333
NCI-H1573,Pemigatinib,300,0.7383333333333333,0.5516666666666666
NCI-H1573,Pimitespib,261,0.7988505747126436,0.5766283524904214
NCI-H1573,Pralsetinib,217,0.9193548387096774,0.7626728110599078
NCI-H1573,RMC-6236,300,0.9883333333333332,0.98
NCI-H1573,Ralimetinib dimesylate,300,0.8366666666666667,0.5666666666666667
NCI-H1573,Regorafenib,300,0.8316666666666667,0.535
NCI-H1573,SBI-0640756,300,0.78,0.5116666666666667
NCI-H1573,Sapanisertib,300,0.9316666666666666,0.775
NCI-H1573,Sonidegib,300,0.8116666666666666,0.52
NCI-H1573,TAK-733,300,0.93,0.87
NCI-H1573,TAK-901,300,1.0,0.9883333333333332
NCI-H1573,Temuterkib,300,0.795,0.575
NCI-H1573,Tomivosertib,300,0.8416666666666667,0.6416666666666666
NCI-H1573,Torkinib,300,0.77,0.5033333333333333
NCI-H1573,Trametinib,300,0.9833333333333332,0.9583333333333334
NCI-H1573,Tubulin inhibitor 6,300,0.775,0.525
NCI-H1573,Tucatinib,300,0.805,0.5783333333333334
NCI-H1573,ULK-101,300,0.8016666666666666,0.5216666666666667
NCI-H1573,Vemurafenib,300,0.8516666666666667,0.5533333333333333
NCI-H1573,Volasertib,300,0.77,0.5083333333333333
NCI-H1573,XRK3F2,300,0.85,0.5700000000000001
NCI-H1573,c-Kit-IN-1,300,0.96,0.8133333333333334
NCI-H1573,olaparib,300,0.7766666666666666,0.5166666666666666
NCI-H1573,palbociclib,300,0.8983333333333333,0.575
NCI-H1573,venetoclax,300,0.9783333333333334,0.9183333333333332
NCI-H1573,vincristine,300,0.95,0.94
NCI-H1792,4EGI-1,300,0.8366666666666667,0.5433333333333333
NCI-H1792,9-ING-41,300,0.8066666666666666,0.5816666666666667
NCI-H1792,APTO-253,300,0.76,0.59
NCI-H1792,AT7519,300,0.77,0.565
NCI-H1792,AZD-7648,300,0.9083333333333332,0.8233333333333334
NCI-H1792,AZD-8055,300,0.9133333333333332,0.7816666666666666
NCI-H1792,AZD1390,300,0.8016666666666666,0.5033333333333333
NCI-H1792,AZD2858,296,0.7415540540540541,0.5844594594594594
NCI-H1792,Abemaciclib,300,0.96,0.8383333333333334
NCI-H1792,Adagrasib,300,0.7516666666666667,0.685
NCI-H1792,Afatinib,300,0.9433333333333334,0.845
NCI-H1792,Alpelisib,300,0.91,0.8266666666666667
NCI-H1792,Anastrozole,300,0.81,0.5716666666666667
NCI-H1792,BAY1125976,300,0.905,0.705
NCI-H1792,BI-3406,300,0.935,0.8166666666666667
NCI-H1792,BI-78D3,300,0.74,0.505
NCI-H1792,Belumosudil (mesylate),300,0.8416666666666667,0.5566666666666666
NCI-H1792,Belzutifan,300,0.9333333333333332,0.7133333333333334
NCI-H1792,Bentamapimod,300,0.8566666666666667,0.5666666666666667
NCI-H1792,Bimiralisib,300,0.9716666666666668,0.9183333333333332
NCI-H1792,Binimetinib,300,0.9366666666666666,0.805
NCI-H1792,Brivudine,300,0.9883333333333332,0.915
NCI-H1792,CP21R7,300,0.7033333333333334,0.5116666666666667
NCI-H1792,Capivasertib,300,0.7833333333333333,0.5216666666666666
NCI-H1792,Capmatinib,300,0.8833333333333333,0.795
NCI-H1792,Celecoxib,300,0.7633333333333333,0.5066666666666666
NCI-H1792,DT-061,300,0.8066666666666666,0.5533333333333333
NCI-H1792,DTP3,300,0.775,0.5366666666666666
NCI-H1792,Dabrafenib,300,0.9033333333333332,0.7066666666666667
NCI-H1792,ERK5-IN-2,300,0.8483333333333334,0.6066666666666667
NCI-H1792,ETC-206,300,0.6783333333333333,0.5566666666666666
NCI-H1792,EX229,300,0.955,0.8666666666666667
NCI-H1792,Elimusertib hydrochloride,244,0.9795081967213116,0.9057377049180328
NCI-H1792,Encorafenib,300,0.9166666666666666,0.7633333333333333
NCI-H1792,Erdafitinib ,300,0.7916666666666666,0.5733333333333333
NCI-H1792,Everolimus,300,0.7633333333333333,0.5483333333333333
NCI-H1792,Futibatinib,300,0.83,0.5083333333333333
NCI-H1792,GSK1059615,300,0.9633333333333334,0.7916666666666666
NCI-H1792,Gemcitabine,300,0.7116666666666667,0.545
NCI-H1792,HI-TOPK-032,300,0.9616666666666668,0.835
NCI-H1792,Hydroxyfasudil,300,0.76,0.5933333333333333
NCI-H1792,IQ 1,300,0.7966666666666666,0.6333333333333333
NCI-H1792,Infigratinib,300,0.8116666666666666,0.5716666666666667
NCI-H1792,Ipatasertib,300,0.9,0.6816666666666666
NCI-H1792,Irinotecan,300,0.8,0.5383333333333333
NCI-H1792,Ixazomib,300,0.95,0.8366666666666667
NCI-H1792,LB-100,300,0.6583333333333333,0.5516666666666666
NCI-H1792,LJI308,300,0.74,0.6216666666666667
NCI-H1792,LY-2584702 (tosylate salt),150,0.8266666666666667,0.6066666666666667
NCI-H1792,LY2090314,300,0.73,0.5833333333333333
NCI-H1792,Lapatinib ditosylate,300,0.7533333333333333,0.53
NCI-H1792,Lonafarnib,170,0.9794117647058824,0.8794117647058823
NCI-H1792,MK-3903,300,0.8316666666666667,0.5766666666666667
NCI-H1792,MK-8353,300,0.6916666666666667,0.5116666666666667
NCI-H1792,ML264,300,0.7966666666666666,0.5316666666666666
NCI-H1792,Methylprednisolone succinate,300,0.78,0.5333333333333333
NCI-H1792,Minodronic acid,300,0.7483333333333333,0.525
NCI-H1792,NG25,300,0.96,0.8766666666666667
NCI-H1792,NVP-BHG712,300,0.865,0.545
NCI-H1792,OTS514,300,0.8166666666666667,0.5333333333333333
NCI-H1792,Oleic acid,300,0.7666666666666667,0.5033333333333334
NCI-H1792,Oxaliplatin,300,0.7816666666666666,0.5083333333333333
NCI-H1792,PF-06260933,300,0.81,0.575
NCI-H1792,PH-797804,300,0.9233333333333332,0.5583333333333333
NCI-H1792,Paclitaxel,300,0.8883333333333333,0.7783333333333333
NCI-H1792,Pemigatinib,300,0.71,0.5166666666666666
NCI-H1792,Pimitespib,300,0.6866666666666666,0.51
NCI-H1792,Pralsetinib,241,0.933609958506224,0.8381742738589212
NCI-H1792,RMC-6236,300,0.9616666666666668,0.9483333333333334
NCI-H1792,Ralimetinib dimesylate,300,0.9033333333333332,0.5633333333333334
NCI-H1792,Regorafenib,300,0.8833333333333333,0.715
NCI-H1792,SBI-0640756,300,0.7683333333333333,0.555
NCI-H1792,Sapanisertib,300,0.9216666666666666,0.6483333333333333
NCI-H1792,Sonidegib,300,0.795,0.6316666666666667
NCI-H1792,TAK-733,300,0.9566666666666668,0.9016666666666666
NCI-H1792,TAK-901,300,0.9866666666666668,0.9433333333333334
NCI-H1792,Temuterkib,300,0.8116666666666666,0.5533333333333333
NCI-H1792,Tomivosertib,300,0.7916666666666666,0.5683333333333334
NCI-H1792,Torkinib,282,0.7907801418439716,0.5851063829787234
NCI-H1792,Trametinib,300,0.9616666666666668,0.9416666666666668
NCI-H1792,Tubulin inhibitor 6,300,0.77,0.5633333333333334
NCI-H1792,Tucatinib,300,0.76,0.5366666666666666
NCI-H1792,ULK-101,300,0.765,0.5983333333333334
NCI-H1792,Vemurafenib,300,0.8633333333333333,0.51
NCI-H1792,Volasertib,300,0.7383333333333333,0.5116666666666667
NCI-H1792,XRK3F2,300,0.8516666666666667,0.6866666666666666
NCI-H1792,c-Kit-IN-1,300,0.9683333333333334,0.8966666666666666
NCI-H1792,olaparib,300,0.8216666666666667,0.64
NCI-H1792,palbociclib,300,0.8683333333333333,0.74
NCI-H1792,venetoclax,300,0.9766666666666668,0.9133333333333332
NCI-H1792,vincristine,300,0.8933333333333333,0.5766666666666667
NCI-H2030,4EGI-1,300,0.78,0.5983333333333334
NCI-H2030,9-ING-41,300,0.7633333333333333,0.505
NCI-H2030,APTO-253,300,0.7383333333333333,0.5566666666666666
NCI-H2030,AT7519,300,0.6816666666666666,0.5316666666666667
NCI-H2030,AZD-7648,300,0.91,0.605
NCI-H2030,AZD-8055,300,0.8983333333333333,0.6366666666666667
NCI-H2030,AZD1390,300,0.73,0.5083333333333333
NCI-H2030,AZD2858,300,0.7133333333333334,0.5383333333333333
NCI-H2030,Abemaciclib,300,0.97,0.6383333333333333
NCI-H2030,Adagrasib,300,0.75,0.6216666666666666
NCI-H2030,Afatinib,300,0.9466666666666668,0.7066666666666667
NCI-H2030,Alpelisib,300,0.935,0.67
NCI-H2030,Anastrozole,300,0.7983333333333333,0.53
NCI-H2030,BAY1125976,300,0.9083333333333332,0.6133333333333333
NCI-H2030,BI-3406,300,0.9383333333333334,0.5716666666666667
NCI-H2030,BI-78D3,300,0.7583333333333333,0.5033333333333333
NCI-H2030,Belumosudil (mesylate),300,0.825,0.5133333333333333
NCI-H2030,Belzutifan,300,0.895,0.5733333333333334
NCI-H2030,Bentamapimod,300,0.8066666666666666,0.5133333333333333
NCI-H2030,Bimiralisib,300,0.9716666666666668,0.8183333333333334
NCI-H2030,Binimetinib,300,0.9616666666666668,0.6966666666666667
NCI-H2030,Bortezomib,250,0.982,0.85
NCI-H2030,Brivudine,300,0.9733333333333334,0.845
NCI-H2030,CP21R7,300,0.6716666666666666,0.5716666666666667
NCI-H2030,Capivasertib,300,0.6533333333333333,0.5116666666666667
NCI-H2030,Capmatinib,300,0.885,0.5633333333333334
NCI-H2030,Celecoxib,300,0.6716666666666666,0.505
NCI-H2030,DT-061,300,0.8533333333333334,0.5633333333333334
NCI-H2030,DTP3,300,0.785,0.5866666666666667
NCI-H2030,Dabrafenib,300,0.845,0.5483333333333333
NCI-H2030,ERK5-IN-2,300,0.895,0.5
NCI-H2030,ETC-206,300,0.65,0.51
NCI-H2030,EX229,300,0.9666666666666668,0.645
NCI-H2030,Elimusertib hydrochloride,300,0.9583333333333334,0.5116666666666667
NCI-H2030,Encorafenib,300,0.9066666666666666,0.5516666666666667
NCI-H2030,Erdafitinib ,300,0.7533333333333333,0.5483333333333333
NCI-H2030,Everolimus,300,0.6583333333333333,0.5066666666666666
NCI-H2030,Futibatinib,300,0.7883333333333333,0.6383333333333333
NCI-H2030,GSK1059615,300,0.9583333333333334,0.55
NCI-H2030,Gemcitabine,300,0.7683333333333333,0.5116666666666667
NCI-H2030,HI-TOPK-032,300,0.915,0.5666666666666667
NCI-H2030,Hydroxyfasudil,300,0.7016666666666667,0.5133333333333333
NCI-H2030,IQ 1,300,0.7566666666666667,0.5066666666666667
NCI-H2030,Infigratinib,300,0.8266666666666667,0.5183333333333333
NCI-H2030,Ipatasertib,300,0.84,0.5416666666666666
NCI-H2030,Irinotecan,300,0.8133333333333334,0.5549999999999999
NCI-H2030,Ixazomib,300,0.9033333333333332,0.66
NCI-H2030,LB-100,300,0.725,0.5333333333333333
NCI-H2030,LJI308,300,0.755,0.6316666666666666
NCI-H2030,LY-2584702 (tosylate salt),300,0.7866666666666666,0.525
NCI-H2030,LY2090314,300,0.7216666666666667,0.6083333333333334
NCI-H2030,Lapatinib ditosylate,300,0.6683333333333333,0.5616666666666666
NCI-H2030,Lonafarnib,253,0.9881422924901184,0.8893280632411067
NCI-H2030,MK-3903,300,0.8333333333333334,0.555
NCI-H2030,MK-8353,300,0.665,0.5516666666666666
NCI-H2030,ML264,300,0.7816666666666666,0.52
NCI-H2030,Methylprednisolone succinate,300,0.7566666666666667,0.5333333333333333
NCI-H2030,Minodronic acid,300,0.7716666666666666,0.5566666666666666
NCI-H2030,NG25,300,0.945,0.5
NCI-H2030,NVP-BHG712,300,0.78,0.5633333333333334
NCI-H2030,OTS514,300,0.7766666666666666,0.5700000000000001
NCI-H2030,Oleic acid,300,0.745,0.565
NCI-H2030,Oxaliplatin,300,0.7366666666666667,0.5266666666666666
NCI-H2030,PF-06260933,300,0.9,0.515
NCI-H2030,PH-797804,300,0.9583333333333334,0.8216666666666667
NCI-H2030,Paclitaxel,300,0.8716666666666667,0.5083333333333333
NCI-H2030,Pemigatinib,300,0.5933333333333334,0.5433333333333333
NCI-H2030,Pimitespib,300,0.74,0.5066666666666666
NCI-H2030,Pralsetinib,300,0.8883333333333333,0.5433333333333333
NCI-H2030,RMC-6236,300,0.9566666666666668,0.6583333333333333
NCI-H2030,Ralimetinib dimesylate,300,0.8416666666666667,0.5633333333333334
NCI-H2030,Regorafenib,300,0.8166666666666667,0.5116666666666667
NCI-H2030,SBI-0640756,300,0.745,0.5433333333333333
NCI-H2030,Sapanisertib,300,0.8816666666666667,0.5366666666666666
NCI-H2030,Sonidegib,300,0.7416666666666667,0.5383333333333333
NCI-H2030,TAK-733,300,0.9783333333333334,0.525
NCI-H2030,TAK-901,300,0.995,0.9933333333333332
NCI-H2030,Temuterkib,300,0.8166666666666667,0.5933333333333333
NCI-H2030,Tomivosertib,300,0.7533333333333333,0.6383333333333333
NCI-H2030,Torkinib,300,0.7466666666666667,0.515
NCI-H2030,Trametinib,300,0.9683333333333334,0.8433333333333334
NCI-H2030,Tubulin inhibitor 6,300,0.7716666666666666,0.5133333333333333
NCI-H2030,Tucatinib,300,0.7283333333333334,0.5166666666666667
NCI-H2030,ULK-101,300,0.785,0.5183333333333333
NCI-H2030,Vemurafenib,300,0.8933333333333333,0.5833333333333334
NCI-H2030,Volasertib,300,0.6933333333333334,0.5233333333333333
NCI-H2030,XRK3F2,300,0.8883333333333333,0.675
NCI-H2030,c-Kit-IN-1,300,0.94,0.65
NCI-H2030,olaparib,300,0.7466666666666667,0.5016666666666667
NCI-H2030,palbociclib,300,0.8583333333333333,0.5866666666666667
NCI-H2030,venetoclax,300,0.9683333333333334,0.8333333333333334
NCI-H2030,vincristine,300,0.8683333333333333,0.5933333333333334
NCI-H23,4EGI-1,300,0.78,0.5916666666666667
NCI-H23,9-ING-41,300,0.7383333333333333,0.565
NCI-H23,APTO-253,300,0.725,0.6016666666666667
NCI-H23,AT7519,300,0.6616666666666666,0.5183333333333333
NCI-H23,AZD-7648,300,0.8383333333333334,0.7716666666666666
NCI-H23,AZD-8055,300,0.8933333333333333,0.64
NCI-H23,AZD1390,300,0.7133333333333334,0.56
NCI-H23,AZD2858,300,0.7,0.5383333333333333
NCI-H23,Abemaciclib,300,0.905,0.705
