cell_line,seed,query_drug,query_moa,dart_pick,mean_pick,picks_differ,dart_tanimoto,dart_ntargets,dart_target_jaccard,dart_moa_match,mean_tanimoto,mean_ntargets,mean_target_jaccard,mean_moa_match,dart_welfare,mean_welfare,dart_regret,mean_regret,regret_advantage
K562,123,Costunolide,DNA Damage,Curcumin,AG-490 (Tyrphostin B42),1,0.10000000149011612,4,0.0,0,0.0714285746216774,1,0.0,0,0.12325040251016617,0.09442904591560364,0.0,0.02882135659456253,0.02882135659456253
K562,123,Crizotinib (PF-02341066),Protein Tyrosine Kinase,ENMD-2076,Glesatinib?(MGCD265),1,0.10101009905338287,2,0.015151515151515152,0,0.10483870655298233,6,0.022222222222222223,1,0.3880593180656433,0.4820255637168884,0.15920305252075195,0.06523680686950684,-0.09396624565124512
K562,123,Curcumin,Epigenetics,Costunolide,Costunolide,0,0.10000000149011612,1,0.0,0,0.10000000149011612,1,0.0,0,0.1060541421175003,0.1060541421175003,0.0,0.0,0.0
K562,123,Cyclocytidine HCl,DNA Damage,Raltitrexed,Raltitrexed,0,0.1111111119389534,5,0.0,1,0.1111111119389534,5,0.0,1,0.24556709825992584,0.24556709825992584,0.0,0.0,0.0
K562,123,Dacinostat (LAQ824),Epigenetics,Givinostat (ITF2357),Panobinostat (LBH589),1,0.1975308656692505,1,0.0,0,0.43478259444236755,10,0.0,1,0.15965349972248077,0.1723870486021042,0.0924743264913559,0.07974077761173248,-0.012733548879623413
K562,123,Danusertib (PHA-739358),Cell Cycle,PHA-680632,PHA-680632,0,0.6164383292198181,1,0.0,1,0.6164383292198181,1,0.0,1,0.575933575630188,0.575933575630188,0.025717079639434814,0.025717079639434814,0.0
K562,123,Daphnetin,DNA Damage,AICAR (Acadesine),FLLL32,1,0.0892857164144516,7,0.0,0,0.11320754885673523,1,0.0,0,0.025739915668964386,-0.22706058621406555,0.07338019460439682,0.32618069648742676,0.25280050188302994
K562,123,Dasatinib,Angiogenesis,Vandetanib (ZD6474),"Luminespib (AUY-922, NVP-AUY922)",1,0.14018692076206207,98,0.43312101910828027,0,0.15740740299224854,2,0.0,0,0.5716630220413208,0.5545176267623901,0.001470327377319336,0.01861572265625,0.017145395278930664
K562,123,Decitabine,Epigenetics,EED226,Pirarubicin,1,0.13750000298023224,1,0.0,1,0.12380952388048172,1,0.0,0,0.05869409814476967,0.22821998596191406,0.1695258878171444,0.0,-0.1695258878171444
K562,123,Divalproex Sodium,Ubiquitin,Andarine,JNJ-7706621,1,0.09090909361839294,1,0.0,0,0.06451612710952759,2,0.0,0,-0.0798373818397522,-0.42190098762512207,0.17286239564418793,0.5149260014295578,0.3420636057853699
K562,123,Droxinostat,Cytoskeletal Signaling,Daphnetin,UNC0379,1,0.09433962404727936,1,0.0,0,0.12328767031431198,1,0.0,0,0.0898783951997757,-0.18394945561885834,0.03851675987243652,0.31234461069107056,0.27382785081863403
K562,123,EED226,Epigenetics,ITSA-1 (ITSA1),SL-327,1,0.10000000149011612,1,0.0,1,0.0470588244497776,1,0.0,0,0.009871305897831917,0.11209972202777863,0.10222841612994671,0.0,-0.10222841612994671
K562,123,ENMD-2076,Angiogenesis,KW-2449,Crizotinib (PF-02341066),1,0.22368420660495758,1,0.5,1,0.10101009905338287,132,0.015151515151515152,0,0.4172806143760681,0.41385263204574585,0.04857438802719116,0.05200237035751343,0.0034279823303222656
K562,123,Ellagic acid,DNA Damage,INO-1001 (3-Aminobenzamide),Rigosertib (ON-01910),1,0.12820513546466827,1,0.0,1,0.09375,1,0.0,0,-0.13650548458099365,0.10317432880401611,0.23967981338500977,0.0,-0.23967981338500977
K562,123,Entacapone,Epigenetics,Daphnetin,JNJ-7706621,1,0.13793103396892548,1,0.0,0,0.11538461595773697,2,0.0,0,0.053203750401735306,-0.10544569045305252,0.11695555970072746,0.2756050005555153,0.15864944085478783
K562,123,Entinostat (MS-275),Epigenetics,Tucidinostat (Chidamide),Tucidinostat (Chidamide),0,0.48571428656578064,1,0.0,1,0.48571428656578064,1,0.0,1,0.8428990840911865,0.8428990840911865,0.0,0.0,0.0
K562,123,Enzastaurin (LY317615),TGF-beta/Smad,Gandotinib (LY2784544),AT9283,1,0.12264151126146317,1,0.0,0,0.15000000596046448,1,0.0,0,0.09619736671447754,0.34570813179016113,0.2495107650756836,0.0,-0.2495107650756836
K562,123,Epothilone A,Cytoskeletal Signaling,Curcumin,Rigosertib (ON-01910),1,0.06818182021379471,4,0.0,0,0.057692307978868484,1,0.0,0,-0.006126970052719116,-0.09021638333797455,0.11633770167827606,0.2004271149635315,0.08408941328525543
K562,123,FLLL32,JAK/STAT,Obatoclax Mesylate (GX15-070),Obatoclax Mesylate (GX15-070),0,0.12328767031431198,1,0.0,0,0.12328767031431198,1,0.0,0,-0.18090254068374634,-0.18090254068374634,0.3397776037454605,0.3397776037454605,0.0
K562,123,Fasudil (HA-1077) HCl,Cell Cycle,Thalidomide,Trametinib (GSK1120212),1,0.14754098653793335,4,0.0,0,0.09183673560619354,3,0.0,0,0.06634298712015152,-0.17148098349571228,0.012780949473381042,0.25060492008924484,0.2378239706158638
K562,123,"Fedratinib (SAR302503, TG101348)",JAK/STAT,TG101209,TG101209,0,0.6805555820465088,2,0.008298755186721992,1,0.6805555820465088,2,0.008298755186721992,1,0.29311466217041016,0.29311466217041016,0.07224145531654358,0.07224145531654358,0.0
K562,123,Filgotinib (GLPG0634),JAK/STAT,Ellagic acid,AZ 960,1,0.0555555559694767,1,0.0,0,0.06315789371728897,1,0.0,1,0.0699213296175003,0.07221458107233047,0.056774333119392395,0.054481081664562225,-0.0022932514548301697
K562,123,"Fluorouracil (5-Fluoracil, 5-FU)",TYMS,Meprednisone,UNC0379,1,0.05970149114727974,1,0.0,0,0.03125,1,0.0,0,0.07246382534503937,-0.22187066078186035,0.0,0.2943344861268997,0.2943344861268997
K562,123,Fulvestrant,Endocrinology & Hormones,ITSA-1 (ITSA1),Cyclocytidine HCl,1,0.07692307978868484,1,0.0,0,0.08602150529623032,1,0.0,0,-0.05489707738161087,-0.4241344928741455,0.13385558128356934,0.503092996776104,0.36923741549253464
K562,123,G007-LK,DNA Damage,Andarine,MK-5108 (VX-689),1,0.07619047909975052,1,0.0,0,0.10526315867900848,1,0.0,0,-0.07980258017778397,-0.2883501350879669,0.15391991287469864,0.3624674677848816,0.20854755491018295
K562,123,GSK J1,Epigenetics,MK-0752,MK-0752,0,0.13953489065170288,2,0.0,0,0.13953489065170288,2,0.0,0,-0.1931154727935791,-0.1931154727935791,0.20948265492916107,0.20948265492916107,0.0
K562,123,GSK-LSD1 2HCl,Epigenetics,Tranylcypromine (2-PCPA) HCl,Tranylcypromine (2-PCPA) HCl,0,0.4000000059604645,1,0.0,1,0.4000000059604645,1,0.0,1,0.16649359464645386,0.16649359464645386,0.0,0.0,0.0
K562,123,GSK1070916,Cell Cycle,PJ34,TG101209,1,0.23255814611911774,1,0.0,0,0.14814814925193787,2,0.0,0,-0.04618650674819946,-0.10329005867242813,0.24206005036830902,0.2991636022925377,0.05710355192422867
K562,123,Gandotinib (LY2784544),JAK/STAT,"Roscovitine (Seliciclib,CYC202)",AZD1480,1,0.11764705926179886,5,0.0,0,0.1827957034111023,1,0.0,1,-0.062154900282621384,0.023569952696561813,0.24713244661688805,0.16140759363770485,-0.0857248529791832
K562,123,Givinostat (ITF2357),Cytoskeletal Signaling,AR-42,AR-42,0,0.32786884903907776,1,0.0,0,0.32786884903907776,1,0.0,0,0.903710663318634,0.903710663318634,0.0009939074516296387,0.0009939074516296387,0.0
K562,123,Glesatinib?(MGCD265),Protein Tyrosine Kinase,"Tozasertib (VX-680, MK-0457)",PHA-680632,1,0.10483870655298233,3,0.0,0,0.09756097197532654,1,0.0,0,0.3704226016998291,0.4263976514339447,0.2242680788040161,0.1682930290699005,-0.0559750497341156
K562,123,Hesperadin,Cell Cycle,Vandetanib (ZD6474),Bosutinib (SKI-606),1,0.10476190596818924,98,0.0,0,0.12264151126146317,172,0.0,0,0.5698034763336182,0.56815105676651,0.0,0.0016524195671081543,0.0016524195671081543
K562,123,INO-1001 (3-Aminobenzamide),DNA Damage,Ellagic acid,Ellagic acid,0,0.12820513546466827,1,0.0,1,0.12820513546466827,1,0.0,1,0.020537137985229492,0.020537137985229492,0.06775353103876114,0.06775353103876114,0.0
K562,123,IOX2,Angiogenesis,Alendronate sodium trihydrate,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),1,0.06451612710952759,1,0.0,0,0.18421052396297455,1,0.0,0,-0.08312252163887024,-0.4196329712867737,0.1315973810851574,0.46810783073306084,0.33651044964790344
K562,123,ITSA-1 (ITSA1),Epigenetics,Tofacitinib (CP-690550) Citrate,SRT2104 (GSK2245840),1,0.09638553857803345,1,0.0,0,0.1145833358168602,1,0.0,0,-0.07466758787631989,0.04419225454330444,0.11885984241962433,0.0,-0.11885984241962433
K562,123,Iniparib (BSI-201),DNA Damage,Avagacestat (BMS-708163),AG-490 (Tyrphostin B42),1,0.13924050331115723,6,0.0,0,0.1147540956735611,1,0.0,0,0.09587476402521133,-0.04054482281208038,0.012290358543395996,0.1487099453806877,0.13641958683729172
K562,123,Ivosidenib (AG-120),Metabolism,Zileuton,JNJ-26854165 (Serdemetan),1,0.12871287763118744,7,0.0,1,0.10280373692512512,2,0.0,0,0.014123864471912384,-0.11643214523792267,0.056987300515174866,0.18754331022500992,0.13055600970983505
K562,123,JNJ-26854165 (Serdemetan),Apoptosis,Ofloxacin,UNC0379,1,0.0470588244497776,3,0.0,0,0.10389610379934311,1,0.0,0,-0.11284759640693665,-0.3611494302749634,0.312129870057106,0.5604317039251328,0.24830183386802673
K562,123,JNJ-7706621,Cell Cycle,YM155 (Sepantronium Bromide),YM155 (Sepantronium Bromide),0,0.10465116053819656,1,0.0,0,0.10465116053819656,1,0.0,0,-0.12790443003177643,-0.12790443003177643,0.27696777880191803,0.27696777880191803,0.0
K562,123,KW-2449,Angiogenesis,ENMD-2076,"Tozasertib (VX-680, MK-0457)",1,0.22368420660495758,2,0.5,1,0.1428571492433548,3,0.0,0,0.3420329689979553,0.46872442960739136,0.17147022485733032,0.04477876424789429,-0.12669146060943604
K562,123,Ki16425,GPCR & G Protein,Thiotepa,UNC0379,1,0.0,1,0.0,0,0.07999999821186066,1,0.0,0,-0.05289637669920921,-0.5561033487319946,0.09789538756012917,0.6011023595929146,0.5032069720327854
K562,123,Ki8751,Protein Tyrosine Kinase,BMS-536924,KW-2449,1,0.09259258955717087,1,0.0,1,0.0941176488995552,1,0.0,0,0.2703540325164795,0.3369852304458618,0.08546057343482971,0.018829375505447388,-0.06663119792938232
K562,123,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,Toremifene Citrate,Toremifene Citrate,0,0.08849557489156723,2,0.0,0,0.08849557489156723,2,0.0,0,0.11946139484643936,0.11946139484643936,0.05822516232728958,0.05822516232728958,0.0
K562,123,Lenalidomide (CC-5013),Apoptosis,PF-3845,Raltitrexed,1,0.10869564861059189,1,0.0,0,0.07526881992816925,5,0.0,0,0.004148008301854134,-0.26628580689430237,0.11765321902930737,0.38808703422546387,0.2704338151961565
K562,123,Linifanib (ABT-869),Protein Tyrosine Kinase,Tofacitinib (CP-690550) Citrate,BMS-265246,1,0.1145833358168602,1,0.0,0,0.1785714328289032,1,0.0,0,0.10864025354385376,-0.09038925915956497,0.0,0.19902951270341873,0.19902951270341873
K562,123,"Luminespib (AUY-922, NVP-AUY922)",Cytoskeletal Signaling,Tanespimycin (17-AAG),Tanespimycin (17-AAG),0,0.06976744532585144,2,1.0,1,0.06976744532585144,2,1.0,1,0.6722939014434814,0.6722939014434814,0.0,0.0,0.0
K562,123,M344,Cytoskeletal Signaling,AR-42,Dacinostat (LAQ824),1,0.24561403691768646,1,0.0,0,0.14473684132099152,1,0.0,0,0.07847912609577179,0.05401501804590225,0.0868736058473587,0.11133771389722824,0.024464108049869537
K562,123,MC1568,Cytoskeletal Signaling,SRT3025 HCl,Resveratrol,1,0.10784313827753067,1,0.0,0,0.16981132328510284,2,0.0,0,-0.09626615047454834,-0.10913155972957611,0.17115559428930283,0.1840210035443306,0.012865409255027771
K562,123,MK-0752,Proteases,Streptozotocin (STZ),CYC116,1,0.07792207598686218,1,0.0,0,0.043478261679410934,4,0.0,0,-0.1274585723876953,-0.3988375663757324,0.1667470932006836,0.4381260871887207,0.2713789939880371
K562,123,MK-5108 (VX-689),Cell Cycle,KW-2449,Nilotinib (AMN-107),1,0.10309278219938278,1,0.0,0,0.11764705926179886,63,0.0,0,0.40441417694091797,0.4505564272403717,0.046142250299453735,0.0,-0.046142250299453735
K562,123,MLN8054,Cell Cycle,Barasertib (AZD1152-HQPA),Alisertib (MLN8237),1,0.1607142835855484,1,0.0,1,0.698630154132843,1,1.0,1,-0.03256214037537575,0.25875183939933777,0.3686837889254093,0.0773698091506958,-0.2913139797747135
K562,123,Maraviroc,Microbiology,PD98059,PF-573228,1,0.07608695328235626,1,0.0,0,0.10526315867900848,1,0.0,0,0.056912485510110855,-0.10106684267520905,0.013753604143857956,0.17173293232917786,0.1579793281853199
K562,123,Meprednisone,Endocrinology & Hormones,"Fluorouracil (5-Fluoracil, 5-FU)","Fluorouracil (5-Fluoracil, 5-FU)",0,0.05970149114727974,3,0.0,0,0.05970149114727974,3,0.0,0,-0.10434020310640335,-0.10434020310640335,0.16647905856370926,0.16647905856370926,0.0
K562,123,Mercaptopurine (6-MP),PPAT,BMS-536924,NVP-BSK805 2HCl,1,0.08536585420370102,1,0.0,0,0.07692307978868484,1,0.0,0,0.22304636240005493,0.21134307980537415,0.0,0.011703282594680786,0.011703282594680786
K562,123,Mocetinostat (MGCD0103),Epigenetics,Resminostat,Resminostat,0,0.11764705926179886,1,0.0,1,0.11764705926179886,1,0.0,1,0.7191283702850342,0.7191283702850342,0.06760472059249878,0.06760472059249878,0.0
K562,123,Momelotinib (CYT387),JAK/STAT,Motesanib Diphosphate (AMG-706),SNS-314,1,0.17204301059246063,7,0.0,0,0.11881188303232193,3,0.0,0,0.015700042247772217,0.1521812230348587,0.1364811807870865,0.0,-0.1364811807870865
K562,123,Motesanib Diphosphate (AMG-706),Protein Tyrosine Kinase,Alendronate sodium trihydrate,NVP-BSK805 2HCl,1,0.06756756454706192,1,0.0,0,0.09259258955717087,1,0.0,0,0.020112693309783936,-0.0946061834692955,0.09723658114671707,0.2119554579257965,0.11471887677907944
K562,123,NVP-BSK805 2HCl,JAK/STAT,BMS-536924,Cediranib (AZD2171),1,0.1666666716337204,1,0.0,0,0.1388888955116272,6,0.0,0,0.19888907670974731,0.1404842883348465,0.0569496750831604,0.11535446345806122,0.05840478837490082
K562,123,Navitoclax (ABT-263),Apoptosis,ABT-737,Sorafenib Tosylate,1,0.5206611752510071,1,0.0,1,0.15107913315296173,9,0.0,0,0.1643618643283844,0.04265705496072769,0.0,0.12170480936765671,0.12170480936765671
K562,123,Nilotinib (AMN-107),Angiogenesis,Glesatinib?(MGCD265),Glesatinib?(MGCD265),0,0.1484375,6,0.014705882352941176,0,0.1484375,6,0.014705882352941176,0,0.5838601589202881,0.5838601589202881,0.10323631763458252,0.10323631763458252,0.0
K562,123,Nintedanib (BIBF 1120),Protein Tyrosine Kinase,Vandetanib (ZD6474),Crizotinib (PF-02341066),1,0.14953270554542542,98,0.31390134529147984,1,0.08620689809322357,132,0.44052863436123346,1,0.4490302801132202,0.3711898922920227,0.0,0.07784038782119751,0.07784038782119751
K562,123,Obatoclax Mesylate (GX15-070),Apoptosis,FLLL32,FLLL32,0,0.12328767031431198,1,0.0,0,0.12328767031431198,1,0.0,0,0.4498128294944763,0.4498128294944763,0.0,0.0,0.0
K562,123,Ofloxacin,DNA Damage,SRT2104 (GSK2245840),JNJ-7706621,1,0.11926605552434921,1,0.0,1,0.10465116053819656,2,0.0,0,0.056875504553318024,-0.507662832736969,0.0,0.564538337290287,0.564538337290287
K562,123,PCI-34051,Epigenetics,Ofloxacin,JNJ-7706621,1,0.0941176488995552,3,0.0,0,0.11688311398029327,2,0.0,0,-0.14050260186195374,-0.4825878143310547,0.1763978786766529,0.5184830911457539,0.34208521246910095
K562,123,PD173074,Angiogenesis,Quercetin,BMS-536924,1,0.07865168899297714,87,0.0,0,0.11016949266195297,1,0.0,0,0.025364864617586136,-0.10599492490291595,0.0539572574198246,0.1853170469403267,0.1313597895205021
K562,123,PD98059,MAPK,AICAR (Acadesine),TMP195,1,0.08571428805589676,7,0.0,0,0.1190476194024086,1,0.0,0,-0.031562045216560364,-0.12594656646251678,0.11657792329788208,0.2109624445438385,0.09438452124595642
K562,123,PF-3845,Metabolism,Andarine,Resveratrol,1,0.1894736886024475,1,0.0,0,0.07894736528396606,2,0.0,0,-0.1524769812822342,-0.018735066056251526,0.20746192336082458,0.07372000813484192,-0.13374191522598267
K562,123,PF-573228,Angiogenesis,CYC116,CYC116,0,0.15306122601032257,4,0.0,0,0.15306122601032257,4,0.0,0,-0.306973397731781,-0.306973397731781,0.3653313182294369,0.3653313182294369,0.0
K562,123,PFI-1 (PF-6405761),Epigenetics,(+)-JQ1,(+)-JQ1,0,0.09574468433856964,1,0.0,1,0.09574468433856964,1,0.0,1,0.5632855892181396,0.5632855892181396,0.0,0.0,0.0
K562,123,PHA-680632,Cell Cycle,Danusertib (PHA-739358),Danusertib (PHA-739358),0,0.6164383292198181,3,0.0,1,0.6164383292198181,3,0.0,1,0.7788820862770081,0.7788820862770081,0.0,0.0,0.0
K562,123,PJ34,DNA Damage,Ki16425,PFI-1 (PF-6405761),1,0.13483145833015442,1,0.0,0,0.1780821979045868,1,0.0,0,-0.1383877843618393,-0.4362366795539856,0.19808842986822128,0.4959373250603676,0.2978488951921463
K562,123,Panobinostat (LBH589),Epigenetics,Dacinostat (LAQ824),Dacinostat (LAQ824),0,0.43478259444236755,1,0.0,1,0.43478259444236755,1,0.0,1,0.8670742511749268,0.8670742511749268,0.023103833198547363,0.023103833198547363,0.0
K562,123,"Patupilone (EPO906, Epothilone B)",Cytoskeletal Signaling,"Roscovitine (Seliciclib,CYC202)",Obatoclax Mesylate (GX15-070),1,0.06481481343507767,5,0.0,0,0.0776699036359787,1,0.0,0,-0.04108962044119835,-0.30041754245758057,0.18582471832633018,0.4451526403427124,0.2593279220163822
K562,123,Pelitinib (EKB-569),Protein Tyrosine Kinase,NVP-BSK805 2HCl,Obatoclax Mesylate (GX15-070),1,0.10833333432674408,1,0.0,0,0.07476635277271271,1,0.0,0,0.11106875538825989,-0.01661079190671444,0.25760921835899353,0.38528876565396786,0.12767954729497433
K562,123,Pirarubicin,DNA Damage,Decitabine,Decitabine,0,0.12380952388048172,2,0.0,0,0.12380952388048172,2,0.0,0,0.250221848487854,0.250221848487854,0.0,0.0,0.0
K562,123,Pracinostat (SB939),Cytoskeletal Signaling,AR-42,Quisinostat (JNJ-26481585) 2HCl,1,0.12820513546466827,1,0.0,0,0.17582418024539948,11,0.0,0,0.8843653202056885,0.8799493312835693,0.0,0.004415988922119141,0.004415988922119141
K562,123,Quercetin,Epigenetics,S-Ruxolitinib (INCB018424),S-Ruxolitinib (INCB018424),0,0.04938271641731262,1,0.0,0,0.04938271641731262,1,0.0,0,-0.024973277002573013,-0.024973277002573013,0.10901676490902901,0.10901676490902901,0.0
K562,123,Quisinostat (JNJ-26481585) 2HCl,Epigenetics,Pracinostat (SB939),Pracinostat (SB939),0,0.17582418024539948,1,0.0,0,0.17582418024539948,1,0.0,0,0.8009883165359497,0.8009883165359497,0.0,0.0,0.0
K562,123,RG108,Epigenetics,Altretamine,Nilotinib (AMN-107),1,0.020408162847161293,1,0.0,0,0.10101009905338287,63,0.0,0,-0.10798466205596924,-0.16218280792236328,0.15647897869348526,0.2106771245598793,0.05419814586639404
K562,123,Raltitrexed,DNA Damage,Cyclocytidine HCl,Cyclocytidine HCl,0,0.1111111119389534,1,0.0,1,0.1111111119389534,1,0.0,1,-0.14846953749656677,-0.14846953749656677,0.37852616608142853,0.37852616608142853,0.0
K562,123,Ramelteon,GPCR & G Protein,Tofacitinib (CP-690550) Citrate,SRT2104 (GSK2245840),1,0.151162788271904,1,0.0,0,0.11650485545396805,1,0.0,0,-0.0649966448545456,0.04209670424461365,0.10709334909915924,0.0,-0.10709334909915924
K562,123,Regorafenib (BAY 73-4506),Protein Tyrosine Kinase,Sorafenib Tosylate,Sorafenib Tosylate,0,0.6901408433914185,9,0.5833333333333334,0,0.6901408433914185,9,0.5833333333333334,0,0.6148013472557068,0.6148013472557068,0.0,0.0,0.0
K562,123,Resminostat,Epigenetics,Trichostatin A (TSA),Abexinostat (PCI-24781),1,0.26153847575187683,1,0.0,0,0.20253165066242218,11,0.0,0,0.7279773950576782,0.7365490794181824,0.054227590560913086,0.045655906200408936,-0.00857168436050415
K562,123,Resveratrol,Epigenetics,Thiotepa,AG-490 (Tyrphostin B42),1,0.0,1,0.0,0,0.18000000715255737,1,0.0,0,0.10842272639274597,0.0873463973402977,0.04383324086666107,0.06490956991910934,0.021076329052448273
K562,123,Rigosertib (ON-01910),Cell Cycle,Epothilone A,Epothilone A,0,0.057692307978868484,1,0.0,0,0.057692307978868484,1,0.0,0,0.2890440821647644,0.2890440821647644,0.0,0.0,0.0
K562,123,"Roscovitine (Seliciclib,CYC202)",Cell Cycle,Thalidomide,TG101209,1,0.0972222238779068,4,0.0,0,0.1489361673593521,2,0.0,0,-0.021533768624067307,-0.38529568910598755,0.07791270315647125,0.4416746236383915,0.36376192048192024
K562,123,Roxadustat (FG-4592),Angiogenesis,Maraviroc,Lenalidomide (CC-5013),1,0.15217390656471252,2,0.0,0,0.06329113990068436,2,0.0,0,-0.10656312108039856,-0.07004519551992416,0.17117349803447723,0.13465557247400284,-0.036517925560474396
K562,123,"Rucaparib (AG-014699,PF-01367338) phosphate",DNA Damage,PF-3845,Pirarubicin,1,0.1111111119389534,1,0.0,0,0.08620689809322357,1,0.0,1,0.011532323434948921,-0.02406936138868332,0.07167312316596508,0.10727480798959732,0.03560168482363224
K562,123,Ruxolitinib (INCB018424),JAK/STAT,ITSA-1 (ITSA1),"Cerdulatinib (PRT062070, PRT2070)",1,0.060975611209869385,1,0.0,0,0.15217390656471252,1,0.0,1,-0.1002005785703659,0.07746650278568268,0.17766708135604858,0.0,-0.17766708135604858
K562,123,S-Ruxolitinib (INCB018424),JAK/STAT,Quercetin,Mercaptopurine (6-MP),1,0.04938271641731262,87,0.0,0,0.1269841343164444,6,0.0,0,-0.04127851501107216,0.04721127450466156,0.11252245679497719,0.02403266727924347,-0.08848978951573372
K562,123,S3I-201,JAK/STAT,Meprednisone,MK-5108 (VX-689),1,0.10465116053819656,1,0.0,0,0.13978494703769684,1,0.0,0,-0.10483644902706146,-0.3188522756099701,0.1538158357143402,0.36783166229724884,0.21401582658290863
K562,123,SB431542,TGF-beta/Smad,Thalidomide,Nintedanib (BIBF 1120),1,0.1111111119389534,4,0.0,0,0.15841583907604218,195,0.0,0,-0.00980611052364111,0.06695713102817535,0.07676324155181646,0.0,-0.07676324155181646
K562,123,SGI-1776 free base,JAK/STAT,UNC1999,Obatoclax Mesylate (GX15-070),1,0.1304347813129425,1,0.0,0,0.08421052992343903,1,0.0,0,0.015591414645314217,-0.1744493544101715,0.14898462407290936,0.3390253931283951,0.19004076905548573
K562,123,SL-327,MAPK,EED226,Trametinib (GSK1120212),1,0.0470588244497776,1,0.0,0,0.06185567006468773,3,0.0,1,0.07687336951494217,0.1085200384259224,0.1996823474764824,0.16803567856550217,-0.031646668910980225
K562,123,SNS-314,Cell Cycle,ABT-737,ABT-737,0,0.09848485141992569,1,0.0,0,0.09848485141992569,1,0.0,0,0.19807177782058716,0.19807177782058716,0.0,0.0,0.0
K562,123,SRT1720 HCl,Epigenetics,YM155 (Sepantronium Bromide),Bisindolylmaleimide IX (Ro 31-8220 Mesylate),1,0.1649484485387802,1,0.0,0,0.14432989060878754,1,0.0,0,-0.5980398654937744,-0.4323810636997223,0.6912652552127838,0.5256064534187317,-0.16565880179405212
K562,123,SRT2104 (GSK2245840),DNA Damage,ITSA-1 (ITSA1),Ofloxacin,1,0.1145833358168602,1,0.0,0,0.11926605552434921,3,0.0,1,-0.011409803293645382,-0.2523535490036011,0.08745948132127523,0.3284032270312309,0.2409437457099557
K562,123,SRT3025 HCl,DNA Damage,BRD4770,Raltitrexed,1,0.25,1,0.0,0,0.19090908765792847,5,0.0,1,0.09368464350700378,-0.18544897437095642,0.005723260343074799,0.284856878221035,0.2791336178779602
K562,123,Selisistat (EX 527),Epigenetics,Ellagic acid,Ellagic acid,0,0.1071428582072258,1,0.0,0,0.1071428582072258,1,0.0,0,0.06499449163675308,0.06499449163675308,0.02056644856929779,0.02056644856929779,0.0
K562,123,Sirtinol,Epigenetics,Valproic acid sodium salt (Sodium valproate),2-Methoxyestradiol (2-MeOE2),1,0.0833333358168602,3,0.0,0,0.0833333358168602,1,0.0,0,0.04517625272274017,-0.13600271940231323,0.07815411686897278,0.2593330889940262,0.1811789721250534
K562,123,Sodium Phenylbutyrate,DNA Damage,Quercetin,UNC0379,1,0.09433962404727936,87,0.0,0,0.05970149114727974,1,0.0,0,-0.036964740604162216,-0.26014769077301025,0.11511852964758873,0.33830147981643677,0.22318295016884804
K562,123,Sorafenib Tosylate,MAPK,Regorafenib (BAY 73-4506),Regorafenib (BAY 73-4506),0,0.6901408433914185,10,0.5833333333333334,0,0.6901408433914185,10,0.5833333333333334,0,0.5205519795417786,0.5205519795417786,0.0,0.0,0.0
K562,123,Streptozotocin (STZ),DNA Damage,MK-0752,Alisertib (MLN8237),1,0.07792207598686218,2,0.0,0,0.0625,1,0.0,0,-0.3066626787185669,0.09815758466720581,0.4048202633857727,0.0,-0.4048202633857727
K562,123,TAK-901,Cell Cycle,Hesperadin,Hesperadin,0,0.17924527823925018,1,0.0,1,0.17924527823925018,1,0.0,1,0.3371213674545288,0.3371213674545288,0.095126211643219,0.095126211643219,0.0
K562,123,TG101209,JAK/STAT,"Fedratinib (SAR302503, TG101348)","Fedratinib (SAR302503, TG101348)",0,0.6805555820465088,241,0.008298755186721992,1,0.6805555820465088,241,0.008298755186721992,1,0.39785510301589966,0.39785510301589966,0.0,0.0,0.0
K562,123,TGX-221,PI3K/Akt/mTOR,Thalidomide,PF-573228,1,0.1267605572938919,4,0.0,0,0.13725490868091583,1,0.0,0,0.09663265943527222,-0.2934730648994446,0.006506860256195068,0.39661258459091187,0.3901057243347168
K562,123,TMP195,Epigenetics,PD98059,Raltitrexed,1,0.1190476194024086,1,0.0,0,0.14705882966518402,5,0.0,0,-0.0024952031672000885,-0.19069406390190125,0.05896655097603798,0.24716541171073914,0.18819886073470116
K562,123,Tacedinaline (CI994),Epigenetics,Tucidinostat (Chidamide),Tucidinostat (Chidamide),0,0.2985074520111084,1,0.0,1,0.2985074520111084,1,0.0,1,0.4350196123123169,0.4350196123123169,0.006947576999664307,0.006947576999664307,0.0
K562,123,Tanespimycin (17-AAG),Cytoskeletal Signaling,"Luminespib (AUY-922, NVP-AUY922)","Luminespib (AUY-922, NVP-AUY922)",0,0.06976744532585144,2,1.0,1,0.06976744532585144,2,1.0,1,0.6232959032058716,0.6232959032058716,0.011962473392486572,0.011962473392486572,0.0
K562,123,Tazemetostat (EPZ-6438),Epigenetics,ITSA-1 (ITSA1),Cyclocytidine HCl,1,0.1041666641831398,1,0.0,1,0.09000000357627869,1,0.0,0,-0.04658687859773636,-0.3721901476383209,0.11276649683713913,0.4383697658777237,0.32560326904058456
K562,123,"Temsirolimus (CCI-779, NSC 683864)",PI3K/Akt/mTOR,Quercetin,Rigosertib (ON-01910),1,0.043478261679410934,87,0.008849557522123894,0,0.07534246891736984,1,0.0,0,0.06715308129787445,-0.22551578283309937,0.0013701096177101135,0.29403897374868393,0.2926688641309738
