condition,query,n_cand,query_magnitude,energy_rho,mean_cosine_ctrl_rho,magnitude_match_rho,magnitude_only_rho,energy_rho_partial_magmatch
Control,TGFB1,212,1.0899077653884888,0.4754991542746599,0.31295867847701425,0.3451189116276844,0.3724428301005172,0.37491766300206675
Control,TIMM50,212,1.184346079826355,0.5730428353902365,0.40737386853536495,0.4289634795268976,0.3488960230127973,0.4884879337727159
Control,TIMP1,212,1.637567400932312,0.5551258008571864,0.3774126472147739,0.3673344727220517,0.3693470849239225,0.5246078995658652
Control,TIMP2,212,1.1902152299880981,0.20494009393029913,0.18686310836493522,0.39194803984418003,0.262246644491828,0.2455273535157111
Control,TIMP3,212,1.10428786277771,0.39236240117985927,0.28195840517485665,0.3245444229357185,0.32214641690795764,0.3009144916894734
Control,TM4SF1,212,1.0672224760055542,0.4668140861487947,0.3447121070336892,0.31497758796362185,0.3680599199237273,0.38402983401616897
Control,TMEM173,212,1.1586018800735474,0.5014250755359304,0.3463090984429334,0.44114872549254214,0.3411201358198372,0.3507751327782487
Control,TOP1MT,212,1.1572753190994263,0.5733073213491806,0.4506034687963244,0.4296196565964687,0.3608344154167606,0.49389604190465153
Control,TP53,212,0.9600035548210144,0.3245595364190868,0.36414426827440544,-0.0304775986690059,0.289178871854034,0.3841016230621681
Control,TPP1,212,1.0196044445037842,0.21252958149505097,-0.011531587809968097,0.1382140648595139,0.28158812483233475,0.18661625480325394
Control,TRIM22,212,1.0768381357192993,0.4282783349475373,0.23107508504483035,0.3399778083685876,0.3416768157905674,0.33145128483500486
Control,TSC22D3,212,0.9499980211257935,0.2985391558867647,0.08657129219023342,-0.03403682400222672,0.3085883628696979,0.3487222179540625
Control,TTLL1,212,1.063807725906372,0.45883905777506856,0.2611131332392099,0.3060467787499386,0.3407435581925785,0.3577172594720608
Control,TXNDC17,212,1.8531391620635986,0.5723325016719292,0.49217940208540883,0.3686543836028781,0.3686543836028781,0.5507983067860799
Control,TYR,212,0.982336699962616,0.36695663563784564,0.2971235262779394,0.05567807272860088,0.3549187461350415,0.3706657363478016
Control,UCN2,212,1.1307717561721802,0.41870772160459846,0.2820188591083297,0.3963788093849694,0.3234827007290996,0.3552587995108269
Control,UQCRFS1,212,1.2293674945831299,0.16994734210503115,0.014663857238036104,0.274586803661997,0.1325817733909493,0.29890439840149724
Control,UQCRH,212,1.2477397918701172,0.3492021810022998,0.38932459102284284,0.32227110314574564,0.2352237362294126,0.48863780914945093
Control,VAT1,212,1.2801125049591064,0.4779550953219991,0.4722333824101724,0.29661848404205077,0.26115091694763054,0.42667882462439843
Control,VDAC2,212,1.2237658500671387,0.5757949301174635,0.3667060037053223,0.41103510988132136,0.32866284715356436,0.5030283642299114
Control,WBP2,212,0.9938234686851501,0.4172920919957733,0.3668659547376362,0.062534556349993,0.390280518845884,0.41994450832689956
Control,WNT7A,212,1.068116545677185,0.34644889816408964,0.16850148552946942,0.31920180656504527,0.31685921664296784,0.2462137575520187
Control,XAGE1A,212,1.2008998394012451,0.1576462261002301,0.07140365217325594,0.2924836868838894,0.19066792780288996,0.16569037762297653
IFNγ,A2M,226,0.7857995629310608,0.3108510389458501,0.2643769573635855,0.2997741478564838,-0.3164908450612712,0.21140020532013046
IFNγ,ACSL3,226,1.1808054447174072,0.051510415840947725,-0.015036190921731446,-0.12690499395735058,-0.2541806037451431,-0.0008394734448299611
IFNγ,ACTA2,226,0.7139801979064941,0.31387626213402986,0.1268467766039011,0.35343495380297063,-0.3522352604836718,0.07805439683962938
IFNγ,AEBP1,226,0.879935622215271,0.07809078268553532,0.14934466492534404,0.1032625108832664,0.030025080243785165,0.030884825802762732
IFNγ,AGA,226,0.8051949739456177,0.23354255194729248,0.199414707678713,0.2030512130781126,-0.22404272737904957,0.09649370394916378
IFNγ,AHNAK,226,0.7478339672088623,0.38064022991703483,0.4313890296674594,0.3373503307213494,-0.3327948228139254,0.19680844151625018
IFNγ,APOC2,226,0.7847623229026794,0.15850662092446038,0.12639247332787545,0.3639962054760698,-0.3844689615739477,-0.09058880095642795
IFNγ,APOD,226,0.7191968560218811,0.26971424116018866,0.3056343482385352,0.3490624147206736,-0.3425815757670266,-0.004579938403960858
IFNγ,APOE,226,0.9762393236160278,0.21161436201317685,0.2617654932231362,0.018568736761399817,-0.31105895806531264,0.24612269827037284
IFNγ,ARMC6,226,0.8779003024101257,0.4002148845217151,0.29055917248190455,0.2242267357997739,-0.3746271100541889,0.33862279573246007
IFNγ,ATP1B1,226,0.799118161201477,0.36914428287396206,0.3851426195210063,0.3351796551141606,-0.3450786843917716,0.2115353527477811
IFNγ,ATP5MD,226,1.1163437366485596,0.396869257858693,0.41602796512156776,0.271221654776292,0.22988941301833588,0.32363390641040635
IFNγ,B2M,226,1.0487720966339111,-0.0253500188426702,-0.06964406845737008,-0.02790014684287812,0.009702025911920263,-0.01938066092290099
IFNγ,BOLA2,226,0.915221095085144,0.13005704780840252,0.2239408470105129,-0.027365794705859422,-0.05000298883734228,0.15161722090106947
IFNγ,BOLA2B,226,0.8379716873168945,0.151091783863825,0.2854058971060257,0.1620755526100347,-0.18164593972944523,0.006477200369056437
IFNγ,BZW2,226,0.7698771357536316,0.3687249018816549,0.22576013930581004,0.3219383259911894,-0.33909789092043197,0.15384195547931856
IFNγ,C19orf48,226,1.0805175304412842,0.12897330291822792,0.13226722804828922,0.24474107572154435,0.1856702142866425,0.03803724351227372
IFNγ,C1QBP,226,1.2635231018066406,0.28591737813990353,0.32983301495718165,-0.17571920522916584,-0.19073824282354165,0.23794835808870352
IFNγ,C6orf226,226,0.7464964985847473,0.3207760581133939,0.2307138123270048,0.2975525320650267,-0.3039959455771705,0.16835055163541385
IFNγ,CCND1,226,1.3350930213928223,0.15693267319012902,0.20161657115382117,-0.0310470027159435,-0.07104960170493677,0.14487232466570504
IFNγ,CCND2,226,0.7555792331695557,0.32386989461099636,0.22928228918950527,0.3622049822619001,-0.3711444648031916,0.09894299117643238
IFNγ,CCR10,226,0.8075632452964783,0.2654535275956914,0.18669837433238468,0.2964963029381571,-0.3311948851896612,0.07100074071186309
IFNγ,CCT3,226,1.287062644958496,0.14929272394649803,0.28157602692552597,-0.035088950398295064,-0.17011474536405338,0.12133484074694945
IFNγ,CD151,226,0.6639202237129211,0.22813977362805868,0.14615414603719154,0.34371369537250007,-0.3436388444894936,-0.061952100632853814
IFNγ,CD274,226,0.6231706142425537,-0.06247085883591282,-0.14274531207360336,-0.17852195495952075,0.17852195495952075,0.08628071680116434
IFNγ,CD44,226,0.7987883687019348,0.10846256806102426,0.17656023806739177,0.04980338648265825,-0.03571270775668265,0.1077504450768651
IFNγ,CD47,226,0.8286727070808411,-0.012644084738499182,-0.07701272205112211,-0.026743076943069148,0.027343963198315856,0.006370122022533235
IFNγ,CD58,226,0.8930731415748596,0.1280938048143208,0.1457164762907229,0.09857289514378906,-0.06728522604706769,0.103902901771211
IFNγ,CD59,226,0.7387529611587524,0.12183176744246488,0.2487424791756007,-0.08713110599976609,0.09078632411991736,0.25696048237235714
IFNγ,CD63,226,1.2708641290664673,0.11387785112415784,-0.007064571881538082,-0.3451119514508856,-0.3273972424726781,-0.01772458513638195
IFNγ,CDC123,226,1.1386610269546509,0.1758190521016919,0.13663560874819694,-0.0977869608722207,-0.3086678881914935,0.18796979974789807
IFNγ,CDH19,226,0.8446752429008484,0.19766090990604654,0.18164697932504256,0.16936311774719634,-0.28777305628110667,0.13193975543513575
IFNγ,CDK4,226,0.9316807985305786,0.29620209738411757,0.39314126804672983,0.13367276129585592,-0.09206190791781996,0.2938505321429964
IFNγ,CDK6,226,1.4286832809448242,0.18865177445973513,0.25134250776447964,-0.08901797200888854,-0.08143724091328473,0.16368900497706393
IFNγ,CDKN1A,226,1.302197813987732,0.16918950528244514,0.14871259080217794,-0.22908060764362662,-0.32871129130768134,0.1806645614855821
IFNγ,CDKN2A,226,0.7165216207504272,-0.03749769339726847,-0.09714656998427612,-0.12315101425545463,0.12405962080750589,0.08248931165776513
IFNγ,CDKN2B,226,1.0856659412384033,-0.090988005665796,-0.09276675373279794,-0.006293191948332098,0.15847335386534636,-0.09031226852754279
IFNγ,CGAS,226,1.1427867412567139,0.1644115239171962,0.181006588437098,0.33330630384780324,0.15187608020480034,0.05148961054149936
IFNγ,CHCHD2,226,0.7108793258666992,0.30646082673839875,0.2091328473223916,0.34245370550855714,-0.340168674385664,0.10228944940418178
IFNγ,CITED1,226,0.7188364863395691,0.27208407003862234,0.34159395994957964,0.3353595051524957,-0.3267537327979416,-0.0016638727534988888
IFNγ,CKS1B,226,0.80894535779953,0.39345948655920826,0.5062211999532181,0.3184484035710109,-0.35946980624537056,0.26082777799436024
IFNγ,CMSS1,226,0.8316769003868103,0.0841401894662976,0.07922186269541148,0.2225166010421946,-0.33292477226358946,-0.050014424388912716
IFNγ,CORO1A,226,0.6867812871932983,0.33630137876366095,0.2985214351617221,0.2909583771912726,-0.2911143165308695,0.1712676568814731
IFNγ,CSPG4,226,0.6790940165519714,0.28620801949451136,0.2205683988928307,0.333285511935857,-0.33127909243304354,0.1196538146660949
IFNγ,CST3,226,0.8827230930328369,0.38614582927241303,0.38560316037061587,0.11763699920730836,-0.32987459878107417,0.38541707275869685
IFNγ,CTPS1,226,1.5267754793167114,0.22170779566748536,0.3467150078619417,-0.23298013072914636,-0.07198419814692085,0.14485153275375878
IFNγ,CTSA,226,0.809738039970398,0.20440747178538846,0.19558067911582394,0.27209179629124275,-0.2692692942445388,0.05153119436539186
IFNγ,CTSB,226,0.8510851860046387,0.283159924410994,0.2400992813795434,0.2400857666367783,-0.37984276116590643,0.21678427091861266
IFNγ,CTSD,226,0.8882725238800049,0.2550393097085234,0.2568450872610554,0.062166257325900226,-0.2924668304029732,0.28396813639494234
IFNγ,CTSL,226,1.2563228607177734,0.1881777188673606,0.1558608501292997,-0.06893714345119747,-0.25290398035164324,0.17360362818863462
IFNγ,CTSO,226,0.8671934008598328,0.3107169311137967,0.22174314191779398,0.2492414850623108,-0.3998456200537991,0.20935843956700845
IFNγ,CXCR4,226,0.752993106842041,0.2717383337881564,0.2822174574090679,0.35960911205541046,-0.3528205528049589,-0.037659870310449234
IFNγ,CYP27A1,226,0.7779620885848999,0.1862513966320795,0.2060681195015139,-0.23043831949371693,0.2417200109157538,0.37689966602991437
IFNγ,DAG1,226,0.6435530185699463,-0.030666510727327075,-0.029189245383545802,0.062014476368692575,-0.061871012176263424,-0.1226873546190532
IFNγ,DDR1,226,0.8648615479469299,0.26242830362125913,0.1973937338375372,0.21409483710836485,-0.35465543903421576,0.17220849089704104
IFNγ,DDX17,226,1.019392728805542,0.25862487492365466,0.22729042402505426,-0.07842241368107807,-0.334140059516848,0.31034579548555613
IFNγ,DDX39A,226,0.838410496711731,0.1880556152601301,0.2029586890699518,0.25468792639663174,-0.3007326549972061,-0.006252647720036906
IFNγ,DLL3,226,0.8009477257728577,0.2719682257836843,0.28238587189583253,0.2857832703078503,-0.30557197250269647,0.0902644471300664
IFNγ,DNMT1,226,1.4090733528137207,0.1925606539056307,0.44046262004080416,-0.19058438267513936,-0.031126011981339262,0.16772575468142892
IFNγ,E2F1,226,1.0866689682006836,0.4294054812677868,0.39628396553740597,-0.040370096032643306,-0.28948215144308864,0.43651839434459994
IFNγ,EEA1,226,1.205824851989746,0.16925972197568487,0.12383818694527828,-0.1881506893818305,-0.37021714553038865,0.17595519342975582
IFNγ,EEF1G,226,1.6990336179733276,0.10935350148792121,0.2701040895091809,0.16045586266942158,0.29021610593479136,0.2058861902719842
IFNγ,EIF3K,226,1.2076818943023682,0.27029745429028107,0.2858518836172729,-0.2804158382389251,-0.3457190752797162,0.20179642119215627
IFNγ,EMP1,226,0.8287429213523865,0.0538895309837272,0.299881226203007,0.1439574805400699,-0.07561342637713929,-0.021238418255298687
IFNγ,ENPP1,226,0.830787718296051,0.1768492456434447,0.13080867542525956,0.30124933400907045,-0.3520938754824373,-0.011709485010330981
IFNγ,EVA1A,226,0.7877137660980225,0.03519394955362364,0.21432562733096827,-0.10806960092524008,0.14767715358725456,0.16961677907294062
IFNγ,FBL,226,1.0376975536346436,-0.08309078249644451,-0.05106857432458774,-0.16429093082790794,0.09879224981482203,-0.0640552025262173
IFNγ,FBXO32,226,0.9094609618186951,0.347140812480568,0.3461723389601445,0.1358995750652996,-0.36867646485517136,0.34186217561368626
IFNγ,FGFR1,226,0.7695885896682739,0.17110755915948694,0.2488412407573454,0.36587891310280307,-0.36218938832794045,-0.07710316686808831
IFNγ,FKBP4,226,0.7957230806350708,0.3192973163612485,0.31086663287980976,0.2965836289683313,-0.3281093654568373,0.1625111431653087
IFNγ,FMN1,226,0.6123417615890503,0.1254256820203756,0.11827427130846101,0.24217015580939014,-0.24217015580939014,-0.09761334840746949
IFNγ,FOS,226,0.8537867665290833,0.10216316509120589,0.1785437864670643,0.05421854898444505,0.01296219770509272,0.0830288617727704
IFNγ,FOXM1,226,1.6236335039138794,0.24789208997699896,0.2637012202253323,0.23506451990175825,0.1054560575935961,0.27131937676243945
IFNγ,FRZB,226,0.8624094724655151,0.05955895156784011,0.03636349460060037,-0.08029056696944888,0.09349862903330604,0.14866892778709082
IFNγ,FSTL3,226,0.7146335244178772,0.1663971515080634,0.23034995386794538,0.032916195599911637,-0.03236624952893324,0.21871168115603032
IFNγ,FTH1,226,1.782808780670166,0.3806952295557028,0.38596493963848066,0.18918196821436464,0.0639408470105129,0.4262627837771107
IFNγ,GAA,226,1.0203397274017334,0.05743089938014113,0.15447195041129003,-0.06315387314334724,-0.3561035957012722,0.09315556248619286
IFNγ,GAS5,226,0.8335511684417725,0.35592123917749413,0.2845814977973568,0.24987875716346342,-0.3430078099619248,0.2734016867438567
IFNγ,GPATCH4,226,0.972158670425415,0.23686925785869298,0.22618221511831899,-0.042657206346731126,-0.3491954829571297,0.29823034839447454
IFNγ,GPI,226,2.2156107425689697,0.14910035995997556,0.4539056307096539,0.10494041817732902,0.2238576793627279,0.2687650903798422
IFNγ,GPNMB,226,0.8468770384788513,0.2544202966538873,0.17064078073629357,0.1684555507907424,-0.24888594336802983,0.15279092433043548
IFNγ,GRN,226,0.7269425988197327,0.2090637685506207,0.31062128831884395,0.33389367536028486,-0.32649175470741876,-0.07132717372941925
IFNγ,GSEC,226,1.1683270931243896,0.05851103920574896,-0.022186529440047818,0.12707340844411524,0.3172144035970007,0.04394110690941224
IFNγ,GSN,226,0.6790361404418945,0.17012778452504945,0.22640156978935194,0.28885839408470104,-0.2889207698205398,-0.08640234948604993
IFNγ,HASPIN,226,0.934657096862793,0.06764388652814055,0.046926825464894156,-0.16394786428079478,-0.0834322248645277,0.12657232336621055
IFNγ,HLA-A,226,0.860620379447937,0.11611714062275823,0.04123919795199667,0.12287967980455604,-0.2772689823658597,0.04233805049835614
IFNγ,HLA-B,226,1.117409586906433,0.1815762868244253,0.18275622782737516,-0.22138656062791573,-0.1747523813236651,0.17284160461580445
IFNγ,HLA-C,226,1.4937907457351685,0.1118526893038608,0.07338765220329292,-0.13027432328824087,-0.10858731953270179,0.07915844736397541
IFNγ,HLA-DRB5,226,0.8115688562393188,0.14587033643912517,0.2500128649955167,0.23285641885306615,-0.23598872038776914,0.0022533234571751586
IFNγ,HLA-E,226,1.3674030303955078,0.2549727755902954,0.33919769209777395,0.0030766831702467743,-0.15959403791924942,0.25488025158213456
IFNγ,HLA-F,226,0.9237321019172668,-0.018808888232789017,-0.008366145569373514,-0.036008992501916755,0.3052101932348317,-0.016321131080009876
IFNγ,HLA-H,226,0.9615423083305359,0.2224854131742752,0.27933673800891456,0.07252894623991267,-0.014372928930645977,0.22023884708848257
IFNγ,HNRNPA1,226,1.0072137117385864,0.0660938494925474,-0.028440736553480696,-0.0061559653294868295,-0.04096578430990345,0.06750562031369797
IFNγ,HNRNPC,226,1.1432088613510132,0.11234337842579238,0.18506413005340921,0.2455633958390186,0.21679882525697503,0.12849869400803088
IFNγ,HSPA1A,226,1.011889934539795,0.18101178641508456,0.24798877236754902,0.16058477252348835,-0.16502696451080529,0.13916598443205594
IFNγ,IDH2,226,0.7993494868278503,0.31787246761009963,0.26648005925694906,0.322010058087404,-0.3483024703390381,0.16714046236014188
IFNγ,IDI2-AS1,226,0.874397337436676,0.2208168622405884,0.139814692084779,0.20243473288890623,-0.37104258443465493,0.131591490910036
IFNγ,IFNGR1,226,5.034204959869385,0.3499575065299599,0.30905877613608307,0.20689355840578014,0.20689459800137747,0.3835977804633997
IFNγ,IFNGR2,226,5.065486431121826,0.3625501280002079,0.34189128429041105,0.13783322287630112,0.13784050004548232,0.3865304796434187
IFNγ,ILF2,226,1.560204029083252,0.09224282152556328,0.3129520616480189,0.05135758190064065,0.1936938131067015,0.16793471339648877
IFNγ,IRF3,226,0.9494574069976807,0.2767169571036867,0.17723285641885306,0.08775174457136174,-0.1625360934596442,0.28106454589164814
IFNγ,IRF4,226,0.8236839771270752,0.29701817992800805,0.3050137096669396,0.22206957493535012,-0.28286304627499903,0.2140501344976804
IFNγ,ISYNA1,226,1.0691474676132202,0.2548309370215508,0.29301261809156237,0.10148896079425103,0.005113250945382246,0.22816992190038074
IFNγ,ITGA3,226,0.9978588223457336,-0.014823597474718177,-0.07393032110509012,-0.22112458253739295,-0.27475108182916846,0.10503502137668447
IFNγ,JAK1,226,4.81352424621582,0.350503294218549,0.31437526802073995,0.12954244798773276,0.12954140839213546,0.3721175262822762
IFNγ,JAK2,226,4.925150394439697,0.3707951606824946,0.3699354151235169,0.1515205385105194,0.15152989487089522,0.40105051135108444
IFNγ,JMJD7,226,0.8426341414451599,0.0935204605408496,0.1847595285433966,0.21921068704274038,-0.2840409080867543,-0.09200057177757852
IFNγ,JPT1,226,1.0990400314331055,0.12072875651371617,0.14014528348472444,0.2015344431016335,0.05574259613010539,0.06975322599508792
IFNγ,KCNN4,226,0.824693500995636,0.09963016386625602,0.13647862981300274,-0.05498369134406716,0.1376159473964628,0.20255324678699985
IFNγ,KDR,226,0.8402511477470398,0.20372487102517123,0.35253154522890595,0.06295531038426053,0.05323509154938729,0.20860577235455408
IFNγ,KLF4,226,0.9114660024642944,0.05267890790482502,0.03469286447571894,0.06881862955310383,0.17741374605278548,0.02383948643977493
IFNγ,LAMP2,226,0.9778230786323547,0.12095434875833302,0.158156277208166,0.13469676295920888,0.17916026665627074,0.05535482697230777
IFNγ,LCP1,226,0.8956393003463745,0.24451041259494818,0.3638714540043923,0.19715150806336337,-0.2588982885657479,0.1759115304146687
IFNγ,LEF1-AS1,226,0.7067285180091858,-0.017202708146531,0.00913128792899562,-0.03111041804737957,0.023767754343560356,0.013168037633360621
IFNγ,LGALS3,226,0.9798600673675537,0.15752892220678663,0.1988470884825803,0.1992930749938274,0.24957727444024277,0.10098475692955441
IFNγ,LGALS3BP,226,0.7962053418159485,0.23333261427953284,0.24281470507972397,0.28799345054773695,-0.3467732252153912,-0.016006133614024146
IFNγ,LINC00518,226,0.7915132641792297,0.16448221641781346,0.20615024755370162,-0.09093394669473576,0.142245266591296,0.28680415318441127
IFNγ,LRPAP1,226,0.8726166486740112,0.10130183358673477,0.12473223915896715,-0.12861928709731915,0.23294790326562967,0.22493885878393305
IFNγ,LRRC75A-AS1,226,1.1400213241577148,0.20308551973282393,0.328893220537211,0.27282886956973734,0.13026392733226774,0.17936714618013594
IFNγ,LY96,226,0.8767724633216858,0.2800488609930737,0.32518082465920756,0.19349525034761475,-0.3229321793822203,0.22317466505529351
IFNγ,MC1R,226,1.0090148448944092,-0.02139955557288215,-0.1160547347081985,-0.14352396917599053,-0.18206697594635687,0.06209244603849103
IFNγ,MDH2,226,0.9663079380989075,0.01343833248866191,0.15629124270658715,0.0998256078385508,0.20486218860863126,-0.006154925733889516
IFNγ,MFGE8,226,0.7402616143226624,0.21308538978337427,0.20227567476251737,0.22619884864787598,-0.2326308266084493,0.0871477395293231
IFNγ,MIA,226,0.8857026696205139,0.2102426702643685,0.3315493872883448,0.16217119540498745,-0.27460241965875276,0.14612919574285602
IFNγ,MRPL47,226,1.7820805311203003,0.10973711226332956,0.10508908034774472,0.11628240614400998,0.16566735539874988,0.2108689719699037
IFNγ,MT2A,226,0.9929810166358948,0.13342949592608475,0.0007012072303873793,-0.2098647226228997,-0.26467116291762505,0.2423552038257118
IFNγ,MYC,226,2.414963722229004,0.4257866489935415,0.5071079749977258,-0.2038225930113186,-0.3040219354671033,0.3774880771379933
IFNγ,NCL,226,1.553452968597412,0.08094551219575585,0.027950047431549125,0.251470378022949,0.132396137902356,0.17741270645718812
IFNγ,NDUFA13,226,1.0317246913909912,-0.011597211699924162,0.1167356698244383,-0.013651449586111003,0.03126843657817109,-0.012141956778813042
IFNγ,NEAT1,226,0.9717086553573608,0.0810245214611516,0.17619222122594308,0.2186960872220706,-0.007242342728678544,0.01165854482606266
IFNγ,NGFR,226,0.8183706998825073,0.20595584317700416,0.32144243889127133,0.2848528322482554,-0.26247449742050344,0.024228295193169855
IFNγ,NME1,226,0.8694238662719727,0.04403882889555963,-0.005876314113809729,-0.10799994802022013,0.2751575637077177,0.14746819487219473
IFNγ,NMRK1,226,0.8934524655342102,0.08211930099602999,0.17510168544436214,-0.008311047002715942,0.24205683988928303,0.10523670292256312
IFNγ,NOLC1,226,1.0939067602157593,-0.15734331345106753,-0.2063883149454862,0.005768196171689213,0.26499863553077857,-0.16708848258027628
IFNγ,NONO,226,1.0946826934814453,0.25282601068184474,0.45657843099034473,0.2519184437253908,0.03768793939157668,0.2245989110236118
IFNγ,NPC1,226,1.3294079303741455,0.06625186802333892,0.11488726885241642,0.11562434213091106,0.23190726807271972,0.11748417865450339
IFNγ,NPC2,226,0.8851698040962219,0.18125193299806378,0.19325302457344093,-0.030409730614790846,0.24847842189388328,0.24713006640416874
IFNγ,NSG1,226,0.8447055220603943,-0.0025516880567848913,0.00819981027380349,-0.0940631294426468,0.14514365911660365,0.06296674593583096
IFNγ,NT5E,226,0.9637295603752136,0.016875235533377518,-0.010298753784777721,0.19690512390680023,0.20207087442984678,-0.06407391524696893
IFNγ,NUP50-AS1,226,1.020430564880371,0.1908006185593804,0.17676399880446506,0.2902628877366704,0.1567902485932972,0.076264213221057
IFNγ,P2RX4,226,1.1596643924713135,0.09027276389484491,0.21857861291957428,0.1507886632100113,0.25302353384533416,0.08570582043585045
IFNγ,PABPC1,226,1.784880518913269,0.14752017465206033,0.10816420412459554,0.23031460761763672,0.30159759853417023,0.1922550128000208
IFNγ,PAICS,226,1.528562307357788,-0.02143178303639884,0.1447777214663496,0.21084090288877624,0.26157524722882797,0.06480059256949047
IFNγ,PET100,226,1.0914710760116577,0.06298857744337454,0.2831146284095487,0.168893220537211,0.3116515275557808,0.04689563759697478
IFNγ,PFDN4,226,0.767111599445343,0.018702844593453147,0.05170584642574039,-0.08230010525905423,0.06310085376788428,0.18797811651267657
IFNγ,PFN1,226,1.5502368211746216,0.151406182994815,0.2831063116447702,0.17426169220173351,0.2980286668485959,0.23379933205982875
IFNγ,PIK3IP1,226,1.5125398635864258,0.2301867373591673,0.23885176666276817,-0.13652333242368717,-0.2824430496536847,0.22006939300612063
IFNγ,POLD2,226,1.490733027458191,0.4777726664327576,0.530919912154172,-0.2592715033851832,-0.33315452289059555,0.42523046534897924
IFNγ,PPIA,226,0.8552767634391785,-0.022913206762569364,-0.1384299507491586,-0.07515600431432173,0.07012852000571779,0.03769729575195249
IFNγ,PROS1,226,0.8583133816719055,-0.10624097988148444,-0.05439735942718282,-0.07077099008485699,0.0885792626668226,-0.05227554481306772
IFNγ,PSAP,226,0.9810140132904053,-0.13678946889659924,-0.11533013657687159,0.08903356594284823,0.2803981651137707,-0.20170909516198202
IFNγ,PSMB8-AS1,226,0.9780468344688416,0.10581159928787702,0.09944719504112899,-0.05382350265746625,-0.27555364963029383,0.14306758670877026
IFNγ,PTMA,226,1.306727647781372,0.20395462165217731,0.31413824022455267,0.022844593453146725,-0.1195238652164308,0.20696736969318935
IFNγ,PUF60,226,1.1477826833724976,0.17805309734513275,0.36182968825127027,0.1508354450118904,-0.1303502137668447,0.1754198016971398
IFNγ,PYGB,226,0.9861845374107361,0.017340978867875487,0.03804036229906566,0.0942762465400959,0.27137863371148624,-0.03661195794835808
IFNγ,RAB27A,226,0.936964213848114,0.1925149617337821,0.29190544878042435,0.11631879198991592,0.24237911452445002,0.1636775694254935
IFNγ,RB1,226,1.24117112159729,0.23378535827983016,0.2850285239042013,-0.11125908021779528,-0.3166654971216197,0.23606357127077565
IFNγ,RBP7,226,1.0053434371948242,0.1915200684885822,0.1846420542409003,0.15129494626590256,-0.07813444570062246,0.12676152976492144
IFNγ,RNASEH2A,226,1.6032044887542725,-0.024564084571101843,0.030004288331838914,-0.29583719932946084,-0.22475796915000065,-0.11190051070133718
IFNγ,RNF213,226,0.9900373816490173,0.27759957376580513,0.4741631905188881,0.2770090834665315,0.04234948604992658,0.18564214520551506
IFNγ,ROMO1,226,1.7126048803329468,0.20795186672384441,0.36372279183397654,0.2676870297454291,0.2866346991020493,0.3105609917741999
IFNγ,RPSA,226,1.2212119102478027,-0.08522656686548931,-0.1967751744571362,0.08567983054591764,0.23848686860811144,-0.08418385248138473
IFNγ,RRS1,226,1.2688924074172974,-0.055718685431367196,-0.019801697139812613,0.02897300949930477,0.1439335698413317,-0.02681896742167297
IFNγ,RTP4,226,0.8400557637214661,0.15756842684975172,0.2265938949748548,-0.14895897495874105,0.2137122659285538,0.33929541408392133
IFNγ,S100A6,226,0.770186185836792,0.27668265044897533,0.2653406624822944,0.32347068990162825,-0.33744181513391286,0.0680597247670656
IFNγ,S100B,226,0.8236428499221802,0.19707249879796757,0.17795849414577727,0.24433043546060582,-0.28366353488492974,0.06851818642548049
IFNγ,SAT1,226,1.1648633480072021,0.26214806440294725,0.23170454693124373,0.26007511078190587,0.2673865866178057,0.19360648707652725
IFNγ,SCARB2,226,1.0343716144561768,0.08917079256169351,0.11977128896859121,0.09504866606889921,0.034225046456928254,0.05705456577391395
IFNγ,SDC3,226,0.7398772835731506,0.22542596790924257,0.1464712226943719,0.32772575468142895,-0.3366641976271231,0.013759567528231518
IFNγ,SDCBP,226,1.0422992706298828,0.24148922069315037,0.24167426870947198,0.1677662989097241,-0.08076150377503152,0.20408872948423062
IFNγ,SEC11C,226,0.8704804182052612,0.096231725858641,0.1627169830935766,-0.09674736527490806,0.21377880004678182,0.2232172884747833
IFNγ,SERPINA3,226,0.8032529354095459,0.06288828915743662,0.10856444842956091,-0.31911790313568017,0.3504222057619586,0.38134601639962057
IFNγ,SERPINE2,226,1.4284573793411255,0.2852218886853014,0.30381505594323804,0.21770639221342897,0.06633607526672125,0.3145447221031019
IFNγ,SERPINF1,226,0.8044609427452087,-0.05465779232981155,-0.07564877262744792,-0.21387444284173454,0.2355053084350188,0.08530349693969047
IFNγ,SET,226,1.3276625871658325,0.2207883307443139,0.20422387691188126,-0.31299884344989803,-0.2600480812963757,0.1866921367588008
IFNγ,SGK1,226,0.9642192721366882,0.04313438072589763,0.08156303198055956,0.10357023118007094,0.2244336153236391,0.0028375761828648657
IFNγ,SHMT2,226,1.0831412076950073,0.23695034631528336,0.21644120437149947,0.1246532298935714,0.1611970943303055,0.2071513781139137
IFNγ,SINHCAF,226,1.2622437477111816,0.12301482723220668,0.3300523696282146,0.12922017335256586,0.06430782425636428,0.1848447753823763
IFNγ,SLC19A1,226,0.981124758720398,0.024845814977973568,-0.011023351916104634,-0.08336465115070238,-0.0015713487453380636,0.050540459761152914
IFNγ,SLC22A18,226,1.0219457149505615,0.3727932634205294,0.454188400712123,0.21346276298519876,-0.1379143113328915,0.30643171806167396
IFNγ,SLC25A13,226,0.8272442817687988,0.11409824544806837,0.1480732395098307,-0.17663820773719024,0.2728652554156433,0.29166946057983445
