separation_scale,cells_per_source,seed,ari_kmeans_k2,sil_true_labels,n_total
8.0,25,12,1.0,0.31913898239370275,50
8.0,25,13,1.0,0.33632765681990173,50
8.0,25,14,1.0,0.31239815471731003,50
8.0,25,15,1.0,0.3599354145582045,50
8.0,25,16,1.0,0.3270155363280432,50
8.0,25,17,1.0,0.31978058679841614,50
8.0,25,18,1.0,0.31039305089285496,50
8.0,25,19,1.0,0.3069686902905181,50
8.0,50,0,1.0,0.31066672981440663,100
8.0,50,1,1.0,0.32811414900885744,100
8.0,50,2,1.0,0.3210007995639134,100
8.0,50,3,1.0,0.3277486528972833,100
8.0,50,4,1.0,0.3111952563013701,100
8.0,50,5,1.0,0.3126282658248225,100
8.0,50,6,1.0,0.33325115497571645,100
8.0,50,7,1.0,0.3309408086832773,100
8.0,50,8,1.0,0.3331281957188146,100
8.0,50,9,1.0,0.3215154355687385,100
8.0,50,10,1.0,0.32628021915724276,100
8.0,50,11,1.0,0.32746640216878037,100
8.0,50,12,1.0,0.31746262641942435,100
8.0,50,13,1.0,0.335217139113986,100
8.0,50,14,1.0,0.33156656769414306,100
8.0,50,15,1.0,0.33329097500757165,100
8.0,50,16,1.0,0.3225421893625476,100
8.0,50,17,1.0,0.33257342194990386,100
8.0,50,18,1.0,0.309154663570066,100
8.0,50,19,1.0,0.3186340076278285,100
8.0,100,0,1.0,0.31319421598505265,200
8.0,100,1,1.0,0.3333786441254536,200
8.0,100,2,1.0,0.31438386652202915,200
8.0,100,3,1.0,0.31697483055266074,200
8.0,100,4,1.0,0.3229675129457106,200
8.0,100,5,1.0,0.3176796042062355,200
8.0,100,6,1.0,0.3293623991947969,200
8.0,100,7,1.0,0.32441098875145313,200
8.0,100,8,1.0,0.33175248057464934,200
8.0,100,9,1.0,0.31571576884534797,200
8.0,100,10,1.0,0.3208648437565499,200
8.0,100,11,1.0,0.31647262538435184,200
8.0,100,12,1.0,0.3216007700525744,200
8.0,100,13,1.0,0.3351282108620367,200
8.0,100,14,1.0,0.3222588966760091,200
8.0,100,15,1.0,0.32973626661394007,200
8.0,100,16,1.0,0.3276480596835961,200
8.0,100,17,1.0,0.32269901935428835,200
8.0,100,18,1.0,0.31160030303649294,200
8.0,100,19,1.0,0.31882680887338294,200
8.0,200,0,1.0,0.3272903056753194,400
8.0,200,1,1.0,0.3269629557627799,400
8.0,200,2,1.0,0.31702209784791835,400
8.0,200,3,1.0,0.32184657111214365,400
8.0,200,4,1.0,0.3219043193025681,400
8.0,200,5,1.0,0.31816516582871707,400
8.0,200,6,1.0,0.3236588881602117,400
8.0,200,7,1.0,0.3222772889380262,400
8.0,200,8,1.0,0.32841808629253777,400
8.0,200,9,1.0,0.3122206620119637,400
8.0,200,10,1.0,0.3237249698176921,400
8.0,200,11,1.0,0.318381090245074,400
8.0,200,12,1.0,0.31859502930482264,400
8.0,200,13,1.0,0.3249839792135745,400
8.0,200,14,1.0,0.321764887561189,400
8.0,200,15,1.0,0.3269285450716176,400
8.0,200,16,1.0,0.32826778199114154,400
8.0,200,17,1.0,0.32807239652434234,400
8.0,200,18,1.0,0.3178836399467054,400
8.0,200,19,1.0,0.31802695095029576,400
8.0,400,0,1.0,0.33012600301204487,800
8.0,400,1,1.0,0.3254540425976512,800
8.0,400,2,1.0,0.32036545363426655,800
8.0,400,3,1.0,0.32617239203574655,800
8.0,400,4,1.0,0.3197019704383299,800
8.0,400,5,1.0,0.3211780560311576,800
8.0,400,6,1.0,0.3240669087175384,800
8.0,400,7,1.0,0.31896403059905615,800
8.0,400,8,1.0,0.3224394944442065,800
8.0,400,9,1.0,0.3159253090012045,800
8.0,400,10,1.0,0.3230095785052535,800
8.0,400,11,1.0,0.31932283362148667,800
8.0,400,12,1.0,0.3209958527299798,800
8.0,400,13,1.0,0.3229459911461252,800
8.0,400,14,1.0,0.326301797266201,800
8.0,400,15,1.0,0.32658976637627946,800
8.0,400,16,1.0,0.32459620124911764,800
8.0,400,17,1.0,0.323540677184287,800
8.0,400,18,1.0,0.32012698698461817,800
8.0,400,19,1.0,0.3196457206841909,800
