drug,n_a,n_b,eff_a,eff_b,cross_cos,rel_a,rel_b,reliable,clears_gate,pair
"Roscovitine (Seliciclib,CYC202)",480,480,0.9809038639068604,0.7548930048942566,-0.023348048329353333,0.19243683516979218,0.39874011278152466,False,False,K562+MCF7
Mesna,480,480,0.9481987357139587,0.5966145992279053,-0.022687077522277832,0.11155590862035751,0.2161884129047394,False,False,K562+MCF7
AZD1480,473,480,1.1705553531646729,0.9720752835273743,-0.021006915718317032,0.2790295958518982,0.5810762286186218,False,False,K562+MCF7
AG-14361,480,480,0.9758194088935852,0.5861833691596985,-0.019461706280708313,0.08455802723765374,0.1548873871564865,False,False,K562+MCF7
Ellagic acid,480,480,0.9218550324440002,0.5127050280570984,-0.018916254863142967,0.07148312330245972,-0.015104889497160911,False,False,K562+MCF7
Tazemetostat (EPZ-6438),480,480,0.9873159527778625,0.6321319937705994,-0.018682407215237617,0.11792909242212772,0.2040344439446926,False,False,K562+MCF7
Entacapone,480,480,1.0409650802612305,0.4876149296760559,-0.017257383093237877,0.19316886663436889,0.004966780087852385,False,False,K562+MCF7
KW-2449,480,480,1.6668176651000977,0.830044150352478,-0.017207158729434013,0.5839106440544128,0.5060211420059204,True,True,K562+MCF7
Nilotinib (AMN-107),480,480,4.000321388244629,0.8506797552108765,-0.0165484007447958,0.9172713279724121,0.5361717283725739,True,True,K562+MCF7
Momelotinib (CYT387),480,480,1.1388639211654663,0.8971133232116699,-0.012613707222044468,0.30361329317092894,0.512726753950119,False,False,K562+MCF7
Curcumin,480,480,1.0063860416412354,0.5415128469467163,-0.012079531326889992,0.11049860939383507,0.0569373082369566,False,False,K562+MCF7
AICAR (Acadesine),480,480,0.9307191371917725,0.5204827785491943,-0.01132211834192276,0.07425801567733288,0.07017251998186111,False,False,K562+MCF7
BMS-536924,480,480,1.1106690168380737,0.8517516255378723,-0.009462070651352406,0.2692126929759979,0.5521722316741944,False,False,K562+MCF7
XAV-939,480,480,0.934898853302002,0.7080388069152832,-0.008837806060910225,0.04764214269816876,0.3830369532108307,False,False,K562+MCF7
MK-5108 (VX-689),435,480,1.3354054689407349,0.765608549118042,-0.008764282800257206,0.389838308095932,0.4570257842540741,False,False,K562+MCF7
G007-LK,480,480,1.1067770719528198,0.6296372413635254,-0.008444453589618206,0.25768810212612153,0.2485188603401184,False,False,K562+MCF7
S3I-201,480,480,0.9818100333213806,0.46260303258895874,-0.00839999783784151,0.14490496069192887,-0.02290465235710144,False,False,K562+MCF7
SRT2104 (GSK2245840),480,480,1.082310676574707,0.770028829574585,-0.006621574517339468,0.17784896194934846,0.4430259168148041,False,False,K562+MCF7
"Cerdulatinib (PRT062070, PRT2070)",480,480,1.3736534118652344,0.6872157454490662,-0.006146733183413744,0.4482444167137146,0.33591609001159667,False,False,K562+MCF7
Andarine,480,480,0.9831353425979614,0.5492510795593262,-0.005960443522781134,0.15141848772764205,0.1305488370358944,False,False,K562+MCF7
RG108,480,480,0.9805118441581726,0.5894657969474792,-0.003480618353933096,0.12459795027971268,0.2041347473859787,False,False,K562+MCF7
Amisulpride,480,480,1.1208797693252563,0.5672034621238708,-0.0030078531708568335,0.25519095063209535,0.22935332655906676,False,False,K562+MCF7
ZM 447439,480,480,1.2033659219741821,0.8274885416030884,-0.0029326174408197403,0.2973948210477829,0.49288356900215147,False,False,K562+MCF7
Enzastaurin (LY317615),480,480,1.2565263509750366,0.6461038589477539,-0.0027785319834947586,0.37619808316230774,0.2822649985551834,False,False,K562+MCF7
Maraviroc,480,480,1.00251042842865,0.552579939365387,-0.0024308492429554462,0.16551986783742906,0.10368703678250313,False,False,K562+MCF7
Aminoglutethimide,480,480,1.0002743005752563,0.5480794310569763,-0.0017197311390191317,0.175583416223526,0.10875109881162644,False,False,K562+MCF7
"Baricitinib (LY3009104, INCB028050)",480,480,1.050437569618225,0.6242465972900391,-0.001684714574366808,0.17293466925621032,0.21816241145133972,False,False,K562+MCF7
Resveratrol,480,480,0.9934929609298706,0.6183618307113647,-0.001224024803377688,0.16459630727767943,0.2322436362504959,False,False,K562+MCF7
FLLL32,465,480,1.2987748384475708,1.378402590751648,0.0014087961753830314,0.3830872714519501,0.7830145239830018,False,False,K562+MCF7
Pelitinib (EKB-569),472,480,1.3532774448394775,1.1609622240066528,0.0027710546273738146,0.4182359158992767,0.6880150198936462,False,False,K562+MCF7
"Patupilone (EPO906, Epothilone B)",323,480,2.1600749492645264,1.5101195573806763,0.002809838391840458,0.6303535580635071,0.8143697261810303,True,True,K562+MCF7
SRT3025 HCl,480,480,0.9388241767883301,0.6199358105659485,0.003120358334854245,0.12502558529376984,0.2430856019258499,False,False,K562+MCF7
Epothilone A,363,480,2.368783950805664,1.4590717554092407,0.005414356477558613,0.7221944570541382,0.7948190331459045,True,True,K562+MCF7
PD173074,480,480,1.110136866569519,0.5471170544624329,0.0062356204725801945,0.19996694773435592,0.13521822541952133,False,False,K562+MCF7
PD98059,480,480,0.9777188301086426,0.5962022542953491,0.006402838509529829,0.13569436967372894,0.17956544756889342,False,False,K562+MCF7
Tacedinaline (CI994),480,480,1.9387701749801636,1.251097559928894,0.006418154574930668,0.6750243902206421,0.710528564453125,True,True,K562+MCF7
Lomustine,480,480,1.0240576267242432,0.5629956126213074,0.007219525054097176,0.17028078436851501,0.15856104642152785,False,False,K562+MCF7
Lenalidomide (CC-5013),480,480,0.9405238628387451,0.538122296333313,0.007239537313580513,0.0473778379149735,0.12282348275184632,False,False,K562+MCF7
SGI-1776 free base,434,480,1.1202865839004517,0.7394864559173584,0.00864471960812807,0.18997280299663544,0.3353887557983398,False,False,K562+MCF7
"Rucaparib (AG-014699,PF-01367338) phosphate",480,480,1.0237904787063599,0.6729020476341248,0.009234391152858734,0.1516561985015869,0.29764747619628906,False,False,K562+MCF7
Bosutinib (SKI-606),410,480,4.150937557220459,1.1433595418930054,0.00937463715672493,0.9014803409576416,0.6965191602706909,True,True,K562+MCF7
Ki8751,480,480,1.3364626169204712,0.6003333926200867,0.009511111304163933,0.3681212902069092,0.22232374548912048,False,False,K562+MCF7
Thiotepa,480,480,0.9654220342636108,0.5527263283729553,0.010057513602077961,0.12908399030566214,0.0808529019355774,False,False,K562+MCF7
Azacitidine,480,480,2.6135826110839844,0.7308335304260254,0.011105500161647797,0.8099291682243347,0.3988285601139069,False,False,K562+MCF7
Glesatinib?(MGCD265),480,480,1.7012866735458374,0.7201948761940002,0.011629220098257065,0.5848852753639221,0.3391819059848785,False,False,K562+MCF7
Busulfan,480,480,1.2148842811584473,0.6227680444717407,0.013273733668029308,0.37701096534729006,0.26909483671188356,False,False,K562+MCF7
Ivosidenib (AG-120),480,480,0.9058772921562195,0.63283371925354,0.01365154329687357,0.061761286575347185,0.31582475304603574,False,False,K562+MCF7
Rigosertib (ON-01910),382,480,1.777323842048645,1.3855650424957275,0.013819903135299683,0.5256874740123749,0.7949010968208313,True,True,K562+MCF7
Zileuton,480,480,0.9637033343315125,0.5609496235847473,0.014018681831657887,0.13514478355646134,0.20608586221933364,False,False,K562+MCF7
YM155 (Sepantronium Bromide),480,82,2.6577134132385254,4.809384822845459,0.0140355434268713,0.8414813041687011,0.880290424823761,True,True,K562+MCF7
A-366,480,480,0.9570955038070679,0.716397225856781,0.014199639670550823,0.11051004976034165,0.33374611139297483,False,False,K562+MCF7
"Tozasertib (VX-680, MK-0457)",480,480,2.5853214263916016,0.9527974724769592,0.014872136525809765,0.8006595849990845,0.6119011521339417,True,True,K562+MCF7
PCI-34051,480,480,1.0614289045333862,0.7445881962776184,0.01610156148672104,0.19766440391540527,0.404503321647644,False,False,K562+MCF7
Tubastatin A HCl,480,480,0.97803795337677,0.816133439540863,0.016675211489200592,0.13150949627161027,0.49719823002815244,False,False,K562+MCF7
Tie2 kinase inhibitor,480,480,1.0343692302703857,0.7240344882011414,0.016709305346012115,0.17539214789867402,0.400302392244339,False,False,K562+MCF7
WP1066,480,480,1.0023629665374756,0.5886565446853638,0.016735650599002838,0.1536325991153717,0.16091582477092742,False,False,K562+MCF7
UNC0631,480,480,1.0493751764297485,0.8635997772216797,0.017733735963702202,0.1639222353696823,0.528121942281723,False,False,K562+MCF7
Valproic acid sodium salt (Sodium valproate),480,480,0.9352814555168152,0.5274379253387451,0.020347150042653084,0.10460053831338882,0.13256016783416272,False,False,K562+MCF7
Vandetanib (ZD6474),470,480,1.8917722702026367,1.2020518779754639,0.02035820111632347,0.6645284414291381,0.713934063911438,True,True,K562+MCF7
Dasatinib,475,480,5.236090183258057,1.7988985776901245,0.021018166095018387,0.9481059312820435,0.8623575210571289,True,True,K562+MCF7
MK-0752,480,480,1.112329363822937,0.770031750202179,0.021249540150165558,0.2126985788345337,0.4691529989242554,False,False,K562+MCF7
Ruxolitinib (INCB018424),480,480,0.9346650838851929,0.7267528176307678,0.02161792665719986,0.053893746063113215,0.394182825088501,False,False,K562+MCF7
BRD4770,480,480,0.9338314533233643,0.510055661201477,0.02413288503885269,0.05882852301001549,0.03642558157444,False,False,K562+MCF7
Iniparib (BSI-201),480,480,1.0163689851760864,0.5205387473106384,0.02463315799832344,0.1574658215045929,0.09612324461340904,False,False,K562+MCF7
IOX2,480,480,1.0144586563110352,0.6108816266059875,0.024650929495692253,0.13694771379232407,0.1714280515909195,False,False,K562+MCF7
Avagacestat (BMS-708163),480,480,0.9574583172798157,0.8971856832504272,0.02524655871093273,0.13046011477708816,0.5652576327323914,False,False,K562+MCF7
Trametinib (GSK1120212),480,480,4.795133113861084,2.2255337238311768,0.026578880846500397,0.9389009833335876,0.9116031646728515,True,True,K562+MCF7
AZ 960,480,480,1.191245436668396,0.7961328625679016,0.027704760432243347,0.2460824266076088,0.4423467516899109,False,False,K562+MCF7
Pirarubicin,480,480,1.338850975036621,0.9320484399795532,0.027808377519249916,0.40544512271881106,0.6100288271903992,False,False,K562+MCF7
Meprednisone,480,480,0.9226574301719666,0.5717616081237793,0.028245747089385986,0.10941215306520462,0.19711746871471406,False,False,K562+MCF7
Danusertib (PHA-739358),480,480,3.4020447731018066,1.1337984800338745,0.028596306219697,0.8805216670036315,0.7078433990478515,True,True,K562+MCF7
Capecitabine,480,480,1.0146664381027222,0.5318212509155273,0.02908339910209179,0.2010111168026924,0.12283772230148315,False,False,K562+MCF7
GSK-LSD1 2HCl,480,480,2.3820407390594482,0.675643265247345,0.030432630330324173,0.7541224122047424,0.2956611752510071,False,False,K562+MCF7
MLN8054,477,480,1.3347750902175903,1.06711745262146,0.03059213235974312,0.42607650756835935,0.6624319791793823,False,False,K562+MCF7
TGX-221,480,480,1.1158607006072998,0.6933414936065674,0.031680088490247726,0.2351721316576004,0.3525105148553848,False,False,K562+MCF7
PHA-680632,474,480,2.2766683101654053,1.0193836688995361,0.0320148840546608,0.7471171736717224,0.6372738957405091,True,True,K562+MCF7
CEP-33779,480,480,1.1213010549545288,0.6774415969848633,0.03271080553531647,0.2844783514738083,0.3040962189435959,False,False,K562+MCF7
JNJ-26854165 (Serdemetan),480,480,1.2291581630706787,0.726611316204071,0.03286699578166008,0.3575565993785858,0.3665127635002136,False,False,K562+MCF7
Quercetin,480,480,0.8752813339233398,0.7099252343177795,0.03288985416293144,0.034791667759418485,0.36285136342048646,False,False,K562+MCF7
Crizotinib (PF-02341066),474,480,2.2138710021972656,0.7208386659622192,0.03355589509010315,0.7489138603210449,0.37317322492599486,False,False,K562+MCF7
Sirtinol,480,480,1.0598655939102173,0.5097447037696838,0.034803684800863266,0.23609304428100586,0.013918034359812736,False,False,K562+MCF7
Cediranib (AZD2171),480,480,1.4388437271118164,0.9626637697219849,0.035259876400232315,0.47568862438201903,0.5771101713180542,False,False,K562+MCF7
BMS-265246,480,480,1.4898617267608643,1.081746220588684,0.03530014678835869,0.47047593593597414,0.6447543859481811,False,False,K562+MCF7
Gandotinib (LY2784544),480,480,0.9750900268554688,0.64415442943573,0.03631984069943428,0.14617433920502662,0.3034959316253662,False,False,K562+MCF7
ITSA-1 (ITSA1),480,480,1.0061924457550049,0.7146231532096863,0.036774199455976486,0.170763598382473,0.34614814519882203,False,False,K562+MCF7
Alendronate sodium trihydrate,480,480,1.0197724103927612,0.9965090751647949,0.03791823983192444,0.18467188626527786,0.6112576127052307,False,False,K562+MCF7
Thalidomide,480,480,0.9270193576812744,0.5380874276161194,0.038321588188409805,0.03816043920814991,0.09387674480676651,False,False,K562+MCF7
Lapatinib (GW-572016) Ditosylate,480,480,1.0745398998260498,0.9037511348724365,0.03885813057422638,0.22807191610336303,0.5431548535823822,False,False,K562+MCF7
Fulvestrant,480,480,0.9973893165588379,3.2466044425964355,0.03981764614582062,0.15576819628477095,0.9588859915733338,False,False,K562+MCF7
Navitoclax (ABT-263),421,480,1.291643500328064,0.7467271685600281,0.041330207139253616,0.29579038023948667,0.4081790566444397,False,False,K562+MCF7
PJ34,480,480,1.0467939376831055,0.6099226474761963,0.04153158515691757,0.2113892674446106,0.18555713593959808,False,False,K562+MCF7
Carmofur,480,480,0.9952417612075806,0.7264381647109985,0.04177231714129448,0.132585746049881,0.39125862121582033,False,False,K562+MCF7
MC1568,480,480,0.987017035484314,0.5231320858001709,0.04314412921667099,0.1250791698694229,0.059013070166110994,False,False,K562+MCF7
Linifanib (ABT-869),480,480,1.0167014598846436,0.9931224584579468,0.04377930983901024,0.16344323456287385,0.6114622950553894,False,False,K562+MCF7
Fasudil (HA-1077) HCl,480,480,0.9669429063796997,0.6803592443466187,0.0440150611102581,0.14544655084609986,0.33768842220306394,False,False,K562+MCF7
Streptozotocin (STZ),480,480,0.9638540744781494,0.6677358746528625,0.044495683163404465,0.11349885910749435,0.3144240975379944,False,False,K562+MCF7
Triamcinolone Acetonide,480,480,1.7008280754089355,1.63657546043396,0.04482756182551384,0.5849423885345459,0.847307825088501,True,True,K562+MCF7
EED226,480,480,0.9992212653160095,0.6092157363891602,0.04585493355989456,0.12860027551651002,0.19917391538619994,False,False,K562+MCF7
PF-573228,480,480,0.9915884733200073,0.7134285569190979,0.04597559943795204,0.15209766551852227,0.37623622417449953,False,False,K562+MCF7
Alisertib (MLN8237),480,480,2.067350387573242,1.0731854438781738,0.046106722205877304,0.7127954125404358,0.6731348752975463,True,True,K562+MCF7
PF-3845,480,480,0.9368581175804138,0.6077980399131775,0.046326056122779846,0.06558918152004481,0.20305342972278595,False,False,K562+MCF7
JNJ-7706621,460,480,1.5284233093261719,0.8071257472038269,0.04888110235333443,0.5137003600597382,0.46686108112335206,False,False,K562+MCF7
Veliparib (ABT-888),480,480,1.057702660560608,0.5429614782333374,0.04914287105202675,0.21449252367019653,0.07148573286831379,False,False,K562+MCF7
S-Ruxolitinib (INCB018424),480,480,0.9756014347076416,0.6280166506767273,0.04998110607266426,0.09131117984652519,0.2898719757795334,False,False,K562+MCF7
Aurora A Inhibitor I,480,480,0.9567872881889343,0.7353050112724304,0.05059736222028732,0.08340502197388559,0.38206323981285095,False,False,K562+MCF7
Mercaptopurine (6-MP),480,480,1.6829395294189453,0.7800761461257935,0.05094131827354431,0.5671319842338562,0.411581426858902,False,False,K562+MCF7
UNC1999,480,480,1.0301915407180786,0.6782554984092712,0.05193915590643883,0.1554729163646698,0.33562878966331483,False,False,K562+MCF7
Selisistat (EX 527),480,480,0.9976196885108948,0.5710409879684448,0.05255062133073807,0.08157943384721875,0.13958096504211426,False,False,K562+MCF7
Ramelteon,480,480,0.964909553527832,0.5900309085845947,0.054953448474407196,0.093645990639925,0.16911827586591244,False,False,K562+MCF7
BMS-754807,480,480,1.0919488668441772,1.215694546699524,0.05534759536385536,0.2512367367744446,0.7372369408607483,False,False,K562+MCF7
Alvespimycin (17-DMAG) HCl,480,386,3.6903841495513916,2.154212713241577,0.0554024912416935,0.8992524862289428,0.8833255171775818,True,True,K562+MCF7
Motesanib Diphosphate (AMG-706),480,480,1.117143154144287,0.6532906293869019,0.05875862017273903,0.23729704320430756,0.275844806432724,False,False,K562+MCF7
TMP195,480,480,0.9556001424789429,0.4747306704521179,0.059240859001874924,0.09190958142280578,-0.03133417014032602,False,False,K562+MCF7
ABT-737,480,480,1.0220530033111572,0.755472719669342,0.059575553983449936,0.1892948180437088,0.42231560349464414,False,False,K562+MCF7
BMS-911543,480,480,0.950913667678833,0.5601610541343689,0.05962789058685303,0.12320995684713125,0.1203039012849331,False,False,K562+MCF7
Cimetidine,480,480,0.9546492099761963,0.6899476647377014,0.05987878888845444,0.11433704420924187,0.36473209261894224,False,False,K562+MCF7
ENMD-2076 L-(+)-Tartaric acid,480,480,1.522851586341858,1.2008558511734009,0.06226915121078491,0.51984623670578,0.7008904576301574,True,True,K562+MCF7
Regorafenib (BAY 73-4506),473,480,1.4802252054214478,0.8766860365867615,0.06671661883592606,0.4680234730243683,0.5199938714504242,False,False,K562+MCF7
Tanespimycin (17-AAG),461,480,2.704261302947998,2.3480968475341797,0.06842362135648727,0.8026409268379211,0.9253137826919555,True,True,K562+MCF7
SRT1720 HCl,480,480,1.0187325477600098,0.5437785387039185,0.07250288128852844,0.14846038222312927,0.09454351691529154,False,False,K562+MCF7
AC480 (BMS-599626),480,480,1.018428087234497,0.8945097923278809,0.07258809357881546,0.1613680362701416,0.5549283266067505,False,False,K562+MCF7
Prednisone,480,480,0.9066072106361389,0.6705867648124695,0.07448720186948776,0.03404254801571369,0.32701376080513,False,False,K562+MCF7
"Luminespib (AUY-922, NVP-AUY922)",413,480,4.294592380523682,2.5233614444732666,0.07576201111078262,0.9098980188369751,0.9297672152519226,True,True,K562+MCF7
ENMD-2076,480,480,1.4984748363494873,1.163711667060852,0.0768953263759613,0.491433721780777,0.7328211784362793,False,False,K562+MCF7
Sorafenib Tosylate,479,480,1.2355997562408447,0.9255920052528381,0.07907652109861374,0.33490278124809264,0.5271911799907685,False,False,K562+MCF7
Tucidinostat (Chidamide),480,480,2.5601725578308105,1.1259191036224365,0.08110078424215317,0.7974443197250366,0.6615594863891602,True,True,K562+MCF7
"Fluorouracil (5-Fluoracil, 5-FU)",480,480,0.9223230481147766,0.5311105251312256,0.08268354088068008,0.09693939350545407,0.06989415865391493,False,False,K562+MCF7
NVP-BSK805 2HCl,480,480,1.2479252815246582,0.7056687474250793,0.08348400890827179,0.39515239000320435,0.32494108080863954,False,False,K562+MCF7
Nintedanib (BIBF 1120),457,480,2.172159194946289,1.0546549558639526,0.0856018215417862,0.725773012638092,0.6693984389305114,True,True,K562+MCF7
"Temsirolimus (CCI-779, NSC 683864)",480,480,1.5085070133209229,1.3947839736938477,0.08567242324352264,0.4806142032146454,0.759981918334961,False,False,K562+MCF7
Sodium Phenylbutyrate,480,480,1.0467873811721802,0.4947080910205841,0.08603351563215256,0.18379301130771636,0.07169255949556827,False,False,K562+MCF7
TAK-901,462,480,2.4746015071868896,1.7005126476287842,0.08890117704868317,0.7727283477783203,0.8527832746505737,True,True,K562+MCF7
Roxadustat (FG-4592),480,480,1.0462995767593384,0.640971302986145,0.08975167572498322,0.18167469203472136,0.26353621780872344,False,False,K562+MCF7
CYC116,480,480,1.0847437381744385,1.0583946704864502,0.0913034975528717,0.2667059123516083,0.6690134644508362,False,False,K562+MCF7
TG101209,460,480,1.8362785577774048,1.6566513776779175,0.0927480161190033,0.6501689195632935,0.8445033311843873,True,True,K562+MCF7
Decitabine,480,480,1.6325868368148804,0.7629812359809875,0.09313760697841644,0.5524860799312592,0.38616936802864077,False,False,K562+MCF7
AT9283,447,480,2.2279481887817383,0.9243469834327698,0.09608349204063416,0.7314863681793213,0.5425698518753052,True,True,K562+MCF7
Hesperadin,480,480,2.399604082107544,1.73500394821167,0.09983199089765549,0.7763832092285157,0.8522084593772888,True,True,K562+MCF7
Divalproex Sodium,480,480,1.011587381362915,0.5345288515090942,0.10024844110012054,0.12779496610164642,0.0791818793863058,False,False,K562+MCF7
UNC0379,480,480,1.3524514436721802,1.1063417196273804,0.10080389678478241,0.45145705342292786,0.6655527234077454,False,False,K562+MCF7
WHI-P154,480,480,1.4392905235290527,0.7283947467803955,0.11048611253499985,0.5030724108219147,0.369620144367218,False,False,K562+MCF7
"Fedratinib (SAR302503, TG101348)",448,480,1.6269384622573853,1.6082594394683838,0.11422710865736008,0.5670599102973938,0.843087351322174,True,True,K562+MCF7
(+)-JQ1,480,480,3.6309409141540527,3.442594528198242,0.11667336523532867,0.9035697698593139,0.9635798573493958,True,True,K562+MCF7
Mocetinostat (MGCD0103),446,480,3.350344181060791,2.851635694503784,0.116983562707901,0.8683061838150025,0.9200048923492432,True,True,K562+MCF7
Disulfiram,480,480,0.971959114074707,0.625078022480011,0.11757300794124603,0.07171430289745331,0.25112769901752474,False,False,K562+MCF7
Flavopiridol HCl,304,310,2.6518659591674805,3.3373687267303467,0.12152576446533203,0.7554545044898987,0.9385518908500672,True,True,K562+MCF7
Cyclocytidine HCl,480,480,2.577430248260498,0.6818467974662781,0.12563443183898926,0.805680787563324,0.3589976251125336,False,False,K562+MCF7
Bisindolylmaleimide IX (Ro 31-8220 Mesylate),392,403,1.1416616439819336,1.2357964515686035,0.1318719983100891,0.18339805901050568,0.6855146646499634,False,False,K562+MCF7
PFI-1 (PF-6405761),480,480,2.337552309036255,1.8677364587783813,0.132025808095932,0.7679928779602051,0.8933982729911805,True,True,K562+MCF7
Barasertib (AZD1152-HQPA),480,480,2.2835123538970947,0.9661076664924622,0.13471439480781555,0.7622191548347473,0.6234728693962097,True,True,K562+MCF7
Obatoclax Mesylate (GX15-070),473,480,1.6535394191741943,1.232635736465454,0.1350436955690384,0.5670096039772033,0.7359469532966614,True,True,K562+MCF7
SB431542,480,480,1.0157543420791626,1.0144520998001099,0.13812589645385742,0.17155563831329346,0.6191943407058715,False,False,K562+MCF7
GSK1070916,480,480,1.7546095848083496,1.1718828678131104,0.1620529294013977,0.6121052742004395,0.6999982237815857,True,True,K562+MCF7
Resminostat,480,480,2.196307897567749,1.7395492792129517,0.1769469529390335,0.7403205394744873,0.8472495079040527,True,True,K562+MCF7
Raltitrexed,480,480,2.6139838695526123,1.729854702949524,0.18173649907112122,0.8137131094932556,0.870321786403656,True,True,K562+MCF7
Belinostat (PXD101),449,480,2.9360909461975098,3.0521397590637207,0.19533281028270721,0.8471985340118409,0.9417773962020874,True,True,K562+MCF7
Pracinostat (SB939),456,480,3.9827558994293213,3.9924137592315674,0.20082174241542816,0.9042022585868835,0.9598587393760681,True,True,K562+MCF7
Abexinostat (PCI-24781),456,480,4.327332496643066,4.484719276428223,0.202449232339859,0.92425537109375,0.9697639465332031,True,True,K562+MCF7
SNS-314,480,480,1.8879197835922241,1.1269749402999878,0.2036101073026657,0.6605001330375672,0.7362127661705017,True,True,K562+MCF7
Entinostat (MS-275),480,480,3.104401111602783,2.1048107147216797,0.20457150042057037,0.8456212162971497,0.8899562001228333,True,True,K562+MCF7
Trichostatin A (TSA),456,480,1.7629995346069336,3.368346929550171,0.2059522271156311,0.592490041255951,0.9515898704528809,True,True,K562+MCF7
M344,440,480,2.8733386993408203,1.957822322845459,0.21462519466876984,0.8164158344268799,0.859650194644928,True,True,K562+MCF7
Dacinostat (LAQ824),450,480,6.784978866577148,6.951588153839111,0.2194899320602417,0.969930636882782,0.987878394126892,True,True,K562+MCF7
CUDC-101,454,480,2.165018081665039,1.1956305503845215,0.22019723057746887,0.7124311208724976,0.700617003440857,True,True,K562+MCF7
AR-42,464,480,3.852529764175415,3.8187546730041504,0.22903211414813995,0.9123537302017212,0.9603326201438904,True,True,K562+MCF7
Givinostat (ITF2357),463,480,3.1791038513183594,3.176067352294922,0.23112858831882477,0.854047667980194,0.9416959404945373,True,True,K562+MCF7
Quisinostat (JNJ-26481585) 2HCl,436,480,7.81016206741333,9.742202758789062,0.2329602986574173,0.978645670413971,0.9937113881111145,True,True,K562+MCF7
AMG-900,480,480,2.1656064987182617,1.0469684600830078,0.23783574998378754,0.7444444537162781,0.6649310827255249,True,True,K562+MCF7
Panobinostat (LBH589),395,480,6.867352485656738,8.517428398132324,0.24577076733112335,0.9671338319778442,0.9901548743247985,True,True,K562+MCF7
CUDC-907,400,480,5.357332229614258,4.412402629852295,0.2619500160217285,0.9340237021446228,0.9624644160270691,True,True,K562+MCF7
