seed,n_per_source,acc_kmeans_k2,acc_gmm_k2,acc_leiden,acc_hdbscan,best_unsup,ceiling_infold,ceiling_infold_auc,ceiling_matched,ceiling_matched_auc,sup_linear,sup_forest,sup_knn,gap_infold,gap_matched,arm,unit,patient,compartment,drug_a,drug_b
2,120,0.9,0.9,0.8875,0.5,0.9,0.9166666666666666,0.9634722222222222,0.9083333333333333,0.9552777777777779,0.8916666666666667,0.9083333333333333,0.7333333333333333,0.016666666666666607,0.008333333333333304,constructed_drug,K562 Resminostat vs Ruxolitinib (INCB018424),-,K562,Resminostat,Ruxolitinib (INCB018424)
3,120,0.8833333333333333,0.8875,0.8833333333333333,0.5,0.8875,0.9208333333333333,0.9661458333333333,0.9166666666666666,0.9619791666666666,0.9041666666666667,0.9166666666666666,0.75,0.033333333333333326,0.029166666666666674,constructed_drug,K562 Resminostat vs Ruxolitinib (INCB018424),-,K562,Resminostat,Ruxolitinib (INCB018424)
4,120,0.8875,0.8958333333333334,0.875,0.5,0.8958333333333334,0.9166666666666666,0.9638888888888888,0.9208333333333333,0.9586805555555554,0.8833333333333333,0.9208333333333333,0.7625,0.02083333333333326,0.02499999999999991,constructed_drug,K562 Resminostat vs Ruxolitinib (INCB018424),-,K562,Resminostat,Ruxolitinib (INCB018424)
0,120,0.8833333333333333,0.9,0.8291666666666667,0.5,0.9,0.925,0.9547569444444444,0.9125,0.944861111111111,0.8791666666666667,0.9125,0.7208333333333333,0.025000000000000022,0.012499999999999956,constructed_drug,K562 Resminostat vs S-Ruxolitinib (INCB018424),-,K562,Resminostat,S-Ruxolitinib (INCB018424)
1,120,0.8875,0.8833333333333333,0.8375,0.5,0.8875,0.9333333333333333,0.9521527777777778,0.9166666666666666,0.9509027777777778,0.9166666666666666,0.9,0.7291666666666666,0.04583333333333339,0.029166666666666674,constructed_drug,K562 Resminostat vs S-Ruxolitinib (INCB018424),-,K562,Resminostat,S-Ruxolitinib (INCB018424)
2,120,0.8875,0.9041666666666667,0.8583333333333333,0.5,0.9041666666666667,0.9291666666666667,0.9542361111111111,0.9041666666666667,0.9446527777777777,0.9,0.9041666666666667,0.7291666666666666,0.025000000000000022,0.0,constructed_drug,K562 Resminostat vs S-Ruxolitinib (INCB018424),-,K562,Resminostat,S-Ruxolitinib (INCB018424)
3,120,0.8833333333333333,0.8708333333333333,0.8833333333333333,0.5,0.8833333333333333,0.9208333333333333,0.9567361111111111,0.9083333333333333,0.955,0.9083333333333333,0.8958333333333334,0.7791666666666667,0.03749999999999998,0.025000000000000022,constructed_drug,K562 Resminostat vs S-Ruxolitinib (INCB018424),-,K562,Resminostat,S-Ruxolitinib (INCB018424)
4,120,0.8833333333333333,0.8791666666666667,0.8875,0.5,0.8875,0.9166666666666666,0.9563888888888888,0.9083333333333333,0.95,0.8916666666666667,0.9083333333333333,0.7583333333333333,0.029166666666666674,0.02083333333333337,constructed_drug,K562 Resminostat vs S-Ruxolitinib (INCB018424),-,K562,Resminostat,S-Ruxolitinib (INCB018424)
0,120,0.5625,0.5458333333333333,0.6041666666666666,0.5,0.6041666666666666,0.6833333333333333,0.7093750000000001,0.6541666666666667,0.7180902777777777,0.65,0.6541666666666667,0.5833333333333334,0.07916666666666672,0.050000000000000044,constructed_drug,K562 Sodium Phenylbutyrate vs Momelotinib (CYT387),-,K562,Sodium Phenylbutyrate,Momelotinib (CYT387)
1,120,0.55,0.5708333333333333,0.575,0.5,0.575,0.6708333333333333,0.7309027777777777,0.6958333333333333,0.7594444444444444,0.6958333333333333,0.6541666666666667,0.625,0.09583333333333333,0.12083333333333335,constructed_drug,K562 Sodium Phenylbutyrate vs Momelotinib (CYT387),-,K562,Sodium Phenylbutyrate,Momelotinib (CYT387)
2,120,0.5541666666666667,0.5208333333333334,0.6083333333333333,0.5,0.6083333333333333,0.6791666666666667,0.7295138888888889,0.6791666666666667,0.7322569444444444,0.6791666666666667,0.65,0.5833333333333334,0.07083333333333341,0.07083333333333341,constructed_drug,K562 Sodium Phenylbutyrate vs Momelotinib (CYT387),-,K562,Sodium Phenylbutyrate,Momelotinib (CYT387)
3,120,0.55,0.5166666666666667,0.55,0.5,0.55,0.6333333333333333,0.7224999999999999,0.6416666666666667,0.7108333333333333,0.6416666666666667,0.625,0.575,0.08333333333333326,0.09166666666666667,constructed_drug,K562 Sodium Phenylbutyrate vs Momelotinib (CYT387),-,K562,Sodium Phenylbutyrate,Momelotinib (CYT387)
4,120,0.5625,0.5583333333333333,0.5916666666666667,0.5,0.5916666666666667,0.725,0.7634722222222222,0.6875,0.7338888888888889,0.6875,0.675,0.5958333333333333,0.1333333333333333,0.09583333333333333,constructed_drug,K562 Sodium Phenylbutyrate vs Momelotinib (CYT387),-,K562,Sodium Phenylbutyrate,Momelotinib (CYT387)
0,87,0.603448275862069,0.6091954022988506,0.6896551724137931,0.5,0.6896551724137931,0.9252873563218391,0.9718588981371383,0.9252873563218391,0.9654511824547496,0.9252873563218391,0.9080459770114943,0.5344827586206896,0.23563218390804597,0.23563218390804597,constructed_drug,K562 TMP195 vs AT9283,-,K562,TMP195,AT9283
1,87,0.6551724137931034,0.6436781609195402,0.8218390804597702,0.5,0.8218390804597702,0.9252873563218391,0.975558197912538,0.9022988505747126,0.9711983088915312,0.9022988505747126,0.8908045977011494,0.6436781609195402,0.10344827586206895,0.08045977011494243,constructed_drug,K562 TMP195 vs AT9283,-,K562,TMP195,AT9283
2,87,0.6264367816091954,0.6494252873563219,0.8218390804597702,0.5,0.8218390804597702,0.9080459770114943,0.9671026555687674,0.9022988505747126,0.9654511824547496,0.8563218390804598,0.9022988505747126,0.6264367816091954,0.08620689655172409,0.08045977011494243,constructed_drug,K562 TMP195 vs AT9283,-,K562,TMP195,AT9283
3,87,0.6494252873563219,0.603448275862069,0.764367816091954,0.5,0.764367816091954,0.896551724137931,0.9656493592284318,0.8735632183908046,0.9525036332408509,0.8620689655172413,0.8735632183908046,0.6494252873563219,0.13218390804597702,0.10919540229885061,constructed_drug,K562 TMP195 vs AT9283,-,K562,TMP195,AT9283
4,87,0.603448275862069,0.6149425287356322,0.7988505747126436,0.5,0.7988505747126436,0.9137931034482759,0.9771436121019951,0.9137931034482759,0.9719910159862597,0.9080459770114943,0.9137931034482759,0.6206896551724138,0.11494252873563227,0.11494252873563227,constructed_drug,K562 TMP195 vs AT9283,-,K562,TMP195,AT9283
0,120,0.5875,0.5583333333333333,0.5916666666666667,0.5,0.5916666666666667,0.7125,0.7885416666666667,0.7125,0.7915277777777778,0.7041666666666667,0.7125,0.6666666666666666,0.12083333333333335,0.12083333333333335,constructed_drug,K562 TMP195 vs NVP-BSK805 2HCl,-,K562,TMP195,NVP-BSK805 2HCl
1,120,0.5791666666666667,0.5458333333333333,0.6041666666666666,0.5,0.6041666666666666,0.7458333333333333,0.8055555555555555,0.7041666666666667,0.7802777777777777,0.7041666666666667,0.7041666666666667,0.6958333333333333,0.14166666666666672,0.10000000000000009,constructed_drug,K562 TMP195 vs NVP-BSK805 2HCl,-,K562,TMP195,NVP-BSK805 2HCl
2,120,0.5791666666666667,0.5666666666666667,0.6125,0.5,0.6125,0.7083333333333334,0.7835763888888889,0.7458333333333333,0.8003472222222222,0.7458333333333333,0.6958333333333333,0.6625,0.09583333333333333,0.1333333333333333,constructed_drug,K562 TMP195 vs NVP-BSK805 2HCl,-,K562,TMP195,NVP-BSK805 2HCl
3,120,0.5791666666666667,0.55,0.6,0.5,0.6,0.7333333333333333,0.7902083333333333,0.7291666666666666,0.7977083333333332,0.7208333333333333,0.7291666666666666,0.6583333333333333,0.1333333333333333,0.12916666666666665,constructed_drug,K562 TMP195 vs NVP-BSK805 2HCl,-,K562,TMP195,NVP-BSK805 2HCl
4,120,0.5833333333333334,0.5541666666666667,0.5833333333333334,0.5,0.5833333333333334,0.7166666666666667,0.7945833333333334,0.7333333333333333,0.8119791666666667,0.7333333333333333,0.7291666666666666,0.6875,0.1333333333333333,0.1499999999999999,constructed_drug,K562 TMP195 vs NVP-BSK805 2HCl,-,K562,TMP195,NVP-BSK805 2HCl
0,120,0.9583333333333334,0.9708333333333333,0.8583333333333333,0.5,0.9708333333333333,0.9541666666666667,0.982013888888889,0.9416666666666667,0.983125,0.9416666666666667,0.9416666666666667,0.8083333333333333,-0.016666666666666607,-0.029166666666666674,constructed_drug,K562 Tucidinostat (Chidamide) vs BMS-911543,-,K562,Tucidinostat (Chidamide),BMS-911543
1,120,0.9583333333333334,0.9708333333333333,0.9083333333333333,0.5,0.9708333333333333,0.9458333333333333,0.981875,0.95,0.9804166666666667,0.95,0.9416666666666667,0.8291666666666667,-0.025000000000000022,-0.02083333333333337,constructed_drug,K562 Tucidinostat (Chidamide) vs BMS-911543,-,K562,Tucidinostat (Chidamide),BMS-911543
2,120,0.9583333333333334,0.85,0.9041666666666667,0.5,0.9583333333333334,0.9458333333333333,0.983125,0.9541666666666667,0.9859027777777777,0.9541666666666667,0.9375,0.8,-0.012500000000000067,-0.004166666666666652,constructed_drug,K562 Tucidinostat (Chidamide) vs BMS-911543,-,K562,Tucidinostat (Chidamide),BMS-911543
3,120,0.9625,0.9541666666666667,0.9208333333333333,0.5,0.9625,0.9625,0.9820833333333334,0.95,0.983125,0.95,0.9333333333333333,0.8541666666666666,0.0,-0.012500000000000067,constructed_drug,K562 Tucidinostat (Chidamide) vs BMS-911543,-,K562,Tucidinostat (Chidamide),BMS-911543
4,120,0.9625,0.9625,0.9041666666666667,0.5,0.9625,0.9708333333333333,0.9850694444444446,0.9625,0.9856944444444445,0.9625,0.9416666666666667,0.8166666666666667,0.008333333333333304,0.0,constructed_drug,K562 Tucidinostat (Chidamide) vs BMS-911543,-,K562,Tucidinostat (Chidamide),BMS-911543
0,150,0.6,0.6,0.67,0.5,0.67,0.76,0.8474222222222223,0.76,0.8473333333333333,0.7533333333333333,0.76,0.71,0.08999999999999997,0.08999999999999997,natural,"malignant cells, Ana-12 vs Ispenisib",PW030,malignant,Ana-12,Ispenisib
1,150,0.6,0.59,0.62,0.5,0.62,0.7666666666666667,0.8625777777777778,0.81,0.8771555555555556,0.81,0.78,0.6766666666666666,0.14666666666666672,0.19000000000000006,natural,"malignant cells, Ana-12 vs Ispenisib",PW030,malignant,Ana-12,Ispenisib
2,150,0.6233333333333333,0.61,0.63,0.5,0.63,0.7466666666666667,0.8292666666666667,0.76,0.8236888888888888,0.7333333333333333,0.76,0.6666666666666666,0.1166666666666667,0.13,natural,"malignant cells, Ana-12 vs Ispenisib",PW030,malignant,Ana-12,Ispenisib
3,150,0.6166666666666667,0.6033333333333334,0.65,0.5,0.65,0.7533333333333333,0.8349777777777778,0.76,0.8346666666666666,0.76,0.7566666666666667,0.7,0.10333333333333328,0.10999999999999999,natural,"malignant cells, Ana-12 vs Ispenisib",PW030,malignant,Ana-12,Ispenisib
4,150,0.5766666666666667,0.5866666666666667,0.6833333333333333,0.5,0.6833333333333333,0.7766666666666666,0.8469777777777778,0.7866666666666666,0.8514222222222222,0.7866666666666666,0.78,0.7566666666666667,0.09333333333333327,0.10333333333333328,natural,"malignant cells, Ana-12 vs Ispenisib",PW030,malignant,Ana-12,Ispenisib
0,150,0.61,0.62,0.6666666666666666,0.5,0.6666666666666666,0.79,0.8642666666666666,0.7833333333333333,0.8629777777777777,0.7833333333333333,0.7766666666666666,0.6833333333333333,0.1233333333333334,0.1166666666666667,natural,"malignant cells, Ana-12 vs RO4929097",PW030,malignant,Ana-12,RO4929097
1,150,0.5866666666666667,0.6266666666666667,0.6866666666666666,0.5,0.6866666666666666,0.8,0.8608444444444443,0.78,0.8565333333333334,0.77,0.78,0.6833333333333333,0.1133333333333334,0.09333333333333338,natural,"malignant cells, Ana-12 vs RO4929097",PW030,malignant,Ana-12,RO4929097
2,150,0.62,0.64,0.6466666666666666,0.5,0.6466666666666666,0.82,0.8975555555555556,0.83,0.9126222222222222,0.83,0.8033333333333333,0.65,0.17333333333333334,0.18333333333333335,natural,"malignant cells, Ana-12 vs RO4929097",PW030,malignant,Ana-12,RO4929097
3,150,0.6533333333333333,0.65,0.6633333333333333,0.5,0.6633333333333333,0.7966666666666666,0.8767555555555555,0.81,0.8878222222222221,0.8033333333333333,0.81,0.7066666666666667,0.1333333333333333,0.14666666666666672,natural,"malignant cells, Ana-12 vs RO4929097",PW030,malignant,Ana-12,RO4929097
4,150,0.6466666666666666,0.6533333333333333,0.6466666666666666,0.5,0.6533333333333333,0.75,0.8439111111111111,0.7566666666666667,0.8439555555555555,0.7566666666666667,0.7533333333333333,0.71,0.09666666666666668,0.10333333333333339,natural,"malignant cells, Ana-12 vs RO4929097",PW030,malignant,Ana-12,RO4929097
0,150,0.5433333333333333,0.5033333333333333,0.66,0.5,0.66,0.8366666666666667,0.9144,0.81,0.8981777777777779,0.81,0.8066666666666666,0.7366666666666667,0.17666666666666664,0.15000000000000002,natural,"malignant cells, Ana-12 vs Tazemetostat",PW030,malignant,Ana-12,Tazemetostat
1,150,0.52,0.5166666666666667,0.69,0.5,0.69,0.82,0.897688888888889,0.8166666666666667,0.8866666666666667,0.8166666666666667,0.78,0.7433333333333333,0.13,0.1266666666666667,natural,"malignant cells, Ana-12 vs Tazemetostat",PW030,malignant,Ana-12,Tazemetostat
2,150,0.51,0.51,0.6366666666666667,0.5,0.6366666666666667,0.8233333333333334,0.9005777777777777,0.82,0.9038222222222222,0.82,0.7766666666666666,0.7733333333333333,0.18666666666666665,0.18333333333333324,natural,"malignant cells, Ana-12 vs Tazemetostat",PW030,malignant,Ana-12,Tazemetostat
3,150,0.5366666666666666,0.51,0.74,0.5,0.74,0.85,0.9151111111111112,0.8666666666666667,0.9042666666666667,0.8666666666666667,0.77,0.73,0.10999999999999999,0.1266666666666667,natural,"malignant cells, Ana-12 vs Tazemetostat",PW030,malignant,Ana-12,Tazemetostat
4,150,0.5666666666666667,0.54,0.7566666666666667,0.5,0.7566666666666667,0.8133333333333334,0.8912,0.8233333333333334,0.8917333333333334,0.8233333333333334,0.7833333333333333,0.7466666666666667,0.05666666666666664,0.06666666666666665,natural,"malignant cells, Ana-12 vs Tazemetostat",PW030,malignant,Ana-12,Tazemetostat
0,150,0.6866666666666666,0.6733333333333333,0.88,0.5,0.88,0.9166666666666666,0.9704,0.9133333333333333,0.9713333333333334,0.9133333333333333,0.8933333333333333,0.76,0.036666666666666625,0.033333333333333326,natural,"malignant cells, Ana-12 vs etoposide",PW030,malignant,Ana-12,etoposide
1,150,0.6433333333333333,0.65,0.7466666666666667,0.5,0.7466666666666667,0.8666666666666667,0.9412444444444444,0.8666666666666667,0.9393777777777779,0.8666666666666667,0.85,0.7433333333333333,0.12,0.12,natural,"malignant cells, Ana-12 vs etoposide",PW030,malignant,Ana-12,etoposide
2,150,0.6633333333333333,0.6466666666666666,0.7766666666666666,0.5,0.7766666666666666,0.8533333333333334,0.9151555555555556,0.8533333333333334,0.9146,0.8533333333333334,0.8166666666666667,0.7033333333333334,0.07666666666666677,0.07666666666666677,natural,"malignant cells, Ana-12 vs etoposide",PW030,malignant,Ana-12,etoposide
3,150,0.6766666666666666,0.6733333333333333,0.7933333333333333,0.5,0.7933333333333333,0.8966666666666666,0.9503111111111111,0.8866666666666667,0.9520888888888889,0.8866666666666667,0.8633333333333333,0.8033333333333333,0.10333333333333328,0.09333333333333338,natural,"malignant cells, Ana-12 vs etoposide",PW030,malignant,Ana-12,etoposide
4,150,0.6766666666666666,0.6366666666666667,0.8033333333333333,0.5,0.8033333333333333,0.9066666666666666,0.9615111111111111,0.8966666666666666,0.9560000000000001,0.8966666666666666,0.8533333333333334,0.7166666666666667,0.10333333333333328,0.09333333333333327,natural,"malignant cells, Ana-12 vs etoposide",PW030,malignant,Ana-12,etoposide
0,150,0.9566666666666667,0.8433333333333334,0.9433333333333334,0.5,0.9566666666666667,0.9733333333333334,0.9945333333333333,0.9666666666666667,0.9910222222222222,0.9666666666666667,0.9433333333333334,0.78,0.01666666666666672,0.010000000000000009,natural,"malignant cells, Ana-12 vs panobinostat",PW030,malignant,Ana-12,panobinostat
1,150,0.9166666666666666,0.7966666666666666,0.94,0.5,0.94,0.95,0.9948888888888889,0.9566666666666667,0.9922666666666666,0.9566666666666667,0.94,0.79,0.010000000000000009,0.01666666666666672,natural,"malignant cells, Ana-12 vs panobinostat",PW030,malignant,Ana-12,panobinostat
2,150,0.94,0.81,0.8966666666666666,0.5,0.94,0.9633333333333334,0.9910666666666667,0.9566666666666667,0.9908444444444444,0.9566666666666667,0.9366666666666666,0.7433333333333333,0.023333333333333428,0.01666666666666672,natural,"malignant cells, Ana-12 vs panobinostat",PW030,malignant,Ana-12,panobinostat
3,150,0.9,0.75,0.9066666666666666,0.5,0.9066666666666666,0.97,0.9932000000000001,0.9533333333333334,0.9912,0.9533333333333334,0.94,0.9033333333333333,0.06333333333333335,0.046666666666666745,natural,"malignant cells, Ana-12 vs panobinostat",PW030,malignant,Ana-12,panobinostat
4,150,0.9233333333333333,0.7933333333333333,0.9333333333333333,0.5,0.9333333333333333,0.9633333333333334,0.9926666666666667,0.9633333333333334,0.9919555555555556,0.9633333333333334,0.9333333333333333,0.79,0.030000000000000027,0.030000000000000027,natural,"malignant cells, Ana-12 vs panobinostat",PW030,malignant,Ana-12,panobinostat
0,150,0.53,0.5433333333333333,0.6333333333333333,0.5,0.6333333333333333,0.7333333333333333,0.8247111111111111,0.7966666666666666,0.8692444444444445,0.7933333333333333,0.7966666666666666,0.72,0.09999999999999998,0.16333333333333333,natural,"malignant cells, Ispenisib vs RO4929097",PW030,malignant,Ispenisib,RO4929097
1,150,0.5133333333333333,0.5333333333333333,0.6333333333333333,0.5,0.6333333333333333,0.8266666666666667,0.8902666666666665,0.86,0.9204,0.86,0.8,0.79,0.19333333333333336,0.22666666666666668,natural,"malignant cells, Ispenisib vs RO4929097",PW030,malignant,Ispenisib,RO4929097
2,150,0.51,0.51,0.62,0.5,0.62,0.7966666666666666,0.863,0.7666666666666667,0.8436888888888889,0.7666666666666667,0.7533333333333333,0.7,0.17666666666666664,0.14666666666666672,natural,"malignant cells, Ispenisib vs RO4929097",PW030,malignant,Ispenisib,RO4929097
3,150,0.5433333333333333,0.5466666666666666,0.6933333333333334,0.5,0.6933333333333334,0.81,0.8750222222222223,0.8,0.8792,0.8,0.7233333333333334,0.65,0.1166666666666667,0.10666666666666669,natural,"malignant cells, Ispenisib vs RO4929097",PW030,malignant,Ispenisib,RO4929097
4,150,0.51,0.5166666666666667,0.6533333333333333,0.5,0.6533333333333333,0.8,0.8776444444444444,0.7866666666666666,0.8599555555555556,0.7866666666666666,0.7433333333333333,0.7466666666666667,0.14666666666666672,0.1333333333333333,natural,"malignant cells, Ispenisib vs RO4929097",PW030,malignant,Ispenisib,RO4929097
0,150,0.6566666666666666,0.6233333333333333,0.68,0.5,0.68,0.8333333333333334,0.9096888888888889,0.85,0.9073777777777778,0.85,0.7633333333333333,0.7,0.15333333333333332,0.16999999999999993,natural,"malignant cells, Ispenisib vs Tazemetostat",PW030,malignant,Ispenisib,Tazemetostat
1,150,0.6333333333333333,0.62,0.6866666666666666,0.5,0.6866666666666666,0.82,0.881688888888889,0.79,0.8698888888888889,0.79,0.77,0.6666666666666666,0.1333333333333333,0.10333333333333339,natural,"malignant cells, Ispenisib vs Tazemetostat",PW030,malignant,Ispenisib,Tazemetostat
2,150,0.63,0.6066666666666667,0.7666666666666667,0.5,0.7666666666666667,0.8566666666666667,0.9163111111111112,0.85,0.9180222222222222,0.85,0.82,0.7133333333333334,0.08999999999999997,0.08333333333333326,natural,"malignant cells, Ispenisib vs Tazemetostat",PW030,malignant,Ispenisib,Tazemetostat
3,150,0.6166666666666667,0.5866666666666667,0.6966666666666667,0.5,0.6966666666666667,0.8166666666666667,0.8796444444444445,0.7866666666666666,0.8644,0.7866666666666666,0.7533333333333333,0.6933333333333334,0.12,0.08999999999999997,natural,"malignant cells, Ispenisib vs Tazemetostat",PW030,malignant,Ispenisib,Tazemetostat
4,150,0.6066666666666667,0.6,0.7266666666666667,0.5,0.7266666666666667,0.8366666666666667,0.9037333333333333,0.8166666666666667,0.8875111111111111,0.8166666666666667,0.7866666666666666,0.6666666666666666,0.10999999999999999,0.08999999999999997,natural,"malignant cells, Ispenisib vs Tazemetostat",PW030,malignant,Ispenisib,Tazemetostat
0,150,0.56,0.5466666666666666,0.7,0.5,0.7,0.8866666666666667,0.9415999999999999,0.87,0.9330222222222222,0.87,0.8266666666666667,0.83,0.18666666666666676,0.17000000000000004,natural,"malignant cells, Ispenisib vs etoposide",PW030,malignant,Ispenisib,etoposide
1,150,0.58,0.5733333333333334,0.72,0.5,0.72,0.8766666666666667,0.950088888888889,0.9,0.9593333333333334,0.9,0.8666666666666667,0.8466666666666667,0.15666666666666673,0.18000000000000005,natural,"malignant cells, Ispenisib vs etoposide",PW030,malignant,Ispenisib,etoposide
2,150,0.5566666666666666,0.5566666666666666,0.61,0.5,0.61,0.9133333333333333,0.9724444444444444,0.9166666666666666,0.9789777777777778,0.9166666666666666,0.89,0.8533333333333334,0.30333333333333334,0.30666666666666664,natural,"malignant cells, Ispenisib vs etoposide",PW030,malignant,Ispenisib,etoposide
3,150,0.62,0.5666666666666667,0.7,0.5,0.7,0.8866666666666667,0.9527555555555556,0.89,0.9540888888888889,0.89,0.84,0.83,0.18666666666666676,0.19000000000000006,natural,"malignant cells, Ispenisib vs etoposide",PW030,malignant,Ispenisib,etoposide
4,150,0.58,0.5666666666666667,0.6866666666666666,0.5,0.6866666666666666,0.9233333333333333,0.9702222222222222,0.9233333333333333,0.9673777777777778,0.9233333333333333,0.88,0.8066666666666666,0.2366666666666667,0.2366666666666667,natural,"malignant cells, Ispenisib vs etoposide",PW030,malignant,Ispenisib,etoposide
0,150,0.8566666666666667,0.74,0.87,0.5,0.87,0.9466666666666667,0.9912444444444445,0.9533333333333334,0.9915111111111111,0.9533333333333334,0.9066666666666666,0.9133333333333333,0.07666666666666666,0.08333333333333337,natural,"malignant cells, Ispenisib vs panobinostat",PW030,malignant,Ispenisib,panobinostat
1,150,0.8766666666666667,0.7133333333333334,0.9166666666666666,0.5,0.9166666666666666,0.9366666666666666,0.9852,0.9366666666666666,0.9845777777777778,0.9366666666666666,0.91,0.9,0.020000000000000018,0.020000000000000018,natural,"malignant cells, Ispenisib vs panobinostat",PW030,malignant,Ispenisib,panobinostat
2,150,0.8433333333333334,0.63,0.86,0.5,0.86,0.9566666666666667,0.9860888888888889,0.9566666666666667,0.9845777777777778,0.9566666666666667,0.9,0.86,0.09666666666666668,0.09666666666666668,natural,"malignant cells, Ispenisib vs panobinostat",PW030,malignant,Ispenisib,panobinostat
3,150,0.89,0.6566666666666666,0.91,0.5,0.91,0.9566666666666667,0.9931999999999999,0.96,0.9954666666666666,0.96,0.92,0.8933333333333333,0.046666666666666634,0.04999999999999993,natural,"malignant cells, Ispenisib vs panobinostat",PW030,malignant,Ispenisib,panobinostat
4,150,0.8766666666666667,0.9033333333333333,0.91,0.5,0.91,0.96,0.9903111111111111,0.9433333333333334,0.9878666666666667,0.9433333333333334,0.92,0.8666666666666667,0.04999999999999993,0.033333333333333326,natural,"malignant cells, Ispenisib vs panobinostat",PW030,malignant,Ispenisib,panobinostat
0,150,0.6866666666666666,0.6733333333333333,0.7566666666666667,0.5,0.7566666666666667,0.8633333333333333,0.9362222222222222,0.8666666666666667,0.9341555555555556,0.8666666666666667,0.86,0.6433333333333333,0.10666666666666658,0.10999999999999999,natural,"malignant cells, RO4929097 vs Tazemetostat",PW030,malignant,RO4929097,Tazemetostat
1,150,0.68,0.6566666666666666,0.7933333333333333,0.5,0.7933333333333333,0.85,0.9213333333333332,0.86,0.9182,0.84,0.86,0.6766666666666666,0.05666666666666664,0.06666666666666665,natural,"malignant cells, RO4929097 vs Tazemetostat",PW030,malignant,RO4929097,Tazemetostat
2,150,0.6766666666666666,0.6566666666666666,0.82,0.5,0.82,0.85,0.9143111111111111,0.8433333333333334,0.9119111111111112,0.8433333333333334,0.82,0.6933333333333334,0.030000000000000027,0.023333333333333428,natural,"malignant cells, RO4929097 vs Tazemetostat",PW030,malignant,RO4929097,Tazemetostat
3,150,0.6466666666666666,0.6433333333333333,0.71,0.5,0.71,0.8366666666666667,0.9018444444444444,0.83,0.8944,0.83,0.81,0.71,0.1266666666666667,0.12,natural,"malignant cells, RO4929097 vs Tazemetostat",PW030,malignant,RO4929097,Tazemetostat
4,150,0.6866666666666666,0.61,0.76,0.5,0.76,0.85,0.9160888888888888,0.8366666666666667,0.9052222222222223,0.8366666666666667,0.8333333333333334,0.7566666666666667,0.08999999999999997,0.07666666666666666,natural,"malignant cells, RO4929097 vs Tazemetostat",PW030,malignant,RO4929097,Tazemetostat
0,150,0.6233333333333333,0.5266666666666666,0.8,0.5,0.8,0.9233333333333333,0.9738222222222223,0.91,0.9724,0.9033333333333333,0.91,0.8866666666666667,0.1233333333333333,0.10999999999999999,natural,"malignant cells, RO4929097 vs etoposide",PW030,malignant,RO4929097,etoposide
1,150,0.6233333333333333,0.5666666666666667,0.6766666666666666,0.5,0.6766666666666666,0.9366666666666666,0.9854222222222222,0.93,0.9821333333333333,0.93,0.8966666666666666,0.8566666666666667,0.26,0.2533333333333334,natural,"malignant cells, RO4929097 vs etoposide",PW030,malignant,RO4929097,etoposide
2,150,0.5933333333333334,0.56,0.7633333333333333,0.5,0.7633333333333333,0.94,0.9652000000000001,0.9166666666666666,0.9596888888888889,0.9166666666666666,0.8766666666666667,0.8033333333333333,0.17666666666666664,0.15333333333333332,natural,"malignant cells, RO4929097 vs etoposide",PW030,malignant,RO4929097,etoposide
3,150,0.5866666666666667,0.5433333333333333,0.7566666666666667,0.5,0.7566666666666667,0.9233333333333333,0.9684,0.9233333333333333,0.9727555555555555,0.9233333333333333,0.9033333333333333,0.8466666666666667,0.16666666666666663,0.16666666666666663,natural,"malignant cells, RO4929097 vs etoposide",PW030,malignant,RO4929097,etoposide
4,150,0.5366666666666666,0.5166666666666667,0.7366666666666667,0.5,0.7366666666666667,0.8966666666666666,0.9607555555555556,0.89,0.9615555555555555,0.89,0.8633333333333333,0.79,0.15999999999999992,0.15333333333333332,natural,"malignant cells, RO4929097 vs etoposide",PW030,malignant,RO4929097,etoposide
0,150,0.8633333333333333,0.8666666666666667,0.92,0.5,0.92,0.97,0.9896888888888888,0.96,0.9934222222222222,0.96,0.9266666666666666,0.8866666666666667,0.04999999999999993,0.039999999999999925,natural,"malignant cells, RO4929097 vs panobinostat",PW030,malignant,RO4929097,panobinostat
1,150,0.8366666666666667,0.84,0.8933333333333333,0.5,0.8933333333333333,0.95,0.9941333333333333,0.9766666666666667,0.996,0.9766666666666667,0.91,0.87,0.05666666666666664,0.08333333333333337,natural,"malignant cells, RO4929097 vs panobinostat",PW030,malignant,RO4929097,panobinostat
2,150,0.88,0.9033333333333333,0.8833333333333333,0.5,0.9033333333333333,0.96,0.9941777777777778,0.9733333333333334,0.994,0.9733333333333334,0.9233333333333333,0.8733333333333333,0.05666666666666664,0.07000000000000006,natural,"malignant cells, RO4929097 vs panobinostat",PW030,malignant,RO4929097,panobinostat
3,150,0.8533333333333334,0.8633333333333333,0.8466666666666667,0.5,0.8633333333333333,0.9633333333333334,0.9938222222222222,0.9566666666666667,0.9925333333333334,0.9566666666666667,0.93,0.9,0.10000000000000009,0.09333333333333338,natural,"malignant cells, RO4929097 vs panobinostat",PW030,malignant,RO4929097,panobinostat
4,150,0.86,0.86,0.8066666666666666,0.5,0.86,0.9533333333333334,0.9916,0.96,0.9950222222222223,0.96,0.9233333333333333,0.8833333333333333,0.09333333333333338,0.09999999999999998,natural,"malignant cells, RO4929097 vs panobinostat",PW030,malignant,RO4929097,panobinostat
