heldout_drug,scorer,reference_scorer,response_regret_difference,moa_ndcg_difference,minority_coverage_difference
GSK-LSD1 2HCl,DART_coverage_mean,mean_l2,-0.039805412292480497,-0.05721648011848864,0.0002260385287169986
GSK-LSD1 2HCl,DART_coverage_worst,mean_cosine,0.10813808441162115,-0.062184493501704616,0.002501927229396239
GSK-LSD1 2HCl,DART_coverage_worst,mean_l2,-0.0910224914550781,-0.10672240240380647,-0.0007825077136975334
GSK-LSD1 2HCl,DART_energy,mean_cosine,0.1847820281982422,-0.05226574913497958,0.0029671527496572536
GSK-LSD1 2HCl,DART_energy,mean_l2,-0.030650138854980503,-0.09610481024934303,0.0
GSK-LSD1 2HCl,DART_mmd,mean_cosine,0.1847820281982422,0.014875487824817263,0.0029671527496572536
GSK-LSD1 2HCl,DART_mmd,mean_l2,-0.030650138854980503,-0.12057567929312277,0.0
GSK-LSD1 2HCl,DART_sliced_wasserstein,mean_cosine,0.20675754547119146,-0.2734591621497922,0.00415928383571551
GSK-LSD1 2HCl,DART_sliced_wasserstein,mean_l2,-0.01663255691528321,-0.27079396428076224,3.720988377137191e-05
GSK1070916,DART_coverage_mean,mean_cosine,0.0,-0.1478294909154526,0.0
GSK1070916,DART_coverage_mean,mean_l2,0.0,-0.01639009539087566,0.0
GSK1070916,DART_coverage_worst,mean_cosine,0.0,-0.05950937479144336,0.0
GSK1070916,DART_coverage_worst,mean_l2,0.0,0.06371867537143039,0.0
GSK1070916,DART_energy,mean_cosine,0.0,-0.13257197213596328,0.0
GSK1070916,DART_energy,mean_l2,0.0,0.0,0.0
GSK1070916,DART_mmd,mean_cosine,0.0668497085571289,-0.11004588314904018,0.00019283537806347173
GSK1070916,DART_mmd,mean_l2,0.0,0.0,0.0
GSK1070916,DART_sliced_wasserstein,mean_cosine,0.0,-0.2076343710697876,0.0
GSK1070916,DART_sliced_wasserstein,mean_l2,-0.0842628479003906,-0.06362078819895167,-0.000502577478781796
Givinostat (ITF2357),DART_coverage_mean,mean_cosine,0.0,-0.1269073661170503,-0.002199232371510984
Givinostat (ITF2357),DART_coverage_mean,mean_l2,0.0,-0.1257774239157854,0.0
Givinostat (ITF2357),DART_coverage_worst,mean_cosine,0.0,-0.05664584137735454,0.0
Givinostat (ITF2357),DART_coverage_worst,mean_l2,0.0,-0.049214050003221516,0.009722506987000723
Givinostat (ITF2357),DART_energy,mean_cosine,0.0,-0.04963522357551653,-0.009722506987000723
Givinostat (ITF2357),DART_energy,mean_l2,0.0,-0.004256335058271832,0.0
Givinostat (ITF2357),DART_mmd,mean_cosine,0.0,-0.02821679377990896,-0.002199232371510984
Givinostat (ITF2357),DART_mmd,mean_l2,0.0,0.0058895977711304615,0.0
Givinostat (ITF2357),DART_sliced_wasserstein,mean_cosine,0.0,-0.027464702418741327,-0.02062939415400844
Givinostat (ITF2357),DART_sliced_wasserstein,mean_l2,0.0,-0.005889597771130489,0.0
Hesperadin,DART_coverage_mean,mean_cosine,-0.09162330627441403,0.014417732835000918,-0.002113662040537978
Hesperadin,DART_coverage_mean,mean_l2,-0.09813690185546868,0.057629471636640534,-0.0010320404186657806
Hesperadin,DART_coverage_worst,mean_cosine,-0.07544755935668945,-0.058419845626401956,0.0006307668809539257
Hesperadin,DART_coverage_worst,mean_l2,-0.10131025314331055,-0.007418960836927432,-0.0003459315406567076
Hesperadin,DART_energy,mean_cosine,0.0,-0.06840299852669313,0.0
Hesperadin,DART_energy,mean_l2,0.0,0.0014448252472627765,0.0
Hesperadin,DART_mmd,mean_cosine,0.0,-0.05701423974470807,0.0
Hesperadin,DART_mmd,mean_l2,0.0,0.021614595761106387,0.0
Hesperadin,DART_sliced_wasserstein,mean_cosine,-0.007945060729980441,-0.05968808803636891,-0.00016510159003080283
Hesperadin,DART_sliced_wasserstein,mean_l2,0.0,-0.0019174064950521208,-0.00016510159003080283
INO-1001 (3-Aminobenzamide),DART_coverage_mean,mean_cosine,0.1371603012084961,-0.012144045524286301,0.0032755032529158123
INO-1001 (3-Aminobenzamide),DART_coverage_mean,mean_l2,-0.013790130615234403,0.07543927386501581,0.0
INO-1001 (3-Aminobenzamide),DART_coverage_worst,mean_cosine,0.1371603012084961,0.05072104099447092,0.0032755032529158123
INO-1001 (3-Aminobenzamide),DART_coverage_worst,mean_l2,-0.08105468750000001,0.02911206608740599,0.0
INO-1001 (3-Aminobenzamide),DART_energy,mean_cosine,0.0017356872558594028,-0.00036484998202529484,0.0
INO-1001 (3-Aminobenzamide),DART_energy,mean_l2,0.0,0.00317699848238831,0.0
INO-1001 (3-Aminobenzamide),DART_mmd,mean_cosine,0.1142158508300781,0.0124573952282927,0.005033066968983424
INO-1001 (3-Aminobenzamide),DART_mmd,mean_l2,0.0,0.009921847145333895,0.0
INO-1001 (3-Aminobenzamide),DART_sliced_wasserstein,mean_cosine,0.0016841888427734097,0.0761760705997229,0.0013654690625461985
INO-1001 (3-Aminobenzamide),DART_sliced_wasserstein,mean_l2,-0.11439323425292972,0.12530340192852943,-0.0016268615199259706
IOX2,DART_coverage_mean,mean_cosine,0.043395996093749986,,-0.00022848419822252275
IOX2,DART_coverage_mean,mean_l2,0.043395996093749986,,-0.0014754774655098002
IOX2,DART_coverage_worst,mean_cosine,-0.12732696533203133,,0.00037065257081358993
IOX2,DART_coverage_worst,mean_l2,-0.12732696533203133,,0.00037065257081358993
IOX2,DART_energy,mean_cosine,-0.1272392272949219,,9.258741322115682e-05
IOX2,DART_energy,mean_l2,-0.1272392272949219,,-0.0003373370282412358
IOX2,DART_mmd,mean_cosine,-0.1272392272949219,,9.258741322115682e-05
IOX2,DART_mmd,mean_l2,-0.1272392272949219,,0.0
IOX2,DART_sliced_wasserstein,mean_cosine,-0.1272392272949219,,9.258741322115682e-05
IOX2,DART_sliced_wasserstein,mean_l2,-0.1272392272949219,,0.0
ITSA-1 (ITSA1),DART_coverage_mean,mean_cosine,0.03967952728271483,,0.0005590294621785064
ITSA-1 (ITSA1),DART_coverage_mean,mean_l2,0.03526782989501949,,0.00018063270845031232
ITSA-1 (ITSA1),DART_coverage_worst,mean_cosine,0.04436969757080078,,0.00025440226216461026
ITSA-1 (ITSA1),DART_coverage_worst,mean_l2,0.03995800018310544,,-0.00012399449156358378
ITSA-1 (ITSA1),DART_energy,mean_cosine,0.00441169738769534,,0.00037839675372819404
ITSA-1 (ITSA1),DART_energy,mean_l2,0.0,,0.0
ITSA-1 (ITSA1),DART_mmd,mean_cosine,0.00441169738769534,,0.00037839675372819404
ITSA-1 (ITSA1),DART_mmd,mean_l2,0.0,,0.0
ITSA-1 (ITSA1),DART_sliced_wasserstein,mean_cosine,0.004150390625,,2.4750372771220608e-05
ITSA-1 (ITSA1),DART_sliced_wasserstein,mean_l2,-0.00026130676269534026,,-0.00035364638095697343
Ivosidenib (AG-120),DART_coverage_mean,mean_cosine,-0.09398221969604495,0.0,-0.0020228929754316227
Ivosidenib (AG-120),DART_coverage_mean,mean_l2,-0.0396709442138672,0.0,-0.0013778086908649012
Ivosidenib (AG-120),DART_coverage_worst,mean_cosine,-0.14763307571411136,0.0,-0.004573194943072012
Ivosidenib (AG-120),DART_coverage_worst,mean_l2,-0.034022331237792955,0.0,-0.0022025923462370978
Ivosidenib (AG-120),DART_energy,mean_cosine,-0.044323444366455106,0.0,-0.0017932644962050381
Ivosidenib (AG-120),DART_energy,mean_l2,0.03930234909057623,0.0,0.0004271647597404171
Ivosidenib (AG-120),DART_mmd,mean_cosine,-0.0659904479980469,0.0,-0.0017932644962050381
Ivosidenib (AG-120),DART_mmd,mean_l2,0.03930234909057623,0.0,0.0004271647597404171
Ivosidenib (AG-120),DART_sliced_wasserstein,mean_cosine,-0.09770584106445312,0.0,-0.0029595432310701164
Ivosidenib (AG-120),DART_sliced_wasserstein,mean_l2,-0.02068567276000971,0.0,-0.0007664595421703058
JNJ-26854165 (Serdemetan),DART_coverage_mean,mean_cosine,0.12045764923095703,,0.0012542215896039766
JNJ-26854165 (Serdemetan),DART_coverage_mean,mean_l2,-0.11882591247558595,,-0.0017591615468162125
JNJ-26854165 (Serdemetan),DART_coverage_worst,mean_cosine,0.043097496032714844,,0.001214103360586194
JNJ-26854165 (Serdemetan),DART_coverage_worst,mean_l2,-0.19618606567382812,,-0.0017992797758339951
JNJ-26854165 (Serdemetan),DART_energy,mean_cosine,0.31986522674560547,,0.002886839547909581
JNJ-26854165 (Serdemetan),DART_energy,mean_l2,0.0805816650390625,,-0.0001265435885106081
JNJ-26854165 (Serdemetan),DART_mmd,mean_cosine,0.31986522674560547,,0.002886839547909581
JNJ-26854165 (Serdemetan),DART_mmd,mean_l2,0.0805816650390625,,-0.0001265435885106081
JNJ-26854165 (Serdemetan),DART_sliced_wasserstein,mean_cosine,0.2386617660522461,,0.001951074532191177
JNJ-26854165 (Serdemetan),DART_sliced_wasserstein,mean_l2,-0.0006217956542969028,,-0.001062308604229012
JNJ-7706621,DART_coverage_mean,mean_cosine,0.18356513977050787,-0.3148801306676309,0.0050654408662111905
JNJ-7706621,DART_coverage_mean,mean_l2,-0.08455848693847659,0.0464250949500883,-0.0018563970551428444
JNJ-7706621,DART_coverage_worst,mean_cosine,0.18356513977050787,-0.3148801306676309,0.006974993396003826
JNJ-7706621,DART_coverage_worst,mean_l2,-0.08455848693847659,0.0810317042341126,-0.0005827008720101778
JNJ-7706621,DART_energy,mean_cosine,0.268056869506836,-0.3148801306676309,0.006921837921354035
JNJ-7706621,DART_energy,mean_l2,0.0,0.0,0.0
JNJ-7706621,DART_mmd,mean_cosine,0.268056869506836,-0.3148801306676309,0.006673027399714204
JNJ-7706621,DART_mmd,mean_l2,-0.010768890380859389,0.0,-0.0008846668682997993
JNJ-7706621,DART_sliced_wasserstein,mean_cosine,0.2885761260986328,-0.3148801306676309,0.005598543885925622
JNJ-7706621,DART_sliced_wasserstein,mean_l2,0.0,0.0,-0.0008846668682997993
KW-2449,DART_coverage_mean,mean_cosine,-0.026405334472656194,-0.09195731092370049,0.0011676259204334016
KW-2449,DART_coverage_mean,mean_l2,0.0,0.1388624438735545,0.0
KW-2449,DART_coverage_worst,mean_cosine,-0.026405334472656194,-0.09195731092370049,0.0
KW-2449,DART_coverage_worst,mean_l2,-0.018903732299804743,0.0851431176416209,-0.0001866641231347277
KW-2449,DART_energy,mean_cosine,0.005466461181640597,-0.3120490772217806,0.0011676259204334016
KW-2449,DART_energy,mean_l2,0.15742683410644528,0.0,0.0
KW-2449,DART_mmd,mean_cosine,0.005466461181640597,-0.3120490772217806,0.0011676259204334016
KW-2449,DART_mmd,mean_l2,0.15742683410644528,0.0,0.0
KW-2449,DART_sliced_wasserstein,mean_cosine,-0.019659042358398493,-0.3120490772217806,0.0011233937571866193
KW-2449,DART_sliced_wasserstein,mean_l2,0.0,0.0,0.0
Ki16425,DART_coverage_mean,mean_cosine,0.0375585556030273,-0.1505149978319906,-0.00018243741364565302
Ki16425,DART_coverage_mean,mean_l2,-0.08182811737060551,0.0,-0.0008549234904081104
Ki16425,DART_coverage_worst,mean_cosine,0.024628639221191406,-0.1505149978319906,0.0007478149014037427
Ki16425,DART_coverage_worst,mean_l2,-0.0871143341064453,0.0,-0.0005574259873594722
Ki16425,DART_energy,mean_cosine,0.05259895324707036,-0.005982584673046659,0.0009217438916543363
Ki16425,DART_energy,mean_l2,0.0,0.0,-0.0005173111576232126
Ki16425,DART_mmd,mean_cosine,0.05259895324707036,-0.005982584673046659,0.0009217438916543363
Ki16425,DART_mmd,mean_l2,0.0,0.0,-0.0005173111576232126
Ki16425,DART_sliced_wasserstein,mean_cosine,-0.031487464904785156,0.0,-0.00014190891171034226
Ki16425,DART_sliced_wasserstein,mean_l2,-0.031487464904785156,0.0,-0.00225733217048274
Ki8751,DART_coverage_mean,mean_cosine,0.0981845855712891,0.03919913448933765,0.0007476074043471503
Ki8751,DART_coverage_mean,mean_l2,-0.11196184158325195,0.08967414400934254,-0.00178152350053018
Ki8751,DART_coverage_worst,mean_cosine,0.10347604751586915,0.005889597771130448,0.0004013283767925757
Ki8751,DART_coverage_worst,mean_l2,-0.010045051574707059,0.05407462231415495,-0.0016904074568376282
Ki8751,DART_energy,mean_cosine,0.11670351028442384,-0.004483523520949051,3.5846383379944946e-05
Ki8751,DART_energy,mean_l2,0.0,0.0,-0.0007507146726505876
Ki8751,DART_mmd,mean_cosine,0.0981845855712891,-0.0073887403898618,0.0007476074043471503
Ki8751,DART_mmd,mean_l2,0.0,-0.0013167176277186499,-0.000589104487665415
Ki8751,DART_sliced_wasserstein,mean_cosine,0.17918682098388672,0.01582380708518235,0.001005042138474077
Ki8751,DART_sliced_wasserstein,mean_l2,0.03301477432250975,0.0218958298473255,-0.0003546954428750859
Lapatinib (GW-572016) Ditosylate,DART_coverage_mean,mean_cosine,-0.05147457122802735,-0.1844278360693264,-0.0017893921189689466
Lapatinib (GW-572016) Ditosylate,DART_coverage_mean,mean_l2,-0.057858943939209,-0.059516657684626904,-0.001648259886371295
Lapatinib (GW-572016) Ditosylate,DART_coverage_worst,mean_cosine,-0.16410350799560544,-0.10231804291616246,-0.0020323388596712455
Lapatinib (GW-572016) Ditosylate,DART_coverage_worst,mean_l2,-0.1101522445678711,-0.10207802391627954,-0.0018912066270735939
Lapatinib (GW-572016) Ditosylate,DART_energy,mean_cosine,-0.007443428039550802,-0.03181039409947585,0.0
Lapatinib (GW-572016) Ditosylate,DART_energy,mean_l2,0.0,-0.047157541249354507,0.0
Lapatinib (GW-572016) Ditosylate,DART_mmd,mean_cosine,0.0,0.0442617768531854,0.0
Lapatinib (GW-572016) Ditosylate,DART_mmd,mean_l2,0.0,-0.031241467845735046,0.0
Lapatinib (GW-572016) Ditosylate,DART_sliced_wasserstein,mean_cosine,-0.10012626647949215,-0.14813391844890156,-0.001188555755701537
Lapatinib (GW-572016) Ditosylate,DART_sliced_wasserstein,mean_l2,-0.0704946517944336,-0.064467388668136,-0.0005326665217708082
Lenalidomide (CC-5013),DART_coverage_mean,mean_cosine,0.07634544372558594,0.0,0.0004577178044727903
Lenalidomide (CC-5013),DART_coverage_mean,mean_l2,-0.026781558990478502,0.0490196429156785,-0.0009826344702243972
Lenalidomide (CC-5013),DART_coverage_worst,mean_cosine,0.12326049804687503,0.0,0.0012379925471232567
Lenalidomide (CC-5013),DART_coverage_worst,mean_l2,0.014769554138183549,0.0490196429156785,-0.00026544752971069396
Lenalidomide (CC-5013),DART_energy,mean_cosine,0.148005485534668,0.0,0.0019588936799036505
Lenalidomide (CC-5013),DART_energy,mean_l2,0.021941184997558594,0.0,0.0
Lenalidomide (CC-5013),DART_mmd,mean_cosine,0.148005485534668,0.0,0.0019588936799036505
Lenalidomide (CC-5013),DART_mmd,mean_l2,0.021941184997558594,0.0,0.0
Lenalidomide (CC-5013),DART_sliced_wasserstein,mean_cosine,0.08025455474853518,0.0,8.770171546240713e-05
Lenalidomide (CC-5013),DART_sliced_wasserstein,mean_l2,-0.005868911743164049,0.0,-0.0016508015933814346
Linifanib (ABT-869),DART_coverage_mean,mean_cosine,0.3480195999145508,0.07823548904956415,0.0010356423298629736
Linifanib (ABT-869),DART_coverage_mean,mean_l2,-0.02240610122680667,0.01245138275370955,-0.0010715077804793194
Linifanib (ABT-869),DART_coverage_worst,mean_cosine,0.321624755859375,0.05815534690611,-4.344585683613289e-05
Linifanib (ABT-869),DART_coverage_worst,mean_l2,-0.0668997764587402,0.0,-0.0017696379535294127
Linifanib (ABT-869),DART_energy,mean_cosine,0.4515500068664551,0.0,0.0017261920966932798
Linifanib (ABT-869),DART_energy,mean_l2,0.0,0.0,0.0
Linifanib (ABT-869),DART_mmd,mean_cosine,0.42235517501831055,0.0,0.0006138297033466689
Linifanib (ABT-869),DART_mmd,mean_l2,0.0,0.0,0.0
Linifanib (ABT-869),DART_sliced_wasserstein,mean_cosine,0.40091896057128906,0.0029052168689127494,0.000637672494053998
Linifanib (ABT-869),DART_sliced_wasserstein,mean_l2,0.000254631042480441,0.01834098052484001,-0.0010885196026392818
Lomustine,DART_coverage_mean,mean_cosine,0.024675369262695312,0.0636207881989517,0.0
Lomustine,DART_coverage_mean,mean_l2,0.024675369262695312,0.015455680465755295,-2.8620794066069877e-05
Lomustine,DART_coverage_worst,mean_cosine,0.1317729949951172,0.07336392209936,-0.0005949442943984362
Lomustine,DART_coverage_worst,mean_l2,0.1286449432373047,0.07326603492688159,-0.0002477491940140464
Lomustine,DART_energy,mean_cosine,0.0,0.07336392209936,0.0003583090098814301
Lomustine,DART_energy,mean_l2,0.0,0.009645246727929796,0.0
Lomustine,DART_mmd,mean_cosine,-0.001209259033203125,0.07336392209936,0.0003583090098814301
Lomustine,DART_mmd,mean_l2,-0.044342994689941406,0.009645246727929796,0.0
Lomustine,DART_sliced_wasserstein,mean_cosine,-0.02630996704101557,0.0694312219367772,0.0005591943788575415
Lomustine,DART_sliced_wasserstein,mean_l2,-0.042863845825195285,0.05371932623193361,-0.00011028868457163554
M344,DART_coverage_mean,mean_cosine,-1.3056488037109375,-0.38047653961430394,-0.045424440202189
M344,DART_coverage_mean,mean_l2,-0.8602209091186526,0.0666190734364144,-0.023315694779526552
M344,DART_coverage_worst,mean_cosine,-0.6721029281616211,-0.3746661058764785,-0.03526374660526305
M344,DART_coverage_worst,mean_l2,-0.12228679656982422,0.07839826897867541,-0.0131550011826006
M344,DART_energy,mean_cosine,-0.2644309997558594,-0.3492110762712264,-0.013072570152755314
M344,DART_energy,mean_l2,0.0,0.0,0.0
M344,DART_mmd,mean_cosine,-0.507422924041748,-0.3492110762712264,-0.02955751784694699
M344,DART_mmd,mean_l2,0.0,0.003932700162582806,0.0
M344,DART_sliced_wasserstein,mean_cosine,-0.2823524475097656,-0.4037839913558331,-0.022108745422662446
M344,DART_sliced_wasserstein,mean_l2,0.0,-0.0694312219367772,0.0
MC1568,DART_coverage_mean,mean_cosine,0.5011520385742188,0.0,0.01085198986520497
MC1568,DART_coverage_mean,mean_l2,0.052328109741210896,0.0,0.0013229420140977721
MC1568,DART_coverage_worst,mean_cosine,0.5011520385742188,0.0,0.01085198986520497
MC1568,DART_coverage_worst,mean_l2,0.020940780639648403,0.0,0.0013229420140977721
MC1568,DART_energy,mean_cosine,0.2656917572021485,0.0,0.0075529150336671735
MC1568,DART_energy,mean_l2,0.0,0.0,0.0
MC1568,DART_mmd,mean_cosine,0.2656917572021485,0.0,0.0075529150336671735
MC1568,DART_mmd,mean_l2,0.0,0.0,0.0
MC1568,DART_sliced_wasserstein,mean_cosine,0.2656917572021485,0.0,0.0075529150336671735
MC1568,DART_sliced_wasserstein,mean_l2,-0.0011663436889648993,0.0,-0.0006647821498446671
MK-0752,DART_coverage_mean,mean_cosine,0.15562820434570318,0.0,0.0031603328558855726
MK-0752,DART_coverage_mean,mean_l2,-0.0121831893920899,0.0,-0.00023137305945197806
MK-0752,DART_coverage_worst,mean_cosine,0.10878276824951179,0.0,0.0031603328558855726
MK-0752,DART_coverage_worst,mean_l2,0.012664794921875,0.0,-4.89474550561253e-05
MK-0752,DART_energy,mean_cosine,0.23418521881103518,0.0,0.004935067623582534
MK-0752,DART_energy,mean_l2,0.08634185791015621,0.0,0.0
MK-0752,DART_mmd,mean_cosine,0.12245941162109378,0.0,0.0030128181413807686
MK-0752,DART_mmd,mean_l2,0.0,0.0,0.0
MK-0752,DART_sliced_wasserstein,mean_cosine,0.1208181381225586,0.0,0.004413029614214192
MK-0752,DART_sliced_wasserstein,mean_l2,0.0025825500488280972,0.0,0.0
MK-5108 (VX-689),DART_coverage_mean,mean_cosine,0.2908163070678711,-0.23175760972053577,-0.0005251689379821012
MK-5108 (VX-689),DART_coverage_mean,mean_l2,0.0818061828613281,0.11523690488035848,0.00010647293432308746
MK-5108 (VX-689),DART_coverage_worst,mean_cosine,0.20706319808959966,-0.1264205135925887,0.0007142905649172859
MK-5108 (VX-689),DART_coverage_worst,mean_l2,0.07358217239379886,0.2550149206672445,0.0009551754428677728
MK-5108 (VX-689),DART_energy,mean_cosine,0.2143840789794922,-0.3696562387175722,-0.00013492418061039624
MK-5108 (VX-689),DART_energy,mean_l2,0.0,-0.05746960140350364,0.0
MK-5108 (VX-689),DART_mmd,mean_cosine,0.2143840789794922,-0.38515113854889665,-0.00013492418061039624
MK-5108 (VX-689),DART_mmd,mean_l2,0.0,-0.06668686003444245,0.0
MK-5108 (VX-689),DART_sliced_wasserstein,mean_cosine,0.2163238525390625,-0.5579281584434328,0.0013960595946044263
MK-5108 (VX-689),DART_sliced_wasserstein,mean_l2,0.0778288841247559,-0.19602998040580388,-0.0010847226083859351
Meprednisone,DART_coverage_mean,mean_cosine,0.057746887207031264,-0.0840637681355587,-0.0009637847293659241
Meprednisone,DART_coverage_mean,mean_l2,0.02109432220458985,-0.1591706096832079,-0.0009258189580467202
Meprednisone,DART_coverage_worst,mean_cosine,0.002544403076171861,-0.036019415312842896,-0.001301494999891295
Meprednisone,DART_coverage_worst,mean_l2,-0.012467384338378941,-0.09759501249802541,-0.0012635292285720912
Meprednisone,DART_energy,mean_cosine,0.04717350006103518,0.07859458602781694,0.00047523008071959083
Meprednisone,DART_energy,mean_l2,0.0,0.0,0.0
Meprednisone,DART_mmd,mean_cosine,0.06363487243652347,0.039087426234806294,0.00020421331258141384
Meprednisone,DART_mmd,mean_l2,0.0,-0.018684270873181558,0.0
Meprednisone,DART_sliced_wasserstein,mean_cosine,0.05545711517333991,0.013531244362466666,-0.000939554390924302
Meprednisone,DART_sliced_wasserstein,mean_l2,-0.0030174255371094028,-0.0871317790575221,-0.0012577066726192632
Mercaptopurine (6-MP),DART_coverage_mean,mean_cosine,-0.0164456367492676,0.0,0.0006397458737704143
Mercaptopurine (6-MP),DART_coverage_mean,mean_l2,-0.033324718475341804,0.0,-0.0004001624376733237
Mercaptopurine (6-MP),DART_coverage_worst,mean_cosine,0.015453338623046806,0.0,0.0005576529931879404
Mercaptopurine (6-MP),DART_coverage_worst,mean_l2,0.01095771789550775,0.0,-0.0013699808940099145
Mercaptopurine (6-MP),DART_energy,mean_cosine,0.047050476074218764,0.0,-0.00045354868918828783
Mercaptopurine (6-MP),DART_energy,mean_l2,0.0,0.0,0.0
Mercaptopurine (6-MP),DART_mmd,mean_cosine,0.08734560012817386,0.0,-0.00045354868918828783
Mercaptopurine (6-MP),DART_mmd,mean_l2,0.0,0.0,0.0
Mercaptopurine (6-MP),DART_sliced_wasserstein,mean_cosine,0.006745338439941462,0.0,0.0010490220333047584
Mercaptopurine (6-MP),DART_sliced_wasserstein,mean_l2,0.0,0.0,0.0007881951211685112
Mesna,DART_coverage_mean,mean_cosine,0.0817675590515137,,0.003174188300252234
Mesna,DART_coverage_mean,mean_l2,0.029248237609863337,,0.0012952548981947087
Mesna,DART_coverage_worst,mean_cosine,0.06801223754882817,,0.0016742800357992804
Mesna,DART_coverage_worst,mean_l2,0.015492916107177797,,-0.00020465336625824504
Mesna,DART_energy,mean_cosine,0.021482944488525363,,0.0014261688365347358
Mesna,DART_energy,mean_l2,-0.031036376953125007,,-0.00045276456552278965
Mesna,DART_mmd,mean_cosine,0.08292579650878906,,0.00273934777207524
Mesna,DART_mmd,mean_l2,0.0304064750671387,,0.0008604143700177147
Mesna,DART_sliced_wasserstein,mean_cosine,0.09376001358032225,,0.0010803739997988226
Mesna,DART_sliced_wasserstein,mean_l2,0.04124069213867189,,-0.0007985594022587028
Mocetinostat (MGCD0103),DART_coverage_mean,mean_cosine,-0.24225997924804688,-0.16188747580573087,0.0012241630258653657
Mocetinostat (MGCD0103),DART_coverage_mean,mean_l2,-0.24225997924804688,-0.24355227021012338,0.0
Mocetinostat (MGCD0103),DART_coverage_worst,mean_cosine,-0.24225997924804688,-0.21428133256025467,0.0012241630258653657
Mocetinostat (MGCD0103),DART_coverage_worst,mean_l2,-0.2705116271972656,-0.22448559951494146,-0.003330553274973558
Mocetinostat (MGCD0103),DART_energy,mean_cosine,0.0,0.06914880212742447,0.0
Mocetinostat (MGCD0103),DART_energy,mean_l2,0.0,-0.06362078819895167,0.0
Mocetinostat (MGCD0103),DART_mmd,mean_cosine,0.0,0.10764497152516217,0.0
Mocetinostat (MGCD0103),DART_mmd,mean_l2,0.0,-0.032473597206668536,0.0
Mocetinostat (MGCD0103),DART_sliced_wasserstein,mean_cosine,0.0,0.06914880212742447,0.0
Mocetinostat (MGCD0103),DART_sliced_wasserstein,mean_l2,0.0,-0.06362078819895167,0.0
Motesanib Diphosphate (AMG-706),DART_coverage_mean,mean_cosine,0.0957117080688476,0.0,0.00335628247191877
Motesanib Diphosphate (AMG-706),DART_coverage_mean,mean_l2,-0.047945022583007806,0.0,-0.00048410120143838054
Motesanib Diphosphate (AMG-706),DART_coverage_worst,mean_cosine,0.3225383758544923,0.0,0.0037872937565436304
Motesanib Diphosphate (AMG-706),DART_coverage_worst,mean_l2,0.058012008666992215,0.0,0.001933784962303009
Motesanib Diphosphate (AMG-706),DART_energy,mean_cosine,0.1848735809326172,0.0,0.004428252926646614
Motesanib Diphosphate (AMG-706),DART_energy,mean_l2,-0.0572013854980469,0.0,0.0003403807301520789
Motesanib Diphosphate (AMG-706),DART_mmd,mean_cosine,0.1848735809326172,0.0,0.004271394957982011
Motesanib Diphosphate (AMG-706),DART_mmd,mean_l2,-0.0572013854980469,0.0,0.0003403807301520789
Motesanib Diphosphate (AMG-706),DART_sliced_wasserstein,mean_cosine,0.06653976440429688,0.0,0.0017753898974037785
Motesanib Diphosphate (AMG-706),DART_sliced_wasserstein,mean_l2,-0.1206893920898437,0.0,0.000386276760208637
NVP-BSK805 2HCl,DART_coverage_mean,mean_cosine,0.032793998718261705,-0.012899747204480783,0.0011292320660468702
NVP-BSK805 2HCl,DART_coverage_mean,mean_l2,0.013291358947753906,0.04407407950400381,0.0003701482820652746
NVP-BSK805 2HCl,DART_coverage_worst,mean_cosine,-0.07422065734863287,0.0636207881989518,0.0014735176097908642
NVP-BSK805 2HCl,DART_coverage_worst,mean_l2,-0.04940223693847649,-0.0249027655074191,0.0007144338258092686
NVP-BSK805 2HCl,DART_energy,mean_cosine,-0.027990341186523493,-0.0467075147594411,0.0007590837839815956
NVP-BSK805 2HCl,DART_energy,mean_l2,0.0,-0.025357142432773497,0.0
NVP-BSK805 2HCl,DART_mmd,mean_cosine,-0.027990341186523493,-0.028816560724514495,0.0007590837839815956
NVP-BSK805 2HCl,DART_mmd,mean_l2,0.0,-0.016390095390875395,0.0
NVP-BSK805 2HCl,DART_sliced_wasserstein,mean_cosine,0.021228790283203104,-0.0157118957048437,0.0007254606566103883
NVP-BSK805 2HCl,DART_sliced_wasserstein,mean_l2,0.0030651092529297014,-0.1042354494112146,-3.362312737120732e-05
Navitoclax (ABT-263),DART_coverage_mean,mean_cosine,-0.1143755912780762,0.0,-0.0007998552746034115
Navitoclax (ABT-263),DART_coverage_mean,mean_l2,-0.047108650207519503,0.0,-0.0007988770840455794
Navitoclax (ABT-263),DART_coverage_worst,mean_cosine,-0.1728029251098633,0.0,-0.002209197150814024
Navitoclax (ABT-263),DART_coverage_worst,mean_l2,-0.10553598403930661,0.01486327233036469,-0.002208218960256192
Navitoclax (ABT-263),DART_energy,mean_cosine,-0.04643583297729494,0.0,0.0009500021772098077
Navitoclax (ABT-263),DART_energy,mean_l2,0.0,0.01871390757658259,0.0
Navitoclax (ABT-263),DART_mmd,mean_cosine,-0.06710052490234375,0.0,-0.0006410030717179938
Navitoclax (ABT-263),DART_mmd,mean_l2,0.0068721771240234375,0.004895737244352091,0.0005155231814947814
Navitoclax (ABT-263),DART_sliced_wasserstein,mean_cosine,0.017093658447265604,0.0,0.0008116239351034227
Navitoclax (ABT-263),DART_sliced_wasserstein,mean_l2,0.06352949142456055,0.0,0.0
