split_type,cell_line,heldout_drug,observed_library_fraction,seed,heldout_MoA,recommendation_mode,true_divergence,true_div_min_cos,true_div_minority_frac,structure_reliability_score,preference_conflict,minority_state_coverage_gap,moa_ndcg_gap,minority_state_coverage_dart,minority_state_coverage_mean,moa_ndcg_dart,moa_ndcg_mean,decision_regret__DART_coverage_mean,decision_regret__DART_coverage_worst,decision_regret__DART_energy,decision_regret__DART_mmd,decision_regret__DART_sliced_wasserstein,decision_regret__cmap_match,decision_regret__cmap_reverse,decision_regret__mean_cosine,decision_regret__mean_l2,moa_ndcg__DART_coverage_mean,moa_ndcg__DART_coverage_worst,moa_ndcg__DART_energy,moa_ndcg__DART_mmd,moa_ndcg__DART_sliced_wasserstein,moa_ndcg__cmap_match,moa_ndcg__cmap_reverse,moa_ndcg__mean_cosine,moa_ndcg__mean_l2,minority_state_coverage__DART_coverage_mean,minority_state_coverage__DART_coverage_worst,minority_state_coverage__DART_energy,minority_state_coverage__DART_mmd,minority_state_coverage__DART_sliced_wasserstein,minority_state_coverage__cmap_match,minority_state_coverage__cmap_reverse,minority_state_coverage__mean_cosine,minority_state_coverage__mean_l2,formal_drug_cluster,moa_evaluable
leave_drug_out,A549,RG108,1.0,3,Epigenetics,DART_recommended,1.7129126647822623,-0.7129126647822625,0.42,0.4204807009384977,0.5926553672316384,0.0,-0.1492633922816789,0.989248255654751,0.989248255654751,0.0851431176416209,0.2344065099232998,0.2602367401123047,0.2079296112060547,0.0461177825927734,0.0461177825927734,0.2355194091796875,0.2079296112060547,0.2587833404541015,0.2079296112060547,0.0461177825927734,0.0,0.0851431176416209,0.0694312219367772,0.1446524924330643,0.066254223454389,0.2344065099232998,0.0636207881989517,0.2344065099232998,0.07336392209936,0.9870040765354724,0.989248255654751,0.9876970365502394,0.9876970365502394,0.9881457612877366,0.989248255654751,0.9808176628972564,0.989248255654751,0.9876970365502394,True,True
leave_drug_out,A549,PF-573228,1.0,3,Angiogenesis,mean_or_no_call,1.7387254239648138,-0.7387254239648138,0.47,0.3544202915744324,0.6276836158192091,0.006927940674854,0.0,0.9906594119112332,0.9837314712363792,0.0,0.0,0.0361671447753906,0.0434226989746093,0.0269489288330078,0.0269489288330078,0.0269489288330078,0.5685176849365234,3.230121612548828,0.5685176849365234,0.0598640441894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892209110900116,0.9906594119112332,0.9897315285986824,0.9897315285986824,0.9897315285986824,0.9837314712363792,0.9464897030253844,0.9837314712363792,0.9901040798028936,True,True
leave_drug_out,A549,MK-5108 (VX-689),1.0,3,Cell Cycle,DART_recommended,1.5072590795296308,-0.5072590795296309,0.44,0.4224658379448036,0.6062146892655367,0.0,-0.1132228816314283,0.9952157694490829,0.9952157694490829,0.8205228949141826,0.933745776545611,0.0061359405517578,0.2439708709716797,0.0722236633300781,0.0722236633300781,0.0683441162109375,0.2439708709716797,6.637491226196289,0.2439708709716797,0.0722236633300781,0.7479350596733328,0.8205228949141826,0.2992268320114626,0.2965933967560252,0.0851431176416209,0.933745776545611,0.0,0.933745776545611,0.382414714083678,0.994102474432722,0.9952157694490829,0.9936391190914344,0.9936391190914344,0.9923656164581534,0.9952157694490829,0.7983500255767422,0.9952157694490829,0.9936391190914344,True,True
leave_drug_out,A549,Regorafenib (BAY 73-4506),1.0,3,Protein Tyrosine Kinase,mean_or_no_call,1.6011195133183576,-0.6011195133183576,0.46,0.3827934173385944,0.6271186440677966,-0.0010828502255489,0.0,0.9832712281913094,0.9843540784168584,0.0,0.0,0.1758155822753906,0.1758155822753906,0.080606460571289,0.080606460571289,0.0620536804199218,0.0470542907714843,0.1349124908447265,0.0470542907714843,0.0516071319580078,0.0,0.0,0.0636207881989517,0.0636207881989517,0.2200917662980801,0.0,0.0,0.0,0.066254223454389,0.9832712281913094,0.9832712281913094,0.9851736716648288,0.9851736716648288,0.9868056591240676,0.9843540784168584,0.9808654284636378,0.9843540784168584,0.9857337353561372,True,True
leave_drug_out,A549,Ofloxacin,1.0,3,DNA Damage,DART_recommended,1.553203008045976,-0.553203008045976,0.365,0.4681701120698279,0.6050847457627119,0.0018926071536687,0.2200917662980801,0.9823159502390496,0.9804233430853808,0.2200917662980801,0.0,0.2615718841552734,0.254547119140625,0.0552883148193359,0.0552883148193359,0.2772865295410156,0.4400196075439453,0.2410392761230468,0.4400196075439453,0.0552883148193359,0.1388624438735545,0.2200917662980801,0.2048342475185908,0.2048342475185908,0.4422195942380129,0.0,0.0694312219367772,0.0,0.2329726085570735,0.9789449711632132,0.9823159502390496,0.9826178561604026,0.9826178561604026,0.9823708529255472,0.9804233430853808,0.980493989349568,0.9804233430853808,0.9826178561604026,True,True
leave_drug_out,A549,Amisulpride,1.0,3,Neuronal Signaling,DART_recommended,1.7127083341422915,-0.7127083341422915,0.485,0.577485027174466,0.5779661016949152,-0.0022254933796781,0.1671604549662022,0.9925980110018906,0.9948235043815687,0.1671604549662022,0.0,0.0746269226074218,0.0,0.1130447387695312,0.1130447387695312,0.072601318359375,0.1585578918457031,2.923656463623047,0.1585578918457031,0.1130447387695312,0.0,0.1671604549662022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993908799231502,0.9925980110018906,0.9941782772045016,0.9941782772045016,0.9935524525958814,0.9948235043815687,0.9398950835826624,0.9948235043815687,0.9941782772045016,True,True
leave_drug_out,A549,Meprednisone,1.0,3,Endocrinology & Hormones,mean_or_no_call,1.664401441100595,-0.664401441100595,0.44,0.3838076588907174,0.6175141242937853,-0.0014532533320625,-0.1681275362711174,0.9847897900078508,0.9862430433399134,0.0,0.1681275362711174,0.0380935668945312,0.1695480346679687,0.0380935668945312,0.0380935668945312,0.1128520965576171,0.139617919921875,0.2249584197998047,0.139617919921875,0.1114635467529296,0.0,0.0,0.1951900249960508,0.24630238874073,0.0,0.1681275362711174,0.1951900249960508,0.1681275362711174,0.3903800499921017,0.9854652105489016,0.9847897900078508,0.9854652105489016,0.9854652105489016,0.9849730472530188,0.9862430433399134,0.9799884693691168,0.9862430433399134,0.9860280139016866,True,True
leave_drug_out,A549,AZD1480,1.0,3,JAK/STAT,DART_recommended,1.452243455401406,-0.4522434554014061,0.46,0.4412985056976599,0.692090395480226,-0.0004711593612332,0.1369847102983117,0.993778748904072,0.9942499082653052,0.1369847102983117,0.0,0.1525497436523437,0.1525497436523437,0.1696376800537109,0.1696376800537109,0.1696376800537109,0.0905113220214843,0.6134567260742188,0.0905113220214843,0.1696376800537109,0.1635413866202963,0.1369847102983117,0.3052348839397011,0.3052348839397011,0.3785988060390612,0.0,0.3499667779514209,0.0,0.2200917662980801,0.993778748904072,0.993778748904072,0.9920415045222152,0.9920415045222152,0.9920415045222152,0.9942499082653052,0.9850162661293708,0.9942499082653052,0.9920415045222152,True,True
leave_drug_out,A549,Droxinostat,1.0,3,Cytoskeletal Signaling,DART_recommended,1.6452950087100495,-0.6452950087100497,0.415,0.4304832342616104,0.5774011299435028,-0.001475915137154,0.0,0.9843123033765884,0.9857882185137424,0.0,0.0,0.1169624328613281,0.1169624328613281,0.3063735961914062,0.3063735961914062,0.1676654815673828,0.3063735961914062,0.1894073486328125,0.3063735961914062,0.3063735961914062,0.0,0.0,0.066254223454389,0.0694312219367772,0.0,0.0,0.0,0.0,0.0,0.9843123033765884,0.9843123033765884,0.9857882185137424,0.9857882185137424,0.9830410333007812,0.9857882185137424,0.980990162594134,0.9857882185137424,0.9857882185137424,True,True
leave_drug_out,A549,Sirtinol,1.0,3,Epigenetics,DART_recommended,1.57553688214949,-0.57553688214949,0.375,0.4070368639370872,0.4723163841807909,0.0044495211393765,0.2177407508519956,0.9851456049585724,0.9806960838191958,0.5771493379489847,0.3594085870969891,0.2039089202880859,0.1273517608642578,0.0831470489501953,0.0831470489501953,0.1159038543701171,0.2894287109375,0.6121234893798828,0.2894287109375,0.0831470489501953,0.3932783996463063,0.5771493379489847,0.2973694836145356,0.2934367834519528,0.4569970750177365,0.3594085870969891,0.11004588314904,0.3594085870969891,0.3183191637810562,0.9794917735060464,0.9851456049585724,0.9841738930291372,0.9841738930291372,0.9831962322777128,0.9806960838191958,0.977996943380474,0.9806960838191958,0.9841738930291372,True,True
leave_drug_out,A549,Danusertib (PHA-739358),1.0,3,Cell Cycle,DART_recommended,1.3370535537911543,-0.3370535537911542,0.455,0.4107284628733643,0.6011299435028249,0.0,-0.0636207881989517,0.99559016795968,0.99559016795968,0.866947989864271,0.9305687780632228,0.3371257781982422,0.3371257781982422,0.0,0.0,0.0,0.3371257781982422,0.7718868255615234,0.3371257781982422,0.0,0.8521705090845474,0.866947989864271,0.6987957033953602,0.7116179486056782,0.7819835854675755,0.9305687780632228,0.0,0.9305687780632228,0.6136525857537393,0.99559016795968,0.99559016795968,0.9933337906730986,0.9933337906730986,0.9933337906730986,0.99559016795968,0.982545280869653,0.99559016795968,0.9933337906730986,True,True
leave_drug_out,A549,Dacinostat (LAQ824),1.0,3,Epigenetics,mean_sufficient,0.4899265617428761,0.5100734382571239,0.435,0.5689992371380135,0.2378531073446327,0.0,0.1014043959653641,0.8889081573946789,0.8889081573946789,0.636658712740428,0.5352543167750639,0.0,0.0,0.0,0.0,0.0,0.0,5.046785354614258,0.0,0.0,0.5067837010870873,0.636658712740428,0.5326208815196265,0.5326208815196265,0.5231737964779628,0.5352543167750639,0.0,0.5352543167750639,0.5326208815196265,0.8889081573946789,0.8889081573946789,0.8889081573946789,0.8889081573946789,0.8889081573946789,0.8889081573946789,0.9498268042186896,0.8889081573946789,0.8889081573946789,True,True
leave_drug_out,A549,XAV-939,1.0,3,Stem Cells &  Wnt,DART_recommended,1.5515883316394063,-0.5515883316394062,0.405,0.4678289172848321,0.6045197740112994,-0.0007716595828243,0.0,0.9918055344832176,0.992577194066042,0.0,0.0,0.1730670928955078,0.0337123870849609,0.1730670928955078,0.1730670928955078,0.2387275695800781,0.1730670928955078,0.4803733825683594,0.1730670928955078,0.1730670928955078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992577194066042,0.9918055344832176,0.992577194066042,0.992577194066042,0.9906600616626208,0.992577194066042,0.9860803644363354,0.992577194066042,0.992577194066042,True,True
leave_drug_out,A549,BMS-754807,1.0,3,Protein Tyrosine Kinase,DART_recommended,1.4987934435482235,-0.4987934435482234,0.385,0.4284857016307151,0.6790960451977401,0.0044655761176524,0.0947883643695507,0.9825575922537008,0.9780920161360483,0.0947883643695507,0.0,0.3785858154296875,0.3785858154296875,0.0697956085205078,0.0697956085205078,0.3785858154296875,0.943073272705078,0.2940692901611328,0.943073272705078,0.0,0.0694312219367772,0.0947883643695507,0.07336392209936,0.0851431176416209,0.1388624438735545,0.0,0.1799314820111717,0.0,0.0636207881989517,0.9825575922537008,0.9825575922537008,0.9880215924939996,0.9880215924939996,0.9825575922537008,0.9780920161360483,0.9832368428530308,0.9780920161360483,0.9861077836281033,True,True
leave_drug_out,A549,PFI-1 (PF-6405761),1.0,3,Epigenetics,DART_recommended,1.5099983128475514,-0.5099983128475514,0.455,0.5142918103013748,0.4858757062146893,-0.0021188681670517,-0.5084738176924022,0.9845895485254504,0.9867084166925022,0.11004588314904,0.6185197008414421,0.0515327453613281,0.0515327453613281,0.0515327453613281,0.0515327453613281,0.0515327453613281,0.3871517181396484,1.07598876953125,0.3871517181396484,0.0515327453613281,0.0783982689786753,0.11004588314904,0.1763001066034291,0.1584091525685025,0.227162174819248,0.6185197008414421,0.0,0.6185197008414421,0.0851431176416209,0.9845895485254504,0.9845895485254504,0.9845895485254504,0.9845895485254504,0.9845895485254504,0.9867084166925022,0.9748461638093407,0.9867084166925022,0.9845895485254504,True,True
leave_drug_out,A549,Quercetin,1.0,3,Epigenetics,DART_recommended,1.684991590302674,-0.6849915903026739,0.48,0.4415425710967019,0.5909604519774011,-0.0001210006361386,-0.3898257374834891,0.9901401010544848,0.9902611016906234,0.158507039740981,0.5483327772244702,0.3710880279541015,0.0465869903564453,0.0166969299316406,0.0166969299316406,0.0640697479248046,0.07647705078125,0.1668777465820312,0.07647705078125,0.0166969299316406,0.158507039740981,0.158507039740981,0.5867945846769145,0.5837154733670049,0.3693362536342716,0.5483327772244702,0.0,0.5483327772244702,0.5388856921828065,0.9851566985553086,0.9901401010544848,0.989549353882628,0.989549353882628,0.9891972938336412,0.9902611016906234,0.9850969665113488,0.9902611016906234,0.989549353882628,True,True
leave_MoA_out,A549,PD173074,0.9414893617021276,3,Angiogenesis,mean_or_no_call,1.6796887627079808,-0.679688762707981,0.35,0.3519737630766527,0.5598870056497175,-0.000175343031793,,0.9875441031846628,0.9877194462164558,,,0.248504638671875,0.3280773162841797,0.1449699401855468,0.1449699401855468,0.2526588439941406,0.1474590301513672,0.1144275665283203,0.1474590301513672,0.1449699401855468,,,,,,,,,,0.9870467619678422,0.9875441031846628,0.98785960037715,0.98785960037715,0.9874604519063056,0.9877194462164558,0.9866082801077378,0.9877194462164558,0.98785960037715,True,False
leave_MoA_out,A549,Carmofur,0.8723404255319149,3,DNA Damage,DART_recommended,1.396340672012681,-0.396340672012681,0.49,0.5744489476168558,0.5412429378531074,0.0019339399173463,,0.9932207610857816,0.9912868211684353,,,0.0572013854980468,0.2324600219726562,0.0572013854980468,0.0572013854980468,0.0392303466796875,0.3650245666503906,0.1975784301757812,0.3650245666503906,0.0572013854980468,,,,,,,,,,0.9925502285373708,0.9932207610857816,0.9925502285373708,0.9925502285373708,0.9921310519687204,0.9912868211684353,0.9900166242344683,0.9912868211684353,0.9925502285373708,True,False
leave_MoA_out,A549,"Tozasertib (VX-680, MK-0457)",0.8882978723404256,3,Cell Cycle,DART_recommended,1.5402632455863348,-0.5402632455863347,0.4,0.4635258581922096,0.5451977401129944,0.0030030388887102,,0.9902855674077846,0.9872825285190744,,,0.0620079040527343,0.0620079040527343,0.0620079040527343,0.0620079040527343,0.0,0.0,3.1939773559570312,0.0,0.0620079040527343,,,,,,,,,,0.9902855674077846,0.9902855674077846,0.9902855674077846,0.9902855674077846,0.9872825285190744,0.9872825285190744,0.95474631057686,0.9872825285190744,0.9902855674077846,True,False
leave_MoA_out,A549,Celecoxib,0.9787234042553192,3,Neuronal Signaling,DART_recommended,1.6943889544411974,-0.6943889544411974,0.43,0.4220030698541104,0.5429378531073447,0.000708383750654,,0.9935953520653896,0.9928869683147356,,,0.0681896209716796,0.1060943603515625,0.1961498260498047,0.1961498260498047,0.1599349975585937,0.1961498260498047,0.4892425537109375,0.1961498260498047,0.1961498260498047,,,,,,,,,,0.9926685906609108,0.9935953520653896,0.9928869683147356,0.9928869683147356,0.9937141096391616,0.9928869683147356,0.986391088477948,0.9928869683147356,0.9928869683147356,True,False
leave_MoA_out,A549,SL-327,0.9787234042553192,3,MAPK,DART_recommended,1.415157030203935,-0.4151570302039349,0.445,0.438855376492561,0.515819209039548,0.00055830694406,,0.9920492244884932,0.9914909175444332,,,0.2126579284667968,0.2126579284667968,0.0107040405273437,0.0107040405273437,0.0783233642578125,0.0,0.2576408386230469,0.0,0.0107040405273437,,,,,,,,,,0.9920492244884932,0.9920492244884932,0.9901862447090864,0.9901862447090864,0.9901738121257904,0.9914909175444332,0.983644738563658,0.9914909175444332,0.9901862447090864,True,False
leave_MoA_out,A549,Disulfiram,0.973404255319149,3,Metabolism,mean_or_no_call,1.604710273657132,-0.6047102736571319,0.31,0.3866545244199841,0.5175141242937853,-0.0001465842517275,,0.9824504561447672,0.9825970403964948,,,0.4758586883544922,0.2664661407470703,0.1701908111572265,0.1478214263916015,0.3191413879394531,0.1743297576904297,2.25935173034668,0.1743297576904297,0.1478214263916015,,,,,,,,,,0.980233965955212,0.9824504561447672,0.9831498009927352,0.9837357618643228,0.9810638123193488,0.9825970403964948,0.943930474829346,0.9825970403964948,0.9837357618643228,True,False
leave_MoA_out,A549,Divalproex Sodium,0.9893617021276596,3,Ubiquitin,DART_recommended,1.6711660909453474,-0.6711660909453474,0.425,0.4846156149132641,0.6412429378531074,0.0006424779861663,,0.9924897422892204,0.991847264303054,,,0.0498619079589843,0.0498619079589843,0.019174575805664,0.019174575805664,0.0809497833251953,0.0703487396240234,0.1427555084228515,0.0703487396240234,0.019174575805664,,,,,,,,,,0.9924897422892204,0.9924897422892204,0.9941105646796908,0.9941105646796908,0.9921741923591556,0.991847264303054,0.991301240532726,0.991847264303054,0.9941105646796908,True,False
leave_MoA_out,A549,Enzastaurin (LY317615),0.9840425531914894,3,TGF-beta/Smad,DART_recommended,1.6085426963349374,-0.6085426963349374,0.47,0.514149157334673,0.5875706214689266,-0.0007965312711634,,0.9934496997928624,0.9942462310640258,,,0.0589580535888671,0.0867252349853515,0.0515689849853515,0.0515689849853515,0.1048488616943359,0.0515689849853515,0.2666683197021484,0.0515689849853515,0.0515689849853515,,,,,,,,,,0.9929220873136128,0.9934496997928624,0.9942462310640258,0.9942462310640258,0.9933724234219006,0.9942462310640258,0.9897894592153256,0.9942462310640258,0.9942462310640258,True,False
partial_library,A549,batch,0.2,3,batch,DART_recommended,1.6354065258993646,-0.6354065258993647,0.49,0.5358518216709942,0.7267267267267268,0.0044628570220391,,0.9880900651379104,0.9836272081158712,,,0.0224800109863281,0.0224800109863281,0.0,0.0,0.0,0.2396602630615234,0.049783706665039,0.2396602630615234,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9880900651379104,0.9880900651379104,0.989398614901464,0.989311325462106,0.9885079164886192,0.9836272081158712,0.9795733167424558,0.9836272081158712,0.9896589910672798,False,False
partial_library,A549,batch,0.4,3,batch,DART_recommended,1.6514949185172385,-0.6514949185172383,0.485,0.5077736524552278,0.696045197740113,0.0225244507505335,,0.9928296293687692,0.9703051786182356,,,0.0575485229492187,0.0495128631591796,0.0,0.0,0.0348091125488281,0.3013324737548828,0.1371669769287109,0.3013324737548828,0.0490036010742187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.992959996252586,0.9928296293687692,0.992771905311102,0.992642099468559,0.9919505458977864,0.9703051786182356,0.99016633582625,0.9703051786182356,0.992989613526428,False,False
partial_library,A549,batch,0.6,3,batch,mean_or_no_call,1.6665045645729455,-0.6665045645729457,0.45,0.3993447044934618,0.5576271186440678,0.0020493165406023,,0.9851681467086963,0.983118830168094,,,0.0497207641601562,0.0970611572265625,0.0225849151611328,0.0116424560546875,0.0464363098144531,0.0225849151611328,0.1087894439697265,0.0225849151611328,0.0151424407958984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9859967348115442,0.9851681467086963,0.9859626227422886,0.9862086667078556,0.9872000307261648,0.983118830168094,0.9799103126217684,0.983118830168094,0.986524047398978,False,False
leave_drug_out,A549,SRT3025 HCl,1.0,4,DNA Damage,DART_recommended,1.6793261704509428,-0.6793261704509428,0.4,0.4496471514329712,0.6005649717514124,0.0074975062460161,0.164219586306328,0.9858412612097682,0.978343754963752,0.164219586306328,0.0,0.0271224975585937,0.1439590454101562,0.0849170684814453,0.0849170684814453,0.1340389251708984,0.7052555084228516,2.673151016235352,0.7052555084228516,0.1812744140625,0.0783982689786753,0.164219586306328,0.1731866333482261,0.1731866333482261,0.2863459897524692,0.0,0.0,0.0,0.2122263659729145,0.9854095184665056,0.9858412612097682,0.986589688217176,0.986589688217176,0.9856694201255196,0.978343754963752,0.9507585385357236,0.978343754963752,0.9872296320565312,True,True
leave_drug_out,A549,Divalproex Sodium,1.0,4,Ubiquitin,DART_recommended,1.6646549989088886,-0.6646549989088886,0.495,0.528758796589697,0.6389830508474577,0.0024221259877021,0.0,0.9937680527881714,0.9913459268004692,0.0,0.0,0.0898113250732421,0.0611286163330078,0.0263481140136718,0.0263481140136718,0.1096668243408203,0.3091716766357422,0.1270809173583984,0.3091716766357422,0.0263481140136718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939989068738042,0.9937680527881714,0.993025336495396,0.993025336495396,0.9925458372255214,0.9913459268004692,0.9933419895114096,0.9913459268004692,0.993025336495396,True,True
leave_drug_out,A549,Ruxolitinib (INCB018424),1.0,4,JAK/STAT,DART_recommended,1.665308006385961,-0.6653080063859613,0.375,0.4228772165763999,0.6135593220338983,0.0014946114404,-0.0322948839617427,0.991872734407318,0.990378122966918,0.1799314820111717,0.2122263659729145,0.1273193359375,0.0663414001464843,0.0369224548339843,0.0369224548339843,0.1494655609130859,0.2002067565917968,0.4095134735107422,0.2002067565917968,0.2762508392333984,0.2048342475185908,0.1799314820111717,0.3570764765963919,0.3746661058764784,0.2200917662980801,0.2122263659729145,0.0,0.2122263659729145,0.2240055615151755,0.9936533343219732,0.991872734407318,0.9924694498341122,0.9924694498341122,0.9934436915564644,0.990378122966918,0.9843030334790028,0.990378122966918,0.9925980976085156,True,True
leave_drug_out,A549,Ofloxacin,1.0,4,DNA Damage,DART_recommended,1.621046010145295,-0.621046010145295,0.46,0.6191324550332482,0.5406779661016949,-0.000524983392166,0.1538375428436911,0.9932419702473332,0.9937669536394992,0.2200917662980801,0.066254223454389,0.1119384765625,0.0055885314941406,0.1614990234375,0.1614990234375,0.0794258117675781,0.1614990234375,0.2726516723632812,0.1614990234375,0.1614990234375,0.11004588314904,0.2200917662980801,0.2726701556894781,0.1330520101357289,0.388244052766991,0.066254223454389,0.2435522702101235,0.066254223454389,0.2375835084056881,0.9936766524407172,0.9932419702473332,0.9937669536394992,0.9937669536394992,0.9928670854089529,0.9937669536394992,0.9920912484657504,0.9937669536394992,0.9937669536394992,True,True
leave_drug_out,A549,Sorafenib Tosylate,1.0,4,MAPK,DART_recommended,1.543459970182647,-0.5434599701826469,0.385,0.462195613180476,0.6107344632768361,-0.0007739307503183,0.0,0.9817622496394768,0.9825361803897952,0.0,0.0,0.5059947967529297,0.4012203216552734,0.0592689514160156,0.0,0.2701568603515625,0.0229949951171875,0.2664852142333984,0.0229949951171875,0.0592689514160156,0.0,0.0,0.0,0.0,0.0,0.0,0.2346393630113782,0.0,0.0,0.9794036463010376,0.9817622496394768,0.9833438320550112,0.9832400087045297,0.9791127387864348,0.9825361803897952,0.9791595232200674,0.9825361803897952,0.9833438320550112,True,True
leave_drug_out,A549,Epothilone A,1.0,4,Cytoskeletal Signaling,DART_recommended,1.142441326982138,-0.1424413269821378,0.4,0.6830860872183129,0.7220338983050847,0.0,0.0,0.9433555613373455,0.9433555613373455,0.2200917662980801,0.2200917662980801,0.0,0.0,0.0,0.0,0.0,0.0,1.8328742980957031,0.0,0.0,0.2200917662980801,0.2200917662980801,0.2200917662980801,0.2200917662980801,0.2200917662980801,0.2200917662980801,0.3052348839397011,0.2200917662980801,0.2200917662980801,0.9433555613373455,0.9433555613373455,0.9433555613373455,0.9433555613373455,0.9433555613373455,0.9433555613373455,0.8892348301434135,0.9433555613373455,0.9433555613373455,True,True
leave_drug_out,A549,Ki8751,1.0,4,Protein Tyrosine Kinase,mean_or_no_call,1.68677741861988,-0.6867774186198801,0.4,0.3428916688108443,0.5553672316384181,0.0009130930927851,0.0,0.9833697765307416,0.9824566834379564,0.0,0.0,0.0951499938964843,0.1444435119628906,0.0951499938964843,0.0951499938964843,0.0,0.2065620422363281,2.6427154541015625,0.2065620422363281,0.1757144927978515,0.0783982689786753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826388125439164,0.9833697765307416,0.9826388125439164,0.9826388125439164,0.9830439211082466,0.9824566834379564,0.945206485788276,0.9824566834379564,0.9834125529059036,True,True
leave_drug_out,A549,ENMD-2076,1.0,4,Angiogenesis,DART_recommended,1.4675460342559905,-0.4675460342559902,0.445,0.4202110251429857,0.4757062146892655,0.0086231771535267,0.0288165607245145,0.985730322576314,0.9771071454227872,0.1388624438735545,0.11004588314904,0.0273380279541015,0.0273380279541015,0.0273380279541015,0.0,0.0616397857666015,0.4148941040039062,0.3384056091308594,0.4148941040039062,0.0273380279541015,0.0694312219367772,0.1388624438735545,0.158507039740981,0.1799314820111717,0.2336508082431053,0.11004588314904,0.0851431176416209,0.11004588314904,0.164219586306328,0.985730322576314,0.985730322576314,0.985730322576314,0.9845263219765488,0.9867676912704996,0.9771071454227872,0.9908879370286712,0.9771071454227872,0.985730322576314,True,True
leave_drug_out,A549,AT9283,1.0,4,JAK/STAT,DART_recommended,1.266772407126025,-0.2667724071260249,0.385,0.6227159367564757,0.6129943502824858,0.0031718256982963,0.066254223454389,0.983781868041436,0.9806100423431396,0.066254223454389,0.0,0.2171192169189453,0.2171192169189453,0.2171192169189453,0.2171192169189453,0.2171192169189453,0.2369499206542968,1.636636734008789,0.2369499206542968,0.2171192169189453,0.07336392209936,0.066254223454389,0.1487639058405727,0.139618145553749,0.11004588314904,0.0,0.0851431176416209,0.0,0.1298750116533407,0.983781868041436,0.983781868041436,0.983781868041436,0.983781868041436,0.983781868041436,0.9806100423431396,0.9759213450476816,0.9806100423431396,0.983781868041436,True,True
leave_drug_out,A549,CEP-33779,1.0,4,JAK/STAT,DART_recommended,1.6213983237774825,-0.6213983237774825,0.455,0.4840191310031002,0.53954802259887,-0.0007482054120696,-0.3016670337591438,0.9861553919677916,0.9869035973798612,0.2496640287027891,0.5513310624619329,0.0117568969726562,0.1730766296386718,0.1663188934326172,0.1663188934326172,0.061716079711914,0.1985664367675781,0.3410778045654297,0.1985664367675781,0.061716079711914,0.0947883643695507,0.2496640287027891,0.0,0.0636207881989517,0.1478294909154526,0.5513310624619329,0.0,0.5513310624619329,0.1427951440361373,0.9860028984572856,0.9861553919677916,0.9858955586012966,0.9858955586012966,0.9872702254735244,0.9869035973798612,0.9773657257804432,0.9869035973798612,0.9872702254735244,True,True
leave_drug_out,A549,Ramelteon,1.0,4,GPCR & G Protein,DART_recommended,1.690966346761228,-0.690966346761228,0.43,0.4254187330162817,0.5282485875706214,0.0008979500392597,0.0,0.993865887412316,0.9929679373730562,0.0,0.0,0.1738510131835937,0.079559326171875,0.0066070556640625,0.0066070556640625,0.0075359344482421,0.1873302459716797,0.8457431793212891,0.1873302459716797,0.0262870788574218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995039208078624,0.993865887412316,0.9936335090364564,0.9936335090364564,0.9928378520022412,0.9929679373730562,0.9895659023189748,0.9929679373730562,0.9940041062547672,True,True
leave_drug_out,A549,Motesanib Diphosphate (AMG-706),1.0,4,Protein Tyrosine Kinase,DART_recommended,1.5776936769712553,-0.5776936769712553,0.4,0.4024334545791171,0.5661016949152542,0.0033562824719187,-0.0636207881989517,0.9883087092418792,0.9849524267699604,0.0,0.0636207881989517,0.0538539886474609,0.0538539886474609,0.0631103515625,0.0631103515625,0.1265983581542968,0.56365966796875,1.2918682098388672,0.56365966796875,0.0059089660644531,0.0636207881989517,0.0,0.0,0.0694312219367772,0.0,0.0636207881989517,0.0636207881989517,0.0636207881989517,0.066254223454389,0.9883087092418792,0.9883087092418792,0.9866819206373076,0.9866819206373076,0.9867278166673642,0.9849524267699604,0.9472670806473666,0.9849524267699604,0.9863415399071556,True,True
leave_drug_out,A549,Azacitidine,1.0,4,DNMT1|DNMT3A,DART_recommended,1.5999575458745414,-0.5999575458745414,0.43,0.4549877173228754,0.6276836158192091,0.0473416432726493,0.0,0.9941969157951204,0.946855272522471,0.0,0.0,0.2213573455810547,0.2213573455810547,0.009164810180664,0.009164810180664,0.0,2.5823001861572266,1.004594802856445,2.5823001861572266,0.021036148071289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941969157951204,0.9941969157951204,0.9935384551221396,0.9935384551221396,0.9932396506167118,0.946855272522471,0.9919253264289122,0.946855272522471,0.9941597749569092,True,True
