split_type,cell_line,heldout_drug,heldout_MoA,observed_library_fraction,seed,method,reference,n_candidates,top1,top1_is_mean_top1,decision_regret,population_minus_mean_regret_reduction,minority_state_coverage,population_minus_mean_minority_coverage,moa_ndcg,population_minus_mean_moa_ndcg,target_mrr,batch_coverage,candidate_assignment_changed_fraction,raw_vs_referenced_top1_changed,batch_coverage_minus_mean
leave_drug_out,K562,Cimetidine,Neuronal Signaling,1.0,2,DART_coverage_mean,raw_normalized_expression,187,Maraviroc,0,1.2993850708007812,-0.08507728576660156,0.9477153608235284,-0.00536951172555622,0.0,-0.2346393630113782,-1.0,,1.0,1,
leave_drug_out,K562,Cimetidine,Neuronal Signaling,1.0,2,DART_coverage_mean,matched_control_referenced,187,Entacapone,0,0.9850673675537109,0.22924041748046875,0.9522972106933594,-0.000787661855725208,0.13565197343244778,-0.09898738957893041,,,1.0,1,
leave_drug_out,K562,Cimetidine,Neuronal Signaling,1.0,2,DART_coverage_worst,raw_normalized_expression,187,Maraviroc,0,1.2993850708007812,-0.08507728576660156,0.9477153608235284,-0.00536951172555622,0.0,-0.2346393630113782,-1.0,,1.0,1,
leave_drug_out,K562,Cimetidine,Neuronal Signaling,1.0,2,DART_coverage_worst,matched_control_referenced,187,Entacapone,0,0.9850673675537109,0.22924041748046875,0.9522972106933594,-0.000787661855725208,0.0,-0.2346393630113782,,,1.0,1,
leave_drug_out,K562,Navitoclax (ABT-263),Apoptosis,1.0,2,DART_coverage_mean,raw_normalized_expression,187,ZM 447439,0,0.191558837890625,0.3305320739746094,0.9828374588071028,0.00048449239218506523,0.0,0.0,-1.0,,1.0,1,
leave_drug_out,K562,Navitoclax (ABT-263),Apoptosis,1.0,2,DART_coverage_mean,matched_control_referenced,187,Curcumin,0,0.2927131652832031,0.22937774658203125,0.9817084968090057,-0.0006444696059120236,0.0,0.0,,,1.0,1,
leave_drug_out,K562,Navitoclax (ABT-263),Apoptosis,1.0,2,DART_coverage_worst,raw_normalized_expression,187,ZM 447439,0,0.191558837890625,0.3305320739746094,0.9828374588071028,0.00048449239218506523,0.0,0.0,-1.0,,1.0,1,
leave_drug_out,K562,Navitoclax (ABT-263),Apoptosis,1.0,2,DART_coverage_worst,matched_control_referenced,187,SRT3025 HCl,0,0.11773109436035156,0.4043598175048828,0.9827463924884796,0.00039342607356185333,0.0,0.0,,,1.0,1,
leave_drug_out,K562,"Fluorouracil (5-Fluoracil, 5-FU)",TYMS,1.0,2,DART_coverage_mean,raw_normalized_expression,187,MK-0752,0,0.2144451141357422,-0.1411075592041016,0.9831037561271512,-0.004347860233518408,0.0,0.0,-1.0,,1.0,1,
leave_drug_out,K562,"Fluorouracil (5-Fluoracil, 5-FU)",TYMS,1.0,2,DART_coverage_mean,matched_control_referenced,187,CYC116,0,0.036815643310546875,0.03652191162109372,0.9855466187000275,-0.001904997660642116,0.0,0.0,,,1.0,1,
leave_drug_out,K562,"Fluorouracil (5-Fluoracil, 5-FU)",TYMS,1.0,2,DART_coverage_worst,raw_normalized_expression,187,MK-0752,0,0.2144451141357422,-0.1411075592041016,0.9831037561271512,-0.004347860233518408,0.0,0.0,-1.0,,1.0,1,
leave_drug_out,K562,"Fluorouracil (5-Fluoracil, 5-FU)",TYMS,1.0,2,DART_coverage_worst,matched_control_referenced,187,CYC116,0,0.036815643310546875,0.03652191162109372,0.9855466187000275,-0.001904997660642116,0.0,0.0,,,1.0,1,
leave_drug_out,K562,Quercetin,Epigenetics,1.0,2,DART_coverage_mean,raw_normalized_expression,187,SNS-314,0,0.2193965911865234,0.2845954895019531,0.9901899880864472,0.0018635247672788013,0.0636207881989517,-0.0810317042341126,-1.0,,1.0,1,
leave_drug_out,K562,Quercetin,Epigenetics,1.0,2,DART_coverage_mean,matched_control_referenced,187,Ivosidenib (AG-120),0,0.2136211395263672,0.2903709411621094,0.9901066422462463,0.0017801789270779356,0.3421013776262553,0.197448885193191,,,1.0,1,
leave_drug_out,K562,Quercetin,Epigenetics,1.0,2,DART_coverage_worst,raw_normalized_expression,187,Cyclocytidine HCl,0,0.4954032897949219,0.008588790893554688,0.9906610000678716,0.0023345367487032087,0.11004588314904,-0.0346066092840243,-1.0,,1.0,1,
leave_drug_out,K562,Quercetin,Epigenetics,1.0,2,DART_coverage_worst,matched_control_referenced,187,Ivosidenib (AG-120),0,0.2136211395263672,0.2903709411621094,0.9901066422462463,0.0017801789270779356,0.21408371436984167,0.06943122193677737,,,1.0,1,
leave_drug_out,K562,Altretamine,DNA Damage,1.0,2,DART_coverage_mean,raw_normalized_expression,187,MK-0752,0,0.125101089477539,0.6638259887695312,0.979137745650574,0.0020896733967825654,0.0,-0.2200917662980801,-1.0,,1.0,1,
leave_drug_out,K562,Altretamine,DNA Damage,1.0,2,DART_coverage_mean,matched_control_referenced,187,Aminoglutethimide,0,0.10770034790039062,0.6812267303466797,0.9817359745502472,0.00468790229645577,0.1884441521277154,-0.03164761417036471,,,1.0,1,
leave_drug_out,K562,Altretamine,DNA Damage,1.0,2,DART_coverage_worst,raw_normalized_expression,187,SRT1720 HCl,0,0.145294189453125,0.6436328887939453,0.9810787835854202,0.0040307113316288,0.0,-0.2200917662980801,-1.0,,1.0,1,
leave_drug_out,K562,Altretamine,DNA Damage,1.0,2,DART_coverage_worst,matched_control_referenced,187,Aminoglutethimide,0,0.10770034790039062,0.6812267303466797,0.9817359745502472,0.00468790229645577,0.23440650992329987,0.014314743625219756,,,1.0,1,
leave_drug_out,K562,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,2,DART_coverage_mean,raw_normalized_expression,187,INO-1001 (3-Aminobenzamide),0,0.8171825408935547,-0.2914581298828125,0.965471344771228,-0.0030289953337856446,0.0,-0.3052348839397011,-1.0,,1.0,1,
leave_drug_out,K562,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,2,DART_coverage_mean,matched_control_referenced,187,Entacapone,0,0.6677398681640625,-0.1420154571533203,0.971817284822464,0.0033169447174503652,0.2489083270225946,-0.0563265569171065,,,1.0,1,
leave_drug_out,K562,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,2,DART_coverage_worst,raw_normalized_expression,187,INO-1001 (3-Aminobenzamide),0,0.8171825408935547,-0.2914581298828125,0.965471344771228,-0.0030289953337856446,0.0947883643695507,-0.21044651957015043,-1.0,,1.0,1,
leave_drug_out,K562,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,2,DART_coverage_worst,matched_control_referenced,187,Entacapone,0,0.6677398681640625,-0.1420154571533203,0.971817284822464,0.0033169447174503652,0.1610425878239398,-0.14419229611576131,,,1.0,1,
leave_drug_out,K562,Thiotepa,Others,1.0,2,DART_coverage_mean,raw_normalized_expression,187,Andarine,0,0.3423976898193359,0.2564640045166016,0.9391877201985488,0.003685444321442355,0.0,0.0,-1.0,,1.0,1,
leave_drug_out,K562,Thiotepa,Others,1.0,2,DART_coverage_mean,matched_control_referenced,187,"Rucaparib (AG-014699,PF-01367338) phosphate",0,0.6212539672851562,-0.02239227294921875,0.9414698779582977,0.005967602081191292,0.0,0.0,,,1.0,1,
leave_drug_out,K562,Thiotepa,Others,1.0,2,DART_coverage_worst,raw_normalized_expression,187,PD173074,0,0.2698383331298828,0.3290233612060547,0.9409346445356076,0.005432368658501163,0.1412669728598289,0.1412669728598289,-1.0,,1.0,1,
leave_drug_out,K562,Thiotepa,Others,1.0,2,DART_coverage_worst,matched_control_referenced,187,"Rucaparib (AG-014699,PF-01367338) phosphate",0,0.6212539672851562,-0.02239227294921875,0.9414698779582977,0.005967602081191292,0.0,0.0,,,1.0,1,
leave_drug_out,K562,S3I-201,JAK/STAT,1.0,2,DART_coverage_mean,raw_normalized_expression,187,AC480 (BMS-599626),0,0.1176700592041015,-0.025480270385742188,0.9882005112764732,-0.0023658851454759766,0.1517621910780353,0.07336392209935999,-1.0,,1.0,1,
leave_drug_out,K562,S3I-201,JAK/STAT,1.0,2,DART_coverage_mean,matched_control_referenced,187,PF-3845,0,0.06270790100097656,0.029481887817382743,0.9897933602333069,-0.0007730361886423287,0.13961814555374907,0.06121987657507377,,,1.0,1,
leave_drug_out,K562,S3I-201,JAK/STAT,1.0,2,DART_coverage_worst,raw_normalized_expression,187,AC480 (BMS-599626),0,0.1176700592041015,-0.025480270385742188,0.9882005112764732,-0.0023658851454759766,0.1681522864689108,0.08975401749023551,-1.0,,1.0,1,
leave_drug_out,K562,S3I-201,JAK/STAT,1.0,2,DART_coverage_worst,matched_control_referenced,187,G007-LK,0,0.043182373046875,0.049007415771484306,0.9903629124164581,-0.00020348400549108359,0.1731866333482261,0.09478836436955079,,,1.0,1,
leave_drug_out,K562,TMP195,Epigenetics,1.0,2,DART_coverage_mean,raw_normalized_expression,187,Navitoclax (ABT-263),0,0.1794776916503906,0.0038356781005859097,0.9917291356761744,-0.00012859068379922345,0.3187939258847263,0.3187939258847263,0.0188679245283018,,1.0,1,
leave_drug_out,K562,TMP195,Epigenetics,1.0,2,DART_coverage_mean,matched_control_referenced,187,BRD4770,0,0.009038925170898438,0.17427444458007807,0.9915988445281982,-0.0002588818317753594,0.3995688713838975,0.3995688713838975,0.07692307692307693,,1.0,1,
leave_drug_out,K562,TMP195,Epigenetics,1.0,2,DART_coverage_worst,raw_normalized_expression,187,Navitoclax (ABT-263),0,0.1794776916503906,0.0038356781005859097,0.9917291356761744,-0.00012859068379922345,0.3125291152215463,0.3125291152215463,0.024390243902439,,1.0,1,
leave_drug_out,K562,TMP195,Epigenetics,1.0,2,DART_coverage_worst,matched_control_referenced,187,BRD4770,0,0.009038925170898438,0.17427444458007807,0.9915988445281982,-0.0002588818317753594,0.33013764944712026,0.33013764944712026,0.14285714285714285,,1.0,1,
leave_drug_out,K562,"Fedratinib (SAR302503, TG101348)",JAK/STAT,1.0,2,DART_coverage_mean,raw_normalized_expression,187,TGX-221,0,0.1144275665283203,1.1345901489257812,0.9802645596702816,0.0027199856060328154,0.2051166673279436,-0.014975098970136519,-1.0,,1.0,1,
leave_drug_out,K562,"Fedratinib (SAR302503, TG101348)",JAK/STAT,1.0,2,DART_coverage_mean,matched_control_referenced,187,GSK1070916,0,0.17702865600585938,1.0719890594482422,0.9823644459247589,0.004819871860510139,0.12987501165334076,-0.09021675464473936,,,1.0,1,
leave_drug_out,K562,"Fedratinib (SAR302503, TG101348)",JAK/STAT,1.0,2,DART_coverage_worst,raw_normalized_expression,187,TGX-221,0,0.1144275665283203,1.1345901489257812,0.9802645596702816,0.0027199856060328154,0.2172607128522298,-0.002831053445850301,-1.0,,1.0,1,
leave_drug_out,K562,"Fedratinib (SAR302503, TG101348)",JAK/STAT,1.0,2,DART_coverage_worst,matched_control_referenced,187,Entacapone,0,1.1393814086914062,0.10963630676269531,0.9759708046913147,-0.0015737693729340752,0.06943122193677727,-0.15066054436130283,,,1.0,1,
leave_drug_out,K562,PF-3845,Metabolism,1.0,2,DART_coverage_mean,raw_normalized_expression,187,SRT1720 HCl,0,0.0719738006591796,0.049425125122070396,0.9781270117516244,-0.0019013778720226027,0.0,-0.1390561795107756,-1.0,,1.0,1,
leave_drug_out,K562,PF-3845,Metabolism,1.0,2,DART_coverage_mean,matched_control_referenced,187,BMS-911543,0,0.13290977478027344,-0.011510848999023438,0.9789970517158508,-0.0010313379077961926,0.0,-0.1390561795107756,,,1.0,1,
leave_drug_out,K562,PF-3845,Metabolism,1.0,2,DART_coverage_worst,raw_normalized_expression,187,SRT1720 HCl,0,0.0719738006591796,0.049425125122070396,0.9781270117516244,-0.0019013778720226027,0.0,-0.1390561795107756,-1.0,,1.0,1,
leave_drug_out,K562,PF-3845,Metabolism,1.0,2,DART_coverage_worst,matched_control_referenced,187,Amisulpride,0,0.21857070922851562,-0.09717178344726562,0.9812278151512146,0.001199425527567577,0.0,-0.1390561795107756,,,1.0,1,
leave_drug_out,K562,PD98059,MAPK,1.0,2,DART_coverage_mean,raw_normalized_expression,187,ZM 447439,0,0.4623260498046875,0.06280708312988281,0.977909682554854,0.000606704569282801,0.0,0.0,0.0833333333333333,,1.0,1,
leave_drug_out,K562,PD98059,MAPK,1.0,2,DART_coverage_mean,matched_control_referenced,187,Daphnetin,0,0.13088607788085938,0.39424705505371094,0.9814262688159943,0.004123290830423065,0.0,0.0,0.0078125,,1.0,1,
leave_drug_out,K562,PD98059,MAPK,1.0,2,DART_coverage_worst,raw_normalized_expression,187,ZM 447439,0,0.4623260498046875,0.06280708312988281,0.977909682554854,0.000606704569282801,0.0,0.0,0.0263157894736842,,1.0,1,
leave_drug_out,K562,PD98059,MAPK,1.0,2,DART_coverage_worst,matched_control_referenced,187,Droxinostat,0,0.06502532958984375,0.46010780334472656,0.9804257452487946,0.0031227672632233583,0.0,0.0,0.008333333333333333,,1.0,1,
leave_drug_out,K562,Linifanib (ABT-869),Protein Tyrosine Kinase,1.0,2,DART_coverage_mean,raw_normalized_expression,187,Gandotinib (LY2784544),0,0.2689857482910156,0.8728370666503906,0.9895266967519956,0.00481747255718501,0.11004588314904,0.0464250949500883,1.0,,1.0,1,
leave_drug_out,K562,Linifanib (ABT-869),Protein Tyrosine Kinase,1.0,2,DART_coverage_mean,matched_control_referenced,187,Fulvestrant,0,0.13479042053222656,1.0070323944091797,0.9889677166938782,0.004258492499067623,0.11004588314904008,0.04642509495008838,0.06666666666666667,,1.0,1,
leave_drug_out,K562,Linifanib (ABT-869),Protein Tyrosine Kinase,1.0,2,DART_coverage_worst,raw_normalized_expression,187,BMS-265246,0,0.1359272003173828,1.0058956146240234,0.989425480769049,0.004716256574238464,0.1799314820111717,0.11631069381222,0.1,,1.0,1,
leave_drug_out,K562,Linifanib (ABT-869),Protein Tyrosine Kinase,1.0,2,DART_coverage_worst,matched_control_referenced,187,Fulvestrant,0,0.13479042053222656,1.0070323944091797,0.9889677166938782,0.004258492499067623,0.0,-0.0636207881989517,0.16666666666666666,,1.0,1,
leave_drug_out,K562,TGX-221,PI3K/Akt/mTOR,1.0,2,DART_coverage_mean,raw_normalized_expression,187,GSK J1,0,0.1895999908447265,-0.1845817565917969,0.9915253305247752,0.0007900967511920154,0.0,0.0,-1.0,,1.0,1,
leave_drug_out,K562,TGX-221,PI3K/Akt/mTOR,1.0,2,DART_coverage_mean,matched_control_referenced,187,Divalproex Sodium,0,0.04676628112792969,-0.04174804687500009,0.9905262589454651,-0.00020897482811810253,0.0,0.0,,,1.0,1,
leave_drug_out,K562,TGX-221,PI3K/Akt/mTOR,1.0,2,DART_coverage_worst,raw_normalized_expression,187,GSK J1,0,0.1895999908447265,-0.1845817565917969,0.9915253305247752,0.0007900967511920154,0.0,0.0,-1.0,,1.0,1,
leave_drug_out,K562,TGX-221,PI3K/Akt/mTOR,1.0,2,DART_coverage_worst,matched_control_referenced,187,Divalproex Sodium,0,0.04676628112792969,-0.04174804687500009,0.9905262589454651,-0.00020897482811810253,0.0,0.0,,,1.0,1,
leave_drug_out,K562,GSK J1,Epigenetics,1.0,2,DART_coverage_mean,raw_normalized_expression,187,MK-0752,0,0.0162124633789062,0.6361846923828125,0.9817145300563438,0.002649767004193393,0.1388624438735545,0.1388624438735545,0.0061349693251533,,1.0,1,
leave_drug_out,K562,GSK J1,Epigenetics,1.0,2,DART_coverage_mean,matched_control_referenced,187,Iniparib (BSI-201),0,0.10588455200195312,0.5465126037597656,0.9820460975170135,0.00298133446486315,0.11004588314904008,0.11004588314904008,0.005917159763313609,,1.0,1,
leave_drug_out,K562,GSK J1,Epigenetics,1.0,2,DART_coverage_worst,raw_normalized_expression,187,MK-0752,0,0.0162124633789062,0.6361846923828125,0.9817145300563438,0.002649767004193393,0.0,0.0,0.0059880239520958,,1.0,1,
leave_drug_out,K562,GSK J1,Epigenetics,1.0,2,DART_coverage_worst,matched_control_referenced,187,BMS-754807,0,0.1374683380126953,0.5149288177490234,0.980799525976181,0.0017347629240306306,0.21726071285222986,0.21726071285222986,0.005813953488372093,,1.0,1,
leave_drug_out,K562,UNC0631,Epigenetics,1.0,2,DART_coverage_mean,raw_normalized_expression,187,Zileuton,0,0.0778083801269531,0.31142425537109375,0.9912038033802438,7.231259648543542e-05,0.1388624438735545,-0.029289842595356302,0.015625,,1.0,1,
leave_drug_out,K562,UNC0631,Epigenetics,1.0,2,DART_coverage_mean,matched_control_referenced,187,BMS-754807,0,0.1215667724609375,0.2676658630371094,0.9915469586849213,0.00041546790116286925,0.06362078819895171,-0.1045314982699591,0.038461538461538464,,1.0,1,
leave_drug_out,K562,UNC0631,Epigenetics,1.0,2,DART_coverage_worst,raw_normalized_expression,187,MK-0752,0,0.2264671325683593,0.16276550292968758,0.9921402688944015,0.0010087781106431493,0.0,-0.1681522864689108,0.0120481927710843,,1.0,1,
leave_drug_out,K562,UNC0631,Epigenetics,1.0,2,DART_coverage_worst,matched_control_referenced,187,XAV-939,0,0.1825084686279297,0.2067241668701172,0.9928359091281891,0.0017044183444306915,0.0,-0.1681522864689108,0.015151515151515152,,1.0,1,
leave_drug_out,K562,Obatoclax Mesylate (GX15-070),Apoptosis,1.0,2,DART_coverage_mean,raw_normalized_expression,187,Sodium Phenylbutyrate,0,0.4344558715820312,-0.03940391540527338,0.9684842402047122,-0.009720514512825962,0.1020973951229116,-0.23706281015070452,0.0217391304347826,,1.0,1,
leave_drug_out,K562,Obatoclax Mesylate (GX15-070),Apoptosis,1.0,2,DART_coverage_mean,matched_control_referenced,187,PD98059,0,0.2434062957763672,0.15164566040039062,0.9739413261413574,-0.004263428576180783,0.0,-0.3391602052736161,0.022727272727272728,,1.0,1,
leave_drug_out,K562,Obatoclax Mesylate (GX15-070),Apoptosis,1.0,2,DART_coverage_worst,raw_normalized_expression,187,Busulfan,0,0.1029167175292968,0.292135238647461,0.9741595100610484,-0.00404524465648981,0.1069931323672637,-0.2321670729063524,0.0192307692307692,,1.0,1,
leave_drug_out,K562,Obatoclax Mesylate (GX15-070),Apoptosis,1.0,2,DART_coverage_worst,matched_control_referenced,187,PD98059,0,0.2434062957763672,0.15164566040039062,0.9739413261413574,-0.004263428576180783,0.0,-0.3391602052736161,0.024390243902439025,,1.0,1,
leave_drug_out,K562,Triamcinolone Acetonide,Metabolism,1.0,2,DART_coverage_mean,raw_normalized_expression,187,AMG-900,0,0.0760421752929687,0.6472110748291016,0.986211170832175,0.002953937201930379,0.0,0.0,0.0277777777777777,,1.0,1,
leave_drug_out,K562,Triamcinolone Acetonide,Metabolism,1.0,2,DART_coverage_mean,matched_control_referenced,187,Cimetidine,0,0.4748344421386719,0.24841880798339844,0.986880749464035,0.0036235158337903917,0.0,0.0,0.1,,1.0,1,
leave_drug_out,K562,Triamcinolone Acetonide,Metabolism,1.0,2,DART_coverage_worst,raw_normalized_expression,187,AMG-900,0,0.0760421752929687,0.6472110748291016,0.986211170832175,0.002953937201930379,0.0,0.0,0.024390243902439,,1.0,1,
leave_drug_out,K562,Triamcinolone Acetonide,Metabolism,1.0,2,DART_coverage_worst,matched_control_referenced,187,Cimetidine,0,0.4748344421386719,0.24841880798339844,0.986880749464035,0.0036235158337903917,0.0,0.0,0.06666666666666667,,1.0,1,
leave_drug_out,K562,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),TGF-beta/Smad,1.0,2,DART_coverage_mean,raw_normalized_expression,187,Tazemetostat (EPZ-6438),0,0.0706462860107421,0.7547798156738282,0.9886711740311412,0.005321989856428844,0.0,0.0,-1.0,,1.0,1,
leave_drug_out,K562,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),TGF-beta/Smad,1.0,2,DART_coverage_mean,matched_control_referenced,187,Entacapone,0,0.3264961242675781,0.4989299774169922,0.9841667115688324,0.000817527394119999,0.0,0.0,,,1.0,1,
leave_drug_out,K562,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),TGF-beta/Smad,1.0,2,DART_coverage_worst,raw_normalized_expression,187,SRT1720 HCl,0,0.0978012084960937,0.7276248931884766,0.988198698236334,0.004849514061621596,0.0,0.0,-1.0,,1.0,1,
leave_drug_out,K562,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),TGF-beta/Smad,1.0,2,DART_coverage_worst,matched_control_referenced,187,Entacapone,0,0.3264961242675781,0.4989299774169922,0.9841667115688324,0.000817527394119999,0.0,0.0,,,1.0,1,
leave_drug_out,K562,"Cerdulatinib (PRT062070, PRT2070)",JAK/STAT,1.0,2,DART_coverage_mean,raw_normalized_expression,187,Lenalidomide (CC-5013),0,0.1909027099609375,-0.05326271057128909,0.9902258602074202,-0.0008972679187709831,0.0,-0.0694312219367772,-1.0,,1.0,1,
leave_drug_out,K562,"Cerdulatinib (PRT062070, PRT2070)",JAK/STAT,1.0,2,DART_coverage_mean,matched_control_referenced,187,BRD4770,0,0.3143768310546875,-0.1767368316650391,0.9901753962039948,-0.0009477319221964375,0.0,-0.0694312219367772,,,1.0,1,
leave_drug_out,K562,"Cerdulatinib (PRT062070, PRT2070)",JAK/STAT,1.0,2,DART_coverage_worst,raw_normalized_expression,187,SB431542,0,0.0111465454101562,0.12649345397949222,0.9913557036636416,0.00023257553745037463,0.0,-0.0694312219367772,-1.0,,1.0,1,
leave_drug_out,K562,"Cerdulatinib (PRT062070, PRT2070)",JAK/STAT,1.0,2,DART_coverage_worst,matched_control_referenced,187,PF-3845,0,0.23899078369140625,-0.10135078430175784,0.9898715019226074,-0.0012516262035837666,0.06362078819895171,-0.005810433737825485,,,1.0,1,
leave_drug_out,K562,Busulfan,DNA Damage,1.0,2,DART_coverage_mean,raw_normalized_expression,187,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),0,0.3774585723876953,0.0665130615234375,0.9725652768963594,0.005146392346783046,0.1834098052484001,0.1834098052484001,-1.0,,1.0,1,
leave_drug_out,K562,Busulfan,DNA Damage,1.0,2,DART_coverage_mean,matched_control_referenced,187,Tofacitinib (CP-690550) Citrate,0,0.1311016082763672,0.3128700256347656,0.9760604798793793,0.008641595329802909,0.13886244387355454,0.13886244387355454,,,1.0,1,
leave_drug_out,K562,Busulfan,DNA Damage,1.0,2,DART_coverage_worst,raw_normalized_expression,187,PJ34,0,0.2216720581054687,0.22229957580566412,0.9730052273399696,0.005586342790393273,0.2200917662980801,0.2200917662980801,-1.0,,1.0,1,
leave_drug_out,K562,Busulfan,DNA Damage,1.0,2,DART_coverage_worst,matched_control_referenced,187,AICAR (Acadesine),0,0.4089851379394531,0.03498649597167969,0.9749259650707245,0.007507080521148124,0.17947710508581735,0.17947710508581735,,,1.0,1,
leave_drug_out,K562,Barasertib (AZD1152-HQPA),Cell Cycle,1.0,2,DART_coverage_mean,raw_normalized_expression,187,Cyclocytidine HCl,0,0.0,0.0279712677001953,0.988718645927522,-0.0002255694178769918,0.6378891765242928,-0.04301557283614077,0.2,,1.0,1,
leave_drug_out,K562,Barasertib (AZD1152-HQPA),Cell Cycle,1.0,2,DART_coverage_mean,matched_control_referenced,187,SNS-314,0,0.12849807739257812,-0.10052680969238283,0.990833967924118,0.0018897525787190395,0.6489315753318465,-0.031973174028587015,0.3333333333333333,,1.0,1,
leave_drug_out,K562,Barasertib (AZD1152-HQPA),Cell Cycle,1.0,2,DART_coverage_worst,raw_normalized_expression,187,AMG-900,1,0.0279712677001953,0.0,0.988944215345399,0.0,0.6618313225363274,-0.019073426824106177,0.2,,1.0,1,
leave_drug_out,K562,Barasertib (AZD1152-HQPA),Cell Cycle,1.0,2,DART_coverage_worst,matched_control_referenced,187,SNS-314,0,0.12849807739257812,-0.10052680969238283,0.990833967924118,0.0018897525787190395,0.715550648768261,0.034645899407827474,0.16666666666666666,,1.0,1,
leave_MoA_out,K562,MK-0752,Proteases,0.9893617021276596,2,DART_coverage_mean,raw_normalized_expression,186,Ki16425,0,0.1079940795898437,0.5950603485107422,0.9816451833590998,0.004115518260848217,,,,,1.0,1,
leave_MoA_out,K562,MK-0752,Proteases,0.9893617021276596,2,DART_coverage_mean,matched_control_referenced,186,Streptozotocin (STZ),0,0.11098670959472656,0.5920677185058594,0.9845044612884521,0.006974796190200583,,,,,1.0,1,
leave_MoA_out,K562,MK-0752,Proteases,0.9893617021276596,2,DART_coverage_worst,raw_normalized_expression,186,Cyclocytidine HCl,1,0.7030544281005859,0.0,0.9775296650982516,0.0,,,,,1.0,1,
leave_MoA_out,K562,MK-0752,Proteases,0.9893617021276596,2,DART_coverage_worst,matched_control_referenced,186,Cimetidine,0,0.054698944091796875,0.6483554840087891,0.9838212132453918,0.00629154814714028,,,,,1.0,1,
leave_MoA_out,K562,JNJ-26854165 (Serdemetan),Apoptosis,0.9680851063829787,2,DART_coverage_mean,raw_normalized_expression,182,MK-0752,0,0.2900562286376953,-0.02003097534179693,0.9807489274764484,0.00045354984201317894,,,,,1.0,1,
leave_MoA_out,K562,JNJ-26854165 (Serdemetan),Apoptosis,0.9680851063829787,2,DART_coverage_mean,matched_control_referenced,182,Fasudil (HA-1077) HCl,0,0.2199878692626953,0.05003738403320307,0.9816220104694366,0.0013266328350014511,,,,,1.0,1,
leave_MoA_out,K562,JNJ-26854165 (Serdemetan),Apoptosis,0.9680851063829787,2,DART_coverage_worst,raw_normalized_expression,182,MK-0752,0,0.2900562286376953,-0.02003097534179693,0.9807489274764484,0.00045354984201317894,,,,,1.0,1,
leave_MoA_out,K562,JNJ-26854165 (Serdemetan),Apoptosis,0.9680851063829787,2,DART_coverage_worst,matched_control_referenced,182,PJ34,0,0.4365367889404297,-0.1665115356445313,0.9845086336135864,0.004213255979151231,,,,,1.0,1,
leave_MoA_out,K562,Valproic acid sodium salt (Sodium valproate),Neuronal Signaling,0.9787234042553191,2,DART_coverage_mean,raw_normalized_expression,184,AC480 (BMS-599626),0,0.248291015625,-0.0521965026855469,0.9920941233449984,0.000798045805485148,,,,,1.0,1,
leave_MoA_out,K562,Valproic acid sodium salt (Sodium valproate),Neuronal Signaling,0.9787234042553191,2,DART_coverage_mean,matched_control_referenced,184,BRD4770,0,0.03172111511230469,0.1643733978271484,0.9913586974143982,6.261987488498377e-05,,,,,1.0,1,
leave_MoA_out,K562,Valproic acid sodium salt (Sodium valproate),Neuronal Signaling,0.9787234042553191,2,DART_coverage_worst,raw_normalized_expression,184,AICAR (Acadesine),0,0.1346950531005859,0.06139945983886719,0.9910497170521976,-0.0002463604873156333,,,,,1.0,1,
leave_MoA_out,K562,Valproic acid sodium salt (Sodium valproate),Neuronal Signaling,0.9787234042553191,2,DART_coverage_worst,matched_control_referenced,184,Aminoglutethimide,0,0.11190986633300781,0.08418464660644528,0.9910545945167542,-0.0002414830227590592,,,,,1.0,1,
leave_MoA_out,K562,Prednisone,Endocrinology & Hormones,0.973404255319149,2,DART_coverage_mean,raw_normalized_expression,183,Costunolide,0,0.1802825927734375,-0.0035934448242188055,0.9918489791975308,0.00011830527020839643,,,0.0104166666666666,,1.0,1,
leave_MoA_out,K562,Prednisone,Endocrinology & Hormones,0.973404255319149,2,DART_coverage_mean,matched_control_referenced,183,BRD4770,0,0.4396991729736328,-0.2630100250244141,0.9919947981834412,0.00026412425611876955,,,0.007751937984496124,,1.0,1,
leave_MoA_out,K562,Prednisone,Endocrinology & Hormones,0.973404255319149,2,DART_coverage_worst,raw_normalized_expression,183,Ramelteon,0,0.2299327850341797,-0.05324363708496099,0.9928802072166252,0.0011495332893027843,,,0.0116279069767441,,1.0,1,
leave_MoA_out,K562,Prednisone,Endocrinology & Hormones,0.973404255319149,2,DART_coverage_worst,matched_control_referenced,183,Ivosidenib (AG-120),0,0.2414836883544922,-0.06479454040527349,0.9922712743282318,0.000540600400909419,,,0.008130081300813009,,1.0,1,
