split_type,cell_line,heldout_drug,observed_library_fraction,seed,heldout_MoA,recommendation_mode,query_drug_cluster,scorer,reference_scorer,response_regret_difference,moa_ndcg_difference,minority_coverage_difference,divergence,diagnostic_verdict
leave_drug_out,A549,Veliparib (ABT-888),1.0,0,DNA Damage,DART_recommended,Veliparib (ABT-888),DART_coverage_mean,mean_cosine,0.047136306762695285,-0.037501187957059895,0.0002673357076807825,1.7352078293397544,DART_recommended
leave_drug_out,A549,Veliparib (ABT-888),1.0,0,DNA Damage,DART_recommended,Veliparib (ABT-888),DART_coverage_mean,mean_l2,-0.06619071960449222,-0.015711895704843798,-0.002649283145562009,1.7352078293397544,DART_recommended
leave_drug_out,A549,Veliparib (ABT-888),1.0,0,DNA Damage,DART_recommended,Veliparib (ABT-888),DART_coverage_worst,mean_cosine,0.047136306762695285,0.14560729253650023,0.0002673357076807825,1.7352078293397544,DART_recommended
leave_drug_out,A549,Veliparib (ABT-888),1.0,0,DNA Damage,DART_recommended,Veliparib (ABT-888),DART_coverage_worst,mean_l2,-0.06619071960449222,0.16739658478871633,-0.002649283145562009,1.7352078293397544,DART_recommended
leave_drug_out,A549,Quercetin,1.0,0,Epigenetics,mean_or_no_call,Quercetin,DART_energy,mean_cosine,-0.013921737670898396,-0.0015816847164982772,-0.0025701881780347824,1.696548998557128,mean_or_no_call
leave_drug_out,A549,Quercetin,1.0,0,Epigenetics,mean_or_no_call,Quercetin,DART_energy,mean_l2,0.0,-0.13523106846581207,0.0,1.696548998557128,mean_or_no_call
leave_drug_out,A549,Quercetin,1.0,0,Epigenetics,mean_or_no_call,Quercetin,DART_mmd,mean_cosine,-0.013921737670898396,-0.0015816847164982772,-0.0025701881780347824,1.696548998557128,mean_or_no_call
leave_drug_out,A549,Quercetin,1.0,0,Epigenetics,mean_or_no_call,Quercetin,DART_mmd,mean_l2,0.0,-0.13523106846581207,0.0,1.696548998557128,mean_or_no_call
leave_drug_out,A549,Quercetin,1.0,0,Epigenetics,mean_or_no_call,Quercetin,DART_sliced_wasserstein,mean_cosine,-0.11964416503906251,-0.124225990315179,-0.002654958634690785,1.696548998557128,mean_or_no_call
leave_drug_out,A549,Quercetin,1.0,0,Epigenetics,mean_or_no_call,Quercetin,DART_sliced_wasserstein,mean_l2,-0.10572242736816412,-0.2578753740644928,-8.477045665600258e-05,1.696548998557128,mean_or_no_call
leave_drug_out,A549,Quercetin,1.0,0,Epigenetics,mean_or_no_call,Quercetin,DART_coverage_mean,mean_cosine,-0.09107208251953121,-0.18581071687227818,-0.0040872183512939975,1.696548998557128,mean_or_no_call
leave_drug_out,A549,Quercetin,1.0,0,Epigenetics,mean_or_no_call,Quercetin,DART_coverage_mean,mean_l2,-0.07715034484863281,-0.31946010062159197,-0.001517030173259215,1.696548998557128,mean_or_no_call
leave_drug_out,A549,Quercetin,1.0,0,Epigenetics,mean_or_no_call,Quercetin,DART_coverage_worst,mean_cosine,-0.1199626922607422,-0.24703059344735198,-0.0037850444627987034,1.696548998557128,mean_or_no_call
leave_drug_out,A549,Quercetin,1.0,0,Epigenetics,mean_or_no_call,Quercetin,DART_coverage_worst,mean_l2,-0.1060409545898438,-0.3806799771966658,-0.001214856284763921,1.696548998557128,mean_or_no_call
leave_drug_out,A549,Carmofur,1.0,0,DNA Damage,DART_recommended,Carmofur,DART_energy,mean_cosine,-0.018726348876953097,-0.08468874071626659,0.004543597895486751,1.459141400801907,DART_recommended
leave_drug_out,A549,Carmofur,1.0,0,DNA Damage,DART_recommended,Carmofur,DART_energy,mean_l2,0.0,-0.12340676340779916,0.0,1.459141400801907,DART_recommended
leave_drug_out,A549,Carmofur,1.0,0,DNA Damage,DART_recommended,Carmofur,DART_mmd,mean_cosine,-0.018726348876953097,-0.0807560405536838,0.004543597895486751,1.459141400801907,DART_recommended
leave_drug_out,A549,Carmofur,1.0,0,DNA Damage,DART_recommended,Carmofur,DART_mmd,mean_l2,0.0,-0.11947406324521637,0.0,1.459141400801907,DART_recommended
leave_drug_out,A549,Carmofur,1.0,0,DNA Damage,DART_recommended,Carmofur,DART_sliced_wasserstein,mean_cosine,0.02082061767578129,0.012899747204480783,-9.907413913157193e-05,1.459141400801907,DART_recommended
leave_drug_out,A549,Carmofur,1.0,0,DNA Damage,DART_recommended,Carmofur,DART_sliced_wasserstein,mean_l2,0.03954696655273439,-0.02581827548705179,-0.0046426720346183226,1.459141400801907,DART_recommended
leave_drug_out,A549,Carmofur,1.0,0,DNA Damage,DART_recommended,Carmofur,DART_coverage_mean,mean_cosine,-0.004365921020507799,0.031973174028586904,-0.0005762205688814026,1.459141400801907,DART_recommended
leave_drug_out,A549,Carmofur,1.0,0,DNA Damage,DART_recommended,Carmofur,DART_coverage_mean,mean_l2,0.014360427856445299,-0.006744848662945668,-0.005119818464368153,1.459141400801907,DART_recommended
leave_drug_out,A549,Carmofur,1.0,0,DNA Damage,DART_recommended,Carmofur,DART_coverage_worst,mean_cosine,-0.004365921020507799,-0.1826541035682056,-0.0005762205688814026,1.459141400801907,DART_recommended
leave_drug_out,A549,Carmofur,1.0,0,DNA Damage,DART_recommended,Carmofur,DART_coverage_worst,mean_l2,0.014360427856445299,-0.22137212625973818,-0.005119818464368153,1.459141400801907,DART_recommended
