separation_scale,cells_per_source,seed,ari_kmeans_k2,sil_true_labels,n_total
8.0,50,6,1.0,0.4925968998301043,100
8.0,50,7,1.0,0.49570720746975183,100
8.0,50,8,1.0,0.5011690350565161,100
8.0,50,9,1.0,0.459377921354796,100
8.0,50,10,1.0,0.4351844186409006,100
8.0,50,11,1.0,0.4891492425204887,100
8.0,50,12,1.0,0.448070275138791,100
8.0,50,13,1.0,0.49890132654360614,100
8.0,50,14,1.0,0.4882533946953853,100
8.0,50,15,1.0,0.4898317105688287,100
8.0,50,16,1.0,0.4263520258800601,100
8.0,50,17,1.0,0.49672954675608627,100
8.0,50,18,1.0,0.40452703022099606,100
8.0,50,19,1.0,0.4598702843454649,100
8.0,100,0,1.0,0.36824231513964234,200
8.0,100,1,1.0,0.4474992252822525,200
8.0,100,2,1.0,0.3788675846045232,200
8.0,100,3,1.0,0.3700136983569245,200
8.0,100,4,1.0,0.3995101136746316,200
8.0,100,5,1.0,0.3677279571884941,200
8.0,100,6,1.0,0.4249529650598729,200
8.0,100,7,1.0,0.3991407863820167,200
8.0,100,8,1.0,0.4443890733755409,200
8.0,100,9,1.0,0.3591353977503383,200
8.0,100,10,1.0,0.38158186123206506,200
8.0,100,11,1.0,0.3780470500648741,200
8.0,100,12,1.0,0.3912914422210957,200
8.0,100,13,1.0,0.45252721236956606,200
8.0,100,14,1.0,0.39532504188497986,200
8.0,100,15,1.0,0.44044162387764546,200
8.0,100,16,1.0,0.40336504984838517,200
8.0,100,17,1.0,0.3836839801493375,200
8.0,100,18,1.0,0.31341510639738923,200
8.0,100,19,1.0,0.38542348149989,200
8.0,200,0,1.0,0.3990067479061284,400
8.0,200,1,1.0,0.3960167692494587,400
8.0,200,2,1.0,0.33963132855269274,400
8.0,200,3,1.0,0.366705668132108,400
8.0,200,4,1.0,0.3551904966139523,400
8.0,200,5,1.0,0.3134447413494976,400
8.0,200,6,1.0,0.3525389892423611,400
8.0,200,7,1.0,0.34846510165295497,400
8.0,200,8,1.0,0.39083694112417305,400
8.0,200,9,1.0,0.2842757877310122,400
8.0,200,10,1.0,0.3735187590770553,400
8.0,200,11,1.0,0.3462383781926795,400
8.0,200,12,1.0,0.32386737353803646,400
8.0,200,13,1.0,0.3647956076691209,400
8.0,200,14,1.0,0.35371257437796916,400
8.0,200,15,1.0,0.3941668697240103,400
8.0,200,16,1.0,0.3719896324016008,400
8.0,200,17,1.0,0.3790122791883912,400
8.0,200,18,1.0,0.31670527588220926,400
8.0,200,19,1.0,0.3402314166286524,400
8.0,400,0,1.0,0.39057120830787345,800
8.0,400,1,1.0,0.3634698192981235,800
8.0,400,2,1.0,0.322878743684604,800
8.0,400,3,1.0,0.3616510319025623,800
8.0,400,4,1.0,0.32573779993671054,800
8.0,400,5,1.0,0.3161598486807898,800
8.0,400,6,1.0,0.3454427048642904,800
8.0,400,7,1.0,0.3079495784962863,800
8.0,400,8,1.0,0.32882417333179587,800
8.0,400,9,1.0,0.2935275576735328,800
8.0,400,10,1.0,0.3430571408308049,800
8.0,400,11,1.0,0.3189178673063793,800
8.0,400,12,1.0,0.32192877983830265,800
8.0,400,13,1.0,0.3337806821194351,800
8.0,400,14,1.0,0.36481911469714057,800
8.0,400,15,1.0,0.3648412769792374,800
8.0,400,16,1.0,0.33991772254303887,800
8.0,400,17,1.0,0.33497748501044894,800
8.0,400,18,1.0,0.3219709753872069,800
8.0,400,19,1.0,0.32671594885657007,800
