split_type,cell_line,heldout_drug,observed_library_fraction,seed,reg_red,true_div
leave_drug_out,A549,Lomustine,1.0,0,0.4727954864501953,1.6263473706531382
leave_drug_out,A549,Mercaptopurine (6-MP),1.0,0,0.2045269012451172,1.5197067174152044
leave_MoA_out,A549,SRT3025 HCl,0.8723404255319149,0,0.0586700439453125,1.7150594164189816
leave_MoA_out,A549,Zileuton,0.973404255319149,0,0.20389366149902338,1.7468589467665288
leave_MoA_out,A549,Droxinostat,0.9361702127659576,0,0.3324146270751953,1.5823075020420343
leave_MoA_out,A549,Celecoxib,0.9787234042553192,0,-0.026769638061523396,1.6621123055307705
leave_MoA_out,A549,Ramelteon,0.9893617021276596,0,-0.2109565734863281,1.672783639006295
partial_library,A549,batch,0.2,0,-0.007080078125,1.617165902047789
partial_library,A549,batch,0.4,0,0.08043479919433602,1.6340442156647366
leave_drug_out,A549,Hesperadin,1.0,1,0.7735977172851562,1.251949955293203
leave_drug_out,A549,Celecoxib,1.0,1,0.098724365234375,1.6379025695684597
leave_drug_out,A549,WHI-P154,1.0,1,0.41725921630859375,1.6562927074921694
leave_drug_out,A549,Givinostat (ITF2357),1.0,1,2.181476593017578,0.7212718382639541
leave_drug_out,A549,UNC1999,1.0,1,1.2184734344482422,1.6133379171906097
leave_drug_out,A549,FLLL32,1.0,1,0.1452445983886719,1.7172024281850844
leave_drug_out,A549,Zileuton,1.0,1,0.1456642150878907,1.783809596350228
leave_drug_out,A549,AC480 (BMS-599626),1.0,1,0.7809314727783203,1.5984914944814614
leave_drug_out,A549,Regorafenib (BAY 73-4506),1.0,1,0.2181053161621093,1.5681926848697874
leave_drug_out,A549,"Temsirolimus (CCI-779, NSC 683864)",1.0,1,0.012628555297851507,1.1554149262179092
leave_drug_out,A549,Alendronate sodium trihydrate,1.0,1,0.1960563659667969,1.4984184831357967
leave_drug_out,A549,Divalproex Sodium,1.0,1,0.9889354705810548,1.699376469533618
leave_drug_out,A549,Aurora A Inhibitor I,1.0,1,0.2765541076660157,1.6768347760348603
leave_drug_out,A549,Curcumin,1.0,1,0.16704368591308588,1.5787663529747002
leave_drug_out,A549,Tucidinostat (Chidamide),1.0,1,0.0676460266113281,1.563190201473832
leave_drug_out,A549,SL-327,1.0,1,0.5343837738037109,1.3194053798139571
leave_drug_out,A549,SNS-314,1.0,1,-0.05018997192382811,1.0723635939042018
leave_drug_out,A549,Azacitidine,1.0,1,2.220701217651367,1.4967214476373452
leave_drug_out,A549,G007-LK,1.0,1,2.1747169494628906,1.6811406713586392
leave_drug_out,A549,Ruxolitinib (INCB018424),1.0,1,0.08127403259277341,1.658829120369414
leave_drug_out,A549,Carmofur,1.0,1,0.1773662567138672,1.404776473775308
leave_drug_out,A549,CYC116,1.0,1,0.3014774322509766,1.519038204194011
leave_drug_out,A549,Prednisone,1.0,1,-0.1221160888671875,1.686657878614315
leave_drug_out,A549,CUDC-101,1.0,1,-0.09179878234863281,0.9251349779382914
leave_drug_out,A549,Lenalidomide (CC-5013),1.0,1,-0.02885818481445311,1.6459367814781432
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,1.0,1,-0.0032577514648438,1.5152683364554056
leave_drug_out,A549,UNC0379,1.0,1,1.262041091918945,1.040460149545716
leave_drug_out,A549,SB431542,1.0,1,0.0938186645507813,1.6349829743502269
leave_drug_out,A549,Mocetinostat (MGCD0103),1.0,1,0.0,1.1393065100301656
leave_drug_out,A549,Ki8751,1.0,1,0.1462421417236328,1.7450979582341588
leave_drug_out,A549,"Roscovitine (Seliciclib,CYC202)",1.0,1,0.13597679138183588,1.6199621761136704
leave_drug_out,A549,Ofloxacin,1.0,1,0.2455463409423828,1.5485075050560455
leave_drug_out,A549,Daphnetin,1.0,1,-0.016744613647460896,1.6411601209968298
leave_drug_out,A549,Filgotinib (GLPG0634),1.0,1,0.223459243774414,1.6430607897094318
leave_MoA_out,A549,Fulvestrant,0.973404255319149,1,-0.07764434814453129,1.6065631166172716
leave_MoA_out,A549,PF-3845,0.973404255319149,1,0.1889858245849609,1.6847498547942446
leave_MoA_out,A549,Trichostatin A (TSA),0.9787234042553192,1,1.7305355072021484,1.1551872928296318
leave_MoA_out,A549,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),0.9840425531914894,1,0.0,1.72464783488905
leave_MoA_out,A549,Tanespimycin (17-AAG),0.9361702127659576,1,0.0,1.1415674453205986
leave_MoA_out,A549,BMS-911543,0.8936170212765957,1,0.037244796752929715,1.6979925978050945
partial_library,A549,batch,0.2,1,0.1376361846923828,1.623573934847227
partial_library,A549,batch,0.4,1,-0.2111358642578125,1.458780472614161
partial_library,A549,batch,0.6,1,0.1880054473876954,1.7170686983507282
leave_drug_out,A549,"Patupilone (EPO906, Epothilone B)",1.0,2,-0.302236557006836,1.3338226965098936
leave_drug_out,A549,Pelitinib (EKB-569),1.0,2,-0.0803909301757813,1.360346226707688
leave_drug_out,A549,CYC116,1.0,2,0.1967430114746093,1.3970633377450357
leave_drug_out,A549,"Tozasertib (VX-680, MK-0457)",1.0,2,-0.17087173461914068,1.2558417413942893
leave_drug_out,A549,BMS-265246,1.0,2,0.1951007843017579,1.4893962786524102
leave_drug_out,A549,UNC1999,1.0,2,0.027322769165039097,1.5958983631446482
